longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,284.9,43.0,2006-01-01 00:00:00,11.75,53.15,50.2,10.11
68.0,28.0,288.7,37.0,2006-01-01 06:00:00,15.55,59.99,57.4,14.11
68.0,28.0,288.2,43.0,2006-01-01 12:00:00,15.05,59.09,56.7,13.72
68.0,28.0,283.1,58.0,2006-01-01 18:00:00,9.95,49.91,47.3,8.5
68.0,28.0,281.0,37.0,2006-01-02 00:00:00,7.85,46.13,42.2,5.67
68.0,28.0,287.3,20.0,2006-01-02 06:00:00,14.15,57.47,53.9,12.17
68.0,28.0,286.8,16.0,2006-01-02 12:00:00,13.65,56.57,52.7,11.5
68.0,28.0,281.4,16.0,2006-01-02 18:00:00,8.25,46.85,42.0,5.56
68.0,28.0,277.8,13.0,2006-01-03 00:00:00,4.65,40.37,34.7,1.5
68.0,28.0,287.2,6.0,2006-01-03 06:00:00,14.05,57.29,53.0,11.67
68.0,28.0,285.5,8.0,2006-01-03 12:00:00,12.35,54.23,49.7,9.83
68.0,28.0,281.4,6.0,2006-01-03 18:00:00,8.25,46.85,41.5,5.28
68.0,28.0,279.1,15.0,2006-01-04 00:00:00,5.95,42.71,37.4,3.0
68.0,28.0,288.4,14.0,2006-01-04 06:00:00,15.25,59.45,55.8,13.22
68.0,28.0,286.4,9.0,2006-01-04 12:00:00,13.25,55.85,51.6,10.89
68.0,28.0,281.0,6.0,2006-01-04 18:00:00,7.85,46.13,40.7,4.83
68.0,28.0,279.4,19.0,2006-01-05 00:00:00,6.25,43.25,38.2,3.44
68.0,28.0,288.3,12.0,2006-01-05 06:00:00,15.15,59.27,55.5,13.06
68.0,28.0,286.5,10.0,2006-01-05 12:00:00,13.35,56.03,51.8,11.0
68.0,28.0,281.8,13.0,2006-01-05 18:00:00,8.65,47.57,42.6,5.89
68.0,28.0,281.4,10.0,2006-01-06 00:00:00,8.25,46.85,41.7,5.39
68.0,28.0,288.6,6.0,2006-01-06 06:00:00,15.45,59.81,55.8,13.22
68.0,28.0,285.6,8.0,2006-01-06 12:00:00,12.45,54.41,49.9,9.94
68.0,28.0,280.3,5.0,2006-01-06 18:00:00,7.15,44.87,39.3,4.06
68.0,28.0,279.8,8.0,2006-01-07 00:00:00,6.65,43.97,38.4,3.56
68.0,28.0,289.1,6.0,2006-01-07 06:00:00,15.95,60.71,56.8,13.78
68.0,28.0,286.3,10.0,2006-01-07 12:00:00,13.15,55.67,51.4,10.78
68.0,28.0,280.6,12.0,2006-01-07 18:00:00,7.45,45.41,40.2,4.56
68.0,28.0,279.4,14.0,2006-01-08 00:00:00,6.25,43.25,37.9,3.28
68.0,28.0,291.0,8.0,2006-01-08 06:00:00,17.85,64.13,60.6,15.89
68.0,28.0,288.6,9.0,2006-01-08 12:00:00,15.45,59.81,55.9,13.28
68.0,28.0,284.3,9.0,2006-01-08 18:00:00,11.15,52.07,47.4,8.56
68.0,28.0,283.2,12.0,2006-01-09 00:00:00,10.05,50.09,45.4,7.44
68.0,28.0,292.9,6.0,2006-01-09 06:00:00,19.75,67.55,64.3,17.94
68.0,28.0,290.2,9.0,2006-01-09 12:00:00,17.05,62.69,59.1,15.06
68.0,28.0,285.4,7.0,2006-01-09 18:00:00,12.25,54.05,49.5,9.72
68.0,28.0,283.6,8.0,2006-01-10 00:00:00,10.45,50.81,46.0,7.78
68.0,28.0,293.6,4.0,2006-01-10 06:00:00,20.45,68.81,65.6,18.67
68.0,28.0,290.8,8.0,2006-01-10 12:00:00,17.65,63.77,60.2,15.67
68.0,28.0,285.6,7.0,2006-01-10 18:00:00,12.45,54.41,49.9,9.94
68.0,28.0,283.9,10.0,2006-01-11 00:00:00,10.75,51.35,46.7,8.17
68.0,28.0,294.5,6.0,2006-01-11 06:00:00,21.35,70.43,67.5,19.72
68.0,28.0,291.9,10.0,2006-01-11 12:00:00,18.75,65.75,62.5,16.94
68.0,28.0,286.5,12.0,2006-01-11 18:00:00,13.35,56.03,51.9,11.06
68.0,28.0,285.3,17.0,2006-01-12 00:00:00,12.15,53.87,49.8,9.89
68.0,28.0,296.0,13.0,2006-01-12 06:00:00,22.85,73.13,70.8,21.56
68.0,28.0,294.1,17.0,2006-01-12 12:00:00,20.95,69.71,67.2,19.56
68.0,28.0,288.5,23.0,2006-01-12 18:00:00,15.35,59.63,56.4,13.56
68.0,28.0,286.6,24.0,2006-01-13 00:00:00,13.45,56.21,52.7,11.5
68.0,28.0,297.2,12.0,2006-01-13 06:00:00,24.05,75.29,73.1,22.83
68.0,28.0,295.8,16.0,2006-01-13 12:00:00,22.65,72.77,70.5,21.39
68.0,28.0,290.0,21.0,2006-01-13 18:00:00,16.85,62.33,59.2,15.11
68.0,28.0,288.5,22.0,2006-01-14 00:00:00,15.35,59.63,56.3,13.5
68.0,28.0,297.6,14.0,2006-01-14 06:00:00,24.45,76.01,74.0,23.33
68.0,28.0,296.3,17.0,2006-01-14 12:00:00,23.15,73.67,71.5,21.94
68.0,28.0,291.0,22.0,2006-01-14 18:00:00,17.85,64.13,61.3,16.28
68.0,28.0,288.0,29.0,2006-01-15 00:00:00,14.85,58.73,55.7,13.17
68.0,28.0,293.2,23.0,2006-01-15 06:00:00,20.05,68.09,65.7,18.72
68.0,28.0,295.9,22.0,2006-01-15 12:00:00,22.75,72.95,71.0,21.67
68.0,28.0,291.3,24.0,2006-01-15 18:00:00,18.15,64.67,62.0,16.67
68.0,28.0,286.4,39.0,2006-01-16 00:00:00,13.25,55.85,53.0,11.67
68.0,28.0,290.9,38.0,2006-01-16 06:00:00,17.75,63.95,61.8,16.56
68.0,28.0,288.8,57.0,2006-01-16 12:00:00,15.65,60.17,58.6,14.78
68.0,28.0,288.6,69.0,2006-01-16 18:00:00,15.45,59.81,58.7,14.83
68.0,28.0,285.1,87.0,2006-01-17 00:00:00,11.95,53.51,52.6,11.44
68.0,28.0,294.2,43.0,2006-01-17 06:00:00,21.05,69.89,68.6,20.33
68.0,28.0,295.5,27.0,2006-01-17 12:00:00,22.35,72.23,70.4,21.33
68.0,28.0,286.8,35.0,2006-01-17 18:00:00,13.65,56.57,53.6,12.0
68.0,28.0,285.5,32.0,2006-01-18 00:00:00,12.35,54.23,50.9,10.5
68.0,28.0,294.8,19.0,2006-01-18 06:00:00,21.65,70.97,68.7,20.39
68.0,28.0,294.3,18.0,2006-01-18 12:00:00,21.15,70.07,67.6,19.78
68.0,28.0,287.4,39.0,2006-01-18 18:00:00,14.25,57.65,54.9,12.72
68.0,28.0,283.6,71.0,2006-01-19 00:00:00,10.45,50.81,48.9,9.39
68.0,28.0,291.6,43.0,2006-01-19 06:00:00,18.45,65.21,63.5,17.5
68.0,28.0,291.7,44.0,2006-01-19 12:00:00,18.55,65.39,63.7,17.61
68.0,28.0,287.9,56.0,2006-01-19 18:00:00,14.75,58.55,56.7,13.72
68.0,28.0,286.0,64.0,2006-01-20 00:00:00,12.85,55.13,53.4,11.89
68.0,28.0,292.4,43.0,2006-01-20 06:00:00,19.25,66.65,65.0,18.33
