latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
28.0,68.0,2021-01-17 06:00:00,296.03162,8.3,22.88,73.19,70.6,21.44
28.0,68.0,2021-01-17 12:00:00,296.64514,9.4,23.5,74.29,71.9,22.17
28.0,68.0,2021-01-17 18:00:00,288.61652,15.3,15.47,59.84,56.2,13.44
28.0,68.0,2021-01-18 00:00:00,284.77615,18.3,11.63,52.93,48.8,9.33
28.0,68.0,2021-01-18 06:00:00,293.60574,13.6,20.46,68.82,66.0,18.89
28.0,68.0,2021-01-18 12:00:00,296.35577,11.3,23.21,73.77,71.4,21.89
28.0,68.0,2021-01-18 18:00:00,287.2704,19.6,14.12,57.42,53.8,12.11
28.0,68.0,2021-01-19 00:00:00,283.99136,27.2,10.84,51.51,47.6,8.67
28.0,68.0,2021-01-19 06:00:00,293.57584,15.9,20.43,68.77,66.1,18.94
28.0,68.0,2021-01-19 12:00:00,295.7372,15.5,22.59,72.66,70.4,21.33
28.0,68.0,2021-01-19 18:00:00,288.12848,21.4,14.98,58.96,55.6,13.11
28.0,68.0,2021-01-20 00:00:00,286.03033,24.0,12.88,55.18,51.5,10.83
28.0,68.0,2021-01-20 06:00:00,296.46585,13.6,23.32,73.97,71.7,22.06
28.0,68.0,2021-01-20 12:00:00,298.246,18.2,25.1,77.17,75.4,24.11
28.0,68.0,2021-01-20 18:00:00,290.33835,28.8,17.19,62.94,60.3,15.72
28.0,68.0,2021-01-21 00:00:00,287.45694,38.9,14.31,57.75,55.1,12.83
28.0,68.0,2021-01-21 06:00:00,297.4699,18.9,24.32,75.78,73.9,23.28
28.0,68.0,2021-01-21 12:00:00,301.5186,19.6,28.37,83.06,80.6,27.0
28.0,68.0,2021-01-21 18:00:00,291.61548,29.2,18.47,65.24,62.8,17.11
28.0,68.0,2021-01-22 00:00:00,290.04803,32.3,16.9,62.42,59.9,15.5
28.0,68.0,2021-01-22 06:00:00,298.9002,18.6,25.75,78.35,76.8,24.89
28.0,68.0,2021-01-22 12:00:00,301.31024,18.5,28.16,82.69,80.3,26.83
28.0,68.0,2021-01-22 18:00:00,292.34943,15.8,19.2,66.56,63.7,17.61
28.0,68.0,2021-01-23 00:00:00,286.96265,12.6,13.81,56.86,52.8,11.56
28.0,68.0,2021-01-23 06:00:00,293.1493,5.7,20.0,68.0,64.8,18.22
28.0,68.0,2021-01-23 12:00:00,295.2948,4.3,22.14,71.86,68.9,20.5
28.0,68.0,2021-01-23 18:00:00,285.39053,8.8,12.24,54.03,49.5,9.72
28.0,68.0,2021-01-24 00:00:00,282.77423,14.9,9.62,49.32,44.7,7.06
28.0,68.0,2021-01-24 06:00:00,293.38028,8.1,20.23,68.41,65.3,18.5
28.0,68.0,2021-01-24 12:00:00,294.98856,7.1,21.84,71.31,68.5,20.28
28.0,68.0,2021-01-24 18:00:00,285.99396,12.9,12.84,55.12,50.9,10.5
28.0,68.0,2021-01-25 00:00:00,283.1747,15.3,10.02,50.04,45.5,7.5
28.0,68.0,2021-01-25 06:00:00,294.14954,8.2,21.0,69.8,66.9,19.39
28.0,68.0,2021-01-25 12:00:00,294.8559,8.6,21.71,71.07,68.3,20.17
28.0,68.0,2021-01-25 18:00:00,285.53284,20.3,12.38,54.29,50.4,10.22
28.0,68.0,2021-01-26 00:00:00,283.2417,25.0,10.09,50.17,46.1,7.83
28.0,68.0,2021-01-26 06:00:00,294.44986,12.6,21.3,70.34,67.7,19.83
28.0,68.0,2021-01-26 12:00:00,295.42294,10.6,22.27,72.09,69.5,20.83
28.0,68.0,2021-01-26 18:00:00,286.36844,18.8,13.22,55.79,52.0,11.11
28.0,68.0,2021-01-27 00:00:00,283.31516,20.4,10.17,50.3,46.0,7.78
28.0,68.0,2021-01-27 06:00:00,294.22485,11.3,21.07,69.93,67.2,19.56
28.0,68.0,2021-01-27 12:00:00,295.28012,10.0,22.13,71.83,69.2,20.67
28.0,68.0,2021-01-27 18:00:00,286.32837,19.1,13.18,55.72,51.9,11.06
28.0,68.0,2021-01-28 00:00:00,283.4613,21.3,10.31,50.56,46.3,7.94
28.0,68.0,2021-01-28 06:00:00,295.24188,10.8,22.09,71.77,69.2,20.67
28.0,68.0,2021-01-28 12:00:00,297.30515,7.9,24.16,75.48,73.1,22.83
28.0,68.0,2021-01-28 18:00:00,286.172,16.8,13.02,55.44,51.5,10.83
28.0,68.0,2021-01-29 00:00:00,284.08368,17.7,10.93,51.68,47.4,8.56
28.0,68.0,2021-01-29 06:00:00,295.96432,8.5,22.81,73.07,70.5,21.39
28.0,68.0,2021-01-29 12:00:00,296.81113,8.4,23.66,74.59,72.1,22.28
28.0,68.0,2021-01-29 18:00:00,287.18515,14.8,14.04,57.26,53.4,11.89
28.0,68.0,2021-01-30 00:00:00,283.97626,17.0,10.83,51.49,47.1,8.39
28.0,68.0,2021-01-30 06:00:00,295.51486,8.9,22.36,72.26,69.6,20.89
28.0,68.0,2021-01-30 12:00:00,298.53522,9.0,25.39,77.69,75.6,24.22
28.0,68.0,2021-01-30 18:00:00,287.90103,15.5,14.75,58.55,54.8,12.67
28.0,68.0,2021-01-31 00:00:00,285.66565,19.0,12.52,54.53,50.6,10.33
28.0,68.0,2021-01-31 06:00:00,296.49155,10.5,23.34,74.01,71.6,22.0
28.0,68.0,2021-01-31 12:00:00,300.83145,9.0,27.68,81.83,79.0,26.11
28.0,68.0,2021-01-31 18:00:00,290.71246,17.9,17.56,63.61,60.5,15.83
28.0,68.0,2021-02-01 00:00:00,287.94147,20.0,14.79,58.62,55.1,12.83
28.0,68.0,2021-02-01 06:00:00,297.3191,12.0,24.17,75.5,73.3,22.94
28.0,68.0,2021-02-01 12:00:00,301.02368,9.8,27.87,82.17,79.3,26.28
28.0,68.0,2021-02-01 18:00:00,289.9241,19.9,16.77,62.19,59.0,15.0
28.0,68.0,2021-02-02 00:00:00,285.68637,30.2,12.54,54.57,51.1,10.61
28.0,68.0,2021-02-02 06:00:00,296.35797,15.3,23.21,73.77,71.6,22.0
28.0,68.0,2021-02-02 12:00:00,300.26923,13.9,27.12,80.81,79.2,26.22
28.0,68.0,2021-02-02 18:00:00,289.13928,27.8,15.99,60.78,57.9,14.39
28.0,68.0,2021-02-03 00:00:00,287.47644,29.5,14.33,57.79,54.7,12.61
28.0,68.0,2021-02-03 06:00:00,298.35977,17.1,25.21,77.38,75.6,24.22
28.0,68.0,2021-02-03 12:00:00,299.86356,11.6,26.71,80.08,78.3,25.72
28.0,68.0,2021-02-03 18:00:00,289.8459,25.3,16.7,62.05,59.1,15.06
28.0,68.0,2021-02-04 00:00:00,287.08533,25.9,13.94,57.08,53.7,12.06
28.0,68.0,2021-02-04 06:00:00,296.3661,19.3,23.22,73.79,71.8,22.11
28.0,68.0,2021-02-04 12:00:00,298.5643,15.0,25.41,77.75,75.9,24.39
28.0,68.0,2021-02-04 18:00:00,288.81247,25.8,15.66,60.19,57.1,13.94
28.0,68.0,2021-02-05 00:00:00,286.4697,31.7,13.32,55.98,52.8,11.56
28.0,68.0,2021-02-05 06:00:00,297.3178,17.5,24.17,75.5,73.6,23.11
28.0,68.0,2021-02-05 12:00:00,299.40356,11.3,26.25,79.26,77.4,25.22
28.0,68.0,2021-02-05 18:00:00,288.2913,24.9,15.14,59.25,56.0,13.33
28.0,68.0,2021-02-06 00:00:00,285.03595,28.4,11.89,53.39,49.8,9.89
28.0,68.0,2021-02-06 06:00:00,297.14758,14.1,24.0,75.2,73.1,22.83
28.0,68.0,2021-02-06 12:00:00,300.62433,10.7,27.47,81.45,79.8,26.56
28.0,68.0,2021-02-06 18:00:00,288.63617,22.7,15.49,59.88,56.6,13.67
28.0,68.0,2021-02-07 00:00:00,286.39288,25.7,13.24,55.84,52.3,11.28
28.0,68.0,2021-02-07 06:00:00,298.42722,12.7,25.28,77.5,75.5,24.17
28.0,68.0,2021-02-07 12:00:00,302.02988,8.6,28.88,83.98,80.5,26.94
28.0,68.0,2021-02-07 18:00:00,289.15482,21.0,16.0,60.81,57.6,14.22
28.0,68.0,2021-02-08 00:00:00,286.8101,24.6,13.66,56.59,53.1,11.72
28.0,68.0,2021-02-08 06:00:00,299.4954,11.2,26.35,79.42,77.6,25.33
28.0,68.0,2021-02-08 12:00:00,302.84296,8.1,29.69,85.45,81.5,27.5
28.0,68.0,2021-02-08 18:00:00,290.95,20.6,17.8,64.04,61.1,16.17
28.0,68.0,2021-02-09 00:00:00,289.4177,21.6,16.27,61.28,58.1,14.5
28.0,68.0,2021-02-09 06:00:00,300.82327,10.9,27.67,81.81,79.2,26.22
28.0,68.0,2021-02-09 12:00:00,303.8405,7.3,30.69,87.24,82.7,28.17
28.0,68.0,2021-02-09 18:00:00,292.0684,24.7,18.92,66.05,63.5,17.5
28.0,68.0,2021-02-10 00:00:00,289.78,24.2,16.63,61.93,59.0,15.0
28.0,68.0,2021-02-10 06:00:00,301.38235,12.4,28.23,82.82,80.1,26.72
28.0,68.0,2021-02-10 12:00:00,303.6846,8.7,30.53,86.96,82.7,28.17
28.0,68.0,2021-02-10 18:00:00,291.19446,19.4,18.04,64.48,61.5,16.39
28.0,68.0,2021-02-11 00:00:00,288.16006,22.0,15.01,59.02,55.7,13.17
28.0,68.0,2021-02-11 06:00:00,300.99838,10.4,27.85,82.13,79.4,26.33
28.0,68.0,2021-02-11 12:00:00,302.64804,9.6,29.5,85.1,81.4,27.44
28.0,68.0,2021-02-11 18:00:00,293.08478,16.1,19.93,67.88,65.1,18.39
28.0,68.0,2021-02-12 00:00:00,290.0427,18.7,16.89,62.41,59.2,15.11
28.0,68.0,2021-02-12 06:00:00,301.0446,10.9,27.89,82.21,79.5,26.39
28.0,68.0,2021-02-12 12:00:00,303.57626,8.5,30.43,86.77,82.5,28.06
28.0,68.0,2021-02-12 18:00:00,292.3512,21.2,19.2,66.56,63.9,17.72
28.0,68.0,2021-02-13 00:00:00,289.42902,23.0,16.28,61.3,58.2,14.56
28.0,68.0,2021-02-13 06:00:00,300.7717,12.1,27.62,81.72,79.3,26.28
28.0,68.0,2021-02-13 12:00:00,303.87463,8.7,30.72,87.3,82.9,28.28
28.0,68.0,2021-02-13 18:00:00,291.8988,18.5,18.75,65.75,62.9,17.17
28.0,68.0,2021-02-14 00:00:00,289.7077,20.4,16.56,61.8,58.6,14.78
28.0,68.0,2021-02-14 06:00:00,301.8512,10.3,28.7,83.66,80.5,26.94
28.0,68.0,2021-02-14 12:00:00,304.58075,8.9,31.43,88.58,84.0,28.89
28.0,68.0,2021-02-14 18:00:00,292.0948,18.8,18.94,66.1,63.3,17.39
28.0,68.0,2021-02-15 00:00:00,289.34,22.1,16.19,61.14,58.0,14.44
28.0,68.0,2021-02-15 06:00:00,301.61493,11.3,28.46,83.24,80.3,26.83
28.0,68.0,2021-02-15 12:00:00,304.46445,5.2,31.31,88.37,83.3,28.5
28.0,68.0,2021-02-15 18:00:00,291.68967,14.8,18.54,65.37,62.3,16.83
28.0,68.0,2021-02-16 00:00:00,288.9316,17.1,15.78,60.41,57.0,13.89
28.0,68.0,2021-02-16 06:00:00,302.4353,7.8,29.29,84.71,80.9,27.17
28.0,68.0,2021-02-16 12:00:00,304.27606,5.1,31.13,88.03,83.0,28.33
28.0,68.0,2021-02-16 18:00:00,291.1178,15.1,17.97,64.34,61.2,16.22
28.0,68.0,2021-02-17 00:00:00,289.32352,24.4,16.17,61.11,58.1,14.5
28.0,68.0,2021-02-17 06:00:00,302.5815,7.7,29.43,84.98,81.1,27.28
28.0,68.0,2021-02-17 12:00:00,304.81335,4.9,31.66,88.99,83.7,28.72
28.0,68.0,2021-02-17 18:00:00,290.9653,11.7,17.82,64.07,60.7,15.94
28.0,68.0,2021-02-18 00:00:00,288.92957,14.7,15.78,60.4,56.8,13.78
28.0,68.0,2021-02-18 06:00:00,302.48447,6.9,29.33,84.8,80.8,27.11
28.0,68.0,2021-02-18 12:00:00,305.20175,5.5,32.05,89.69,84.3,29.06
28.0,68.0,2021-02-18 18:00:00,292.3412,13.1,19.19,66.54,63.5,17.5
28.0,68.0,2021-02-19 00:00:00,290.14273,14.5,16.99,62.59,59.2,15.11
28.0,68.0,2021-02-19 06:00:00,301.88007,7.7,28.73,83.71,80.1,26.72
28.0,68.0,2021-02-19 12:00:00,304.78458,6.7,31.63,88.94,83.9,28.83
28.0,68.0,2021-02-19 18:00:00,291.87708,16.0,18.73,65.71,62.7,17.06
28.0,68.0,2021-02-20 00:00:00,290.45062,17.8,17.3,63.14,60.0,15.56
28.0,68.0,2021-02-20 06:00:00,302.4655,9.2,29.32,84.77,81.1,27.28
28.0,68.0,2021-02-20 12:00:00,305.22357,8.1,32.07,89.73,84.7,29.28
28.0,68.0,2021-02-20 18:00:00,292.63736,17.6,19.49,67.08,64.3,17.94
28.0,68.0,2021-02-21 00:00:00,290.9579,20.6,17.81,64.05,61.1,16.17
28.0,68.0,2021-02-21 06:00:00,303.42017,10.2,30.27,86.49,82.6,28.11
28.0,68.0,2021-02-21 12:00:00,305.65945,8.7,32.51,90.52,85.4,29.67
28.0,68.0,2021-02-21 18:00:00,294.2646,17.4,21.11,70.01,67.5,19.72
28.0,68.0,2021-02-22 00:00:00,291.59412,20.9,18.44,65.2,62.4,16.89
28.0,68.0,2021-02-22 06:00:00,304.27283,9.8,31.12,88.02,83.7,28.72
28.0,68.0,2021-02-22 12:00:00,307.58466,7.4,34.43,93.98,87.9,31.06
28.0,68.0,2021-02-22 18:00:00,294.5963,17.9,21.45,70.6,68.2,20.11
28.0,68.0,2021-02-23 00:00:00,292.3026,20.9,19.15,66.47,63.8,17.67
28.0,68.0,2021-02-23 06:00:00,306.17862,8.1,33.03,91.45,86.1,30.06
28.0,68.0,2021-02-23 12:00:00,307.9925,10.4,34.84,94.72,89.3,31.83
28.0,68.0,2021-02-23 18:00:00,295.5583,23.3,22.41,72.33,70.4,21.33
28.0,68.0,2021-02-24 00:00:00,292.00253,23.6,18.85,65.93,63.3,17.39
28.0,68.0,2021-02-24 06:00:00,304.77655,12.4,31.63,88.93,84.9,29.39
28.0,68.0,2021-02-24 12:00:00,307.93997,9.8,34.79,94.62,89.1,31.72
28.0,68.0,2021-02-24 18:00:00,294.95187,21.1,21.8,71.24,69.1,20.61
28.0,68.0,2021-02-25 00:00:00,291.8436,27.4,18.69,65.65,63.2,17.33
28.0,68.0,2021-02-25 06:00:00,303.67163,14.6,30.52,86.94,83.4,28.56
28.0,68.0,2021-02-25 12:00:00,308.1962,11.4,35.05,95.08,90.0,32.22
28.0,68.0,2021-02-25 18:00:00,296.1981,22.4,23.05,73.49,71.6,22.0
28.0,68.0,2021-02-26 00:00:00,297.58832,21.2,24.44,75.99,74.3,23.5
28.0,68.0,2021-02-26 06:00:00,304.8784,17.0,31.73,89.11,85.3,29.61
28.0,68.0,2021-02-26 12:00:00,307.5214,15.6,34.37,93.87,89.6,32.0
28.0,68.0,2021-02-26 18:00:00,296.9672,27.9,23.82,74.87,73.4,23.0
28.0,68.0,2021-02-27 00:00:00,291.0571,43.3,17.91,64.23,62.4,16.89
28.0,68.0,2021-02-27 06:00:00,301.7492,23.8,28.6,83.48,81.1,27.28
28.0,68.0,2021-02-27 12:00:00,304.2766,10.4,31.13,88.03,83.8,28.78
28.0,68.0,2021-02-27 18:00:00,290.7902,16.2,17.64,63.75,60.6,15.89
28.0,68.0,2021-02-28 00:00:00,287.75888,25.6,14.61,58.3,55.0,12.78
28.0,68.0,2021-02-28 06:00:00,299.6671,9.4,26.52,79.73,77.8,25.44
28.0,68.0,2021-02-28 12:00:00,302.59708,5.1,29.45,85.0,80.8,27.11
28.0,68.0,2021-02-28 18:00:00,291.47217,12.1,18.32,64.98,61.7,16.5
28.0,68.0,2021-03-01 00:00:00,288.63226,14.4,15.48,59.87,56.2,13.44
28.0,68.0,2021-03-01 06:00:00,301.70468,7.2,28.55,83.4,79.9,26.61
28.0,68.0,2021-03-01 12:00:00,304.117,5.4,30.97,87.74,82.8,28.22
28.0,68.0,2021-03-01 18:00:00,290.74292,14.1,17.59,63.67,60.4,15.78
28.0,68.0,2021-03-02 00:00:00,288.73386,23.9,15.58,60.05,56.9,13.83
28.0,68.0,2021-03-02 06:00:00,302.7517,8.1,29.6,85.28,81.3,27.39
28.0,68.0,2021-03-02 12:00:00,306.11697,5.3,32.97,91.34,85.5,29.72
28.0,68.0,2021-03-02 18:00:00,292.6335,12.1,19.48,67.07,64.0,17.78
28.0,68.0,2021-03-03 00:00:00,291.11435,14.0,17.96,64.34,61.1,16.17
28.0,68.0,2021-03-03 06:00:00,305.09616,6.7,31.95,89.5,84.3,29.06
28.0,68.0,2021-03-03 12:00:00,308.1093,7.4,34.96,94.93,88.7,31.5
28.0,68.0,2021-03-03 18:00:00,294.59402,15.3,21.44,70.6,68.1,20.06
28.0,68.0,2021-03-04 00:00:00,293.0193,17.4,19.87,67.76,65.1,18.39
28.0,68.0,2021-03-04 06:00:00,306.26337,9.6,33.11,91.6,86.5,30.28
28.0,68.0,2021-03-04 12:00:00,309.06512,7.4,35.92,96.65,90.2,32.33
28.0,68.0,2021-03-04 18:00:00,295.5931,18.2,22.44,72.4,70.2,21.22
28.0,68.0,2021-03-05 00:00:00,294.55185,19.4,21.4,70.52,68.2,20.11
28.0,68.0,2021-03-05 06:00:00,305.85275,8.4,32.7,90.86,85.7,29.83
28.0,68.0,2021-03-05 12:00:00,309.44696,8.2,36.3,97.33,91.0,32.78
28.0,68.0,2021-03-05 18:00:00,296.81552,17.5,23.67,74.6,72.6,22.56
28.0,68.0,2021-03-06 00:00:00,295.3237,21.7,22.17,71.91,69.8,21.0
28.0,68.0,2021-03-06 06:00:00,310.19327,12.2,37.04,98.68,93.7,34.28
28.0,68.0,2021-03-06 12:00:00,313.63437,5.9,40.48,104.87,97.1,36.17
28.0,68.0,2021-03-06 18:00:00,301.44345,23.5,28.29,82.93,80.7,27.06
28.0,68.0,2021-03-07 00:00:00,296.09644,19.3,22.95,73.3,71.2,21.78
28.0,68.0,2021-03-07 06:00:00,305.77527,13.6,32.63,90.73,86.6,30.33
28.0,68.0,2021-03-07 12:00:00,309.68994,9.9,36.54,97.77,92.0,33.33
28.0,68.0,2021-03-07 18:00:00,297.78387,15.8,24.63,76.34,74.4,23.56
28.0,68.0,2021-03-08 00:00:00,294.4801,18.1,21.33,70.39,68.0,20.0
28.0,68.0,2021-03-08 06:00:00,305.23978,10.9,32.09,89.76,85.3,29.61
28.0,68.0,2021-03-08 12:00:00,307.91565,9.6,34.77,94.58,89.0,31.67
28.0,68.0,2021-03-08 18:00:00,295.608,21.3,22.46,72.42,70.4,21.33
28.0,68.0,2021-03-09 00:00:00,293.39218,28.3,20.24,68.44,66.3,19.06
28.0,68.0,2021-03-09 06:00:00,304.29803,16.4,31.15,88.07,84.4,29.11
28.0,68.0,2021-03-09 12:00:00,307.93546,10.8,34.79,94.61,89.3,31.83
28.0,68.0,2021-03-09 18:00:00,296.8059,25.1,23.66,74.58,72.9,22.72
28.0,68.0,2021-03-10 00:00:00,292.91934,30.9,19.77,67.58,65.5,18.61
28.0,68.0,2021-03-10 06:00:00,306.64685,14.8,33.5,92.29,88.0,31.11
28.0,68.0,2021-03-10 12:00:00,309.25723,8.3,36.11,96.99,90.8,32.67
28.0,68.0,2021-03-10 18:00:00,297.68683,16.5,24.54,76.17,74.3,23.5
28.0,68.0,2021-03-11 00:00:00,294.8558,16.2,21.71,71.07,68.6,20.33
28.0,68.0,2021-03-11 06:00:00,305.6769,11.2,32.53,90.55,86.0,30.0
28.0,68.0,2021-03-11 12:00:00,308.50003,7.3,35.35,95.63,89.3,31.83
28.0,68.0,2021-03-11 18:00:00,296.03375,14.4,22.88,73.19,70.9,21.61
28.0,68.0,2021-03-12 00:00:00,293.74905,49.8,20.6,69.08,68.0,20.0
28.0,68.0,2021-03-12 06:00:00,302.74597,27.3,29.6,85.27,82.8,28.22
28.0,68.0,2021-03-12 12:00:00,306.22192,18.1,33.07,91.53,87.6,30.89
28.0,68.0,2021-03-12 18:00:00,295.69778,38.3,22.55,72.59,71.3,21.83
28.0,68.0,2021-03-13 00:00:00,292.1778,54.3,19.03,66.25,65.1,18.39
28.0,68.0,2021-03-13 06:00:00,301.99304,30.4,28.84,83.92,82.0,27.78
28.0,68.0,2021-03-13 12:00:00,306.4,17.3,33.25,91.85,87.8,31.0
28.0,68.0,2021-03-13 18:00:00,296.6734,34.2,23.52,74.34,73.1,22.83
28.0,68.0,2021-03-14 00:00:00,293.6066,34.5,20.46,68.82,67.0,19.44
28.0,68.0,2021-03-14 06:00:00,304.80096,21.4,31.65,88.97,85.5,29.72
28.0,68.0,2021-03-14 12:00:00,308.37555,13.4,35.23,95.41,90.8,32.67
28.0,68.0,2021-03-14 18:00:00,296.57968,28.0,23.43,74.17,72.6,22.56
28.0,68.0,2021-03-15 00:00:00,296.24265,29.5,23.09,73.57,72.0,22.22
28.0,68.0,2021-03-15 06:00:00,306.06384,18.9,32.91,91.24,87.4,30.78
28.0,68.0,2021-03-15 12:00:00,309.6,10.5,36.45,97.61,92.0,33.33
28.0,68.0,2021-03-15 18:00:00,295.9442,24.7,22.79,73.03,71.2,21.78
28.0,68.0,2021-03-16 00:00:00,294.77277,26.8,21.62,70.92,69.0,20.56
28.0,68.0,2021-03-16 06:00:00,306.87973,16.2,33.73,92.71,88.5,31.39
28.0,68.0,2021-03-16 12:00:00,309.6175,10.6,36.47,97.64,92.1,33.39
28.0,68.0,2021-03-16 18:00:00,298.05554,19.0,24.91,76.83,75.1,23.94
28.0,68.0,2021-03-17 00:00:00,294.8899,26.1,21.74,71.13,69.2,20.67
28.0,68.0,2021-03-17 06:00:00,307.50186,12.5,34.35,93.83,89.2,31.78
