longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,299.9,11.0,2004-04-01 00:00:00,26.75,80.15,78.4,25.78
68.0,28.0,309.2,8.0,2004-04-01 06:00:00,36.05,96.89,90.6,32.56
68.0,28.0,311.0,8.0,2004-04-01 12:00:00,37.85,100.13,93.5,34.17
68.0,28.0,296.6,19.0,2004-04-01 18:00:00,23.45,74.21,72.2,22.33
68.0,28.0,295.1,22.0,2004-04-02 00:00:00,21.95,71.51,69.4,20.78
68.0,28.0,308.6,13.0,2004-04-02 06:00:00,35.45,95.81,91.2,32.89
68.0,28.0,311.4,10.0,2004-04-02 12:00:00,38.25,100.85,94.9,34.94
68.0,28.0,300.9,17.0,2004-04-02 18:00:00,27.75,81.95,79.7,26.5
68.0,28.0,297.2,22.0,2004-04-03 00:00:00,24.05,75.29,73.6,23.11
68.0,28.0,310.5,11.0,2004-04-03 06:00:00,37.35,99.23,93.8,34.33
68.0,28.0,311.8,11.0,2004-04-03 12:00:00,38.65,101.57,96.1,35.61
68.0,28.0,300.5,23.0,2004-04-03 18:00:00,27.35,81.23,79.5,26.39
68.0,28.0,296.6,33.0,2004-04-04 00:00:00,23.45,74.21,72.9,22.72
68.0,28.0,310.7,15.0,2004-04-04 06:00:00,37.55,99.59,95.4,35.22
68.0,28.0,312.4,12.0,2004-04-04 12:00:00,39.25,102.65,97.6,36.44
68.0,28.0,299.6,25.0,2004-04-04 18:00:00,26.45,79.61,78.4,25.78
68.0,28.0,296.2,28.0,2004-04-05 00:00:00,23.05,73.49,71.9,22.17
68.0,28.0,311.7,12.0,2004-04-05 06:00:00,38.55,101.39,96.3,35.72
68.0,28.0,313.0,8.0,2004-04-05 12:00:00,39.85,103.73,96.9,36.06
68.0,28.0,298.6,18.0,2004-04-05 18:00:00,25.45,77.81,76.1,24.5
68.0,28.0,294.6,19.0,2004-04-06 00:00:00,21.45,70.61,68.3,20.17
68.0,28.0,312.2,7.0,2004-04-06 06:00:00,39.05,102.29,95.2,35.11
68.0,28.0,314.8,7.0,2004-04-06 12:00:00,41.65,106.97,99.5,37.5
68.0,28.0,301.8,15.0,2004-04-06 18:00:00,28.65,83.57,80.8,27.11
68.0,28.0,300.6,22.0,2004-04-07 00:00:00,27.45,81.41,79.6,26.44
68.0,28.0,312.6,12.0,2004-04-07 06:00:00,39.45,103.01,98.0,36.67
68.0,28.0,313.7,10.0,2004-04-07 12:00:00,40.55,104.99,99.1,37.28
68.0,28.0,304.3,16.0,2004-04-07 18:00:00,31.15,88.07,84.4,29.11
68.0,28.0,295.9,22.0,2004-04-08 00:00:00,22.75,72.95,71.0,21.67
68.0,28.0,313.0,9.0,2004-04-08 06:00:00,39.85,103.73,97.3,36.28
68.0,28.0,314.1,8.0,2004-04-08 12:00:00,40.95,105.71,98.8,37.11
68.0,28.0,301.6,15.0,2004-04-08 18:00:00,28.45,83.21,80.5,26.94
68.0,28.0,301.8,14.0,2004-04-09 00:00:00,28.65,83.57,80.8,27.11
68.0,28.0,312.2,7.0,2004-04-09 06:00:00,39.05,102.29,95.2,35.11
68.0,28.0,312.7,5.0,2004-04-09 12:00:00,39.55,103.19,95.3,35.17
68.0,28.0,302.0,10.0,2004-04-09 18:00:00,28.85,83.93,80.6,27.0
68.0,28.0,296.9,15.0,2004-04-10 00:00:00,23.75,74.75,72.6,22.56
68.0,28.0,310.7,7.0,2004-04-10 06:00:00,37.55,99.59,92.7,33.72
68.0,28.0,312.9,6.0,2004-04-10 12:00:00,39.75,103.55,96.0,35.56
68.0,28.0,299.6,12.0,2004-04-10 18:00:00,26.45,79.61,77.8,25.44
68.0,28.0,294.4,14.0,2004-04-11 00:00:00,21.25,70.25,67.6,19.78
68.0,28.0,312.1,6.0,2004-04-11 06:00:00,38.95,102.11,94.7,34.83
68.0,28.0,313.9,6.0,2004-04-11 12:00:00,40.75,105.35,97.6,36.44
68.0,28.0,301.6,13.0,2004-04-11 18:00:00,28.45,83.21,80.5,26.94
68.0,28.0,299.3,15.0,2004-04-12 00:00:00,26.15,79.07,77.4,25.22
68.0,28.0,312.7,8.0,2004-04-12 06:00:00,39.55,103.19,96.4,35.78
68.0,28.0,314.5,7.0,2004-04-12 12:00:00,41.35,106.43,99.0,37.22
68.0,28.0,303.6,14.0,2004-04-12 18:00:00,30.45,86.81,83.3,28.5
