longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,280.19,17.4,2008-01-01 00:00:00,7.04,44.67,39.7,4.28
68.0,28.0,292.01,6.6,2008-01-01 06:00:00,18.86,65.95,62.6,17.0
68.0,28.0,287.83,9.7,2008-01-01 12:00:00,14.68,58.42,54.4,12.44
68.0,28.0,281.97,10.8,2008-01-01 18:00:00,8.82,47.88,42.9,6.06
68.0,28.0,279.74,13.3,2008-01-02 00:00:00,6.59,43.86,38.6,3.67
68.0,28.0,292.1,7.2,2008-01-02 06:00:00,18.95,66.11,62.8,17.11
68.0,28.0,289.0,11.9,2008-01-02 12:00:00,15.85,60.53,56.8,13.78
68.0,28.0,282.27,17.3,2008-01-02 18:00:00,9.12,48.42,43.8,6.56
68.0,28.0,280.22,22.8,2008-01-03 00:00:00,7.07,44.73,40.0,4.44
68.0,28.0,290.37,15.3,2008-01-03 06:00:00,17.22,63.0,59.7,15.39
68.0,28.0,290.58,15.1,2008-01-03 12:00:00,17.43,63.37,60.1,15.61
68.0,28.0,285.25,18.1,2008-01-03 18:00:00,12.1,53.78,49.7,9.83
68.0,28.0,281.47,23.1,2008-01-04 00:00:00,8.32,46.98,42.5,5.83
68.0,28.0,291.4,13.4,2008-01-04 06:00:00,18.25,64.85,61.7,16.5
68.0,28.0,290.93,15.6,2008-01-04 12:00:00,17.78,64.0,60.8,16.0
68.0,28.0,285.79,27.3,2008-01-04 18:00:00,12.64,54.75,51.2,10.67
68.0,28.0,284.68,51.9,2008-01-05 00:00:00,11.53,52.75,50.2,10.11
68.0,28.0,291.2,22.0,2008-01-05 06:00:00,18.05,64.49,61.7,16.5
68.0,28.0,289.97,15.3,2008-01-05 12:00:00,16.82,62.28,58.9,14.94
68.0,28.0,287.5,26.1,2008-01-05 18:00:00,14.35,57.83,54.5,12.5
68.0,28.0,283.97,44.5,2008-01-06 00:00:00,10.82,51.48,48.4,9.11
68.0,28.0,290.6,31.8,2008-01-06 06:00:00,17.45,63.41,60.9,16.06
68.0,28.0,290.86,29.3,2008-01-06 12:00:00,17.71,63.88,61.3,16.28
68.0,28.0,287.58,41.5,2008-01-06 18:00:00,14.43,57.97,55.4,13.0
68.0,28.0,284.91,65.6,2008-01-07 00:00:00,11.76,53.17,51.3,10.72
68.0,28.0,291.17,40.5,2008-01-07 06:00:00,18.02,64.44,62.5,16.94
68.0,28.0,290.2,41.9,2008-01-07 12:00:00,17.05,62.69,60.6,15.89
68.0,28.0,286.22,55.1,2008-01-07 18:00:00,13.07,55.53,53.4,11.89
68.0,28.0,284.74,81.7,2008-01-08 00:00:00,11.59,52.86,51.7,10.94
68.0,28.0,284.8,92.1,2008-01-08 06:00:00,11.65,52.97,52.3,11.28
68.0,28.0,287.48,79.0,2008-01-08 12:00:00,14.33,57.79,57.0,13.89
68.0,28.0,283.51,95.8,2008-01-08 18:00:00,10.36,50.65,49.9,9.94
68.0,28.0,283.54,96.3,2008-01-09 00:00:00,10.39,50.7,50.0,10.0
68.0,28.0,288.0,77.6,2008-01-09 06:00:00,14.85,58.73,58.0,14.44
