longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,288.57,31.5,2016-01-01 00:00:00,15.42,59.76,56.9,13.83
68.0,28.0,296.15,21.3,2016-01-01 06:00:00,23.0,73.4,71.4,21.89
68.0,28.0,295.5,24.5,2016-01-01 12:00:00,22.35,72.23,70.3,21.28
68.0,28.0,290.88,27.2,2016-01-01 18:00:00,17.73,63.91,61.3,16.28
68.0,28.0,288.44,32.1,2016-01-02 00:00:00,15.29,59.52,56.7,13.72
68.0,28.0,296.81,17.9,2016-01-02 06:00:00,23.66,74.59,72.6,22.56
68.0,28.0,296.14,17.0,2016-01-02 12:00:00,22.99,73.38,71.2,21.78
68.0,28.0,292.35,22.0,2016-01-02 18:00:00,19.2,66.56,64.0,17.78
68.0,28.0,288.93,26.0,2016-01-03 00:00:00,15.78,60.4,57.4,14.11
68.0,28.0,296.41,12.8,2016-01-03 06:00:00,23.26,73.87,71.6,22.0
68.0,28.0,293.0,16.3,2016-01-03 18:00:00,19.85,67.73,65.0,18.33
68.0,28.0,296.64,24.3,2016-01-05 12:00:00,23.49,74.28,72.6,22.56
68.0,28.0,292.78,33.3,2016-01-05 18:00:00,19.63,67.33,65.3,18.5
68.0,28.0,288.47,37.6,2016-01-06 00:00:00,15.32,59.58,57.0,13.89
68.0,28.0,295.1,29.5,2016-01-06 06:00:00,21.95,71.51,69.7,20.94
68.0,28.0,296.77,24.4,2016-01-06 12:00:00,23.62,74.52,72.8,22.67
68.0,28.0,291.76,33.9,2016-01-06 18:00:00,18.61,65.5,63.3,17.39
68.0,28.0,289.73,39.2,2016-01-07 00:00:00,16.58,61.84,59.6,15.33
68.0,28.0,296.09,26.6,2016-01-07 06:00:00,22.94,73.29,71.6,22.0
68.0,28.0,296.35,26.0,2016-01-07 12:00:00,23.2,73.76,72.1,22.28
68.0,28.0,290.31,38.2,2016-01-07 18:00:00,17.16,62.89,60.7,15.94
68.0,28.0,288.3,44.4,2016-01-08 00:00:00,15.15,59.27,57.0,13.89
68.0,28.0,296.15,28.6,2016-01-08 06:00:00,23.0,73.4,71.8,22.11
68.0,28.0,296.91,24.5,2016-01-08 12:00:00,23.76,74.77,73.1,22.83
68.0,28.0,290.84,38.6,2016-01-08 18:00:00,17.69,63.84,61.7,16.5
68.0,28.0,287.14,49.4,2016-01-09 00:00:00,13.99,57.18,54.9,12.72
68.0,28.0,296.1,30.0,2016-01-09 06:00:00,22.95,73.31,71.8,22.11
68.0,28.0,296.83,27.1,2016-01-09 12:00:00,23.68,74.62,73.1,22.83
68.0,28.0,291.6,39.8,2016-01-09 18:00:00,18.45,65.21,63.3,17.39
68.0,28.0,288.65,48.5,2016-01-10 00:00:00,15.5,59.9,57.9,14.39
68.0,28.0,296.24,28.4,2016-01-10 06:00:00,23.09,73.56,72.0,22.22
68.0,28.0,297.59,25.3,2016-01-10 12:00:00,24.44,75.99,74.5,23.61
68.0,28.0,292.91,33.2,2016-01-10 18:00:00,19.76,67.57,65.6,18.67
68.0,28.0,289.73,49.4,2016-01-11 00:00:00,16.58,61.84,60.0,15.56
68.0,28.0,296.81,23.6,2016-01-11 06:00:00,23.66,74.59,72.9,22.72
68.0,28.0,296.9,24.8,2016-01-11 12:00:00,23.75,74.75,73.1,22.83
68.0,28.0,291.74,32.1,2016-01-11 18:00:00,18.59,65.46,63.2,17.33
68.0,28.0,290.63,27.7,2016-01-12 00:00:00,17.48,63.46,60.8,16.0
68.0,28.0,295.47,10.0,2016-01-12 06:00:00,22.32,72.18,69.6,20.89
68.0,28.0,296.06,13.0,2016-01-12 12:00:00,22.91,73.24,70.9,21.61
68.0,28.0,288.16,15.3,2016-01-12 18:00:00,15.01,59.02,55.3,12.94
68.0,28.0,286.87,21.9,2016-01-13 00:00:00,13.72,56.7,53.1,11.72
68.0,28.0,293.09,35.7,2016-01-13 06:00:00,19.94,67.89,66.1,18.94
