longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,294.1,18.0,2005-01-01 06:00:00,20.95,69.71,67.2,19.56
68.0,28.0,290.9,28.0,2005-01-01 12:00:00,17.75,63.95,61.4,16.33
68.0,28.0,283.1,82.0,2005-01-01 18:00:00,9.95,49.91,48.5,9.17
68.0,28.0,280.3,88.0,2005-01-02 00:00:00,7.15,44.87,43.2,6.22
68.0,28.0,290.3,48.0,2005-01-02 06:00:00,17.15,62.87,61.1,16.17
68.0,28.0,290.1,51.0,2005-01-02 12:00:00,16.95,62.51,60.9,16.06
68.0,28.0,282.6,82.0,2005-01-02 18:00:00,9.45,49.01,47.5,8.61
68.0,28.0,279.4,81.0,2005-01-03 00:00:00,6.25,43.25,41.1,5.06
68.0,28.0,291.3,25.0,2005-01-03 06:00:00,18.15,64.67,62.0,16.67
68.0,28.0,289.9,28.0,2005-01-03 12:00:00,16.75,62.15,59.4,15.22
68.0,28.0,282.8,47.0,2005-01-03 18:00:00,9.65,49.37,46.2,7.89
68.0,28.0,281.8,72.0,2005-01-04 00:00:00,8.65,47.57,45.4,7.44
68.0,28.0,290.3,50.0,2005-01-04 06:00:00,17.15,62.87,61.2,16.22
68.0,28.0,289.8,54.0,2005-01-04 12:00:00,16.65,61.97,60.4,15.78
68.0,28.0,283.5,84.0,2005-01-04 18:00:00,10.35,50.63,49.3,9.61
68.0,28.0,282.8,83.0,2005-01-05 00:00:00,9.65,49.37,47.9,8.83
68.0,28.0,294.0,38.0,2005-01-05 06:00:00,20.85,69.53,68.0,20.0
68.0,28.0,294.6,38.0,2005-01-05 12:00:00,21.45,70.61,69.2,20.67
68.0,28.0,286.8,78.0,2005-01-05 18:00:00,13.65,56.57,55.6,13.11
68.0,28.0,284.4,81.0,2005-01-06 00:00:00,11.25,52.25,51.0,10.56
68.0,28.0,294.4,37.0,2005-01-06 06:00:00,21.25,70.25,68.7,20.39
68.0,28.0,294.1,39.0,2005-01-06 12:00:00,20.95,69.71,68.2,20.11
68.0,28.0,285.7,81.0,2005-01-06 18:00:00,12.55,54.59,53.6,12.0
68.0,28.0,284.4,77.0,2005-01-07 00:00:00,11.25,52.25,50.8,10.44
68.0,28.0,294.6,41.0,2005-01-07 06:00:00,21.45,70.61,69.3,20.72
68.0,28.0,295.2,42.0,2005-01-07 12:00:00,22.05,71.69,70.5,21.39
68.0,28.0,286.7,70.0,2005-01-07 18:00:00,13.55,56.39,55.0,12.78
68.0,28.0,285.0,73.0,2005-01-08 00:00:00,11.85,53.33,51.8,11.0
68.0,28.0,296.1,31.0,2005-01-08 06:00:00,22.95,73.31,71.8,22.11
68.0,28.0,297.1,30.0,2005-01-08 12:00:00,23.95,75.11,73.7,23.17
68.0,28.0,290.5,41.0,2005-01-08 18:00:00,17.35,63.23,61.2,16.22
68.0,28.0,286.8,40.0,2005-01-09 00:00:00,13.65,56.57,53.8,12.11
68.0,28.0,295.9,15.0,2005-01-09 06:00:00,22.75,72.95,70.6,21.44
68.0,28.0,294.6,14.0,2005-01-09 12:00:00,21.45,70.61,68.0,20.0
68.0,28.0,285.7,22.0,2005-01-09 18:00:00,12.55,54.59,50.8,10.44
68.0,28.0,284.2,25.0,2005-01-10 00:00:00,11.05,51.89,48.0,8.89
68.0,28.0,295.2,11.0,2005-01-10 06:00:00,22.05,71.69,69.1,20.61
68.0,28.0,294.9,11.0,2005-01-10 12:00:00,21.75,71.15,68.5,20.28
68.0,28.0,282.6,27.0,2005-01-10 18:00:00,9.45,49.01,44.9,7.17
68.0,28.0,280.2,37.0,2005-01-11 00:00:00,7.05,44.69,40.6,4.78
68.0,28.0,292.0,19.0,2005-01-11 06:00:00,18.85,65.93,63.1,17.28
68.0,28.0,291.5,23.0,2005-01-11 12:00:00,18.35,65.03,62.3,16.83
68.0,28.0,282.6,71.0,2005-01-11 18:00:00,9.45,49.01,46.9,8.28
68.0,28.0,281.4,44.0,2005-01-12 00:00:00,8.25,46.85,43.3,6.28
68.0,28.0,292.4,23.0,2005-01-12 06:00:00,19.25,66.65,64.1,17.83
68.0,28.0,292.3,22.0,2005-01-12 12:00:00,19.15,66.47,63.9,17.72
68.0,28.0,290.3,22.0,2005-01-12 18:00:00,17.15,62.87,59.9,15.5
68.0,28.0,288.9,25.0,2005-01-13 00:00:00,15.75,60.35,57.3,14.06
68.0,28.0,290.6,26.0,2005-01-13 06:00:00,17.45,63.41,60.7,15.94
68.0,28.0,294.3,27.0,2005-01-13 12:00:00,21.15,70.07,68.0,20.0
68.0,28.0,286.9,43.0,2005-01-13 18:00:00,13.75,56.75,54.1,12.28
68.0,28.0,283.7,49.0,2005-01-14 00:00:00,10.55,50.99,48.1,8.94
68.0,28.0,292.8,19.0,2005-01-14 06:00:00,19.65,67.37,64.7,18.17
68.0,28.0,292.0,21.0,2005-01-14 12:00:00,18.85,65.93,63.2,17.33
68.0,28.0,285.9,30.0,2005-01-14 18:00:00,12.75,54.95,51.6,10.89
68.0,28.0,282.1,40.0,2005-01-15 00:00:00,8.95,48.11,44.5,6.94
