longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,283.2,33.1,2013-01-01 00:00:00,10.05,50.09,46.4,8.0
68.0,28.0,292.61,19.5,2013-01-01 06:00:00,19.46,67.03,64.3,17.94
68.0,28.0,293.82,14.3,2013-01-01 12:00:00,20.67,69.21,66.5,19.17
68.0,28.0,286.33,15.7,2013-01-01 18:00:00,13.18,55.72,51.7,10.94
68.0,28.0,284.51,22.0,2013-01-02 00:00:00,11.36,52.45,48.4,9.11
68.0,28.0,291.07,13.4,2013-01-02 06:00:00,17.92,64.26,61.0,16.11
68.0,28.0,290.65,19.0,2013-01-02 12:00:00,17.5,63.5,60.4,15.78
68.0,28.0,284.0,28.1,2013-01-02 18:00:00,10.85,51.53,47.7,8.72
68.0,28.0,281.36,35.7,2013-01-03 00:00:00,8.21,46.78,42.8,6.0
68.0,28.0,291.4,20.0,2013-01-03 06:00:00,18.25,64.85,62.0,16.67
68.0,28.0,290.38,22.2,2013-01-03 12:00:00,17.23,63.01,60.1,15.61
68.0,28.0,284.34,33.6,2013-01-03 18:00:00,11.19,52.14,48.6,9.22
68.0,28.0,282.51,38.5,2013-01-04 00:00:00,9.36,48.85,45.2,7.33
68.0,28.0,291.06,25.0,2013-01-04 06:00:00,17.91,64.24,61.5,16.39
68.0,28.0,291.97,22.0,2013-01-04 12:00:00,18.82,65.88,63.2,17.33
68.0,28.0,284.33,31.9,2013-01-04 18:00:00,11.18,52.12,48.5,9.17
68.0,28.0,282.12,42.5,2013-01-05 00:00:00,8.97,48.15,44.7,7.06
68.0,28.0,290.27,26.6,2013-01-05 06:00:00,17.12,62.82,60.1,15.61
68.0,28.0,290.29,26.1,2013-01-05 12:00:00,17.14,62.85,60.1,15.61
68.0,28.0,283.86,36.1,2013-01-05 18:00:00,10.71,51.28,47.8,8.78
68.0,28.0,281.66,39.6,2013-01-06 00:00:00,8.51,47.32,43.6,6.44
68.0,28.0,291.19,24.1,2013-01-06 06:00:00,18.04,64.47,61.7,16.5
68.0,28.0,290.96,27.7,2013-01-06 12:00:00,17.81,64.06,61.5,16.39
68.0,28.0,283.84,33.2,2013-01-06 18:00:00,10.69,51.24,47.6,8.67
68.0,28.0,281.32,38.0,2013-01-07 00:00:00,8.17,46.71,42.9,6.06
68.0,28.0,291.32,19.3,2013-01-07 06:00:00,18.17,64.71,61.8,16.56
68.0,28.0,291.07,20.6,2013-01-07 12:00:00,17.92,64.26,61.4,16.33
68.0,28.0,284.44,26.0,2013-01-07 18:00:00,11.29,52.32,48.5,9.17
68.0,28.0,282.85,29.5,2013-01-08 00:00:00,9.7,49.46,45.5,7.5
68.0,28.0,291.3,12.4,2013-01-08 06:00:00,18.15,64.67,61.4,16.33
68.0,28.0,292.66,12.6,2013-01-08 12:00:00,19.51,67.12,64.1,17.83
68.0,28.0,286.46,13.1,2013-01-08 18:00:00,13.31,55.96,51.9,11.06
68.0,28.0,284.42,13.4,2013-01-09 00:00:00,11.27,52.29,47.8,8.78
68.0,28.0,293.08,13.0,2013-01-09 06:00:00,19.93,67.87,65.0,18.33
68.0,28.0,293.45,21.4,2013-01-09 12:00:00,20.3,68.54,66.1,18.94
68.0,28.0,286.78,27.6,2013-01-09 18:00:00,13.63,56.53,53.2,11.78
68.0,28.0,284.98,31.0,2013-01-10 00:00:00,11.83,53.29,49.8,9.89
68.0,28.0,293.93,15.2,2013-01-10 06:00:00,20.78,69.4,66.8,19.33
68.0,28.0,295.3,24.0,2013-01-10 12:00:00,22.15,71.87,69.9,21.06
68.0,28.0,288.98,34.3,2013-01-10 18:00:00,15.83,60.49,57.9,14.39
68.0,28.0,287.33,40.3,2013-01-11 00:00:00,14.18,57.52,54.9,12.72
68.0,28.0,295.96,27.3,2013-01-11 06:00:00,22.81,73.06,71.3,21.83
68.0,28.0,298.5,30.3,2013-01-11 12:00:00,25.35,77.63,76.5,24.72
68.0,28.0,290.49,46.3,2013-01-11 18:00:00,17.34,63.21,61.4,16.33
68.0,28.0,288.31,55.4,2013-01-12 00:00:00,15.16,59.29,57.5,14.17
68.0,28.0,297.6,32.6,2013-01-12 06:00:00,24.45,76.01,74.8,23.78
68.0,28.0,298.27,30.8,2013-01-12 12:00:00,25.12,77.22,76.1,24.5
68.0,28.0,291.44,18.0,2013-01-12 18:00:00,18.29,64.92,62.0,16.67
68.0,28.0,287.38,10.3,2013-01-13 00:00:00,14.23,57.61,53.6,12.0
