longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,28.0,286.9473,20.6,2019-01-01 00:00:00,13.8,56.84,53.2,11.78
68.0,28.0,294.0243,10.3,2019-01-01 06:00:00,20.87,69.57,66.7,19.28
68.0,28.0,296.94574,24.7,2019-01-01 12:00:00,23.8,74.83,73.2,22.89
68.0,28.0,290.3168,23.3,2019-01-01 18:00:00,17.17,62.9,60.0,15.56
68.0,28.0,288.81467,18.2,2019-01-02 00:00:00,15.66,60.2,56.8,13.78
68.0,28.0,297.07715,16.2,2019-01-02 06:00:00,23.93,75.07,73.0,22.78
68.0,28.0,296.528,24.7,2019-01-02 12:00:00,23.38,74.08,72.3,22.39
68.0,28.0,290.037,27.0,2019-01-02 18:00:00,16.89,62.4,59.6,15.33
68.0,28.0,288.17706,25.1,2019-01-03 00:00:00,15.03,59.05,55.8,13.22
68.0,28.0,295.01993,17.2,2019-01-03 06:00:00,21.87,71.37,69.0,20.56
68.0,28.0,295.7695,20.9,2019-01-03 12:00:00,22.62,72.72,70.7,21.5
68.0,28.0,289.60495,24.9,2019-01-03 18:00:00,16.45,61.62,58.7,14.83
68.0,28.0,287.49075,28.4,2019-01-04 00:00:00,14.34,57.81,54.6,12.56
68.0,28.0,293.85507,21.3,2019-01-04 06:00:00,20.71,69.27,66.9,19.39
68.0,28.0,295.6048,22.6,2019-01-04 12:00:00,22.45,72.42,70.4,21.33
68.0,28.0,288.00638,30.6,2019-01-04 18:00:00,14.86,58.74,55.8,13.22
68.0,28.0,285.91098,37.3,2019-01-05 00:00:00,12.76,54.97,51.9,11.06
68.0,28.0,294.2131,26.8,2019-01-05 06:00:00,21.06,69.91,67.9,19.94
68.0,28.0,296.05267,15.2,2019-01-05 12:00:00,22.9,73.22,71.0,21.67
68.0,28.0,288.6321,24.2,2019-01-05 18:00:00,15.48,59.87,56.7,13.72
68.0,28.0,284.72043,40.7,2019-01-06 00:00:00,11.57,52.83,49.7,9.83
68.0,28.0,292.57578,29.0,2019-01-06 06:00:00,19.43,66.97,64.7,18.17
68.0,28.0,294.05164,24.3,2019-01-06 12:00:00,20.9,69.62,67.4,19.67
68.0,28.0,287.3075,35.6,2019-01-06 18:00:00,14.16,57.48,54.6,12.56
68.0,28.0,285.41547,40.3,2019-01-07 00:00:00,12.27,54.08,51.1,10.61
68.0,28.0,292.03287,30.0,2019-01-07 06:00:00,18.88,65.99,63.7,17.61
68.0,28.0,293.55075,26.5,2019-01-07 12:00:00,20.4,68.72,66.5,19.17
68.0,28.0,285.7796,41.3,2019-01-07 18:00:00,12.63,54.73,51.8,11.0
68.0,28.0,284.3154,43.4,2019-01-08 00:00:00,11.17,52.1,49.0,9.44
68.0,28.0,291.81268,27.1,2019-01-08 06:00:00,18.66,65.59,63.1,17.28
68.0,28.0,293.66824,24.9,2019-01-08 12:00:00,20.52,68.93,66.7,19.28
68.0,28.0,287.2428,34.8,2019-01-08 18:00:00,14.09,57.37,54.4,12.44
68.0,28.0,284.83673,37.9,2019-01-09 00:00:00,11.69,53.04,49.8,9.89
68.0,28.0,293.30225,26.3,2019-01-09 06:00:00,20.15,68.27,66.0,18.89
68.0,28.0,295.45847,29.8,2019-01-09 12:00:00,22.31,72.16,70.5,21.39
68.0,28.0,288.3013,44.4,2019-01-09 18:00:00,15.15,59.27,57.0,13.89
68.0,28.0,286.15714,45.4,2019-01-10 00:00:00,13.01,55.41,52.8,11.56
68.0,28.0,293.71704,26.3,2019-01-10 06:00:00,20.57,69.02,66.9,19.39
68.0,28.0,296.67734,31.6,2019-01-10 12:00:00,23.53,74.35,73.0,22.78
68.0,28.0,287.5946,41.9,2019-01-10 18:00:00,14.44,58.0,55.5,13.06
68.0,28.0,287.3061,46.8,2019-01-11 00:00:00,14.16,57.48,55.1,12.83
68.0,28.0,294.52307,23.8,2019-01-11 06:00:00,21.37,70.47,68.3,20.17
68.0,28.0,295.8829,27.1,2019-01-11 12:00:00,22.73,72.92,71.2,21.78
68.0,28.0,291.03165,26.5,2019-01-11 18:00:00,17.88,64.19,61.6,16.44
68.0,28.0,286.836,34.9,2019-01-12 00:00:00,13.69,56.63,53.6,12.0
68.0,28.0,293.82712,28.7,2019-01-12 06:00:00,20.68,69.22,67.2,19.56
68.0,28.0,295.34756,29.8,2019-01-12 12:00:00,22.2,71.96,70.3,21.28
68.0,28.0,288.593,44.6,2019-01-12 18:00:00,15.44,59.8,57.6,14.22
68.0,28.0,286.49213,47.3,2019-01-13 00:00:00,13.34,56.02,53.5,11.94
68.0,28.0,294.08365,20.8,2019-01-13 06:00:00,20.93,69.68,67.3,19.61
68.0,28.0,295.05417,22.0,2019-01-13 12:00:00,21.9,71.43,69.3,20.72
68.0,28.0,287.70255,26.2,2019-01-13 18:00:00,14.55,58.19,54.9,12.72
68.0,28.0,284.47052,50.1,2019-01-14 00:00:00,11.32,52.38,49.7,9.83
68.0,28.0,291.97583,32.6,2019-01-14 06:00:00,18.83,65.89,63.7,17.61
68.0,28.0,294.0169,28.8,2019-01-14 12:00:00,20.87,69.56,67.6,19.78
68.0,28.0,287.0283,42.8,2019-01-14 18:00:00,13.88,56.98,54.4,12.44
68.0,28.0,284.5781,48.1,2019-01-15 00:00:00,11.43,52.57,49.8,9.89
