longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,281.5054,32.6,2020-01-01 00:00:00,8.36,47.04,43.0,6.11
71.0,30.0,289.0371,24.0,2020-01-01 06:00:00,15.89,60.6,57.5,14.17
71.0,30.0,288.27908,27.4,2020-01-01 12:00:00,15.13,59.23,56.1,13.39
71.0,30.0,283.4242,43.1,2020-01-01 18:00:00,10.27,50.49,47.3,8.5
71.0,30.0,281.34122,50.6,2020-01-02 00:00:00,8.19,46.74,43.5,6.39
71.0,30.0,290.41544,21.4,2020-01-02 06:00:00,17.27,63.08,60.1,15.61
71.0,30.0,289.98126,24.2,2020-01-02 12:00:00,16.83,62.3,59.4,15.22
71.0,30.0,285.5229,31.7,2020-01-02 18:00:00,12.37,54.27,50.9,10.5
71.0,30.0,283.4929,39.8,2020-01-03 00:00:00,10.34,50.62,47.3,8.5
71.0,30.0,291.68253,27.0,2020-01-03 06:00:00,18.53,65.36,62.9,17.17
71.0,30.0,291.59088,26.1,2020-01-03 12:00:00,18.44,65.19,62.6,17.0
71.0,30.0,285.95044,38.1,2020-01-03 18:00:00,12.8,55.04,52.0,11.11
71.0,30.0,284.33057,43.8,2020-01-04 00:00:00,11.18,52.13,49.1,9.5
71.0,30.0,292.07397,26.2,2020-01-04 06:00:00,18.92,66.06,63.6,17.56
71.0,30.0,292.0973,26.0,2020-01-04 12:00:00,18.95,66.11,63.6,17.56
71.0,30.0,285.96634,39.6,2020-01-04 18:00:00,12.82,55.07,52.1,11.17
71.0,30.0,283.63068,48.7,2020-01-05 00:00:00,10.48,50.87,47.9,8.83
71.0,30.0,289.6634,39.4,2020-01-05 06:00:00,16.51,61.72,59.4,15.22
71.0,30.0,286.5425,61.0,2020-01-05 12:00:00,13.39,56.11,54.3,12.39
71.0,30.0,284.3742,81.4,2020-01-05 18:00:00,11.22,52.2,50.9,10.5
71.0,30.0,283.4963,88.7,2020-01-06 00:00:00,10.35,50.62,49.6,9.78
71.0,30.0,283.30164,88.1,2020-01-06 06:00:00,10.15,50.27,49.1,9.5
71.0,30.0,283.75095,84.2,2020-01-06 12:00:00,10.6,51.08,49.8,9.89
71.0,30.0,283.9065,79.8,2020-01-06 18:00:00,10.76,51.36,49.9,9.94
71.0,30.0,282.7649,85.0,2020-01-07 00:00:00,9.61,49.31,47.9,8.83
71.0,30.0,286.82455,66.7,2020-01-07 06:00:00,13.67,56.61,55.1,12.83
71.0,30.0,287.85318,60.2,2020-01-07 12:00:00,14.7,58.47,56.8,13.78
71.0,30.0,284.61908,72.0,2020-01-07 18:00:00,11.47,52.64,51.0,10.56
71.0,30.0,282.2198,85.3,2020-01-08 00:00:00,9.07,48.33,46.9,8.28
71.0,30.0,287.43106,58.9,2020-01-08 06:00:00,14.28,57.71,55.9,13.28
71.0,30.0,288.2615,44.8,2020-01-08 12:00:00,15.11,59.2,56.9,13.83
71.0,30.0,284.23636,56.8,2020-01-08 18:00:00,11.09,51.96,49.5,9.72
71.0,30.0,282.2626,62.7,2020-01-09 00:00:00,9.11,48.4,45.9,7.72
71.0,30.0,288.63803,40.8,2020-01-09 06:00:00,15.49,59.88,57.5,14.17
71.0,30.0,289.37137,30.7,2020-01-09 12:00:00,16.22,61.2,58.5,14.72
