longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,287.1773,13.8,2019-01-01 00:00:00,14.03,57.25,53.3,11.83
71.0,30.0,294.0443,10.3,2019-01-01 06:00:00,20.89,69.61,66.8,19.33
71.0,30.0,294.45575,16.0,2019-01-01 12:00:00,21.31,70.35,67.8,19.89
71.0,30.0,287.8968,17.9,2019-01-01 18:00:00,14.75,58.54,54.9,12.72
71.0,30.0,283.54468,30.2,2019-01-02 00:00:00,10.39,50.71,46.9,8.28
71.0,30.0,291.84714,23.2,2019-01-02 06:00:00,18.7,65.65,63.0,17.22
71.0,30.0,292.68802,21.2,2019-01-02 12:00:00,19.54,67.17,64.6,18.11
71.0,30.0,286.66696,32.3,2019-01-02 18:00:00,13.52,56.33,53.2,11.78
71.0,30.0,284.1371,43.6,2019-01-03 00:00:00,10.99,51.78,48.7,9.28
71.0,30.0,292.20993,30.0,2019-01-03 06:00:00,19.06,66.31,64.1,17.83
71.0,30.0,292.2595,25.4,2019-01-03 12:00:00,19.11,66.4,63.9,17.72
71.0,30.0,287.79495,34.4,2019-01-03 18:00:00,14.64,58.36,55.5,13.06
71.0,30.0,285.32077,39.7,2019-01-04 00:00:00,12.17,53.91,50.9,10.5
71.0,30.0,291.85507,27.7,2019-01-04 06:00:00,18.71,65.67,63.2,17.33
71.0,30.0,292.7148,26.8,2019-01-04 12:00:00,19.56,67.22,64.9,18.28
71.0,30.0,286.15637,36.6,2019-01-04 18:00:00,13.01,55.41,52.4,11.33
71.0,30.0,283.47098,33.6,2019-01-05 00:00:00,10.32,50.58,46.9,8.28
71.0,30.0,291.6231,22.2,2019-01-05 06:00:00,18.47,65.25,62.5,16.94
71.0,30.0,291.49268,25.1,2019-01-05 12:00:00,18.34,65.02,62.4,16.89
71.0,30.0,285.4921,37.6,2019-01-05 18:00:00,12.34,54.22,51.1,10.61
71.0,30.0,282.51044,60.3,2019-01-06 00:00:00,9.36,48.85,46.3,7.94
71.0,30.0,290.67578,37.5,2019-01-06 06:00:00,17.53,63.55,61.4,16.33
71.0,30.0,290.93164,29.9,2019-01-06 12:00:00,17.78,64.01,61.5,16.39
71.0,30.0,285.2675,38.4,2019-01-06 18:00:00,12.12,53.81,50.7,10.39
71.0,30.0,283.27548,44.1,2019-01-07 00:00:00,10.13,50.23,47.0,8.33
71.0,30.0,291.53287,24.7,2019-01-07 06:00:00,18.38,65.09,62.5,16.94
71.0,30.0,290.96075,22.1,2019-01-07 12:00:00,17.81,64.06,61.2,16.22
71.0,30.0,285.84958,27.5,2019-01-07 18:00:00,12.7,54.86,51.3,10.72
71.0,30.0,283.1454,33.5,2019-01-08 00:00:00,10.0,49.99,46.3,7.94
71.0,30.0,291.07266,20.0,2019-01-08 06:00:00,17.92,64.26,61.3,16.28
71.0,30.0,291.33826,21.4,2019-01-08 12:00:00,18.19,64.74,61.9,16.61
71.0,30.0,285.38278,30.5,2019-01-08 18:00:00,12.23,54.02,50.6,10.33
71.0,30.0,283.3167,34.5,2019-01-09 00:00:00,10.17,50.3,46.7,8.17
71.0,30.0,292.58224,21.9,2019-01-09 06:00:00,19.43,66.98,64.4,18.0
71.0,30.0,292.15848,25.7,2019-01-09 12:00:00,19.01,66.22,63.7,17.61
71.0,30.0,286.6213,35.8,2019-01-09 18:00:00,13.47,56.25,53.3,11.83
71.0,30.0,284.12714,39.9,2019-01-10 00:00:00,10.98,51.76,48.5,9.17
71.0,30.0,293.11703,23.3,2019-01-10 06:00:00,19.97,67.94,65.5,18.61
71.0,30.0,293.0873,24.6,2019-01-10 12:00:00,19.94,67.89,65.5,18.61
71.0,30.0,287.3246,32.8,2019-01-10 18:00:00,14.17,57.51,54.5,12.5
71.0,30.0,284.4161,36.1,2019-01-11 00:00:00,11.27,52.28,48.9,9.39
71.0,30.0,291.23306,26.0,2019-01-11 06:00:00,18.08,64.55,61.9,16.61
71.0,30.0,292.9729,23.2,2019-01-11 12:00:00,19.82,67.68,65.2,18.44
71.0,30.0,285.52167,40.0,2019-01-11 18:00:00,12.37,54.27,51.3,10.72
71.0,30.0,283.886,50.4,2019-01-12 00:00:00,10.74,51.32,48.5,9.17
71.0,30.0,290.95712,37.4,2019-01-12 06:00:00,17.81,64.05,61.9,16.61
71.0,30.0,292.20755,29.9,2019-01-12 12:00:00,19.06,66.3,64.0,17.78
71.0,30.0,285.21298,47.9,2019-01-12 18:00:00,12.06,53.71,51.0,10.56
71.0,30.0,283.18213,65.0,2019-01-13 00:00:00,10.03,50.06,47.8,8.78
71.0,30.0,291.62366,37.5,2019-01-13 06:00:00,18.47,65.25,63.2,17.33
71.0,30.0,291.92416,27.7,2019-01-13 12:00:00,18.77,65.79,63.4,17.44
71.0,30.0,283.95255,39.8,2019-01-13 18:00:00,10.8,51.44,48.2,9.0
71.0,30.0,281.4805,34.3,2019-01-14 00:00:00,8.33,46.99,43.0,6.11
71.0,30.0,290.27585,20.9,2019-01-14 06:00:00,17.13,62.83,59.8,15.44
71.0,30.0,290.5369,22.7,2019-01-14 12:00:00,17.39,63.3,60.4,15.78
71.0,30.0,285.5983,32.8,2019-01-14 18:00:00,12.45,54.41,51.1,10.61
71.0,30.0,283.75812,34.6,2019-01-15 00:00:00,10.61,51.09,47.5,8.61
71.0,30.0,293.5363,20.9,2019-01-15 06:00:00,20.39,68.7,66.3,19.06
71.0,30.0,293.82568,18.4,2019-01-15 12:00:00,20.68,69.22,66.7,19.28
71.0,30.0,287.45688,25.7,2019-01-15 18:00:00,14.31,57.75,54.4,12.44
71.0,30.0,285.20724,30.7,2019-01-16 00:00:00,12.06,53.7,50.2,10.11
71.0,30.0,294.6689,17.8,2019-01-16 06:00:00,21.52,70.73,68.3,20.17
