longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,283.41,18.1,2015-01-01 00:00:00,10.26,50.47,46.1,7.83
71.0,30.0,292.36,16.5,2015-01-01 06:00:00,19.21,66.58,63.7,17.61
71.0,30.0,291.6,19.4,2015-01-01 12:00:00,18.45,65.21,62.3,16.83
71.0,30.0,286.49,23.1,2015-01-01 18:00:00,13.34,56.01,52.4,11.33
71.0,30.0,285.15,27.2,2015-01-02 00:00:00,12.0,53.6,49.9,9.94
71.0,30.0,293.49,17.3,2015-01-02 06:00:00,20.34,68.61,66.0,18.89
71.0,30.0,289.91,27.8,2015-01-02 12:00:00,16.76,62.17,59.4,15.22
71.0,30.0,285.44,34.2,2015-01-02 18:00:00,12.29,54.12,50.8,10.44
71.0,30.0,285.05,40.5,2015-01-03 00:00:00,11.9,53.42,50.4,10.22
71.0,30.0,293.74,21.3,2015-01-03 06:00:00,20.59,69.06,66.7,19.28
71.0,30.0,292.35,26.0,2015-01-03 12:00:00,19.2,66.56,64.1,17.83
71.0,30.0,286.69,25.2,2015-01-03 18:00:00,13.54,56.37,52.9,11.61
71.0,30.0,284.25,37.6,2015-01-04 00:00:00,11.1,51.98,48.6,9.22
71.0,30.0,292.06,32.9,2015-01-04 06:00:00,18.91,66.04,63.9,17.72
71.0,30.0,291.87,39.8,2015-01-04 12:00:00,18.72,65.7,63.8,17.67
71.0,30.0,286.06,46.2,2015-01-04 18:00:00,12.91,55.24,52.6,11.44
71.0,30.0,284.31,52.9,2015-01-05 00:00:00,11.16,52.09,49.5,9.72
71.0,30.0,290.99,37.4,2015-01-05 06:00:00,17.84,64.11,62.0,16.67
71.0,30.0,290.05,41.6,2015-01-05 12:00:00,16.9,62.42,60.3,15.72
71.0,30.0,284.48,57.8,2015-01-05 18:00:00,11.33,52.39,50.0,10.0
71.0,30.0,282.48,80.3,2015-01-06 00:00:00,9.33,48.79,47.1,8.39
71.0,30.0,292.0,43.5,2015-01-06 06:00:00,18.85,65.93,64.3,17.94
71.0,30.0,289.92,50.8,2015-01-06 12:00:00,16.77,62.19,60.5,15.83
71.0,30.0,285.23,68.7,2015-01-06 18:00:00,12.08,53.74,52.0,11.11
71.0,30.0,282.68,79.7,2015-01-07 00:00:00,9.53,49.15,47.5,8.61
71.0,30.0,293.17,37.3,2015-01-07 06:00:00,20.02,68.04,66.3,19.06
71.0,30.0,289.48,38.0,2015-01-07 12:00:00,16.33,61.39,59.0,15.0
71.0,30.0,285.67,50.0,2015-01-07 18:00:00,12.52,54.54,52.0,11.11
71.0,30.0,284.11,60.8,2015-01-08 00:00:00,10.96,51.73,49.5,9.72
71.0,30.0,293.07,34.8,2015-01-08 06:00:00,19.92,67.86,66.0,18.89
71.0,30.0,290.52,38.3,2015-01-08 12:00:00,17.37,63.27,61.1,16.17
71.0,30.0,286.66,43.6,2015-01-08 18:00:00,13.51,56.32,53.7,12.06
71.0,30.0,282.11,48.7,2015-01-09 00:00:00,8.96,48.13,44.9,7.17
71.0,30.0,292.49,25.3,2015-01-09 06:00:00,19.34,66.81,64.4,18.0
71.0,30.0,290.74,28.7,2015-01-09 12:00:00,17.59,63.66,61.1,16.17
71.0,30.0,284.88,44.8,2015-01-09 18:00:00,11.73,53.11,50.2,10.11
71.0,30.0,282.32,62.2,2015-01-10 00:00:00,9.17,48.51,46.0,7.78
71.0,30.0,292.46,34.5,2015-01-10 06:00:00,19.31,66.76,64.8,18.22
71.0,30.0,290.19,42.1,2015-01-10 12:00:00,17.04,62.67,60.6,15.89
71.0,30.0,287.99,44.4,2015-01-10 18:00:00,14.84,58.71,56.4,13.56
71.0,30.0,285.41,48.1,2015-01-11 00:00:00,12.26,54.07,51.4,10.78
71.0,30.0,293.32,28.2,2015-01-11 06:00:00,20.17,68.31,66.2,19.0
71.0,30.0,292.31,30.9,2015-01-11 12:00:00,19.16,66.49,64.3,17.94
71.0,30.0,288.87,33.8,2015-01-11 18:00:00,15.72,60.3,57.6,14.22
71.0,30.0,283.87,52.6,2015-01-12 00:00:00,10.72,51.3,48.6,9.22
71.0,30.0,293.29,28.8,2015-01-12 06:00:00,20.14,68.25,66.1,18.94
71.0,30.0,292.09,32.9,2015-01-12 12:00:00,18.94,66.09,63.9,17.72
71.0,30.0,287.52,41.3,2015-01-12 18:00:00,14.37,57.87,55.3,12.94
71.0,30.0,286.12,38.1,2015-01-13 00:00:00,12.97,55.35,52.4,11.33
71.0,30.0,290.03,32.8,2015-01-13 06:00:00,16.88,62.38,59.9,15.5
71.0,30.0,291.54,34.5,2015-01-13 12:00:00,18.39,65.1,62.9,17.17
71.0,30.0,287.18,66.6,2015-01-13 18:00:00,14.03,57.25,55.8,13.22
71.0,30.0,283.85,71.2,2015-01-14 00:00:00,10.7,51.26,49.4,9.67
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
71.0,30.0,290.83,39.5,2015-01-14 06:00:00,17.68,63.82,61.8,16.56
