longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,282.81,66.0,2009-01-01 00:00:00,9.66,49.39,47.1,8.39
71.0,30.0,292.76,30.6,2009-01-01 06:00:00,19.61,67.3,65.2,18.44
71.0,30.0,289.89,40.2,2009-01-01 12:00:00,16.74,62.13,59.9,15.5
71.0,30.0,286.09,48.2,2009-01-01 18:00:00,12.94,55.29,52.8,11.56
71.0,30.0,283.84,54.9,2009-01-02 00:00:00,10.69,51.24,48.6,9.22
71.0,30.0,293.01,32.8,2009-01-02 06:00:00,19.86,67.75,65.8,18.78
71.0,30.0,291.72,33.8,2009-01-02 12:00:00,18.57,65.43,63.3,17.39
71.0,30.0,287.53,49.1,2009-01-02 18:00:00,14.38,57.88,55.7,13.17
71.0,30.0,284.98,51.7,2009-01-03 00:00:00,11.83,53.29,50.7,10.39
71.0,30.0,292.72,30.4,2009-01-03 06:00:00,19.57,67.23,65.1,18.39
71.0,30.0,292.3,29.1,2009-01-03 12:00:00,19.15,66.47,64.2,17.89
71.0,30.0,289.49,49.6,2009-01-03 18:00:00,16.34,61.41,59.6,15.33
71.0,30.0,285.51,56.7,2009-01-04 00:00:00,12.36,54.25,52.0,11.11
71.0,30.0,290.19,43.5,2009-01-04 06:00:00,17.04,62.67,60.7,15.94
71.0,30.0,290.65,46.0,2009-01-04 12:00:00,17.5,63.5,61.7,16.5
71.0,30.0,286.23,66.9,2009-01-04 18:00:00,13.08,55.54,53.9,12.17
71.0,30.0,283.61,71.8,2009-01-05 00:00:00,10.46,50.83,49.0,9.44
71.0,30.0,290.28,43.4,2009-01-05 06:00:00,17.13,62.83,60.9,16.06
71.0,30.0,289.73,37.5,2009-01-05 12:00:00,16.58,61.84,59.5,15.28
71.0,30.0,283.45,50.8,2009-01-05 18:00:00,10.3,50.54,47.7,8.72
71.0,30.0,280.57,62.5,2009-01-06 00:00:00,7.42,45.36,42.5,5.83
71.0,30.0,290.83,31.9,2009-01-06 06:00:00,17.68,63.82,61.4,16.33
71.0,30.0,289.16,31.5,2009-01-06 12:00:00,16.01,60.82,58.1,14.5
71.0,30.0,284.02,40.7,2009-01-06 18:00:00,10.87,51.57,48.3,9.06
71.0,30.0,281.12,47.6,2009-01-07 00:00:00,7.97,46.35,42.9,6.06
71.0,30.0,291.6,27.9,2009-01-07 06:00:00,18.45,65.21,62.7,17.06
71.0,30.0,290.29,33.6,2009-01-07 12:00:00,17.14,62.85,60.4,15.78
71.0,30.0,284.05,44.7,2009-01-07 18:00:00,10.9,51.62,48.6,9.22
71.0,30.0,282.23,49.5,2009-01-08 00:00:00,9.08,48.34,45.2,7.33
71.0,30.0,291.64,30.4,2009-01-08 06:00:00,18.49,65.28,62.9,17.17
71.0,30.0,290.69,33.6,2009-01-08 12:00:00,17.54,63.57,61.2,16.22
71.0,30.0,284.53,44.6,2009-01-08 18:00:00,11.38,52.48,49.5,9.72
71.0,30.0,283.01,45.7,2009-01-09 00:00:00,9.86,49.75,46.6,8.11
71.0,30.0,291.1,29.9,2009-01-09 06:00:00,17.95,64.31,61.8,16.56
