longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,298.3,20.0,2004-04-01 00:00:00,25.15,77.27,75.6,24.22
71.0,30.0,308.3,14.0,2004-04-01 06:00:00,35.15,95.27,90.8,32.67
71.0,30.0,308.4,27.0,2004-04-01 12:00:00,35.25,95.45,94.0,34.44
71.0,30.0,300.6,20.0,2004-04-01 18:00:00,27.45,81.41,79.5,26.39
71.0,30.0,296.8,27.0,2004-04-02 00:00:00,23.65,74.57,73.0,22.78
71.0,30.0,304.7,22.0,2004-04-02 06:00:00,31.55,88.79,85.4,29.67
71.0,30.0,307.3,24.0,2004-04-02 12:00:00,34.15,93.47,90.6,32.56
71.0,30.0,298.1,30.0,2004-04-02 18:00:00,24.95,76.91,75.7,24.28
71.0,30.0,295.4,32.0,2004-04-03 00:00:00,22.25,72.05,70.5,21.39
71.0,30.0,305.5,22.0,2004-04-03 06:00:00,32.35,90.23,86.8,30.44
71.0,30.0,307.5,25.0,2004-04-03 12:00:00,34.35,93.83,91.3,32.94
71.0,30.0,298.0,37.0,2004-04-03 18:00:00,24.85,76.73,75.8,24.33
71.0,30.0,296.1,34.0,2004-04-04 00:00:00,22.95,73.31,71.9,22.17
71.0,30.0,307.1,22.0,2004-04-04 06:00:00,33.95,93.11,89.8,32.11
71.0,30.0,308.9,21.0,2004-04-04 12:00:00,35.75,96.35,93.3,34.06
71.0,30.0,299.3,39.0,2004-04-04 18:00:00,26.15,79.07,78.5,25.83
71.0,30.0,297.7,28.0,2004-04-05 00:00:00,24.55,76.19,74.8,23.78
71.0,30.0,309.9,14.0,2004-04-05 06:00:00,36.75,98.15,93.7,34.28
71.0,30.0,310.7,16.0,2004-04-05 12:00:00,37.55,99.59,95.7,35.39
71.0,30.0,300.7,21.0,2004-04-05 18:00:00,27.55,81.59,79.6,26.44
71.0,30.0,296.3,22.0,2004-04-06 00:00:00,23.15,73.67,71.8,22.11
71.0,30.0,309.9,13.0,2004-04-06 06:00:00,36.75,98.15,93.5,34.17
