longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
71.0,30.0,281.73,76.9,2010-01-01 00:00:00,8.58,47.44,45.5,7.5
71.0,30.0,294.5,32.5,2010-01-01 06:00:00,21.35,70.43,68.7,20.39
71.0,30.0,288.58,58.5,2010-01-01 12:00:00,15.43,59.77,58.2,14.56
71.0,30.0,283.21,73.1,2010-01-01 18:00:00,10.06,50.11,48.3,9.06
71.0,30.0,282.38,74.5,2010-01-02 00:00:00,9.23,48.61,46.7,8.17
71.0,30.0,293.88,29.3,2010-01-02 06:00:00,20.73,69.31,67.3,19.61
71.0,30.0,291.02,33.4,2010-01-02 12:00:00,17.87,64.17,61.9,16.61
71.0,30.0,287.04,36.9,2010-01-02 18:00:00,13.89,57.0,54.1,12.28
71.0,30.0,286.59,36.9,2010-01-03 00:00:00,13.44,56.19,53.2,11.78
71.0,30.0,291.73,32.5,2010-01-03 06:00:00,18.58,65.44,63.2,17.33
71.0,30.0,289.02,46.4,2010-01-03 12:00:00,15.87,60.57,58.5,14.72
71.0,30.0,282.11,86.5,2010-01-03 18:00:00,8.96,48.13,46.7,8.17
71.0,30.0,281.89,83.4,2010-01-04 00:00:00,8.74,47.73,46.1,7.83
71.0,30.0,291.22,43.6,2010-01-04 06:00:00,18.07,64.53,62.7,17.06
71.0,30.0,288.03,63.6,2010-01-04 12:00:00,14.88,58.78,57.3,14.06
71.0,30.0,283.42,70.7,2010-01-04 18:00:00,10.27,50.49,48.6,9.22
71.0,30.0,280.94,81.4,2010-01-05 00:00:00,7.79,46.02,44.1,6.72
71.0,30.0,292.82,32.9,2010-01-05 06:00:00,19.67,67.41,65.4,18.56
71.0,30.0,289.3,56.4,2010-01-05 12:00:00,16.15,61.07,59.5,15.28
71.0,30.0,282.3,73.8,2010-01-05 18:00:00,9.15,48.47,46.5,8.06
71.0,30.0,281.61,73.8,2010-01-06 00:00:00,8.46,47.23,45.1,7.28
71.0,30.0,293.6,31.7,2010-01-06 06:00:00,20.45,68.81,66.9,19.39
71.0,30.0,288.5,57.6,2010-01-06 12:00:00,15.35,59.63,58.0,14.44
71.0,30.0,284.61,59.5,2010-01-06 18:00:00,11.46,52.63,50.4,10.22
71.0,30.0,281.55,73.1,2010-01-07 00:00:00,8.4,47.12,45.0,7.22
71.0,30.0,293.1,34.7,2010-01-07 06:00:00,19.95,67.91,66.0,18.89
71.0,30.0,290.84,41.0,2010-01-07 12:00:00,17.69,63.84,61.9,16.61
71.0,30.0,285.21,58.3,2010-01-07 18:00:00,12.06,53.71,51.5,10.83
71.0,30.0,281.19,77.9,2010-01-08 00:00:00,8.04,46.47,44.5,6.94
71.0,30.0,292.4,32.5,2010-01-08 06:00:00,19.25,66.65,64.5,18.06
71.0,30.0,287.73,57.7,2010-01-08 12:00:00,14.58,58.24,56.5,13.61
71.0,30.0,281.81,68.4,2010-01-08 18:00:00,8.66,47.59,45.3,7.39
71.0,30.0,279.6,71.8,2010-01-09 00:00:00,6.45,43.61,41.0,5.0
71.0,30.0,293.1,22.1,2010-01-09 06:00:00,19.95,67.91,65.4,18.56
71.0,30.0,287.58,36.7,2010-01-09 12:00:00,14.43,57.97,55.2,12.89
71.0,30.0,282.17,55.8,2010-01-09 18:00:00,9.02,48.24,45.4,7.44
71.0,30.0,280.07,69.4,2010-01-10 00:00:00,6.92,44.46,41.9,5.5
71.0,30.0,292.22,23.3,2010-01-10 06:00:00,19.07,66.33,63.8,17.67
71.0,30.0,287.81,31.0,2010-01-10 12:00:00,14.66,58.39,55.4,13.0
71.0,30.0,281.24,66.0,2010-01-10 18:00:00,8.09,46.56,44.0,6.67
71.0,30.0,279.63,69.0,2010-01-11 00:00:00,6.48,43.66,41.0,5.0
71.0,30.0,293.24,22.2,2010-01-11 06:00:00,20.09,68.16,65.7,18.72
71.0,30.0,288.19,51.0,2010-01-11 12:00:00,15.04,59.07,57.1,13.94
71.0,30.0,282.55,49.7,2010-01-11 18:00:00,9.4,48.92,45.8,7.67
71.0,30.0,283.23,36.1,2010-01-12 00:00:00,10.08,50.14,46.6,8.11
71.0,30.0,289.45,25.1,2010-01-12 06:00:00,16.3,61.34,58.4,14.67
71.0,30.0,290.01,27.4,2010-01-12 12:00:00,16.86,62.35,59.6,15.33
