latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
30.0,71.0,2022-02-12 18:00:00,288.40714,28.5,15.26,59.46,56.4,13.56
30.0,71.0,2022-02-13 00:00:00,285.3926,35.6,12.24,54.04,50.8,10.44
30.0,71.0,2022-02-13 06:00:00,295.62906,23.4,22.48,72.46,70.5,21.39
30.0,71.0,2022-02-13 12:00:00,298.32733,17.1,25.18,77.32,75.6,24.22
30.0,71.0,2022-02-13 18:00:00,288.07745,32.3,14.93,58.87,56.0,13.33
30.0,71.0,2022-02-14 00:00:00,285.15778,45.0,12.01,53.61,50.8,10.44
30.0,71.0,2022-02-14 06:00:00,295.68198,28.0,22.53,72.56,70.8,21.56
30.0,71.0,2022-02-14 12:00:00,298.59833,19.5,25.45,77.81,76.2,24.56
30.0,71.0,2022-02-14 18:00:00,288.8796,38.1,15.73,60.31,57.8,14.33
30.0,71.0,2022-02-15 00:00:00,286.4044,44.0,13.25,55.86,53.2,11.78
30.0,71.0,2022-02-15 06:00:00,297.20023,21.8,24.05,75.29,73.5,23.06
30.0,71.0,2022-02-15 12:00:00,299.7704,17.0,26.62,79.92,78.4,25.78
30.0,71.0,2022-02-15 18:00:00,290.03067,32.3,16.88,62.39,59.8,15.44
30.0,71.0,2022-02-16 00:00:00,286.87878,41.0,13.73,56.71,54.0,12.22
30.0,71.0,2022-02-16 06:00:00,296.5336,24.4,23.38,74.09,72.3,22.39
30.0,71.0,2022-02-16 12:00:00,299.81805,15.3,26.67,80.0,78.4,25.78
30.0,71.0,2022-02-16 18:00:00,289.37247,35.1,16.22,61.2,58.7,14.83
30.0,71.0,2022-02-17 00:00:00,286.46698,43.0,13.32,55.97,53.3,11.83
30.0,71.0,2022-02-17 06:00:00,297.06482,24.9,23.91,75.05,73.4,23.0
30.0,71.0,2022-02-17 12:00:00,299.67233,15.2,26.52,79.74,78.1,25.61
30.0,71.0,2022-02-17 18:00:00,288.62042,40.7,15.47,59.85,57.4,14.11
30.0,71.0,2022-02-18 00:00:00,286.22095,53.8,13.07,55.53,53.3,11.83
30.0,71.0,2022-02-18 06:00:00,295.79565,32.9,22.65,72.76,71.3,21.83
30.0,71.0,2022-02-18 12:00:00,298.94974,19.2,25.8,78.44,76.9,24.94
30.0,71.0,2022-02-18 18:00:00,289.19897,42.3,16.05,60.89,58.7,14.83
30.0,71.0,2022-02-19 00:00:00,286.60263,49.5,13.45,56.21,53.9,12.17
30.0,71.0,2022-02-19 06:00:00,297.04156,25.0,23.89,75.0,73.4,23.0
30.0,71.0,2022-02-19 12:00:00,300.36847,15.2,27.22,80.99,79.5,26.39
30.0,71.0,2022-02-19 18:00:00,290.8784,24.0,17.73,63.91,61.1,16.17
30.0,71.0,2022-02-20 00:00:00,287.33755,34.0,14.19,57.54,54.6,12.56
30.0,71.0,2022-02-20 06:00:00,298.57928,16.8,25.43,77.77,76.0,24.44
30.0,71.0,2022-02-20 12:00:00,301.91785,8.5,28.77,83.78,80.3,26.83
30.0,71.0,2022-02-20 18:00:00,289.613,21.3,16.46,61.63,58.5,14.72
30.0,71.0,2022-02-21 00:00:00,287.11093,23.7,13.96,57.13,53.7,12.06
30.0,71.0,2022-02-21 06:00:00,299.6507,11.6,26.5,79.7,77.9,25.5
30.0,71.0,2022-02-21 12:00:00,303.5029,10.9,30.35,86.64,82.8,28.22
30.0,71.0,2022-02-21 18:00:00,292.0619,20.5,18.91,66.04,63.3,17.39
30.0,71.0,2022-02-22 00:00:00,288.61685,23.7,15.47,59.84,56.6,13.67
30.0,71.0,2022-02-22 06:00:00,297.5016,21.0,24.35,75.83,74.1,23.39
30.0,71.0,2022-02-22 12:00:00,297.06308,25.1,23.91,75.04,73.4,23.0
30.0,71.0,2022-02-22 18:00:00,288.40945,52.5,15.26,59.47,57.6,14.22
30.0,71.0,2022-02-23 00:00:00,285.0181,61.9,11.87,53.36,51.3,10.72
30.0,71.0,2022-02-23 06:00:00,295.00278,31.5,21.85,71.33,69.6,20.89
30.0,71.0,2022-02-23 12:00:00,299.88486,18.2,26.73,80.12,78.7,25.94
30.0,71.0,2022-02-23 18:00:00,289.50653,33.3,16.36,61.44,58.8,14.89
30.0,71.0,2022-02-24 00:00:00,285.2923,73.2,12.14,53.86,52.4,11.33
30.0,71.0,2022-02-24 06:00:00,295.26944,39.5,22.12,71.81,70.5,21.39
30.0,71.0,2022-02-24 12:00:00,299.37082,22.6,26.22,79.2,77.9,25.5
30.0,71.0,2022-02-24 18:00:00,289.63025,44.2,16.48,61.66,59.6,15.33
30.0,71.0,2022-02-25 00:00:00,286.56476,52.2,13.41,56.15,53.9,12.17
30.0,71.0,2022-02-25 06:00:00,297.1726,27.7,24.02,75.24,73.8,23.22
30.0,71.0,2022-02-25 12:00:00,300.56,19.7,27.41,81.34,79.4,26.33
30.0,71.0,2022-02-25 18:00:00,289.15488,62.2,16.0,60.81,59.5,15.28
30.0,71.0,2022-02-26 00:00:00,284.5117,89.3,11.36,52.45,51.6,10.89
30.0,71.0,2022-02-26 06:00:00,293.77292,41.1,20.62,69.12,67.7,19.83
30.0,71.0,2022-02-26 12:00:00,296.395,32.7,23.24,73.84,72.5,22.5
30.0,71.0,2022-02-26 18:00:00,288.27396,55.8,15.12,59.22,57.5,14.17
30.0,71.0,2022-02-27 00:00:00,284.9819,87.8,11.83,53.3,52.5,11.39
30.0,71.0,2022-02-27 06:00:00,294.54257,45.4,21.39,70.51,69.4,20.78
30.0,71.0,2022-02-27 12:00:00,297.22708,28.2,24.08,75.34,73.9,23.28
30.0,71.0,2022-02-27 18:00:00,288.85718,43.9,15.71,60.27,58.1,14.5
30.0,71.0,2022-02-28 00:00:00,286.84338,47.5,13.69,56.65,54.2,12.33
30.0,71.0,2022-02-28 06:00:00,295.97037,27.5,22.82,73.08,71.4,21.89
30.0,71.0,2022-02-28 12:00:00,298.8404,28.3,25.69,78.24,77.1,25.06
30.0,71.0,2022-02-28 18:00:00,287.89252,83.9,14.74,58.54,58.0,14.44
30.0,71.0,2022-03-01 00:00:00,286.31473,74.6,13.16,55.7,54.5,12.5
30.0,71.0,2022-03-01 06:00:00,296.22522,32.7,23.08,73.54,72.1,22.28
30.0,71.0,2022-03-01 12:00:00,300.32294,24.2,27.17,80.91,79.8,26.56
30.0,71.0,2022-03-01 18:00:00,290.81674,50.4,17.67,63.8,62.2,16.78
30.0,71.0,2022-03-02 00:00:00,288.3418,70.6,15.19,59.35,58.3,14.61
30.0,71.0,2022-03-02 06:00:00,291.56747,63.8,18.42,65.15,64.4,18.0
30.0,71.0,2022-03-02 12:00:00,287.9694,90.6,14.82,58.67,58.5,14.72
30.0,71.0,2022-03-02 18:00:00,286.93478,90.1,13.78,56.81,56.4,13.56
30.0,71.0,2022-03-03 00:00:00,285.97614,90.3,12.83,55.09,54.5,12.5
30.0,71.0,2022-03-03 06:00:00,294.60736,47.3,21.46,70.62,69.6,20.89
30.0,71.0,2022-03-03 12:00:00,297.71036,31.4,24.56,76.21,75.0,23.89
30.0,71.0,2022-03-03 18:00:00,291.57623,46.1,18.43,65.17,63.6,17.56
30.0,71.0,2022-03-04 00:00:00,287.98846,56.8,14.84,58.71,57.0,13.89
30.0,71.0,2022-03-04 06:00:00,296.51962,34.2,23.37,74.07,72.8,22.67
30.0,71.0,2022-03-04 12:00:00,299.3399,27.0,26.19,79.14,78.0,25.56
30.0,71.0,2022-03-04 18:00:00,291.3495,46.8,18.2,64.76,63.1,17.28
30.0,71.0,2022-03-05 00:00:00,288.803,54.4,15.65,60.18,58.5,14.72
30.0,71.0,2022-03-05 06:00:00,299.35358,29.4,26.2,79.17,78.2,25.67
30.0,71.0,2022-03-05 12:00:00,301.47604,23.2,28.33,82.99,80.7,27.06
30.0,71.0,2022-03-05 18:00:00,293.47086,36.2,20.32,68.58,66.8,19.33
30.0,71.0,2022-03-06 00:00:00,291.17636,44.2,18.03,64.45,62.7,17.06
30.0,71.0,2022-03-06 06:00:00,299.44034,27.8,26.29,79.32,78.3,25.72
30.0,71.0,2022-03-06 12:00:00,303.35443,17.3,30.2,86.37,83.0,28.33
30.0,71.0,2022-03-06 18:00:00,291.24146,67.1,18.09,64.56,63.9,17.72
30.0,71.0,2022-03-07 00:00:00,289.48553,77.6,16.34,61.4,60.9,16.06
30.0,71.0,2022-03-07 06:00:00,296.89844,44.1,23.75,74.75,74.0,23.33
30.0,71.0,2022-03-07 12:00:00,299.1647,36.5,26.01,78.83,78.1,25.61
30.0,71.0,2022-03-07 18:00:00,292.107,60.6,18.96,66.12,65.3,18.5
30.0,71.0,2022-03-08 00:00:00,290.07758,67.4,16.93,62.47,61.6,16.44
30.0,71.0,2022-03-08 06:00:00,299.25912,37.9,26.11,79.0,78.4,25.78
30.0,71.0,2022-03-08 12:00:00,302.44482,26.5,29.29,84.73,82.3,27.94
30.0,71.0,2022-03-08 18:00:00,294.2519,42.6,21.1,69.98,68.7,20.39
30.0,71.0,2022-03-09 00:00:00,290.6528,61.7,17.5,63.51,62.5,16.94
30.0,71.0,2022-03-09 06:00:00,300.70428,31.7,27.55,81.6,80.3,26.83
30.0,71.0,2022-03-09 12:00:00,302.37555,26.3,29.23,84.61,82.2,27.89
30.0,71.0,2022-03-09 18:00:00,294.19998,56.1,21.05,69.89,69.2,20.67
30.0,71.0,2022-03-10 00:00:00,290.7214,61.9,17.57,63.63,62.6,17.0
30.0,71.0,2022-03-10 06:00:00,301.26077,30.5,28.11,82.6,81.0,27.22
30.0,71.0,2022-03-10 12:00:00,304.7606,21.1,31.61,88.9,85.4,29.67
30.0,71.0,2022-03-10 18:00:00,295.2862,38.7,22.14,71.85,70.6,21.44
30.0,71.0,2022-03-11 00:00:00,292.63208,44.5,19.48,67.07,65.6,18.67
30.0,71.0,2022-03-11 06:00:00,303.1327,24.9,29.98,85.97,83.2,28.44
30.0,71.0,2022-03-11 12:00:00,306.41425,18.1,33.26,91.88,87.9,31.06
30.0,71.0,2022-03-11 18:00:00,297.1266,31.3,23.98,75.16,73.8,23.22
30.0,71.0,2022-03-12 00:00:00,293.3446,41.2,20.19,68.35,66.8,19.33
30.0,71.0,2022-03-12 06:00:00,305.47034,20.1,32.32,90.18,86.5,30.28
30.0,71.0,2022-03-12 12:00:00,309.8913,12.9,36.74,98.13,93.4,34.11
30.0,71.0,2022-03-12 18:00:00,298.9,24.8,25.75,78.35,77.1,25.06
30.0,71.0,2022-03-13 00:00:00,294.1136,37.5,20.96,69.73,68.2,20.11
30.0,71.0,2022-03-13 06:00:00,306.77808,19.8,33.63,92.53,88.8,31.56
30.0,71.0,2022-03-13 12:00:00,310.80002,14.4,37.65,99.77,95.4,35.22
30.0,71.0,2022-03-13 18:00:00,300.1342,26.6,26.98,80.57,79.6,26.44
30.0,71.0,2022-03-14 00:00:00,296.63843,32.8,23.49,74.28,72.9,22.72
30.0,71.0,2022-03-14 06:00:00,307.74615,17.3,34.6,94.27,90.2,32.33
30.0,71.0,2022-03-14 12:00:00,312.36154,12.4,39.21,102.58,97.8,36.56
30.0,71.0,2022-03-14 18:00:00,301.43384,21.1,28.28,82.91,80.5,26.94
30.0,71.0,2022-03-15 00:00:00,297.62442,28.4,24.47,76.05,74.7,23.72
30.0,71.0,2022-03-15 06:00:00,311.11676,12.8,37.97,100.34,95.6,35.33
30.0,71.0,2022-03-15 12:00:00,312.66,9.5,39.51,103.12,97.0,36.11
30.0,71.0,2022-03-15 18:00:00,299.86,22.6,26.71,80.08,78.9,26.06
30.0,71.0,2022-03-16 00:00:00,297.15915,23.1,24.01,75.22,73.5,23.06
30.0,71.0,2022-03-16 06:00:00,310.01328,12.4,36.86,98.35,93.4,34.11
30.0,71.0,2022-03-16 12:00:00,314.23563,7.5,41.09,105.95,98.8,37.11
30.0,71.0,2022-03-16 18:00:00,300.6491,18.5,27.5,81.5,79.5,26.39
30.0,71.0,2022-03-17 00:00:00,296.6738,24.3,23.52,74.34,72.6,22.56
30.0,71.0,2022-03-17 06:00:00,311.02106,10.7,37.87,100.17,94.6,34.78
