longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,288.3473,21.8,2019-01-01 00:00:00,15.2,59.36,56.0,13.33
68.0,26.0,296.1243,12.1,2019-01-01 06:00:00,22.97,73.35,71.0,21.67
68.0,26.0,298.95575,20.7,2019-01-01 12:00:00,25.81,78.45,77.0,25.0
68.0,26.0,292.3168,29.3,2019-01-01 18:00:00,19.17,66.5,64.2,17.89
68.0,26.0,291.66467,34.4,2019-01-02 00:00:00,18.51,65.33,63.2,17.33
68.0,26.0,297.78714,20.1,2019-01-02 06:00:00,24.64,76.35,74.6,23.67
68.0,26.0,298.698,20.3,2019-01-02 12:00:00,25.55,77.99,76.4,24.67
68.0,26.0,291.70697,27.7,2019-01-02 18:00:00,18.56,65.4,62.9,17.17
68.0,26.0,289.32706,35.2,2019-01-03 00:00:00,16.18,61.12,58.6,14.78
68.0,26.0,297.32993,21.1,2019-01-03 06:00:00,24.18,75.52,73.8,23.22
68.0,26.0,297.83948,20.9,2019-01-03 12:00:00,24.69,76.44,74.8,23.78
68.0,26.0,291.19495,28.5,2019-01-03 18:00:00,18.04,64.48,62.0,16.67
68.0,26.0,290.26077,29.5,2019-01-04 00:00:00,17.11,62.8,60.2,15.67
68.0,26.0,295.97507,21.9,2019-01-04 06:00:00,22.83,73.09,71.1,21.72
68.0,26.0,299.4348,22.3,2019-01-04 12:00:00,26.28,79.31,78.0,25.56
68.0,26.0,293.47638,42.6,2019-01-04 18:00:00,20.33,68.59,67.2,19.56
68.0,26.0,290.08096,35.5,2019-01-05 00:00:00,16.93,62.48,60.1,15.61
68.0,26.0,296.3731,20.2,2019-01-05 06:00:00,23.22,73.8,71.8,22.11
68.0,26.0,297.79266,18.9,2019-01-05 12:00:00,24.64,76.36,74.6,23.67
68.0,26.0,291.0321,30.5,2019-01-05 18:00:00,17.88,64.19,61.7,16.5
68.0,26.0,287.70044,32.0,2019-01-06 00:00:00,14.55,58.19,55.2,12.89
68.0,26.0,292.7158,23.8,2019-01-06 06:00:00,19.57,67.22,64.8,18.22
68.0,26.0,294.55164,22.3,2019-01-06 12:00:00,21.4,70.52,68.3,20.17
68.0,26.0,288.5075,32.0,2019-01-06 18:00:00,15.36,59.64,56.8,13.78
