longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,288.7,28.5,2017-01-01 00:00:00,15.55,59.99,57.0,13.89
68.0,26.0,297.03,18.700000762939453,2017-01-01 06:00:00,23.88,74.98,73.1,22.83
68.0,26.0,297.23,19.799999237060547,2017-01-01 12:00:00,24.08,75.34,73.5,23.06
68.0,26.0,290.62,32.400001525878906,2017-01-01 18:00:00,17.47,63.45,61.0,16.11
68.0,26.0,289.33,35.79999923706055,2017-01-02 00:00:00,16.18,61.12,58.6,14.78
68.0,26.0,295.9,22.799999237060547,2017-01-02 06:00:00,22.75,72.95,71.0,21.67
68.0,26.0,297.31,19.299999237060547,2017-01-02 12:00:00,24.16,75.49,73.6,23.11
68.0,26.0,290.41,31.399999618530273,2017-01-02 18:00:00,17.26,63.07,60.6,15.89
68.0,26.0,288.22,38.099998474121094,2017-01-03 00:00:00,15.07,59.13,56.5,13.61
68.0,26.0,296.6,23.0,2017-01-03 06:00:00,23.45,74.21,72.4,22.44
68.0,26.0,297.67,21.899999618530273,2017-01-03 12:00:00,24.52,76.14,74.5,23.61
68.0,26.0,289.8,37.099998474121094,2017-01-03 18:00:00,16.65,61.97,59.6,15.33
68.0,26.0,287.91,45.5,2017-01-04 00:00:00,14.76,58.57,56.3,13.5
68.0,26.0,295.71,28.0,2017-01-04 06:00:00,22.56,72.61,70.9,21.61
68.0,26.0,297.04,24.5,2017-01-04 12:00:00,23.89,75.0,73.4,23.0
68.0,26.0,290.37,33.70000076293945,2017-01-04 18:00:00,17.22,63.0,60.6,15.89
68.0,26.0,288.96,44.599998474121094,2017-01-05 00:00:00,15.81,60.46,58.3,14.61
68.0,26.0,295.06,32.599998474121094,2017-01-05 06:00:00,21.91,71.44,69.8,21.0
68.0,26.0,295.06,34.29999923706055,2017-01-05 12:00:00,21.91,71.44,69.9,21.06
68.0,26.0,289.47,47.79999923706055,2017-01-05 18:00:00,16.32,61.38,59.5,15.28
68.0,26.0,287.99,51.099998474121094,2017-01-06 00:00:00,14.84,58.71,56.7,13.72
68.0,26.0,295.55,35.400001525878906,2017-01-06 06:00:00,22.4,72.32,70.9,21.61
68.0,26.0,297.54,36.5,2017-01-06 12:00:00,24.39,75.9,74.9,23.83
68.0,26.0,292.8,45.0,2017-01-06 18:00:00,19.65,67.37,65.9,18.83
68.0,26.0,289.79,49.79999923706055,2017-01-07 00:00:00,16.64,61.95,60.2,15.67
68.0,26.0,292.79,16.899999618530273,2017-01-07 06:00:00,19.64,67.35,64.6,18.11
68.0,26.0,293.71,13.100000381469727,2017-01-07 12:00:00,20.56,69.01,66.2,19.0
68.0,26.0,286.66,17.299999237060547,2017-01-07 18:00:00,13.51,56.32,52.5,11.39
68.0,26.0,284.59,13.100000381469727,2017-01-08 00:00:00,11.44,52.59,48.2,9.0
68.0,26.0,291.88,6.599999904632568,2017-01-08 06:00:00,18.73,65.71,62.3,16.83
68.0,26.0,292.3,8.100000381469727,2017-01-08 12:00:00,19.15,66.47,63.2,17.33
68.0,26.0,287.6,6.800000190734863,2017-01-08 18:00:00,14.45,58.01,53.8,12.11
68.0,26.0,284.71,13.0,2017-01-09 00:00:00,11.56,52.81,48.4,9.11
68.0,26.0,291.41,24.899999618530273,2017-01-09 06:00:00,18.26,64.87,62.2,16.78
68.0,26.0,292.68,24.700000762939453,2017-01-09 12:00:00,19.53,67.15,64.7,18.17
68.0,26.0,285.17,43.599998474121094,2017-01-09 18:00:00,12.02,53.64,50.8,10.44
68.0,26.0,282.83,49.70000076293945,2017-01-10 00:00:00,9.68,49.42,46.4,8.0
68.0,26.0,291.35,27.0,2017-01-10 06:00:00,18.2,64.76,62.2,16.78
68.0,26.0,293.46,20.700000762939453,2017-01-10 12:00:00,20.31,68.56,66.1,18.94
68.0,26.0,287.03,29.399999618530273,2017-01-10 18:00:00,13.88,56.98,53.8,12.11
68.0,26.0,283.88,35.900001525878906,2017-01-11 00:00:00,10.73,51.31,47.8,8.78
68.0,26.0,291.91,18.0,2017-01-11 06:00:00,18.76,65.77,62.9,17.17
68.0,26.0,293.55,16.799999237060547,2017-01-11 12:00:00,20.4,68.72,66.1,18.94
68.0,26.0,287.43,24.399999618530273,2017-01-11 18:00:00,14.28,57.7,54.3,12.39
68.0,26.0,285.5,28.700000762939453,2017-01-12 00:00:00,12.35,54.23,50.7,10.39
68.0,26.0,292.7,16.899999618530273,2017-01-12 06:00:00,19.55,67.19,64.4,18.0
68.0,26.0,295.43,16.5,2017-01-12 12:00:00,22.28,72.1,69.8,21.0
68.0,26.0,288.2,41.0,2017-01-12 18:00:00,15.05,59.09,56.6,13.67
68.0,26.0,287.2,42.20000076293945,2017-01-13 00:00:00,14.05,57.29,54.7,12.61
68.0,26.0,292.25,18.399999618530273,2017-01-13 06:00:00,19.1,66.38,63.6,17.56
68.0,26.0,295.48,31.5,2017-01-13 12:00:00,22.33,72.19,70.6,21.44
68.0,26.0,290.7,35.70000076293945,2017-01-13 18:00:00,17.55,63.59,61.3,16.28
68.0,26.0,288.06,51.900001525878906,2017-01-14 00:00:00,14.91,58.84,56.9,13.83
68.0,26.0,288.27,49.70000076293945,2017-01-14 06:00:00,15.12,59.22,57.2,14.0
68.0,26.0,288.27,45.79999923706055,2017-01-14 12:00:00,15.12,59.22,57.0,13.89
68.0,26.0,286.97,42.5,2017-01-14 18:00:00,13.82,56.88,54.3,12.39
68.0,26.0,286.65,39.70000076293945,2017-01-15 00:00:00,13.5,56.3,53.5,11.94
68.0,26.0,288.68,46.599998474121094,2017-01-15 06:00:00,15.53,59.95,57.8,14.33
68.0,26.0,293.41,37.70000076293945,2017-01-15 12:00:00,20.26,68.47,66.8,19.33
68.0,26.0,286.14,60.20000076293945,2017-01-15 18:00:00,12.99,55.38,53.4,11.89
68.0,26.0,290.36,39.099998474121094,2017-01-16 06:00:00,17.21,62.98,60.8,16.0
68.0,26.0,293.56,30.299999237060547,2017-01-16 12:00:00,20.41,68.74,66.7,19.28
68.0,26.0,286.97,43.0,2017-01-16 18:00:00,13.82,56.88,54.3,12.39
68.0,26.0,285.82,48.70000076293945,2017-01-17 00:00:00,12.67,54.81,52.3,11.28
68.0,26.0,292.03,32.099998474121094,2017-01-17 06:00:00,18.88,65.98,63.8,17.67
68.0,26.0,294.2,28.399999618530273,2017-01-17 12:00:00,21.05,69.89,67.9,19.94
68.0,26.0,287.37,34.900001525878906,2017-01-17 18:00:00,14.22,57.6,54.7,12.61
