longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,284.54,24.1,2012-01-01 00:00:00,11.39,52.5,48.6,9.22
68.0,26.0,292.18,16.5,2012-01-01 06:00:00,19.03,66.25,63.4,17.44
68.0,26.0,292.98,15.6,2012-01-01 12:00:00,19.83,67.69,64.9,18.28
68.0,26.0,284.77,26.5,2012-01-01 18:00:00,11.62,52.92,49.2,9.56
68.0,26.0,281.92,31.8,2012-01-02 00:00:00,8.77,47.79,43.8,6.56
68.0,26.0,292.57,15.5,2012-01-02 06:00:00,19.42,66.96,64.1,17.83
68.0,26.0,294.29,13.8,2012-01-02 12:00:00,21.14,70.05,67.4,19.67
68.0,26.0,286.48,22.3,2012-01-02 18:00:00,13.33,55.99,52.3,11.28
68.0,26.0,283.25,26.8,2012-01-03 00:00:00,10.1,50.18,46.2,7.89
68.0,26.0,292.8,15.1,2012-01-03 06:00:00,19.65,67.37,64.5,18.06
68.0,26.0,295.64,19.1,2012-01-03 12:00:00,22.49,72.48,70.3,21.28
68.0,26.0,289.75,46.8,2012-01-03 18:00:00,16.6,61.88,60.0,15.56
68.0,26.0,287.79,77.6,2012-01-04 00:00:00,14.64,58.35,57.5,14.17
68.0,26.0,293.72,48.7,2012-01-04 06:00:00,20.57,69.03,67.9,19.94
68.0,26.0,297.17,36.4,2012-01-04 12:00:00,24.02,75.24,74.2,23.44
68.0,26.0,289.96,61.6,2012-01-04 18:00:00,16.81,62.26,61.1,16.17
68.0,26.0,286.97,12.1,2012-01-05 00:00:00,13.82,56.88,52.8,11.56
68.0,26.0,292.54,25.7,2012-01-05 06:00:00,19.39,66.9,64.5,18.06
68.0,26.0,294.49,26.0,2012-01-05 12:00:00,21.34,70.41,68.4,20.22
68.0,26.0,285.13,56.7,2012-01-06 00:00:00,11.98,53.56,51.3,10.72
68.0,26.0,292.96,25.3,2012-01-06 06:00:00,19.81,67.66,65.3,18.5
68.0,26.0,292.66,14.1,2012-01-06 12:00:00,19.51,67.12,64.2,17.89
68.0,26.0,285.48,15.7,2012-01-06 18:00:00,12.33,54.19,50.0,10.0
68.0,26.0,282.09,34.1,2012-01-08 00:00:00,8.94,48.09,44.2,6.78
68.0,26.0,288.92,38.2,2012-01-08 06:00:00,15.77,60.39,57.9,14.39
68.0,26.0,290.55,30.5,2012-01-08 12:00:00,17.4,63.32,60.8,16.0
68.0,26.0,283.05,52.4,2012-01-08 18:00:00,9.9,49.82,47.0,8.33
68.0,26.0,281.97,34.2,2012-01-10 00:00:00,8.82,47.88,44.0,6.67
68.0,26.0,290.11,20.2,2012-01-10 06:00:00,16.96,62.53,59.4,15.22
68.0,26.0,292.14,19.2,2012-01-10 12:00:00,18.99,66.18,63.4,17.44
68.0,26.0,284.85,30.4,2012-01-10 18:00:00,11.7,53.06,49.5,9.72
68.0,26.0,284.14,32.7,2012-01-11 00:00:00,10.99,51.78,48.2,9.0
68.0,26.0,290.66,20.600002,2012-01-11 06:00:00,17.51,63.52,60.5,15.83
68.0,26.0,293.91,20.6,2012-01-11 12:00:00,20.76,69.37,67.0,19.44
68.0,26.0,285.62,27.5,2012-01-11 18:00:00,12.47,54.45,50.9,10.5
68.0,26.0,284.96,23.3,2012-01-12 00:00:00,11.81,53.26,49.4,9.67
68.0,26.0,291.93,17.7,2012-01-12 06:00:00,18.78,65.8,62.9,17.17
68.0,26.0,294.35,24.5,2012-01-12 12:00:00,21.2,70.16,68.0,20.0
68.0,26.0,287.03,35.7,2012-01-12 18:00:00,13.88,56.98,54.1,12.28
68.0,26.0,285.43,47.1,2012-01-13 00:00:00,12.28,54.1,51.4,10.78
68.0,26.0,294.83,38.4,2012-01-13 06:00:00,21.68,71.02,69.6,20.89
68.0,26.0,297.59,39.9,2012-01-13 12:00:00,24.44,75.99,75.2,24.0
68.0,26.0,290.38,78.0,2012-01-13 18:00:00,17.23,63.01,62.7,17.06
68.0,26.0,288.97,59.1,2012-01-14 00:00:00,15.82,60.48,59.0,15.0
68.0,26.0,294.11,31.7,2012-01-14 06:00:00,20.96,69.73,67.9,19.94
68.0,26.0,298.29,43.0,2012-01-14 12:00:00,25.14,77.25,76.7,24.83
68.0,26.0,291.65,79.4,2012-01-14 18:00:00,18.5,65.3,65.3,18.5
68.0,26.0,289.15,90.1,2012-01-15 00:00:00,16.0,60.8,60.8,16.0
68.0,26.0,297.5,50.3,2012-01-15 06:00:00,24.35,75.83,75.5,24.17
68.0,26.0,299.43,40.6,2012-01-15 12:00:00,26.28,79.3,78.8,26.0
68.0,26.0,291.81,75.3,2012-01-15 18:00:00,18.66,65.59,65.4,18.56
68.0,26.0,287.38,75.0,2012-01-16 00:00:00,14.23,57.61,56.6,13.67
68.0,26.0,292.54,26.2,2012-01-16 06:00:00,19.39,66.9,64.5,18.06
68.0,26.0,294.31,18.3,2012-01-16 12:00:00,21.16,70.09,67.7,19.83
68.0,26.0,286.11,30.2,2012-01-16 18:00:00,12.96,55.33,52.0,11.11
68.0,26.0,283.71,29.7,2012-01-17 00:00:00,10.56,51.01,47.2,8.44
68.0,26.0,292.03,17.0,2012-01-17 06:00:00,18.88,65.98,63.1,17.28
68.0,26.0,293.41,16.4,2012-01-17 12:00:00,20.26,68.47,65.8,18.78
68.0,26.0,285.06,30.4,2012-01-17 18:00:00,11.91,53.44,49.9,9.94
68.0,26.0,281.44,40.8,2012-01-18 00:00:00,8.29,46.92,43.2,6.22
68.0,26.0,291.46,22.2,2012-01-18 06:00:00,18.31,64.96,62.2,16.78
68.0,26.0,293.59,16.3,2012-01-18 12:00:00,20.44,68.79,66.1,18.94
68.0,26.0,284.2,35.2,2012-01-18 18:00:00,11.05,51.89,48.4,9.11
68.0,26.0,282.44,37.0,2012-01-19 00:00:00,9.29,48.72,45.0,7.22
68.0,26.0,291.15,20.5,2012-01-19 06:00:00,18.0,64.4,61.5,16.39
68.0,26.0,292.32,17.9,2012-01-19 12:00:00,19.17,66.51,63.7,17.61
68.0,26.0,284.62,28.3,2012-01-19 18:00:00,11.47,52.65,48.9,9.39
68.0,26.0,282.56,31.1,2012-01-20 00:00:00,9.41,48.94,45.0,7.22
68.0,26.0,291.35,21.3,2012-01-20 06:00:00,18.2,64.76,61.9,16.61
68.0,26.0,292.84,19.7,2012-01-20 12:00:00,19.69,67.44,64.8,18.22
68.0,26.0,285.66,30.9,2012-01-20 18:00:00,12.51,54.52,51.1,10.61
68.0,26.0,282.64,33.9,2012-01-21 00:00:00,9.49,49.08,45.3,7.39
68.0,26.0,289.94,19.1,2012-01-21 06:00:00,16.79,62.22,59.0,15.0
68.0,26.0,292.89,16.2,2012-01-21 12:00:00,19.74,67.53,64.7,18.17
68.0,26.0,286.0,44.3,2012-01-21 18:00:00,12.85,55.13,52.4,11.33
68.0,26.0,284.14,57.0,2012-01-22 00:00:00,10.99,51.78,49.3,9.61
68.0,26.0,288.46,45.6,2012-01-22 06:00:00,15.31,59.56,57.4,14.11
68.0,26.0,292.34,27.0,2012-01-22 12:00:00,19.19,66.54,64.2,17.89
68.0,26.0,284.55,42.9,2012-01-22 18:00:00,11.4,52.52,49.5,9.72
68.0,26.0,283.54,43.3,2012-01-23 00:00:00,10.39,50.7,47.5,8.61
68.0,26.0,290.48,32.3,2012-01-23 06:00:00,17.33,63.19,60.7,15.94
68.0,26.0,293.04,23.9,2012-01-23 12:00:00,19.89,67.8,65.4,18.56
68.0,26.0,284.65,33.2,2012-01-23 18:00:00,11.5,52.7,49.2,9.56
68.0,26.0,283.5,33.3,2012-01-24 00:00:00,10.35,50.63,47.0,8.33
68.0,26.0,288.62,31.8,2012-01-24 06:00:00,15.47,59.85,57.0,13.89
68.0,26.0,287.19,43.7,2012-01-24 12:00:00,14.04,57.27,54.8,12.67
68.0,26.0,283.68,64.0,2012-01-24 18:00:00,10.53,50.95,48.8,9.33
68.0,26.0,282.16,68.2,2012-01-25 00:00:00,9.01,48.22,45.9,7.72
