longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,285.5,36.0,2006-01-01 00:00:00,12.35,54.23,51.0,10.56
68.0,26.0,287.3,36.0,2006-01-01 06:00:00,14.15,57.47,54.6,12.56
68.0,26.0,290.3,32.0,2006-01-01 12:00:00,17.15,62.87,60.4,15.78
68.0,26.0,285.0,48.0,2006-01-01 18:00:00,11.85,53.33,50.6,10.33
68.0,26.0,282.1,42.0,2006-01-02 00:00:00,8.95,48.11,44.6,7.0
68.0,26.0,288.2,23.0,2006-01-02 06:00:00,15.05,59.09,55.8,13.22
68.0,26.0,288.4,18.0,2006-01-02 12:00:00,15.25,59.45,55.9,13.28
68.0,26.0,281.3,36.0,2006-01-02 18:00:00,8.15,46.67,42.7,5.94
68.0,26.0,280.1,24.0,2006-01-03 00:00:00,6.95,44.51,39.8,4.33
68.0,26.0,287.2,10.0,2006-01-03 06:00:00,14.05,57.29,53.2,11.78
68.0,26.0,288.0,6.0,2006-01-03 12:00:00,14.85,58.73,54.6,12.56
68.0,26.0,281.4,10.0,2006-01-03 18:00:00,8.25,46.85,41.7,5.39
68.0,26.0,280.5,11.0,2006-01-04 00:00:00,7.35,45.23,40.0,4.44
68.0,26.0,288.8,16.0,2006-01-04 06:00:00,15.65,60.17,56.6,13.67
68.0,26.0,289.1,21.0,2006-01-04 12:00:00,15.95,60.71,57.5,14.17
68.0,26.0,282.6,30.0,2006-01-04 18:00:00,9.45,49.01,45.0,7.22
68.0,26.0,280.1,26.0,2006-01-05 00:00:00,6.95,44.51,39.9,4.39
68.0,26.0,289.0,8.0,2006-01-05 06:00:00,15.85,60.53,56.7,13.72
68.0,26.0,289.0,8.0,2006-01-05 12:00:00,15.85,60.53,56.7,13.72
68.0,26.0,281.4,19.0,2006-01-05 18:00:00,8.25,46.85,42.1,5.61
68.0,26.0,281.7,16.0,2006-01-06 00:00:00,8.55,47.39,42.6,5.89
68.0,26.0,288.9,9.0,2006-01-06 06:00:00,15.75,60.35,56.5,13.61
68.0,26.0,289.2,7.0,2006-01-06 12:00:00,16.05,60.89,57.0,13.89
68.0,26.0,281.8,10.0,2006-01-06 18:00:00,8.65,47.57,42.5,5.83
68.0,26.0,280.5,12.0,2006-01-07 00:00:00,7.35,45.23,40.0,4.44
68.0,26.0,289.0,7.0,2006-01-07 06:00:00,15.85,60.53,56.6,13.67
68.0,26.0,289.6,9.0,2006-01-07 12:00:00,16.45,61.61,57.9,14.39
68.0,26.0,281.6,16.0,2006-01-07 18:00:00,8.45,47.21,42.4,5.78
68.0,26.0,279.8,22.0,2006-01-08 00:00:00,6.65,43.97,39.1,3.94
68.0,26.0,290.0,11.0,2006-01-08 06:00:00,16.85,62.33,58.8,14.89
68.0,26.0,290.1,11.0,2006-01-08 12:00:00,16.95,62.51,59.0,15.0
68.0,26.0,283.3,19.0,2006-01-08 18:00:00,10.15,50.27,45.9,7.72
68.0,26.0,282.9,18.0,2006-01-09 00:00:00,9.75,49.55,45.1,7.28
68.0,26.0,292.1,8.0,2006-01-09 06:00:00,18.95,66.11,62.8,17.11
68.0,26.0,292.6,7.0,2006-01-09 12:00:00,19.45,67.01,63.7,17.61
68.0,26.0,286.8,8.0,2006-01-09 18:00:00,13.65,56.57,52.3,11.28
68.0,26.0,283.9,11.0,2006-01-10 00:00:00,10.75,51.35,46.7,8.17
68.0,26.0,293.3,7.0,2006-01-10 06:00:00,20.15,68.27,65.1,18.39
68.0,26.0,293.2,8.0,2006-01-10 12:00:00,20.05,68.09,65.0,18.33
68.0,26.0,285.2,15.0,2006-01-10 18:00:00,12.05,53.69,49.5,9.72
68.0,26.0,284.6,17.0,2006-01-11 00:00:00,11.45,52.61,48.4,9.11
68.0,26.0,294.2,9.0,2006-01-11 06:00:00,21.05,69.89,67.0,19.44
68.0,26.0,294.1,10.0,2006-01-11 12:00:00,20.95,69.71,66.9,19.39
68.0,26.0,286.0,18.0,2006-01-11 18:00:00,12.85,55.13,51.2,10.67
68.0,26.0,284.5,19.0,2006-01-12 00:00:00,11.35,52.43,48.3,9.06
68.0,26.0,295.8,10.0,2006-01-12 06:00:00,22.65,72.77,70.2,21.22
68.0,26.0,295.7,15.0,2006-01-12 12:00:00,22.55,72.59,70.3,21.28
68.0,26.0,289.1,20.0,2006-01-12 18:00:00,15.95,60.71,57.4,14.11
68.0,26.0,287.8,40.0,2006-01-13 00:00:00,14.65,58.37,55.8,13.22
68.0,26.0,298.2,21.0,2006-01-13 06:00:00,25.05,77.09,75.5,24.17
68.0,26.0,298.2,19.0,2006-01-13 12:00:00,25.05,77.09,75.4,24.11
68.0,26.0,290.7,29.0,2006-01-13 18:00:00,17.55,63.59,61.0,16.11
68.0,26.0,288.9,30.0,2006-01-14 00:00:00,15.75,60.35,57.5,14.17
