longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,290.14,32.0,2016-01-01 00:00:00,16.99,62.58,60.0,15.56
68.0,26.0,296.64,21.6,2016-01-01 06:00:00,23.49,74.28,72.4,22.44
68.0,26.0,297.89,20.8,2016-01-01 12:00:00,24.74,76.53,74.9,23.83
68.0,26.0,290.94,30.2,2016-01-01 18:00:00,17.79,64.02,61.5,16.39
68.0,26.0,289.37,32.6,2016-01-02 00:00:00,16.22,61.2,58.6,14.78
68.0,26.0,297.95,19.1,2016-01-02 06:00:00,24.8,76.64,74.9,23.83
68.0,26.0,297.14,19.6,2016-01-02 12:00:00,23.99,75.18,73.3,22.94
68.0,26.0,290.96,28.0,2016-01-02 18:00:00,17.81,64.06,61.5,16.39
68.0,26.0,289.16,27.2,2016-01-03 00:00:00,16.01,60.82,57.9,14.39
68.0,26.0,297.47,17.8,2016-01-03 06:00:00,24.32,75.78,73.9,23.28
68.0,26.0,293.55,35.8,2016-01-03 18:00:00,20.4,68.72,67.0,19.44
68.0,26.0,298.37,17.6,2016-01-05 12:00:00,25.22,77.4,75.7,24.28
68.0,26.0,292.19,24.3,2016-01-05 18:00:00,19.04,66.27,63.7,17.61
68.0,26.0,290.74,31.0,2016-01-06 00:00:00,17.59,63.66,61.2,16.22
68.0,26.0,293.57,27.3,2016-01-06 06:00:00,20.42,68.76,66.6,19.22
68.0,26.0,297.08,29.5,2016-01-06 12:00:00,23.93,75.07,73.7,23.17
68.0,26.0,291.42,37.7,2016-01-06 18:00:00,18.27,64.89,62.9,17.17
68.0,26.0,289.77,39.9,2016-01-07 00:00:00,16.62,61.92,59.7,15.39
68.0,26.0,295.91,25.9,2016-01-07 06:00:00,22.76,72.97,71.2,21.78
68.0,26.0,297.14,22.9,2016-01-07 12:00:00,23.99,75.18,73.5,23.06
68.0,26.0,291.35,36.4,2016-01-07 18:00:00,18.2,64.76,62.6,17.0
68.0,26.0,288.71,42.9,2016-01-08 00:00:00,15.56,60.01,57.7,14.28
68.0,26.0,296.38,28.1,2016-01-08 06:00:00,23.23,73.81,72.2,22.33
68.0,26.0,297.86,25.8,2016-01-08 12:00:00,24.71,76.48,75.0,23.89
68.0,26.0,290.26,40.6,2016-01-08 18:00:00,17.11,62.8,60.7,15.94
68.0,26.0,288.76,43.8,2016-01-09 00:00:00,15.61,60.1,57.9,14.39
68.0,26.0,297.74,29.9,2016-01-09 06:00:00,24.59,76.26,75.0,23.89
68.0,26.0,298.84,28.7,2016-01-09 12:00:00,25.69,78.24,77.1,25.06
68.0,26.0,292.35,46.0,2016-01-09 18:00:00,19.2,66.56,65.1,18.39
68.0,26.0,289.46,58.1,2016-01-10 00:00:00,16.31,61.36,59.9,15.5
68.0,26.0,297.35,32.8,2016-01-10 06:00:00,24.2,75.56,74.4,23.56
68.0,26.0,298.84,31.8,2016-01-10 12:00:00,25.69,78.24,77.3,25.17
68.0,26.0,292.45,55.7,2016-01-10 18:00:00,19.3,66.74,65.7,18.72
