latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
26.0,68.0,2021-01-18 06:00:00,294.05576,9.5,20.91,69.63,66.7,19.28
26.0,68.0,2021-01-18 12:00:00,297.49576,9.3,24.35,75.82,73.5,23.06
26.0,68.0,2021-01-18 18:00:00,288.22037,17.7,15.07,59.13,55.6,13.11
26.0,68.0,2021-01-19 00:00:00,285.75137,21.2,12.6,54.68,50.8,10.44
26.0,68.0,2021-01-19 06:00:00,293.67584,14.6,20.53,68.95,66.2,19.0
26.0,68.0,2021-01-19 12:00:00,296.86722,14.0,23.72,74.69,72.5,22.5
26.0,68.0,2021-01-19 18:00:00,285.96848,24.4,12.82,55.07,51.4,10.78
26.0,68.0,2021-01-20 00:00:00,284.67032,26.7,11.52,52.74,49.0,9.44
26.0,68.0,2021-01-20 06:00:00,295.75586,14.2,22.61,72.69,70.3,21.28
26.0,68.0,2021-01-20 12:00:00,298.22598,18.6,25.08,77.14,75.4,24.11
26.0,68.0,2021-01-20 18:00:00,288.12836,34.2,14.98,58.96,56.2,13.44
26.0,68.0,2021-01-21 00:00:00,287.54694,74.5,14.4,57.91,56.9,13.83
26.0,68.0,2021-01-21 06:00:00,298.9599,35.7,25.81,78.46,77.7,25.39
26.0,68.0,2021-01-21 12:00:00,302.5986,18.5,29.45,85.01,82.0,27.78
26.0,68.0,2021-01-21 18:00:00,292.2655,54.0,19.12,66.41,65.3,18.5
26.0,68.0,2021-01-22 00:00:00,288.98804,81.5,15.84,60.51,60.1,15.61
26.0,68.0,2021-01-22 06:00:00,297.9602,42.5,24.81,76.66,76.0,24.44
26.0,68.0,2021-01-22 12:00:00,301.65024,25.1,28.5,83.3,81.1,27.28
26.0,68.0,2021-01-22 18:00:00,293.83945,36.5,20.69,69.24,67.6,19.78
26.0,68.0,2021-01-23 00:00:00,288.41266,30.5,15.26,59.47,56.6,13.67
26.0,68.0,2021-01-23 06:00:00,294.0493,11.3,20.9,69.62,66.8,19.33
26.0,68.0,2021-01-23 12:00:00,296.6148,4.7,23.46,74.24,71.6,22.0
26.0,68.0,2021-01-23 18:00:00,283.44052,21.3,10.29,50.52,46.3,7.94
26.0,68.0,2021-01-24 00:00:00,281.38422,11.3,8.23,46.82,41.7,5.39
26.0,68.0,2021-01-24 06:00:00,293.09027,4.5,19.94,67.89,64.6,18.11
26.0,68.0,2021-01-24 12:00:00,295.22855,4.3,22.08,71.74,68.8,20.44
26.0,68.0,2021-01-24 18:00:00,284.97394,9.3,11.82,53.28,48.7,9.28
26.0,68.0,2021-01-25 00:00:00,284.0347,10.8,10.88,51.59,47.0,8.33
26.0,68.0,2021-01-25 06:00:00,293.77954,7.4,20.63,69.13,66.1,18.94
26.0,68.0,2021-01-25 12:00:00,295.6259,6.4,22.48,72.46,69.7,20.94
26.0,68.0,2021-01-25 18:00:00,283.20285,26.6,10.05,50.1,46.1,7.83
26.0,68.0,2021-01-26 00:00:00,281.5117,23.1,8.36,47.05,42.5,5.83
26.0,68.0,2021-01-26 06:00:00,293.38986,10.0,20.24,68.43,65.4,18.56
26.0,68.0,2021-01-26 12:00:00,294.42294,9.6,21.27,70.29,67.5,19.72
26.0,68.0,2021-01-26 18:00:00,282.89844,31.0,9.75,49.55,45.7,7.61
26.0,68.0,2021-01-27 00:00:00,281.89514,31.7,8.75,47.74,43.7,6.5
26.0,68.0,2021-01-27 06:00:00,293.67484,10.4,20.52,68.94,66.0,18.89
26.0,68.0,2021-01-27 12:00:00,295.1401,8.8,21.99,71.58,68.9,20.5
26.0,68.0,2021-01-27 18:00:00,283.97836,29.5,10.83,51.49,47.7,8.72
26.0,68.0,2021-01-28 00:00:00,281.8313,33.4,8.68,47.63,43.7,6.5
26.0,68.0,2021-01-28 06:00:00,294.3319,10.8,21.18,70.13,67.4,19.67
26.0,68.0,2021-01-28 12:00:00,296.45517,7.9,23.31,73.95,71.4,21.89
26.0,68.0,2021-01-28 18:00:00,283.41202,29.9,10.26,50.47,46.6,8.11
26.0,68.0,2021-01-29 00:00:00,282.6337,31.3,9.48,49.07,45.1,7.28
26.0,68.0,2021-01-29 06:00:00,296.53433,8.6,23.38,74.09,71.6,22.0
26.0,68.0,2021-01-29 12:00:00,298.6311,6.8,25.48,77.87,75.7,24.28
26.0,68.0,2021-01-29 18:00:00,288.18515,30.9,15.04,59.06,56.1,13.39
26.0,68.0,2021-01-30 00:00:00,284.36624,39.4,11.22,52.19,49.0,9.44
26.0,68.0,2021-01-30 06:00:00,295.65488,14.1,22.5,72.51,70.1,21.17
26.0,68.0,2021-01-30 12:00:00,299.3652,8.0,26.22,79.19,77.2,25.11
26.0,68.0,2021-01-30 18:00:00,290.78104,32.1,17.63,63.74,61.3,16.28
26.0,68.0,2021-01-31 00:00:00,285.95566,49.7,12.81,55.05,52.6,11.44
26.0,68.0,2021-01-31 06:00:00,297.58154,19.4,24.43,75.98,74.2,23.44
26.0,68.0,2021-01-31 12:00:00,303.27145,14.4,30.12,86.22,82.8,28.22
26.0,68.0,2021-01-31 18:00:00,292.11246,34.5,18.96,66.13,64.1,17.83
26.0,68.0,2021-02-01 00:00:00,287.96146,21.4,14.81,58.66,55.2,12.89
26.0,68.0,2021-02-01 06:00:00,298.07907,11.6,24.93,76.87,74.8,23.78
26.0,68.0,2021-02-01 12:00:00,300.0637,11.4,26.91,80.44,78.7,25.94
26.0,68.0,2021-02-01 18:00:00,289.59412,22.0,16.44,61.6,58.5,14.72
26.0,68.0,2021-02-02 00:00:00,288.13635,23.9,14.99,58.98,55.7,13.17
26.0,68.0,2021-02-02 06:00:00,297.29797,15.7,24.15,75.47,73.5,23.06
26.0,68.0,2021-02-02 12:00:00,302.70923,13.7,29.56,85.21,82.0,27.78
26.0,68.0,2021-02-02 18:00:00,292.32928,36.0,19.18,66.52,64.6,18.11
26.0,68.0,2021-02-03 00:00:00,288.57645,45.6,15.43,59.77,57.6,14.22
26.0,68.0,2021-02-03 06:00:00,298.45978,19.6,25.31,77.56,75.9,24.39
26.0,68.0,2021-02-03 12:00:00,301.23355,8.6,28.08,82.55,79.4,26.33
26.0,68.0,2021-02-03 18:00:00,288.36588,24.9,15.22,59.39,56.2,13.44
26.0,68.0,2021-02-04 00:00:00,288.76532,18.8,15.62,60.11,56.7,13.72
26.0,68.0,2021-02-04 06:00:00,293.4161,20.4,20.27,68.48,66.0,18.89
26.0,68.0,2021-02-04 12:00:00,298.1443,13.6,24.99,76.99,75.0,23.89
26.0,68.0,2021-02-04 18:00:00,288.29248,32.8,15.14,59.26,56.4,13.56
26.0,68.0,2021-02-05 00:00:00,284.6497,46.5,11.5,52.7,49.9,9.94
26.0,68.0,2021-02-05 06:00:00,296.7478,19.0,23.6,74.48,72.5,22.5
26.0,68.0,2021-02-05 12:00:00,299.3936,10.9,26.24,79.24,77.4,25.22
26.0,68.0,2021-02-05 18:00:00,287.1613,24.9,14.01,57.22,53.8,12.11
26.0,68.0,2021-02-06 00:00:00,285.01593,39.8,11.87,53.36,50.3,10.17
26.0,68.0,2021-02-06 06:00:00,296.8376,13.2,23.69,74.64,72.4,22.44
26.0,68.0,2021-02-06 12:00:00,299.2543,10.0,26.1,78.99,77.1,25.06
26.0,68.0,2021-02-06 18:00:00,287.29617,20.5,14.15,57.46,53.9,12.17
26.0,68.0,2021-02-07 00:00:00,285.8429,29.4,12.69,54.85,51.4,10.78
26.0,68.0,2021-02-07 06:00:00,298.2572,12.2,25.11,77.19,75.2,24.0
26.0,68.0,2021-02-07 12:00:00,300.55988,9.6,27.41,81.34,79.6,26.44
26.0,68.0,2021-02-07 18:00:00,290.09482,18.3,16.94,62.5,59.3,15.17
26.0,68.0,2021-02-08 00:00:00,287.9001,21.8,14.75,58.55,55.1,12.83
26.0,68.0,2021-02-08 06:00:00,299.8354,10.5,26.69,80.03,78.2,25.67
26.0,68.0,2021-02-08 12:00:00,303.55295,7.2,30.4,86.73,82.3,27.94
26.0,68.0,2021-02-08 18:00:00,292.42,14.8,19.27,66.69,63.8,17.67
26.0,68.0,2021-02-09 00:00:00,288.40768,18.3,15.26,59.46,56.0,13.33
26.0,68.0,2021-02-09 06:00:00,300.24326,9.2,27.09,80.77,79.0,26.11
26.0,68.0,2021-02-09 12:00:00,302.78052,7.2,29.63,85.33,81.3,27.39
26.0,68.0,2021-02-09 18:00:00,291.4384,13.1,18.29,64.92,61.7,16.5
26.0,68.0,2021-02-10 00:00:00,289.65,16.2,16.5,61.7,58.3,14.61
26.0,68.0,2021-02-10 06:00:00,300.27234,10.7,27.12,80.82,79.1,26.17
26.0,68.0,2021-02-10 12:00:00,303.3346,8.7,30.18,86.33,82.2,27.89
26.0,68.0,2021-02-10 18:00:00,289.93445,22.7,16.78,62.21,59.2,15.11
26.0,68.0,2021-02-11 00:00:00,288.66006,26.8,15.51,59.92,56.9,13.83
26.0,68.0,2021-02-11 06:00:00,301.1584,11.0,28.01,82.42,79.7,26.5
26.0,68.0,2021-02-11 12:00:00,302.85803,7.0,29.71,85.47,81.3,27.39
26.0,68.0,2021-02-11 18:00:00,290.97476,16.6,17.82,64.08,61.0,16.11
26.0,68.0,2021-02-12 00:00:00,288.6827,18.3,15.53,59.96,56.5,13.61
26.0,68.0,2021-02-12 06:00:00,301.1246,9.6,27.97,82.35,79.4,26.33
26.0,68.0,2021-02-12 12:00:00,303.23627,7.3,30.09,86.16,81.9,27.72
26.0,68.0,2021-02-12 18:00:00,291.9212,16.3,18.77,65.79,62.8,17.11
26.0,68.0,2021-02-13 00:00:00,289.249,21.2,16.1,60.98,57.8,14.33
26.0,68.0,2021-02-13 06:00:00,301.3617,11.1,28.21,82.78,79.9,26.61
26.0,68.0,2021-02-13 12:00:00,303.86462,8.0,30.71,87.29,82.8,28.22
26.0,68.0,2021-02-13 18:00:00,291.40878,16.7,18.26,64.87,61.8,16.56
26.0,68.0,2021-02-14 00:00:00,288.7977,22.6,15.65,60.17,56.9,13.83
26.0,68.0,2021-02-14 06:00:00,301.8012,9.9,28.65,83.57,80.3,26.83
26.0,68.0,2021-02-14 12:00:00,304.37076,7.8,31.22,88.2,83.5,28.61
26.0,68.0,2021-02-14 18:00:00,291.5648,19.4,18.41,65.15,62.3,16.83
26.0,68.0,2021-02-15 00:00:00,289.1,28.8,15.95,60.71,57.8,14.33
26.0,68.0,2021-02-15 06:00:00,301.9749,11.0,28.82,83.88,80.7,27.06
26.0,68.0,2021-02-15 12:00:00,304.23444,8.0,31.08,87.95,83.3,28.5
26.0,68.0,2021-02-15 18:00:00,291.87967,18.0,18.73,65.71,62.8,17.11
26.0,68.0,2021-02-16 00:00:00,289.2316,25.7,16.08,60.95,58.0,14.44
26.0,68.0,2021-02-16 06:00:00,302.4053,10.0,29.26,84.66,81.1,27.28
26.0,68.0,2021-02-16 12:00:00,303.82608,6.6,30.68,87.22,82.6,28.11
26.0,68.0,2021-02-16 18:00:00,290.6078,18.3,17.46,63.42,60.3,15.72
26.0,68.0,2021-02-17 00:00:00,289.82352,19.7,16.67,62.01,58.8,14.89
26.0,68.0,2021-02-17 06:00:00,302.1115,8.0,28.96,84.13,80.5,26.94
26.0,68.0,2021-02-17 12:00:00,303.93335,4.8,30.78,87.41,82.5,28.06
26.0,68.0,2021-02-17 18:00:00,291.3153,10.2,18.17,64.7,61.3,16.28
26.0,68.0,2021-02-18 00:00:00,289.57956,21.0,16.43,61.57,58.4,14.67
26.0,68.0,2021-02-18 06:00:00,303.32446,9.8,30.17,86.31,82.4,28.0
26.0,68.0,2021-02-18 12:00:00,304.64175,5.8,31.49,88.69,83.6,28.67
26.0,68.0,2021-02-18 18:00:00,290.4512,15.7,17.3,63.14,59.9,15.5
26.0,68.0,2021-02-19 00:00:00,291.12274,15.5,17.97,64.35,61.2,16.22
26.0,68.0,2021-02-19 06:00:00,301.51007,8.9,28.36,83.05,79.8,26.56
26.0,68.0,2021-02-19 12:00:00,304.4046,7.2,31.25,88.26,83.5,28.61
26.0,68.0,2021-02-19 18:00:00,291.28708,17.5,18.14,64.65,61.6,16.44
26.0,68.0,2021-02-20 00:00:00,289.20062,20.2,16.05,60.89,57.6,14.22
26.0,68.0,2021-02-20 06:00:00,301.93552,9.4,28.79,83.81,80.4,26.89
26.0,68.0,2021-02-20 12:00:00,304.79358,6.8,31.64,88.96,83.9,28.83
26.0,68.0,2021-02-20 18:00:00,291.74738,16.3,18.6,65.48,62.5,16.94
26.0,68.0,2021-02-21 00:00:00,292.0679,18.4,18.92,66.05,63.2,17.33
26.0,68.0,2021-02-21 06:00:00,304.49014,10.1,31.34,88.41,84.0,28.89
26.0,68.0,2021-02-21 12:00:00,305.48944,8.9,32.34,90.21,85.2,29.56
26.0,68.0,2021-02-21 18:00:00,295.9046,17.0,22.75,72.96,70.8,21.56
26.0,68.0,2021-02-22 00:00:00,293.84412,20.6,20.69,69.25,66.8,19.33
26.0,68.0,2021-02-22 06:00:00,305.57285,8.8,32.42,90.36,85.3,29.61
26.0,68.0,2021-02-22 12:00:00,306.67465,7.7,33.52,92.34,86.7,30.39
26.0,68.0,2021-02-22 18:00:00,297.19632,18.0,24.05,75.28,73.4,23.0
26.0,68.0,2021-02-23 00:00:00,292.8526,25.7,19.7,67.46,65.1,18.39
26.0,68.0,2021-02-23 06:00:00,304.24863,11.2,31.1,87.98,83.9,28.83
26.0,68.0,2021-02-23 12:00:00,307.5825,9.5,34.43,93.98,88.4,31.33
26.0,68.0,2021-02-23 18:00:00,296.3283,38.4,23.18,73.72,72.6,22.56
26.0,68.0,2021-02-24 00:00:00,292.92255,40.7,19.77,67.59,66.0,18.89
26.0,68.0,2021-02-24 06:00:00,304.47656,19.0,31.33,88.39,84.8,29.33
26.0,68.0,2021-02-24 12:00:00,308.07996,10.4,34.93,94.87,89.5,31.94
26.0,68.0,2021-02-24 18:00:00,297.00186,44.4,23.85,74.93,74.2,23.44
26.0,68.0,2021-02-25 00:00:00,293.5536,42.4,20.4,68.73,67.3,19.61
26.0,68.0,2021-02-25 06:00:00,306.3716,16.4,33.22,91.8,87.7,30.94
26.0,68.0,2021-02-25 12:00:00,309.2062,9.1,36.06,96.9,90.9,32.72
26.0,68.0,2021-02-25 18:00:00,298.99808,31.4,25.85,78.53,77.6,25.33
26.0,68.0,2021-02-26 00:00:00,298.19833,40.3,25.05,77.09,76.4,24.67
26.0,68.0,2021-02-26 06:00:00,307.52838,17.8,34.38,93.88,89.9,32.17
26.0,68.0,2021-02-26 12:00:00,308.2414,14.4,35.09,95.16,90.7,32.61
26.0,68.0,2021-02-26 18:00:00,299.9872,31.6,26.84,80.31,79.5,26.39
26.0,68.0,2021-02-27 00:00:00,293.20712,38.6,20.06,68.1,66.4,19.11
26.0,68.0,2021-02-27 06:00:00,300.4092,23.2,27.26,81.07,80.0,26.67
26.0,68.0,2021-02-27 12:00:00,306.57663,16.1,33.43,92.17,88.0,31.11
26.0,68.0,2021-02-27 18:00:00,294.9302,28.4,21.78,71.2,69.4,20.78
26.0,68.0,2021-02-28 00:00:00,291.5889,23.4,18.44,65.19,62.5,16.94
26.0,68.0,2021-02-28 06:00:00,298.76712,10.7,25.62,78.11,76.1,24.5
26.0,68.0,2021-02-28 12:00:00,304.4571,6.8,31.31,88.35,83.5,28.61
26.0,68.0,2021-02-28 18:00:00,291.90216,17.1,18.75,65.75,62.8,17.11
26.0,68.0,2021-03-01 00:00:00,289.30228,17.2,16.15,61.07,57.7,14.28
26.0,68.0,2021-03-01 06:00:00,299.98468,7.1,26.83,80.3,78.4,25.78
26.0,68.0,2021-03-01 12:00:00,303.567,5.8,30.42,86.75,82.1,27.83
26.0,68.0,2021-03-01 18:00:00,290.99292,13.8,17.84,64.12,60.9,16.06
26.0,68.0,2021-03-02 00:00:00,288.87384,15.5,15.72,60.3,56.8,13.78
26.0,68.0,2021-03-02 06:00:00,301.67172,7.2,28.52,83.34,79.8,26.56
26.0,68.0,2021-03-02 12:00:00,306.39697,4.5,33.25,91.84,85.7,29.83
26.0,68.0,2021-03-02 18:00:00,295.9035,12.4,22.75,72.96,70.5,21.39
26.0,68.0,2021-03-03 00:00:00,292.26434,16.6,19.11,66.41,63.5,17.5
26.0,68.0,2021-03-03 06:00:00,305.77618,8.5,32.63,90.73,85.6,29.78
26.0,68.0,2021-03-03 12:00:00,308.9093,7.8,35.76,96.37,90.1,32.28
26.0,68.0,2021-03-03 18:00:00,299.674,20.3,26.52,79.74,78.4,25.78
26.0,68.0,2021-03-04 00:00:00,295.4593,26.8,22.31,72.16,70.3,21.28
26.0,68.0,2021-03-04 06:00:00,306.51337,9.6,33.36,92.05,86.9,30.5
26.0,68.0,2021-03-04 12:00:00,308.8951,7.8,35.75,96.34,90.0,32.22
26.0,68.0,2021-03-04 18:00:00,296.82312,23.5,23.67,74.61,72.9,22.72
26.0,68.0,2021-03-05 00:00:00,294.75183,28.1,21.6,70.88,69.0,20.56
26.0,68.0,2021-03-05 06:00:00,306.30276,13.6,33.15,91.67,87.4,30.78
26.0,68.0,2021-03-05 12:00:00,309.14697,10.7,36.0,96.79,91.3,32.94
26.0,68.0,2021-03-05 18:00:00,299.2155,29.3,26.07,78.92,77.9,25.5
26.0,68.0,2021-03-06 00:00:00,297.37372,33.8,24.22,75.6,74.4,23.56
26.0,68.0,2021-03-06 06:00:00,310.7133,9.6,37.56,99.61,93.6,34.22
26.0,68.0,2021-03-06 12:00:00,308.1544,18.9,35.0,95.01,91.3,32.94
26.0,68.0,2021-03-06 18:00:00,299.36343,35.7,26.21,79.18,78.5,25.83
26.0,68.0,2021-03-07 00:00:00,295.14645,47.2,22.0,71.59,70.7,21.5
26.0,68.0,2021-03-07 06:00:00,306.14526,22.7,33.0,91.39,88.1,31.17
26.0,68.0,2021-03-07 12:00:00,309.32996,12.9,36.18,97.12,92.4,33.56
26.0,68.0,2021-03-07 18:00:00,299.6239,34.1,26.47,79.65,78.9,26.06
26.0,68.0,2021-03-08 00:00:00,295.01013,38.0,21.86,71.35,70.0,21.11
26.0,68.0,2021-03-08 06:00:00,304.7498,14.7,31.6,88.88,85.0,29.44
26.0,68.0,2021-03-08 12:00:00,307.70566,10.0,34.56,94.2,88.8,31.56
26.0,68.0,2021-03-08 18:00:00,295.478,29.9,22.33,72.19,70.5,21.39
26.0,68.0,2021-03-09 00:00:00,294.07217,38.8,20.92,69.66,68.1,20.06
26.0,68.0,2021-03-09 06:00:00,304.14804,17.5,31.0,87.8,84.2,29.0
26.0,68.0,2021-03-09 12:00:00,307.33548,11.7,34.19,93.53,88.7,31.5
26.0,68.0,2021-03-09 18:00:00,297.4759,22.7,24.33,75.79,74.1,23.39
26.0,68.0,2021-03-10 00:00:00,295.23935,15.3,22.09,71.76,69.4,20.78
26.0,68.0,2021-03-10 06:00:00,305.50687,7.9,32.36,90.24,85.1,29.5
26.0,68.0,2021-03-10 12:00:00,307.57724,6.6,34.43,93.97,87.7,30.94
26.0,68.0,2021-03-10 18:00:00,296.65683,30.4,23.51,74.31,72.9,22.72
26.0,68.0,2021-03-11 00:00:00,291.5658,40.4,18.42,65.15,63.3,17.39
26.0,68.0,2021-03-11 06:00:00,303.96692,14.7,30.82,87.47,83.8,28.78
26.0,68.0,2021-03-11 12:00:00,307.10004,11.4,33.95,93.11,88.2,31.22
26.0,68.0,2021-03-11 18:00:00,295.33374,60.2,22.18,71.93,71.7,22.06
26.0,68.0,2021-03-12 00:00:00,292.23904,64.6,19.09,66.36,65.7,18.72
26.0,68.0,2021-03-12 06:00:00,302.45596,29.3,29.31,84.75,82.6,28.11
26.0,68.0,2021-03-12 12:00:00,305.92194,18.8,32.77,90.99,87.2,30.67
26.0,68.0,2021-03-12 18:00:00,295.92776,32.9,22.78,73.0,71.5,21.94
26.0,68.0,2021-03-13 00:00:00,295.4878,35.0,22.34,72.21,70.8,21.56
26.0,68.0,2021-03-13 06:00:00,302.06305,27.5,28.91,84.04,81.8,27.67
26.0,68.0,2021-03-13 12:00:00,305.7,18.0,32.55,90.59,86.7,30.39
26.0,68.0,2021-03-13 18:00:00,295.0334,31.8,21.88,71.39,69.7,20.94
26.0,68.0,2021-03-14 00:00:00,294.7566,36.4,21.61,70.89,69.4,20.78
26.0,68.0,2021-03-14 06:00:00,306.32098,14.8,33.17,91.71,87.5,30.83
26.0,68.0,2021-03-14 12:00:00,308.37555,11.1,35.23,95.41,90.2,32.33
26.0,68.0,2021-03-14 18:00:00,299.35968,24.7,26.21,79.18,78.0,25.56
26.0,68.0,2021-03-15 00:00:00,297.94263,20.9,24.79,76.63,75.0,23.89
26.0,68.0,2021-03-15 06:00:00,308.60382,11.6,35.45,95.82,90.7,32.61
26.0,68.0,2021-03-15 12:00:00,309.7,8.0,36.55,97.79,91.4,33.0
26.0,68.0,2021-03-15 18:00:00,301.8342,22.6,28.68,83.63,81.1,27.28
26.0,68.0,2021-03-16 00:00:00,297.47278,27.1,24.32,75.78,74.3,23.5
26.0,68.0,2021-03-16 06:00:00,308.72974,12.6,35.58,96.04,91.3,32.94
26.0,68.0,2021-03-16 12:00:00,310.0075,9.5,36.86,98.34,92.4,33.56
26.0,68.0,2021-03-16 18:00:00,301.73553,26.0,28.59,83.45,81.2,27.33
26.0,68.0,2021-03-17 00:00:00,299.93988,22.6,26.79,80.22,79.0,26.11
26.0,68.0,2021-03-17 06:00:00,308.88187,12.0,35.73,96.32,91.3,32.94
