longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,26.0,285.99,44.4,2009-01-01 00:00:00,12.84,55.11,52.4,11.33
68.0,26.0,295.83,25.9,2009-01-01 06:00:00,22.68,72.82,71.0,21.67
68.0,26.0,295.2,33.1,2009-01-01 12:00:00,22.05,71.69,70.1,21.17
68.0,26.0,289.03,45.5,2009-01-01 18:00:00,15.88,60.58,58.5,14.72
68.0,26.0,287.08,69.4,2009-01-02 00:00:00,13.93,57.07,55.7,13.17
68.0,26.0,296.03,33.0,2009-01-02 06:00:00,22.88,73.18,71.7,22.06
68.0,26.0,296.99,35.5,2009-01-02 12:00:00,23.84,74.91,73.8,23.22
68.0,26.0,290.17,33.3,2009-01-02 18:00:00,17.02,62.64,60.2,15.67
68.0,26.0,288.86,32.3,2009-01-03 00:00:00,15.71,60.28,57.5,14.17
68.0,26.0,296.24,25.7,2009-01-03 06:00:00,23.09,73.56,71.8,22.11
68.0,26.0,297.6,41.1,2009-01-03 12:00:00,24.45,76.01,75.2,24.0
68.0,26.0,291.44,65.5,2009-01-03 18:00:00,18.29,64.92,64.2,17.89
68.0,26.0,289.04,52.2,2009-01-04 00:00:00,15.89,60.6,58.8,14.89
68.0,26.0,294.2,22.1,2009-01-04 06:00:00,21.05,69.89,67.6,19.78
68.0,26.0,296.0,26.8,2009-01-04 12:00:00,22.85,73.13,71.4,21.89
68.0,26.0,289.27,36.4,2009-01-04 18:00:00,16.12,61.02,58.5,14.72
68.0,26.0,289.87,38.1,2009-01-05 00:00:00,16.72,62.1,59.8,15.44
68.0,26.0,291.2,35.5,2009-01-05 06:00:00,18.05,64.49,62.3,16.83
68.0,26.0,294.36,31.0,2009-01-05 12:00:00,21.21,70.18,68.4,20.22
68.0,26.0,287.47,50.1,2009-01-05 18:00:00,14.32,57.78,55.6,13.11
68.0,26.0,284.34,62.7,2009-01-06 00:00:00,11.19,52.14,50.0,10.0
68.0,26.0,292.56,32.6,2009-01-06 06:00:00,19.41,66.94,64.9,18.28
68.0,26.0,293.55,24.9,2009-01-06 12:00:00,20.4,68.72,66.5,19.17
68.0,26.0,285.53,43.3,2009-01-06 18:00:00,12.38,54.28,51.4,10.78
68.0,26.0,283.82,50.6,2009-01-07 00:00:00,10.67,51.21,48.4,9.11
68.0,26.0,292.7,29.8,2009-01-07 06:00:00,19.55,67.19,65.0,18.33
68.0,26.0,293.26,23.2,2009-01-07 12:00:00,20.11,68.2,65.8,18.78
68.0,26.0,285.94,37.5,2009-01-07 18:00:00,12.79,55.02,52.0,11.11
68.0,26.0,282.74,47.9,2009-01-08 00:00:00,9.59,49.26,46.1,7.83
68.0,26.0,291.63,25.3,2009-01-08 06:00:00,18.48,65.26,62.7,17.06
68.0,26.0,292.92,23.3,2009-01-08 12:00:00,19.77,67.59,65.1,18.39
68.0,26.0,285.7,40.3,2009-01-08 18:00:00,12.55,54.59,51.6,10.89
68.0,26.0,283.79,48.4,2009-01-09 00:00:00,10.64,51.15,48.2,9.0
68.0,26.0,292.7,27.2,2009-01-09 06:00:00,19.55,67.19,64.9,18.28
68.0,26.0,293.77,23.8,2009-01-09 12:00:00,20.62,69.12,66.9,19.39
68.0,26.0,285.53,42.2,2009-01-09 18:00:00,12.38,54.28,51.4,10.78
68.0,26.0,284.04,46.0,2009-01-10 00:00:00,10.89,51.6,48.6,9.22
68.0,26.0,293.6,23.7,2009-01-10 06:00:00,20.45,68.81,66.5,19.17
68.0,26.0,294.21,20.2,2009-01-10 12:00:00,21.06,69.91,67.6,19.78
68.0,26.0,285.98,37.1,2009-01-10 18:00:00,12.83,55.09,52.0,11.11
68.0,26.0,284.52,44.6,2009-01-11 00:00:00,11.37,52.47,49.5,9.72
68.0,26.0,291.9,25.6,2009-01-11 06:00:00,18.75,65.75,63.2,17.33
68.0,26.0,292.95,22.1,2009-01-11 12:00:00,19.8,67.64,65.1,18.39
68.0,26.0,286.91,32.4,2009-01-11 18:00:00,13.76,56.77,53.7,12.06
68.0,26.0,284.23,39.1,2009-01-12 00:00:00,11.08,51.94,48.7,9.28
68.0,26.0,293.6,21.6,2009-01-12 06:00:00,20.45,68.81,66.4,19.11
68.0,26.0,295.38,20.5,2009-01-12 12:00:00,22.23,72.01,69.9,21.06
68.0,26.0,288.99,29.2,2009-01-12 18:00:00,15.84,60.51,57.6,14.22
68.0,26.0,287.85,27.7,2009-01-13 00:00:00,14.7,58.46,55.3,12.94
68.0,26.0,295.36,16.3,2009-01-13 06:00:00,22.21,71.98,69.6,20.89
68.0,26.0,296.65,15.0,2009-01-13 12:00:00,23.5,74.3,72.1,22.28
68.0,26.0,289.7,23.8,2009-01-13 18:00:00,16.55,61.79,58.8,14.89
68.0,26.0,287.23,29.6,2009-01-14 00:00:00,14.08,57.34,54.2,12.33
68.0,26.0,294.23,19.3,2009-01-14 06:00:00,21.08,69.94,67.5,19.72
68.0,26.0,295.98,19.1,2009-01-14 12:00:00,22.83,73.09,71.0,21.67
68.0,26.0,288.05,37.0,2009-01-14 18:00:00,14.9,58.82,56.1,13.39
68.0,26.0,289.19,33.8,2009-01-15 00:00:00,16.04,60.87,58.2,14.56
68.0,26.0,288.6,43.6,2009-01-15 06:00:00,15.45,59.81,57.5,14.17
68.0,26.0,286.96,64.6,2009-01-15 12:00:00,13.81,56.86,55.3,12.94
68.0,26.0,285.91,75.9,2009-01-15 18:00:00,12.76,54.97,53.7,12.06
68.0,26.0,284.86,80.9,2009-01-16 00:00:00,11.71,53.08,51.9,11.06
68.0,26.0,286.2,75.4,2009-01-16 06:00:00,13.05,55.49,54.3,12.39
68.0,26.0,287.37,74.3,2009-01-16 12:00:00,14.22,57.6,56.6,13.67
68.0,26.0,284.66,87.1,2009-01-16 18:00:00,11.51,52.72,51.8,11.0
68.0,26.0,283.31,94.8,2009-01-17 00:00:00,10.16,50.29,49.5,9.72
68.0,26.0,290.29,64.6,2009-01-17 06:00:00,17.14,62.85,61.9,16.61
68.0,26.0,293.61,47.7,2009-01-17 12:00:00,20.46,68.83,67.7,19.83
68.0,26.0,289.59,62.5,2009-01-17 18:00:00,16.44,61.59,60.4,15.78
68.0,26.0,288.65,68.4,2009-01-18 00:00:00,15.5,59.9,58.8,14.89
68.0,26.0,294.2,37.4,2009-01-18 06:00:00,21.05,69.89,68.3,20.17
68.0,26.0,295.46,22.2,2009-01-18 12:00:00,22.31,72.16,70.1,21.17
68.0,26.0,286.86,44.4,2009-01-18 18:00:00,13.71,56.68,54.1,12.28
68.0,26.0,284.36,48.3,2009-01-19 00:00:00,11.21,52.18,49.4,9.67
68.0,26.0,292.44,24.5,2009-01-19 06:00:00,19.29,66.72,64.2,17.89
68.0,26.0,293.7,17.5,2009-01-19 12:00:00,20.55,68.99,66.4,19.11
68.0,26.0,285.84,37.8,2009-01-19 18:00:00,12.69,54.84,51.8,11.0
68.0,26.0,284.22,62.6,2009-01-20 00:00:00,11.07,51.93,49.8,9.89
68.0,26.0,291.86,40.6,2009-01-20 06:00:00,18.71,65.68,63.9,17.72
68.0,26.0,294.15,31.8,2009-01-20 12:00:00,21.0,69.8,68.0,20.0
68.0,26.0,288.06,46.3,2009-01-20 18:00:00,14.91,58.84,56.6,13.67
68.0,26.0,286.51,49.8,2009-01-21 00:00:00,13.36,56.05,53.7,12.06
68.0,26.0,295.34,27.6,2009-01-21 06:00:00,22.19,71.94,70.1,21.17
68.0,26.0,296.35,25.4,2009-01-21 12:00:00,23.2,73.76,72.0,22.22
68.0,26.0,290.94,33.2,2009-01-21 18:00:00,17.79,64.02,61.7,16.5
68.0,26.0,289.66,37.3,2009-01-22 00:00:00,16.51,61.72,59.3,15.17
68.0,26.0,295.09,25.8,2009-01-22 06:00:00,21.94,71.49,69.6,20.89
68.0,26.0,295.73,28.7,2009-01-22 12:00:00,22.58,72.64,71.0,21.67
68.0,26.0,290.31,36.5,2009-01-22 18:00:00,17.16,62.89,60.6,15.89
68.0,26.0,290.28,37.3,2009-01-23 00:00:00,17.13,62.83,60.6,15.89
68.0,26.0,294.15,31.3,2009-01-23 06:00:00,21.0,69.8,68.0,20.0
68.0,26.0,291.07,51.4,2009-01-23 12:00:00,17.92,64.26,62.8,17.11
68.0,26.0,288.7,68.6,2009-01-23 18:00:00,15.55,59.99,58.9,14.94
68.0,26.0,288.48,74.7,2009-01-24 00:00:00,15.33,59.59,58.8,14.89
68.0,26.0,292.65,55.4,2009-01-24 06:00:00,19.5,67.1,66.1,18.94
68.0,26.0,292.83,54.0,2009-01-24 12:00:00,19.68,67.42,66.4,19.11
68.0,26.0,289.62,73.9,2009-01-24 18:00:00,16.47,61.65,61.0,16.11
68.0,26.0,285.0,92.0,2009-01-25 00:00:00,11.85,53.33,52.7,11.5
68.0,26.0,294.15,39.6,2009-01-25 06:00:00,21.0,69.8,68.3,20.17
68.0,26.0,295.98,27.4,2009-01-25 12:00:00,22.83,73.09,71.4,21.89
68.0,26.0,286.64,52.2,2009-01-25 18:00:00,13.49,56.28,54.1,12.28
68.0,26.0,284.17,68.4,2009-01-26 00:00:00,11.02,51.84,49.9,9.94
68.0,26.0,294.54,31.8,2009-01-26 06:00:00,21.39,70.5,68.7,20.39
68.0,26.0,297.0,25.4,2009-01-26 12:00:00,23.85,74.93,73.3,22.94
68.0,26.0,287.11,47.8,2009-01-26 18:00:00,13.96,57.13,54.8,12.67
68.0,26.0,285.04,51.6,2009-01-27 00:00:00,11.89,53.4,50.9,10.5
68.0,26.0,295.26,27.4,2009-01-27 06:00:00,22.11,71.8,70.0,21.11
68.0,26.0,297.39,23.0,2009-01-27 12:00:00,24.24,75.63,74.0,23.33
68.0,26.0,287.62,46.2,2009-01-27 18:00:00,14.47,58.05,55.7,13.17
68.0,26.0,286.33,49.3,2009-01-28 00:00:00,13.18,55.72,53.3,11.83
68.0,26.0,294.33,29.6,2009-01-28 06:00:00,21.18,70.12,68.2,20.11
68.0,26.0,297.02,22.6,2009-01-28 12:00:00,23.87,74.97,73.2,22.89
68.0,26.0,287.53,43.5,2009-01-28 18:00:00,14.38,57.88,55.4,13.0
68.0,26.0,284.98,61.8,2009-01-29 00:00:00,11.83,53.29,51.2,10.67
68.0,26.0,296.3,24.0,2009-01-29 06:00:00,23.15,73.67,71.9,22.17
68.0,26.0,297.82,20.1,2009-01-29 12:00:00,24.67,76.41,74.7,23.72
68.0,26.0,287.94,35.6,2009-01-29 18:00:00,14.79,58.62,55.9,13.28
68.0,26.0,286.5,42.9,2009-01-30 00:00:00,13.35,56.03,53.3,11.83
68.0,26.0,296.55,25.4,2009-01-30 06:00:00,23.4,74.12,72.4,22.44
68.0,26.0,298.49,21.6,2009-01-30 12:00:00,25.34,77.61,76.1,24.5
68.0,26.0,289.15,36.8,2009-01-30 18:00:00,16.0,60.8,58.3,14.61
68.0,26.0,286.27,41.6,2009-01-31 00:00:00,13.12,55.62,52.8,11.56
68.0,26.0,297.23,20.3,2009-01-31 06:00:00,24.08,75.34,73.5,23.06
68.0,26.0,299.22,15.4,2009-01-31 12:00:00,26.07,78.93,77.2,25.11
68.0,26.0,287.87,30.2,2009-01-31 18:00:00,14.72,58.5,55.5,13.06
68.0,26.0,285.31,52.6,2009-02-01 00:00:00,12.16,53.89,51.5,10.83
68.0,26.0,298.33,18.8,2009-02-01 06:00:00,25.18,77.32,75.6,24.22
68.0,26.0,300.41,14.4,2009-02-01 12:00:00,27.26,81.07,79.6,26.44
68.0,26.0,288.71,28.2,2009-02-01 18:00:00,15.56,60.01,57.0,13.89
68.0,26.0,286.42,29.7,2009-02-02 00:00:00,13.27,55.89,52.6,11.44
68.0,26.0,298.78,14.0,2009-02-02 06:00:00,25.63,78.13,76.3,24.61
68.0,26.0,301.54,15.2,2009-02-02 12:00:00,28.39,83.1,80.5,26.94
68.0,26.0,291.49,49.8,2009-02-02 18:00:00,18.34,65.01,63.6,17.56
68.0,26.0,289.05,57.8,2009-02-03 00:00:00,15.9,60.62,59.1,15.06
68.0,26.0,297.85,15.6,2009-02-03 06:00:00,24.7,76.46,74.5,23.61
68.0,26.0,301.14,13.6,2009-02-03 12:00:00,27.99,82.38,79.9,26.61
68.0,26.0,289.78,23.8,2009-02-03 18:00:00,16.63,61.93,58.9,14.94
68.0,26.0,286.87,60.7,2009-02-04 00:00:00,13.72,56.7,54.9,12.72
