District_id,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,pctile
601,-0.056272982385713655,-0.1967702800991592,-0.15838200781260448,0.22575131647394997,-0.04421694423949529,-0.27713398695294056,-0.0432918656663861,0.06305687462016851,0.18586701090672308,0.1987889931932778,0.08441770447983243,-0.13568398923361302,-0.02697403494705819,0.19671876333949623,-0.24798516237394908,0.4248400139126056,0.22253888019916013,0.14690102948571493,-0.6511674182277305,-0.572983884941176,0.15578442134537873,-0.05172079536806673,0.46479393991848794,0.24990900220504253,0.5963482964915972,-0.17290380022184815,0.2392394800647064,,0.14130892835126097,-0.42132387336218446,-0.4567437830756298,-0.15646273878907513,0.18889857549747946,0.22482439378403418,-0.22179463692941126,-0.1181754396428567,-0.2017751514652096
602,0.2059702931047629,-0.0777174597417356,-0.0855795855882342,0.3912986555652671,-0.019368914281231442,-0.03143974312772979,0.01318469202577166,-0.04746193682072697,-0.0897518886672255,-0.10719922051372421,-0.07288003436022272,-0.17446192920672132,0.2163639779467803,-0.005012361899718432,-0.176126482746217,-0.04150350459271568,-0.22675023843921416,0.19003059971428682,-0.02935538413221117,-0.2628624349787101,-0.008033879825208423,0.03416478032829273,0.1266768194817942,-0.16165111736470417,0.32978129378879695,-0.1895412650577013,0.052354481095799876,,0.25931392824930155,0.022450704402802835,0.009641390556304419,0.005762994709805458,0.060586938863306905,-0.08962326698319156,0.16224571917030994,-0.18350662067618906,-0.11808959988392016
603,0.2760317351380963,-0.17696920676078332,-0.02598923865966274,0.1878891814414576,0.013246289542578227,-0.0786899483563015,0.12953368174481916,-0.1165588311540604,-0.1792418070529398,0.05626531904818077,0.16808679014930128,-0.20016498574957842,-0.06854928364845803,-0.2405739865473373,0.11763909255378291,-0.11932371534509656,-0.03423757224397628,0.43210135485714485,-0.02788389904173494,-0.15544451694061445,0.1225326011605059,-0.26211493373837325,0.040674643362747176,-0.14311995353613272,0.1305565945649878,-0.25448927933389154,0.11078543576722888,,0.2077304668683495,0.2017705409694699,-0.041953404929409466,-0.06881708382828888,-0.09938945672716892,0.02844099037395198,0.1513976384750726,-0.08117125242380707,-0.14558486621702904
604,0.009251889823810089,-0.09934708246162405,-0.17502823374705834,-0.09244482303249235,-0.17778728431792645,-0.06543370660336056,-0.025220663888794848,0.021142880825771204,0.026320190540336963,0.07299944025490279,-0.06737641403053152,-0.10196642731596572,-0.020647443601399695,-0.09948124388683399,-0.014092902172267996,0.25054867554229765,0.00047897825686371576,0.37865186097142933,0.19978686968599524,0.08383254240056148,0.3148271621151273,0.13806263482969294,0.2636145555442586,0.18390638725882447,0.08563317297339035,-0.17993003131204377,-0.09071058659747822,,0.0415241961170878,-0.21068342616834634,-0.04793845945378017,-0.00723366573921469,-0.3392934830246488,-0.3248077143100825,0.4245897044044833,-0.35574754988095103,-0.1165787886021842
605,,,-0.040920385524064185,0.16361982875300785,-0.058975973969919826,-0.6050970776928477,-0.004582348415775317,0.09425956686129688,0.2546679171383691,0.2927580754154413,-0.053995762307486594,-0.21327949503041443,0.023066084246657903,0.1397720965237299,-0.05719409719919777,0.6216283010778745,0.17710918635494677,0.05133424263201869,-0.547612960090909,-0.48702549681383667,-0.06541940053676454,-0.05510939325969222,0.40470165501737987,-0.1984456187055479,0.33721899457152427,-0.1525774601514034,0.015598478125668835,,6.347740274081914e-05,-0.405008586320187,0.27523642995688524,-0.05771441876604233,0.2690665855110297,0.3946748607881019,-0.18181454493482585,-0.3300027606577536,-0.19179318919725907
606,-0.01982009789285666,0.04172983078571457,0.09174069846428567,-0.1260257018571429,-0.07766547017857173,0.07671668549999966,0.013324055178570937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0660963957214287
607,-0.18167819875714164,-0.32803050741512485,-0.5979225030731081,0.34126122626890876,0.20172490761092554,0.11131439395294263,0.11594809429495934,0.11621477263697622,0.04322810197899307,0.17578537032100994,0.15553815266302706,-0.08778981199495672,-0.13625797265293982,-0.22264322131092285,-0.22408314496890602,0.03829268437311084,-0.020694291284872435,0.3619484100571446,0.41211575939916134,0.4790587557411783,0.1657294680831951,-0.17051036657478802,-0.02950570023277077,0.03137771610924567,0.05394836545126225,-0.13338132420672055,-0.39330774586470385,,-0.11608224852268689,-0.14699880318066993,-0.002844118838653209,0.018265127503363843,0.04424928684538054,-0.2221088538126028,0.18683272052941424,-0.03899450112856906,-0.17274393301125873
608,0.158287762261905,-0.06286262725602243,0.15001508522605045,0.3856738867081235,-0.3594314248098036,-0.25483508832773105,0.174753158154342,-0.12449437336358549,-0.2657210668815122,-0.06002621339943959,-0.27789551091736686,-0.07305118943529365,0.06473136804677893,-0.21340829447114862,0.03588126601092467,-0.1294680705070026,-0.2105126600249294,0.48218317645714315,0.3209731529392159,-0.04620889257871097,0.11812941190336179,0.22767724838543435,0.45980106986750746,0.053960594349580226,0.206216994831653,-0.32041431768627415,-0.0673778742042015,,0.1230495862778711,-0.04632045624005565,-0.016967244757982947,-0.03498975227590995,-0.034455649793837306,-0.14010104731176432,-0.053042409829691106,-0.16974959734761885,-0.17790220988308095
609,-0.006917489290475087,-0.17018725007506896,0.0006673541403372507,0.15645692335574335,-0.8157487114288504,0.11759122778655584,0.12416221500196212,0.137014981217368,0.008343857432774104,-0.038874150351819736,-0.08630680613641362,-0.050835065921007505,0.012665478294398902,-0.1198852644901951,-0.07692624127478886,-0.0809120910593828,-0.1062583878439769,0.41769265937142963,0.26030602058683616,0.07982065880224187,0.10031123401764841,0.16226019123305413,0.3649432414484606,0.1454938686638667,0.12037689787927253,0.08765341509467905,0.20522273031008487,,0.10300938152549133,0.3925870737408972,0.020919610956303458,-0.02074660882829038,-0.5265525716128843,-0.33783726539747816,-0.34460962618207214,-0.2349014909666658,-0.10898376317322053
