realisation,NoEvents,NoTriggers,MaxTriggersYear,TriggerPerYear,YearsPerTrigger
2010.0,105.0,4.0,1.0,0.2,5.0
2011.0,99.0,3.0,1.0,0.15,6.666666666666667
2012.0,104.0,3.0,1.0,0.15,6.666666666666667
2013.0,108.0,4.0,1.0,0.2,5.0
2014.0,113.0,4.0,1.0,0.2,5.0
2015.0,111.0,4.0,1.0,0.2,5.0
2016.0,110.0,4.0,1.0,0.2,5.0
2017.0,107.0,4.0,1.0,0.2,5.0
2018.0,108.0,4.0,1.0,0.2,5.0
2019.0,111.0,4.0,1.0,0.2,5.0
2020.0,109.0,3.0,1.0,0.15,6.666666666666667
2021.0,111.0,3.0,1.0,0.15,6.666666666666667
2022.0,116.0,2.0,1.0,0.1,10.0
2023.0,115.0,2.0,1.0,0.1,10.0
2024.0,114.0,2.0,1.0,0.1,10.0
2025.0,120.0,3.0,1.0,0.15,6.666666666666667
2026.0,121.0,3.0,1.0,0.15,6.666666666666667
2027.0,116.0,3.0,1.0,0.15,6.666666666666667
2028.0,113.0,3.0,1.0,0.15,6.666666666666667
2029.0,115.0,4.0,1.0,0.2,5.0
2030.0,119.0,4.0,1.0,0.2,5.0
2031.0,126.0,4.0,1.0,0.2,5.0
2032.0,124.0,4.0,1.0,0.2,5.0
2033.0,126.0,3.0,1.0,0.15,6.666666666666667
2034.0,125.0,3.0,1.0,0.15,6.666666666666667
2035.0,130.0,4.0,1.0,0.2,5.0
2036.0,141.0,4.0,1.0,0.2,5.0
2037.0,148.0,4.0,1.0,0.2,5.0
2038.0,149.0,4.0,1.0,0.2,5.0
2039.0,148.0,4.0,1.0,0.2,5.0
2040.0,150.0,4.0,1.0,0.2,5.0
2041.0,150.0,5.0,1.0,0.25,4.0
2042.0,146.0,6.0,1.0,0.3,3.3333333333333335
2043.0,147.0,7.0,1.0,0.35,2.857142857142857
2044.0,146.0,7.0,1.0,0.35,2.857142857142857
2045.0,142.0,6.0,1.0,0.3,3.3333333333333335
2046.0,139.0,7.0,1.0,0.35,2.857142857142857
2047.0,144.0,6.0,1.0,0.3,3.3333333333333335
2048.0,146.0,6.0,1.0,0.3,3.3333333333333335
2049.0,144.0,6.0,1.0,0.3,3.3333333333333335
2050.0,145.0,7.0,1.0,0.35,2.857142857142857
2051.0,140.0,8.0,1.0,0.4,2.5
2052.0,136.0,8.0,1.0,0.4,2.5
2053.0,127.0,8.0,1.0,0.4,2.5
2054.0,129.0,8.0,1.0,0.4,2.5
2055.0,124.0,7.0,1.0,0.35,2.857142857142857
2056.0,120.0,8.0,1.0,0.4,2.5
2057.0,114.0,8.0,1.0,0.4,2.5
2058.0,115.0,9.0,1.0,0.45,2.2222222222222223
2059.0,118.0,9.0,1.0,0.45,2.2222222222222223
2060.0,122.0,9.0,1.0,0.45,2.2222222222222223
2061.0,121.0,8.0,1.0,0.4,2.5
2062.0,118.0,7.0,1.0,0.35,2.857142857142857
2063.0,122.0,7.0,1.0,0.35,2.857142857142857
2064.0,120.0,7.0,1.0,0.35,2.857142857142857
2065.0,117.0,7.0,1.0,0.35,2.857142857142857
2066.0,113.0,6.0,1.0,0.3,3.3333333333333335
2067.0,107.0,6.0,1.0,0.3,3.3333333333333335
2068.0,110.0,6.0,1.0,0.3,3.3333333333333335
2069.0,112.0,5.0,1.0,0.25,4.0
2070.0,115.0,4.0,1.0,0.2,5.0
2071.0,123.0,4.0,1.0,0.2,5.0
2072.0,131.0,4.0,1.0,0.2,5.0
2073.0,137.0,5.0,1.0,0.25,4.0
2074.0,136.0,5.0,1.0,0.25,4.0
2075.0,138.0,6.0,1.0,0.3,3.3333333333333335
2076.0,137.0,5.0,1.0,0.25,4.0
2077.0,135.0,6.0,1.0,0.3,3.3333333333333335
2078.0,134.0,6.0,1.0,0.3,3.3333333333333335
2079.0,138.0,6.0,1.0,0.3,3.3333333333333335
2080.0,133.0,7.0,1.0,0.35,2.857142857142857
2081.0,134.0,7.0,1.0,0.35,2.857142857142857
2082.0,137.0,8.0,1.0,0.4,2.5
2083.0,131.0,8.0,1.0,0.4,2.5
2084.0,128.0,8.0,1.0,0.4,2.5
2085.0,125.0,8.0,1.0,0.4,2.5
2086.0,126.0,8.0,1.0,0.4,2.5
2087.0,122.0,8.0,1.0,0.4,2.5
2088.0,122.0,9.0,1.0,0.45,2.2222222222222223
2089.0,120.0,9.0,1.0,0.45,2.2222222222222223
2090.0,120.0,10.0,1.0,0.5,2.0
2091.0,114.0,9.0,1.0,0.45,2.2222222222222223
2092.0,109.0,10.0,1.0,0.5,2.0
2093.0,105.0,9.0,1.0,0.45,2.2222222222222223
2094.0,105.0,10.0,1.0,0.5,2.0
2095.0,107.0,9.0,1.0,0.45,2.2222222222222223
2096.0,112.0,9.0,1.0,0.45,2.2222222222222223
2097.0,114.0,9.0,1.0,0.45,2.2222222222222223
2098.0,115.0,8.0,1.0,0.4,2.5
2099.0,110.0,9.0,1.0,0.45,2.2222222222222223
2100.0,113.0,9.0,1.0,0.45,2.2222222222222223
2101.0,116.0,10.0,1.0,0.5,2.0
2102.0,117.0,9.0,1.0,0.45,2.2222222222222223
2103.0,119.0,8.0,1.0,0.4,2.5
2104.0,120.0,9.0,1.0,0.45,2.2222222222222223
2105.0,125.0,10.0,1.0,0.5,2.0
2106.0,132.0,11.0,1.0,0.55,1.8181818181818181
2107.0,140.0,11.0,1.0,0.55,1.8181818181818181
2108.0,140.0,10.0,1.0,0.5,2.0
2109.0,139.0,10.0,1.0,0.5,2.0
2110.0,135.0,10.0,1.0,0.5,2.0
2111.0,134.0,10.0,1.0,0.5,2.0
2112.0,137.0,9.0,1.0,0.45,2.2222222222222223
2113.0,141.0,9.0,1.0,0.45,2.2222222222222223
2114.0,139.0,8.0,1.0,0.4,2.5
2115.0,139.0,9.0,1.0,0.45,2.2222222222222223
2116.0,131.0,9.0,1.0,0.45,2.2222222222222223
2117.0,129.0,8.0,1.0,0.4,2.5
2118.0,127.0,9.0,1.0,0.45,2.2222222222222223
2119.0,129.0,9.0,1.0,0.45,2.2222222222222223
2120.0,130.0,9.0,1.0,0.45,2.2222222222222223
2121.0,130.0,8.0,1.0,0.4,2.5
2122.0,128.0,8.0,1.0,0.4,2.5
2123.0,128.0,9.0,1.0,0.45,2.2222222222222223
2124.0,136.0,8.0,1.0,0.4,2.5
2125.0,134.0,8.0,1.0,0.4,2.5
2126.0,130.0,7.0,1.0,0.35,2.857142857142857
2127.0,132.0,8.0,1.0,0.4,2.5
2128.0,128.0,8.0,1.0,0.4,2.5
2129.0,128.0,8.0,1.0,0.4,2.5
2130.0,120.0,7.0,1.0,0.35,2.857142857142857
2131.0,120.0,7.0,1.0,0.35,2.857142857142857
2132.0,113.0,7.0,1.0,0.35,2.857142857142857
2133.0,115.0,8.0,1.0,0.4,2.5
2134.0,116.0,8.0,1.0,0.4,2.5
2135.0,114.0,7.0,1.0,0.35,2.857142857142857
2136.0,123.0,7.0,1.0,0.35,2.857142857142857
2137.0,123.0,7.0,1.0,0.35,2.857142857142857
2138.0,126.0,6.0,1.0,0.3,3.3333333333333335
2139.0,119.0,5.0,1.0,0.25,4.0
2140.0,117.0,5.0,1.0,0.25,4.0
2141.0,113.0,5.0,1.0,0.25,4.0
2142.0,118.0,5.0,1.0,0.25,4.0
2143.0,120.0,5.0,1.0,0.25,4.0
2144.0,114.0,6.0,1.0,0.3,3.3333333333333335
2145.0,119.0,6.0,1.0,0.3,3.3333333333333335
2146.0,118.0,6.0,1.0,0.3,3.3333333333333335
2147.0,111.0,5.0,1.0,0.25,4.0
2148.0,114.0,5.0,1.0,0.25,4.0
2149.0,121.0,5.0,1.0,0.25,4.0
2150.0,135.0,5.0,1.0,0.25,4.0
2151.0,138.0,5.0,1.0,0.25,4.0
2152.0,142.0,6.0,1.0,0.3,3.3333333333333335
2153.0,137.0,5.0,1.0,0.25,4.0
2154.0,140.0,6.0,1.0,0.3,3.3333333333333335
2155.0,143.0,6.0,1.0,0.3,3.3333333333333335
2156.0,143.0,6.0,1.0,0.3,3.3333333333333335
2157.0,152.0,6.0,1.0,0.3,3.3333333333333335
2158.0,154.0,6.0,1.0,0.3,3.3333333333333335
2159.0,158.0,7.0,1.0,0.35,2.857142857142857
2160.0,156.0,6.0,1.0,0.3,3.3333333333333335
2161.0,158.0,7.0,1.0,0.35,2.857142857142857
2162.0,151.0,7.0,1.0,0.35,2.857142857142857
2163.0,156.0,6.0,1.0,0.3,3.3333333333333335
2164.0,152.0,5.0,1.0,0.25,4.0
2165.0,150.0,4.0,1.0,0.2,5.0
2166.0,151.0,5.0,1.0,0.25,4.0
2167.0,153.0,5.0,1.0,0.25,4.0
2168.0,156.0,5.0,1.0,0.25,4.0
2169.0,150.0,5.0,1.0,0.25,4.0
2170.0,143.0,6.0,1.0,0.3,3.3333333333333335
2171.0,142.0,7.0,1.0,0.35,2.857142857142857
2172.0,139.0,6.0,1.0,0.3,3.3333333333333335
2173.0,139.0,6.0,1.0,0.3,3.3333333333333335
2174.0,134.0,5.0,1.0,0.25,4.0
2175.0,130.0,5.0,1.0,0.25,4.0
2176.0,124.0,5.0,1.0,0.25,4.0
2177.0,121.0,5.0,1.0,0.25,4.0
2178.0,120.0,6.0,1.0,0.3,3.3333333333333335
2179.0,124.0,5.0,1.0,0.25,4.0
2180.0,133.0,6.0,1.0,0.3,3.3333333333333335
2181.0,132.0,5.0,1.0,0.25,4.0
2182.0,136.0,5.0,1.0,0.25,4.0
2183.0,126.0,5.0,1.0,0.25,4.0
2184.0,129.0,6.0,1.0,0.3,3.3333333333333335
2185.0,132.0,7.0,1.0,0.35,2.857142857142857
2186.0,136.0,6.0,1.0,0.3,3.3333333333333335
2187.0,142.0,6.0,1.0,0.3,3.3333333333333335
2188.0,137.0,7.0,1.0,0.35,2.857142857142857
2189.0,140.0,7.0,1.0,0.35,2.857142857142857
2190.0,143.0,7.0,1.0,0.35,2.857142857142857
2191.0,140.0,7.0,1.0,0.35,2.857142857142857
2192.0,142.0,7.0,1.0,0.35,2.857142857142857
2193.0,140.0,7.0,1.0,0.35,2.857142857142857
2194.0,144.0,7.0,1.0,0.35,2.857142857142857
2195.0,142.0,7.0,1.0,0.35,2.857142857142857
2196.0,144.0,7.0,1.0,0.35,2.857142857142857
2197.0,143.0,8.0,1.0,0.4,2.5
2198.0,140.0,8.0,1.0,0.4,2.5
2199.0,134.0,8.0,1.0,0.4,2.5
2200.0,122.0,7.0,1.0,0.35,2.857142857142857
2201.0,119.0,7.0,1.0,0.35,2.857142857142857
2202.0,115.0,7.0,1.0,0.35,2.857142857142857
2203.0,118.0,7.0,1.0,0.35,2.857142857142857
2204.0,115.0,6.0,1.0,0.3,3.3333333333333335
2205.0,110.0,5.0,1.0,0.25,4.0
2206.0,108.0,6.0,1.0,0.3,3.3333333333333335
2207.0,97.0,6.0,1.0,0.3,3.3333333333333335
2208.0,100.0,5.0,1.0,0.25,4.0
2209.0,95.0,5.0,1.0,0.25,4.0
2210.0,93.0,4.0,1.0,0.2,5.0
2211.0,97.0,4.0,1.0,0.2,5.0
2212.0,96.0,5.0,1.0,0.25,4.0
2213.0,99.0,5.0,1.0,0.25,4.0
2214.0,96.0,5.0,1.0,0.25,4.0
2215.0,98.0,5.0,1.0,0.25,4.0
2216.0,92.0,5.0,1.0,0.25,4.0
2217.0,90.0,4.0,1.0,0.2,5.0
2218.0,87.0,3.0,1.0,0.15,6.666666666666667
2219.0,89.0,3.0,1.0,0.15,6.666666666666667
2220.0,95.0,4.0,1.0,0.2,5.0
2221.0,97.0,4.0,1.0,0.2,5.0
2222.0,101.0,4.0,1.0,0.2,5.0
2223.0,102.0,4.0,1.0,0.2,5.0
2224.0,107.0,5.0,1.0,0.25,4.0
2225.0,105.0,5.0,1.0,0.25,4.0
2226.0,105.0,5.0,1.0,0.25,4.0
2227.0,111.0,5.0,1.0,0.25,4.0
2228.0,114.0,5.0,1.0,0.25,4.0
2229.0,117.0,6.0,1.0,0.3,3.3333333333333335
2230.0,115.0,6.0,1.0,0.3,3.3333333333333335
2231.0,112.0,5.0,1.0,0.25,4.0
2232.0,114.0,4.0,1.0,0.2,5.0
2233.0,119.0,4.0,1.0,0.2,5.0
2234.0,118.0,5.0,1.0,0.25,4.0
2235.0,119.0,5.0,1.0,0.25,4.0
2236.0,124.0,6.0,1.0,0.3,3.3333333333333335
2237.0,121.0,6.0,1.0,0.3,3.3333333333333335
2238.0,122.0,6.0,1.0,0.3,3.3333333333333335
2239.0,118.0,6.0,1.0,0.3,3.3333333333333335
2240.0,115.0,5.0,1.0,0.25,4.0
2241.0,111.0,5.0,1.0,0.25,4.0
2242.0,111.0,5.0,1.0,0.25,4.0
2243.0,113.0,6.0,1.0,0.3,3.3333333333333335
2244.0,107.0,5.0,1.0,0.25,4.0
2245.0,110.0,6.0,1.0,0.3,3.3333333333333335
2246.0,110.0,5.0,1.0,0.25,4.0
2247.0,113.0,5.0,1.0,0.25,4.0
2248.0,105.0,5.0,1.0,0.25,4.0
2249.0,109.0,4.0,1.0,0.2,5.0
2250.0,113.0,4.0,1.0,0.2,5.0
2251.0,112.0,4.0,1.0,0.2,5.0
2252.0,115.0,4.0,1.0,0.2,5.0
2253.0,113.0,5.0,1.0,0.25,4.0
2254.0,121.0,4.0,1.0,0.2,5.0
2255.0,129.0,4.0,1.0,0.2,5.0
2256.0,132.0,3.0,1.0,0.15,6.666666666666667
2257.0,138.0,3.0,1.0,0.15,6.666666666666667
2258.0,139.0,3.0,1.0,0.15,6.666666666666667
2259.0,145.0,4.0,1.0,0.2,5.0
2260.0,150.0,4.0,1.0,0.2,5.0
2261.0,152.0,5.0,1.0,0.25,4.0
2262.0,149.0,6.0,1.0,0.3,3.3333333333333335
2263.0,150.0,5.0,1.0,0.25,4.0
2264.0,154.0,6.0,1.0,0.3,3.3333333333333335
2265.0,151.0,5.0,1.0,0.25,4.0
2266.0,144.0,5.0,1.0,0.25,4.0
2267.0,139.0,5.0,1.0,0.25,4.0
2268.0,138.0,5.0,1.0,0.25,4.0
2269.0,137.0,6.0,1.0,0.3,3.3333333333333335
2270.0,131.0,6.0,1.0,0.3,3.3333333333333335
2271.0,130.0,6.0,1.0,0.3,3.3333333333333335
2272.0,128.0,6.0,1.0,0.3,3.3333333333333335
2273.0,123.0,5.0,1.0,0.25,4.0
2274.0,118.0,6.0,1.0,0.3,3.3333333333333335
2275.0,114.0,7.0,1.0,0.35,2.857142857142857
2276.0,109.0,7.0,1.0,0.35,2.857142857142857
2277.0,104.0,7.0,1.0,0.35,2.857142857142857
2278.0,102.0,7.0,1.0,0.35,2.857142857142857
2279.0,100.0,6.0,1.0,0.3,3.3333333333333335
2280.0,92.0,6.0,1.0,0.3,3.3333333333333335
2281.0,97.0,5.0,1.0,0.25,4.0
2282.0,94.0,4.0,1.0,0.2,5.0
2283.0,89.0,4.0,1.0,0.2,5.0
2284.0,94.0,3.0,1.0,0.15,6.666666666666667
2285.0,99.0,4.0,1.0,0.2,5.0
2286.0,109.0,4.0,1.0,0.2,5.0
2287.0,110.0,4.0,1.0,0.2,5.0
2288.0,116.0,5.0,1.0,0.25,4.0
2289.0,117.0,4.0,1.0,0.2,5.0
2290.0,125.0,5.0,1.0,0.25,4.0
2291.0,128.0,5.0,1.0,0.25,4.0
2292.0,130.0,6.0,1.0,0.3,3.3333333333333335
2293.0,136.0,7.0,1.0,0.35,2.857142857142857
2294.0,140.0,6.0,1.0,0.3,3.3333333333333335
2295.0,134.0,5.0,1.0,0.25,4.0
2296.0,134.0,5.0,1.0,0.25,4.0
2297.0,141.0,5.0,1.0,0.25,4.0
2298.0,152.0,6.0,1.0,0.3,3.3333333333333335
2299.0,151.0,6.0,1.0,0.3,3.3333333333333335
2300.0,154.0,6.0,1.0,0.3,3.3333333333333335
2301.0,153.0,7.0,1.0,0.35,2.857142857142857
2302.0,160.0,8.0,1.0,0.4,2.5
2303.0,161.0,9.0,1.0,0.45,2.2222222222222223
2304.0,155.0,9.0,1.0,0.45,2.2222222222222223
2305.0,147.0,8.0,1.0,0.4,2.5
2306.0,141.0,8.0,1.0,0.4,2.5
2307.0,138.0,8.0,1.0,0.4,2.5
2308.0,137.0,7.0,1.0,0.35,2.857142857142857
2309.0,132.0,7.0,1.0,0.35,2.857142857142857
2310.0,125.0,6.0,1.0,0.3,3.3333333333333335
2311.0,130.0,6.0,1.0,0.3,3.3333333333333335
2312.0,126.0,5.0,1.0,0.25,4.0
2313.0,120.0,4.0,1.0,0.2,5.0
2314.0,118.0,5.0,1.0,0.25,4.0
2315.0,123.0,5.0,1.0,0.25,4.0
2316.0,122.0,6.0,1.0,0.3,3.3333333333333335
2317.0,116.0,6.0,1.0,0.3,3.3333333333333335
2318.0,103.0,5.0,1.0,0.25,4.0
2319.0,101.0,5.0,1.0,0.25,4.0
2320.0,98.0,5.0,1.0,0.25,4.0
2321.0,99.0,4.0,1.0,0.2,5.0
2322.0,93.0,3.0,1.0,0.15,6.666666666666667
2323.0,91.0,2.0,1.0,0.1,10.0
2324.0,98.0,2.0,1.0,0.1,10.0
2325.0,102.0,2.0,1.0,0.1,10.0
2326.0,100.0,2.0,1.0,0.1,10.0
2327.0,104.0,3.0,1.0,0.15,6.666666666666667
2328.0,105.0,4.0,1.0,0.2,5.0
2329.0,107.0,5.0,1.0,0.25,4.0
2330.0,110.0,5.0,1.0,0.25,4.0
2331.0,105.0,5.0,1.0,0.25,4.0
2332.0,105.0,6.0,1.0,0.3,3.3333333333333335
2333.0,111.0,6.0,1.0,0.3,3.3333333333333335
2334.0,115.0,5.0,1.0,0.25,4.0
2335.0,111.0,6.0,1.0,0.3,3.3333333333333335
2336.0,114.0,6.0,1.0,0.3,3.3333333333333335
2337.0,119.0,7.0,1.0,0.35,2.857142857142857
2338.0,125.0,7.0,1.0,0.35,2.857142857142857
2339.0,125.0,7.0,1.0,0.35,2.857142857142857
2340.0,123.0,7.0,1.0,0.35,2.857142857142857
2341.0,119.0,7.0,1.0,0.35,2.857142857142857
2342.0,120.0,7.0,1.0,0.35,2.857142857142857
2343.0,121.0,7.0,1.0,0.35,2.857142857142857
2344.0,115.0,8.0,1.0,0.4,2.5
2345.0,117.0,8.0,1.0,0.4,2.5
2346.0,121.0,8.0,1.0,0.4,2.5
2347.0,118.0,8.0,1.0,0.4,2.5
2348.0,118.0,8.0,1.0,0.4,2.5
2349.0,123.0,8.0,1.0,0.4,2.5
2350.0,119.0,9.0,1.0,0.45,2.2222222222222223
2351.0,116.0,9.0,1.0,0.45,2.2222222222222223
2352.0,113.0,8.0,1.0,0.4,2.5
2353.0,110.0,8.0,1.0,0.4,2.5
2354.0,108.0,9.0,1.0,0.45,2.2222222222222223
2355.0,106.0,8.0,1.0,0.4,2.5
2356.0,105.0,8.0,1.0,0.4,2.5
2357.0,101.0,7.0,1.0,0.35,2.857142857142857
2358.0,105.0,7.0,1.0,0.35,2.857142857142857
2359.0,109.0,7.0,1.0,0.35,2.857142857142857
2360.0,114.0,7.0,1.0,0.35,2.857142857142857
2361.0,120.0,8.0,1.0,0.4,2.5
2362.0,121.0,8.0,1.0,0.4,2.5
2363.0,126.0,8.0,1.0,0.4,2.5
2364.0,124.0,7.0,1.0,0.35,2.857142857142857
2365.0,125.0,8.0,1.0,0.4,2.5
2366.0,128.0,9.0,1.0,0.45,2.2222222222222223
2367.0,131.0,9.0,1.0,0.45,2.2222222222222223
2368.0,129.0,8.0,1.0,0.4,2.5
2369.0,120.0,7.0,1.0,0.35,2.857142857142857
2370.0,119.0,6.0,1.0,0.3,3.3333333333333335
2371.0,116.0,6.0,1.0,0.3,3.3333333333333335
2372.0,119.0,6.0,1.0,0.3,3.3333333333333335
2373.0,118.0,6.0,1.0,0.3,3.3333333333333335
2374.0,116.0,5.0,1.0,0.25,4.0
2375.0,121.0,5.0,1.0,0.25,4.0
2376.0,123.0,5.0,1.0,0.25,4.0
2377.0,122.0,5.0,1.0,0.25,4.0
2378.0,118.0,6.0,1.0,0.3,3.3333333333333335
2379.0,119.0,6.0,1.0,0.3,3.3333333333333335
2380.0,126.0,6.0,1.0,0.3,3.3333333333333335
2381.0,122.0,6.0,1.0,0.3,3.3333333333333335
2382.0,123.0,7.0,1.0,0.35,2.857142857142857
2383.0,121.0,8.0,1.0,0.4,2.5
2384.0,121.0,8.0,1.0,0.4,2.5
2385.0,120.0,7.0,1.0,0.35,2.857142857142857
2386.0,113.0,7.0,1.0,0.35,2.857142857142857
2387.0,115.0,6.0,1.0,0.3,3.3333333333333335
2388.0,119.0,7.0,1.0,0.35,2.857142857142857
2389.0,122.0,8.0,1.0,0.4,2.5
2390.0,122.0,8.0,1.0,0.4,2.5
2391.0,121.0,8.0,1.0,0.4,2.5
2392.0,119.0,8.0,1.0,0.4,2.5
2393.0,116.0,8.0,1.0,0.4,2.5
2394.0,116.0,8.0,1.0,0.4,2.5
2395.0,112.0,8.0,1.0,0.4,2.5
2396.0,108.0,7.0,1.0,0.35,2.857142857142857
2397.0,113.0,8.0,1.0,0.4,2.5
2398.0,113.0,7.0,1.0,0.35,2.857142857142857
2399.0,119.0,7.0,1.0,0.35,2.857142857142857
2400.0,120.0,8.0,1.0,0.4,2.5
2401.0,123.0,7.0,1.0,0.35,2.857142857142857
2402.0,126.0,6.0,1.0,0.3,3.3333333333333335
2403.0,121.0,5.0,1.0,0.25,4.0
2404.0,125.0,6.0,1.0,0.3,3.3333333333333335
2405.0,125.0,6.0,1.0,0.3,3.3333333333333335
2406.0,132.0,5.0,1.0,0.25,4.0
2407.0,131.0,5.0,1.0,0.25,4.0
2408.0,130.0,5.0,1.0,0.25,4.0
2409.0,133.0,4.0,1.0,0.2,5.0
2410.0,138.0,4.0,1.0,0.2,5.0
2411.0,147.0,4.0,1.0,0.2,5.0
2412.0,160.0,4.0,1.0,0.2,5.0
2413.0,169.0,5.0,1.0,0.25,4.0
2414.0,173.0,5.0,1.0,0.25,4.0
2415.0,177.0,5.0,1.0,0.25,4.0
2416.0,180.0,6.0,1.0,0.3,3.3333333333333335
2417.0,182.0,5.0,1.0,0.25,4.0
2418.0,190.0,6.0,1.0,0.3,3.3333333333333335
2419.0,182.0,6.0,1.0,0.3,3.3333333333333335
2420.0,175.0,6.0,1.0,0.3,3.3333333333333335
2421.0,173.0,7.0,1.0,0.35,2.857142857142857
2422.0,172.0,7.0,1.0,0.35,2.857142857142857
2423.0,172.0,7.0,1.0,0.35,2.857142857142857
2424.0,169.0,6.0,1.0,0.3,3.3333333333333335
2425.0,164.0,6.0,1.0,0.3,3.3333333333333335
2426.0,156.0,6.0,1.0,0.3,3.3333333333333335
2427.0,151.0,6.0,1.0,0.3,3.3333333333333335
2428.0,148.0,5.0,1.0,0.25,4.0
2429.0,144.0,5.0,1.0,0.25,4.0
2430.0,141.0,5.0,1.0,0.25,4.0
2431.0,142.0,5.0,1.0,0.25,4.0
2432.0,128.0,5.0,1.0,0.25,4.0
2433.0,124.0,5.0,1.0,0.25,4.0
2434.0,119.0,6.0,1.0,0.3,3.3333333333333335
2435.0,118.0,7.0,1.0,0.35,2.857142857142857
2436.0,121.0,6.0,1.0,0.3,3.3333333333333335
2437.0,117.0,6.0,1.0,0.3,3.3333333333333335
2438.0,111.0,6.0,1.0,0.3,3.3333333333333335
2439.0,115.0,6.0,1.0,0.3,3.3333333333333335
2440.0,116.0,6.0,1.0,0.3,3.3333333333333335
2441.0,118.0,5.0,1.0,0.25,4.0
2442.0,124.0,5.0,1.0,0.25,4.0
2443.0,125.0,5.0,1.0,0.25,4.0
2444.0,127.0,6.0,1.0,0.3,3.3333333333333335
2445.0,129.0,6.0,1.0,0.3,3.3333333333333335
2446.0,134.0,7.0,1.0,0.35,2.857142857142857
2447.0,140.0,8.0,1.0,0.4,2.5
2448.0,141.0,8.0,1.0,0.4,2.5
2449.0,146.0,8.0,1.0,0.4,2.5
2450.0,145.0,8.0,1.0,0.4,2.5
2451.0,142.0,9.0,1.0,0.45,2.2222222222222223
2452.0,147.0,9.0,1.0,0.45,2.2222222222222223
2453.0,151.0,8.0,1.0,0.4,2.5
2454.0,148.0,8.0,1.0,0.4,2.5
2455.0,149.0,7.0,1.0,0.35,2.857142857142857
2456.0,145.0,7.0,1.0,0.35,2.857142857142857
2457.0,141.0,7.0,1.0,0.35,2.857142857142857
2458.0,139.0,7.0,1.0,0.35,2.857142857142857
2459.0,137.0,8.0,1.0,0.4,2.5
2460.0,136.0,8.0,1.0,0.4,2.5
2461.0,131.0,8.0,1.0,0.4,2.5
2462.0,118.0,8.0,1.0,0.4,2.5
2463.0,120.0,8.0,1.0,0.4,2.5
2464.0,114.0,7.0,1.0,0.35,2.857142857142857
2465.0,118.0,7.0,1.0,0.35,2.857142857142857
2466.0,112.0,6.0,1.0,0.3,3.3333333333333335
2467.0,109.0,5.0,1.0,0.25,4.0
2468.0,111.0,6.0,1.0,0.3,3.3333333333333335
2469.0,104.0,6.0,1.0,0.3,3.3333333333333335
2470.0,107.0,6.0,1.0,0.3,3.3333333333333335
2471.0,108.0,5.0,1.0,0.25,4.0
2472.0,109.0,5.0,1.0,0.25,4.0
2473.0,111.0,5.0,1.0,0.25,4.0
2474.0,121.0,4.0,1.0,0.2,5.0
2475.0,122.0,4.0,1.0,0.2,5.0
2476.0,124.0,5.0,1.0,0.25,4.0
2477.0,124.0,5.0,1.0,0.25,4.0
2478.0,124.0,5.0,1.0,0.25,4.0
2479.0,123.0,4.0,1.0,0.2,5.0
2480.0,122.0,3.0,1.0,0.15,6.666666666666667
2481.0,122.0,3.0,1.0,0.15,6.666666666666667
2482.0,129.0,3.0,1.0,0.15,6.666666666666667
2483.0,137.0,3.0,1.0,0.15,6.666666666666667
2484.0,138.0,3.0,1.0,0.15,6.666666666666667
2485.0,134.0,3.0,1.0,0.15,6.666666666666667
2486.0,143.0,4.0,1.0,0.2,5.0
2487.0,142.0,4.0,1.0,0.2,5.0
2488.0,138.0,3.0,1.0,0.15,6.666666666666667
2489.0,136.0,3.0,1.0,0.15,6.666666666666667
2490.0,132.0,3.0,1.0,0.15,6.666666666666667
2491.0,128.0,3.0,1.0,0.15,6.666666666666667
2492.0,131.0,3.0,1.0,0.15,6.666666666666667
2493.0,125.0,4.0,1.0,0.2,5.0
2494.0,119.0,5.0,1.0,0.25,4.0
2495.0,120.0,5.0,1.0,0.25,4.0
2496.0,115.0,4.0,1.0,0.2,5.0
2497.0,114.0,4.0,1.0,0.2,5.0
2498.0,111.0,3.0,1.0,0.15,6.666666666666667
2499.0,107.0,3.0,1.0,0.15,6.666666666666667
2500.0,103.0,3.0,1.0,0.15,6.666666666666667
2501.0,105.0,3.0,1.0,0.15,6.666666666666667
2502.0,102.0,3.0,1.0,0.15,6.666666666666667
2503.0,97.0,3.0,1.0,0.15,6.666666666666667
2504.0,103.0,3.0,1.0,0.15,6.666666666666667
2505.0,110.0,4.0,1.0,0.2,5.0
2506.0,108.0,4.0,1.0,0.2,5.0
2507.0,111.0,5.0,1.0,0.25,4.0
2508.0,111.0,5.0,1.0,0.25,4.0
2509.0,112.0,5.0,1.0,0.25,4.0
2510.0,113.0,5.0,1.0,0.25,4.0
2511.0,110.0,5.0,1.0,0.25,4.0
2512.0,104.0,5.0,1.0,0.25,4.0
2513.0,102.0,4.0,1.0,0.2,5.0
2514.0,99.0,3.0,1.0,0.15,6.666666666666667
2515.0,102.0,3.0,1.0,0.15,6.666666666666667
2516.0,103.0,3.0,1.0,0.15,6.666666666666667
2517.0,107.0,3.0,1.0,0.15,6.666666666666667
2518.0,112.0,3.0,1.0,0.15,6.666666666666667
2519.0,116.0,4.0,1.0,0.2,5.0
2520.0,122.0,4.0,1.0,0.2,5.0
2521.0,128.0,4.0,1.0,0.2,5.0
2522.0,129.0,5.0,1.0,0.25,4.0
