date,precip
19810925,6379.445952099211
19810926,1744.981756355598
19810927,17186.91641288224
19810928,43994.376810886344
19810929,32036.47633998769
19810930,45016.20100853726
19811001,35300.10739652409
19811002,10782.8268294297
19811003,3.386580467224121
19811004,337.32792234420776
19811005,348.5815499651665
19811006,0.0
19811007,0.0
19811008,104.38984274864197
19811009,345.44743251800537
19811010,463.7131989988626
19811011,7580.298106158481
19811012,6918.966658524908
19811013,9316.533302613338
19811014,16822.26664850759
19811015,53515.28109726906
19811016,47148.03474243339
19811017,566.8764107227325
19811018,8472.860803045483
19811019,14983.435969177883
19811020,1321.793371342327
19811021,22.93475914001465
19811022,22877.144013293542
19811023,95.82380867004395
19811024,293.55872559547424
19811025,13660.033179289916
19811026,38623.31147142389
19811027,22712.70366180574
19811028,26444.683872195434
19811029,1235.221912708002
19811030,4040.5794943781452
19811031,4279.323622538294
19811101,2235.6861212428876
19811102,20615.363055151844
19811103,62653.94830077396
19811104,1282.5731929297528
19811105,49.376066544944166
19811106,4.420798301696777
19811107,0.0
19811108,0.0
19811109,188.19296345290013
19811110,21109.4523614458
19811111,94877.13664141328
19811112,2165.3314806809617
19811113,0.0
19811114,1022.7494063545676
19811115,1099.9235367833398
19811116,315.9803261724173
19811117,12421.587072854883
19811118,1180.9085074663162
19811119,3909.1432548635144
19811120,425.72543190180085
19811121,2536.735858226758
19811122,909.9045540276695
19811123,24256.136803486188
19811124,17915.557312369267
19811125,1130.7450577890174
19811126,125.24311792850494
19811127,258.65362310409546
19811128,0.0
19811129,314.50515223110426
19811130,1653.5667664810724
19811201,10225.216551987272
19811202,3268.230539517485
19811203,8361.60558469097
19811204,1344.1317496659708
19811205,2885.309019196443
19811206,10044.213754595788
19811207,15366.23763849256
19811208,3294.3064265190383
19811209,7217.567175422699
19811210,16008.085335373396
19811211,0.0
19811212,9.192961695147496
19811213,36.28913927078247
19811214,45.27452039718628
19811215,1298.2724446698733
19811216,35.43597722053528
19811217,577.0359076986126
19811218,305.2634856700897
19811219,7102.178704755681
19811220,789.730094982596
19811221,0.0
19811222,0.0
19811223,46.165207386016846
19811224,9920.353825863494
19811225,10512.498472931225
19811226,66590.4909312825
19811227,194617.133350122
19811228,5859.563878507941
19811229,349.8405792086732
19811230,4963.312201156686
19811231,11907.580211036697
19820101,14280.38253428194
19820102,6979.59986134861
19820103,72503.43046931725
19820104,39896.86152054633
19820105,25.66276503123489
19820106,218.54520877132228
19820107,10489.288277328717
19820108,8403.04651310327
19820109,10575.487472570876
19820110,782.2757613111945
19820111,0.0
19820112,4.175118923187256
19820113,7.574022531509399
19820114,25.12793330865748
19820115,107.77454696987188
19820116,32.322885036468506
19820117,220.69107486967948
19820118,33362.68325445904
19820119,891.000908830207
19820120,108.5152710516371
19820121,24163.941904811305
19820122,27987.176292252483
19820123,17014.744774948504
19820124,27922.471992569997
19820125,95647.58946177566
19820126,256547.1634463733
19820127,50347.77346865595
19820128,50014.25505741077
19820129,244912.43940880187
19820130,196397.3521649729
19820131,59379.85104639955
19820201,52807.86096279809
19820202,125461.55417954482
19820203,2430.524538441265
19820204,221.7105121897716
19820205,201.4993236611871
19820206,21231.47709392386
19820207,9122.852879779273
19820208,34.12100574643004
19820209,24101.050593830027
19820210,204646.23470698332
19820211,1884.337048226011
19820212,55.460274995308296
19820213,1015.3717223480636
19820214,162083.6832453509
19820215,411786.7396799985
19820216,6449.5971600243265
19820217,4084.692667863649
19820218,50060.54924360244
19820219,104703.96853424817
19820220,90139.19410102414
19820221,8561.468113102512
19820222,131852.08702391875
19820223,22779.966152580942
19820224,9595.006384526869
19820225,16005.525254419503
19820226,22212.653037732456
19820227,121108.0674282232
19820228,126349.5771783317
19820301,234675.08633648785
19820302,62148.56354231446
19820303,9916.090237547833
19820304,38052.314168239594
19820305,2487.7454103977075
19820306,3285.0499059521694
19820307,0.0
19820308,30067.217922874708
19820309,7966.202019208143
19820310,6503.5159484950955
19820311,1303.0977780566495
19820312,16980.07815274713
19820313,56001.35545943322
19820314,5288.725843178057
19820315,13624.664319043075
19820316,42442.54838334097
19820317,542.4617270815606
19820318,5929.1968335918355
19820319,56762.41205898036
19820320,345387.76822347287
19820321,507021.6320979807
19820322,152539.88477783414
19820323,195145.49308861577
19820324,57335.49546058827
19820325,13140.632631292297
19820326,79981.67825708432
19820327,64362.533958620406
19820328,66416.53364448444
19820329,173384.87823683576
19820330,7599.175337992696
19820331,19.74851225497676
19820401,285.06897449212914
19820402,2590.079300403595
19820403,13494.723620796205
19820404,8045.063387295311
19820405,23609.59184399096
19820406,21732.788280933517
19820407,1761.842279511808
19820408,0.0
19820409,719.7218168604608
19820410,5185.2264442301275
19820411,10907.432524625929
19820412,4419.567033591224
19820413,973.2954971790314
19820414,21289.714673311115
19820415,299643.46182930924
19820416,94909.70236738399
19820417,49760.396962612765
19820418,2246.397971929757
19820419,13337.616744208104
19820420,13606.328574810099
19820421,7107.236164576867
19820422,12137.0545229449
19820423,23584.024007423253
19820424,122589.72359923685
19820425,56085.22416557203
19820426,26361.856129738866
19820427,52599.391462654225
19820428,17539.63933847324
19820429,10174.969766770682
19820430,68828.16574221641
19820501,33395.93376518559
19820502,9433.6883758774
19820503,4438.278922049204
19820504,4040.1028094857347
19820505,5565.59138331834
19820506,8168.61043526203
19820507,23618.369604937587
19820508,95654.68977429355
19820509,99956.71740357282
19820510,50304.55196265566
19820511,26491.850668871877
19820512,120314.85175309787
19820513,5689.191405963665
19820514,5585.587243589233
19820515,1565.5587749861033
19820516,1835.1241566459923
19820517,6162.448658752909
19820518,101920.400464249
19820519,26808.326168392054
19820520,21884.00560664608
19820521,8147.160802783072
19820522,104772.92551451529
19820523,136937.06219303713
19820524,40479.29951902569
19820525,40029.66129523104
19820526,32577.1745624513
19820527,11588.301052122606
19820528,7106.632607469021
19820529,14486.031425231815
19820530,4030.001018497757
19820531,8910.739318357495
19820601,62004.15555559584
19820602,21466.56493938333
19820603,6365.088053361456
19820604,7457.062962387473
19820605,10564.980550636381
19820606,3481.6695919812305
19820607,3286.068775886356
19820608,36161.49273892145
19820609,5630.074274201896
19820610,7558.748219970163
19820611,19073.719296350664
19820612,24091.393749633935
19820613,15502.23452629844
19820614,35880.07507914427
19820615,40595.19887449284
19820616,206168.5046425062
19820617,72800.54466044203
19820618,51531.60444880138
19820619,7059.537306948268
19820620,7928.589087012937
19820621,12555.617179245744
19820622,13181.398460190614
19820623,19295.13242801849
19820624,15091.869235168713
19820625,42600.941284326465
19820626,54088.157382024765
19820627,49688.58379919091
19820628,23812.688988006288
19820629,33008.6224531214
19820630,29721.062378910956
19820701,14401.091923544453
19820702,13374.419888825922
19820703,30310.567168129477
19820704,16902.822407370164
19820705,31385.529312382907
19820706,49824.418659738905
19820707,39410.2784346064
19820708,19561.691083818205
19820709,27008.827089508846
19820710,44134.68504074894
19820711,25573.66211187699
19820712,9585.20249723126
19820713,55457.20131996205
19820714,39730.25314901027
19820715,12920.192596100354
19820716,51503.488276067226
19820717,29223.435343373967
19820718,38926.30514246087
19820719,338457.58041807864
19820720,157663.01823785336
19820721,167923.98068178442
19820722,42776.46316401023
19820723,96463.53991219668
19820724,404589.06504923536
19820725,81404.10765996824
19820726,17805.239028318956
19820727,7613.405245443741
19820728,61741.59749927831
19820729,27138.158844044076
19820730,132539.33042488998
19820731,219691.3523114005
19820801,122200.64172981192
19820802,30599.854838873624
19820803,30345.610070655104
19820804,136928.02802319182
19820805,169975.02297464394
19820806,15391.547173881063
19820807,364265.51951598644
19820808,346500.35416120855
19820809,298946.71433418745
19820810,259703.9482440686
19820811,169899.07260595553
19820812,124099.77328971271
19820813,39150.50268527697
19820814,86872.07323120245
19820815,258464.36717704302
19820816,345689.77991920715
19820817,288500.11867813114
19820818,28488.730180587125
19820819,25343.895271905723
19820820,37349.52069606512
19820821,7643.860046795303
19820822,11382.702439898605
19820823,27774.929618183036
19820824,24731.15652959721
19820825,28494.737135579304
19820826,23846.301548385625
19820827,9050.175820673214
19820828,4088.813454818726
19820829,11800.124065781809
19820830,21662.670206782386
19820831,827.5918286828434
19820901,2976.58560275938
19820902,7917.866926858004
19820903,6201.902781358418
19820904,72260.40071582743
19820905,4659.178614052603
19820906,10345.92874854452
19820907,9182.64534280627
19820908,285.002920073154
19820909,8651.102331793541
19820910,6382.6599215147535
19820911,16645.983702897553
19820912,20425.939538337676
19820913,15476.319126936032
19820914,6034.359760802867
19820915,1728.1368753662296
19820916,623.4880477185343
19820917,571.8754673845627
19820918,35303.92411152989
19820919,36582.32887592596
19820920,79709.82986732325
19820921,62293.34181453948
19820922,142035.95700834153
19820923,161535.29377472677
19820924,40332.60011795363
19820925,10492.08935107437
19820926,14776.378364993077
19820927,53803.52058882152
19820928,38600.77658493916
19820929,37902.86519163872
19820930,35716.93764340221
19821001,13.605809947556143
19821002,1043.6408612358805
19821003,2721.701987029525
19821004,7.498850107192993
19821005,6079.463434215153
19821006,24014.73851996428
19821007,3410.9546464873297
19821008,8224.21620379663
19821009,28128.97991035125
19821010,3342.6429583484055
19821011,98688.74728586887
19821012,1902.4365325941758
19821013,2838.821927953468
19821014,2558.113885279029
19821015,11108.561374014153
19821016,2532.3999201269708
19821017,2577.6048702789285
19821018,776.8076739530935
19821019,1682.1149322374195
19821020,18886.061327328178
19821021,10660.184360888641
19821022,3956.8613411701776
19821023,5320.115824505512
19821024,4209.396164954411
19821025,89824.05451993187
19821026,47804.34803168088
19821027,58003.9784821371
19821028,30537.320652005823
19821029,2406.862697057981
19821030,4363.233056297839
19821031,2335.6530006132875
19821101,9731.427062331342
19821102,58941.07366270177
19821103,24291.10875483589
19821104,9208.788562414165
19821105,7006.535706333958
19821106,5203.456580289321
19821107,10278.612404089346
19821108,4398.308396785342
19821109,2422.5571795467654
19821110,2134.8694782961816
19821111,8255.368943450614
19821112,4726.037968055379
19821113,7106.14539840312
19821114,38925.35369946556
19821115,192158.70850769445
19821116,13985.73145074634
19821117,52015.87373260758
19821118,7754.160667098095
19821119,28113.192444701115
19821120,10390.551762375995
19821121,5519.750591916727
19821122,2920.0637823996585
19821123,2865.711969399451
19821124,2902.9798588163712
19821125,3016.0993655775974
19821126,3710.106927532191
19821127,4335.45243118832
19821128,5004.318199925913
19821129,7576.314109503697
19821130,52315.022063286306
19821201,23341.250980065844
19821202,8422.663599813806
19821203,4134.6007952591945
19821204,2927.142078531022
19821205,4318.285904772433
19821206,15122.275741159212
19821207,170436.31432650072
19821208,271226.6520910283
19821209,98991.4961446429
19821210,12934.428251322699
19821211,231091.99916752783
19821212,76982.9943221297
19821213,3620.593969576032
19821214,2923.1411120349294
19821215,1726.155492115021
19821216,4772.416519677872
19821217,2471.9685427752197
19821218,61.23406194191353
19821219,900.8412646782168
19821220,6018.44850178209
19821221,2724.9205023435984
19821222,5589.298456246126
19821223,10661.55661682405
19821224,1086.3235910864437
19821225,2044.5193174339975
19821226,2119.683690431539
19821227,10202.643425147908
19821228,69048.20637066268
19821229,14592.889212328548
19821230,541.8446788025838
19821231,1975.6340613081757
19830101,390.90315400104896
19830102,4910.004882034601
19830103,73.64380047181074
19830104,67.52289621642993
19830105,2437.176055958692
19830106,6362.522476740912
19830107,215.442965743121
19830108,11979.297488197157
19830109,8186.04065694505
19830110,1870.12714478841
19830111,104.99757194495669
19830112,13.687179565429688
19830113,108.70557511834537
19830114,46483.78131051531
19830115,45183.88351814746
19830116,44370.7703848729
19830117,739.6378532101128
19830118,0.0
19830119,2.248734182469985
19830120,2703.4270496276663
19830121,18265.44261735438
19830122,1807.5144993412732
19830123,231.78260221013832
19830124,68546.2314155336
19830125,308633.33719385404
19830126,63011.85914950573
19830127,351368.6291142643
19830128,262439.4761575078
19830129,72190.58962424195
19830130,6834.717557773519
19830131,224.0399843317036
19830201,38.687525741726745
19830202,0.0
19830203,2.1964731216430664
19830204,12.301797206261579
19830205,3597.5030510815914
19830206,1520.4684144828834
19830207,476.6513374524958
19830208,147.55262114487442
19830209,9196.119213247766
19830210,1256.948873572256
19830211,4280.243803501129
19830212,119197.63659339931
19830213,415082.9770809299
19830214,45396.40299144796
19830215,2186.0615125097493
19830216,887.9991395225712
19830217,56399.900294960156
19830218,8458.693464621378
19830219,18697.47423380871
19830220,846.2216216881485
19830221,3767.57194915075
19830222,22926.912886920625
19830223,181593.86534397636
19830224,27384.29732296455
19830225,1514.2205301783247
19830226,628.5598571384654
19830227,133.6840836010727
19830228,117602.13513437718
19830301,89903.154487048
19830302,23086.13451761122
19830303,1135.9867138613674
19830304,9431.140755356533
19830305,2688.0987798571587
19830306,252743.22130215965
19830307,382486.7041290366
19830308,128560.216573366
19830309,201614.8564744343
19830310,72727.96413420812
19830311,79271.88908460093
19830312,78.57547557353973
19830313,19443.335147577414
19830314,580.4341992621329
19830315,241.7972471475601
19830316,5839.410779995895
19830317,17846.440651104378
19830318,50617.86498933283
19830319,230933.08866128387
19830320,19117.956379561794
19830321,274.4764602871502
19830322,0.0
19830323,18784.555832497284
19830324,194615.21136819216
19830325,95915.10402446472
19830326,15826.384537947875
19830327,3055.190783165483
19830328,0.0
19830329,0.0
19830330,9391.967869055505
19830331,10197.783784042382
19830401,37734.761530780575
19830402,73828.95685554728
19830403,56645.27163161459
19830404,25919.75795624069
19830405,795.4454501423179
19830406,22161.33222076121
19830407,179418.6234576241
19830408,24739.393805020925
19830409,35542.417114804186
19830410,58244.294100830586
19830411,93229.84409532713
19830412,86230.80896249744
19830413,11109.821636343935
19830414,45645.701943728214
19830415,74564.58919139
19830416,108855.48589066074
19830417,29800.018609817587
19830418,5692.466012286439
19830419,110.14298655566047
19830420,139.36393432757433
19830421,8474.502460888787
19830422,55.66985574610093
19830423,559.0298168846205
19830424,5923.044718829557
19830425,5781.744039165389
19830426,87223.7471137131
19830427,3867.164634828008
19830428,2408.341187923095
19830429,66383.2783894277
19830430,31497.468149146953
19830501,30527.95743610508
19830502,333.236443994092
19830503,30675.115371548665
19830504,48205.625443931785
19830505,23160.890045531713
19830506,2301.8458679624637
19830507,7475.710798129849
19830508,1539.0769800318224
19830509,9444.568447137981
19830510,140851.27050184086
19830511,270015.172521299
19830512,28736.751463795175
19830513,125857.91876160822
19830514,26586.960919025365
19830515,8902.873882119795
19830516,18275.94132178203
19830517,49955.303559843596
19830518,44156.741846974655
19830519,16145.209911835662
19830520,66739.25912987531
19830521,50403.23760323333
19830522,36347.84007822779
19830523,5096.1471374332905
19830524,2471.0195100744563
19830525,1832.8125736117363
19830526,4605.077146101931
19830527,14455.972280654725
19830528,3365.501850486269
19830529,615.5942504013286
19830530,39856.029668450814
19830531,13262.579267790738
19830601,48736.02878147854
19830602,58773.33167210749
19830603,20157.62839374419
19830604,3582.4763509189384
19830605,5158.631531202793
19830606,4491.296141969982
19830607,13894.860295260654
19830608,94178.70537605528
19830609,57728.92202515088
19830610,117246.63890286956
19830611,70501.56245528856
19830612,66833.30499232936
19830613,23852.582618938708
19830614,51379.58843640136
19830615,87823.45430999459
19830616,63845.456925447346
19830617,33304.45299905144
19830618,11214.123081847263
19830619,13539.623316949954
19830620,5588.2028366967725
19830621,8337.888498327311
19830622,1448.3754458002015
19830623,52489.512570067454
19830624,42149.6072353975
19830625,30020.864627208444
19830626,17784.381829653998
19830627,51102.70724390815
19830628,39601.70727361511
19830629,21605.77281829515
19830630,50375.63736232447
19830701,458607.0920855229
19830702,967919.5300317989
19830703,133405.93746998697
19830704,32477.51312202952
19830705,25528.05693546896
19830706,34825.57440345802
19830707,14139.581060423103
19830708,12685.190812201125
19830709,13669.087526909041
19830710,20328.478920976784
19830711,48954.0776862675
19830712,32926.52386285616
19830713,14877.141320487395
19830714,19532.872855004614
19830715,8243.377886916844
19830716,21991.007800699677
19830717,14973.66382340777
19830718,50694.02917343755
19830719,1902.808249592781
19830720,2826.885839297257
19830721,39731.62259662711
19830722,31599.898204130754
19830723,386082.274370243
19830724,232336.5493146779
19830725,30787.94055533597
19830726,96053.35519913932
19830727,92431.54323501301
19830728,83660.05510759301
19830729,23201.186190187225
19830730,3443.8001717464595
19830731,422.98282645075926
19830801,718609.4950324025
19830802,94888.47671311509
19830803,38836.05768729792
19830804,127708.68511982696
19830805,496882.7432312356
19830806,148341.78902273675
19830807,28165.15275255139
19830808,3200.4974164350365
19830809,26702.703730001173
19830810,95222.66830856215
19830811,1627.6880823443917
19830812,21590.104450832634
19830813,40082.37171483226
19830814,20282.356911553587
19830815,22298.633999433696
19830816,20676.41506089229
19830817,46169.236315770686
19830818,198071.83812356787
19830819,438406.6406297164
19830820,41476.36440201645
19830821,18773.719888450818
19830822,81653.33104668737
19830823,47915.474247997874
19830824,89828.66296382766
19830825,565693.109748772
19830826,51330.96216556412
19830827,234232.53962748763
19830828,24756.78355892686
19830829,195692.57139208232
19830830,157398.16149028426
19830831,165020.50602894768
19830901,732534.3530563997
19830902,572943.2632608563
19830903,38891.59977511564
19830904,42632.14769651518
19830905,26591.810730619414
19830906,8971.085037070163
19830907,612.4875379740024
19830908,37743.28545652558
19830909,142502.2052447749
19830910,290912.12526309985
19830911,72463.90245184922
19830912,4393.6756609538015
19830913,3758.757137015754
19830914,6364.128994336548
19830915,101435.80908171755
19830916,6391.270416019475
19830917,9760.107311116952
19830918,6915.55007800682
19830919,3819.058927997421
19830920,3525.6858738896894
19830921,130.06869840621948
19830922,525.4277699800099
19830923,15050.166026109804
19830924,40096.66892144493
19830925,2975.8885075078283
19830926,0.0
19830927,0.0
19830928,0.0
19830929,580.9102126981699
19830930,13876.403498790773
19831001,8048.108886652834
19831002,39124.13349054327
19831003,32155.306740252985
19831004,2593.1247821676966
19831005,2370.745813960071
19831006,0.0
19831007,83.47870210572785
19831008,372.63528358889573
19831009,8318.02511504538
19831010,11517.027651630895
19831011,10104.856596519436
19831012,1136.3142153378794
19831013,24673.390828961485
19831014,96672.72990915769
19831015,13359.770019139483
19831016,6879.548933664959
19831017,734.971096534355
19831018,372.85531091690063
19831019,18021.719679541206
19831020,9411.659105356182
19831021,0.0
19831022,24886.751537077744
19831023,88118.38880164492
19831024,7033.1893545917455
19831025,881.259250512018
19831026,6473.786726090953
19831027,9790.86938793004
19831028,2747.971378312391
19831029,1654.0348999004736
19831030,13181.523758608675
19831031,6657.8620230264505
19831101,1437.4263422232045
19831102,209.92763984250087
19831103,2411.5119735766857
19831104,9895.070971192572
19831105,64029.21889746072
19831106,35576.91569541858
19831107,0.0
19831108,0.0
19831109,793.0135032709908
19831110,1482.5128778568671
19831111,728.2417549114601
19831112,27.21282138076483
19831113,107.59484573065065
19831114,1322.89459835735
19831115,1814.8992407581386
19831116,0.0
19831117,6719.112206370692
19831118,3113.1384299540055
19831119,896.5631351110982
19831120,1667.7170223379833
19831121,688.8011683730518
19831122,1638.802678835626
19831123,884.5055081549814
19831124,2980.1343818996484
19831125,1153.8352916818044
19831126,541.810329062331
19831127,216.23327493667603
19831128,2773.690575117224
19831129,4604.067232284359
19831130,9731.46878652386
19831201,11042.423042376837
19831202,399.5332714221057
19831203,1064.2893144944135
19831204,69.96794211630727
19831205,3.8577766194063075
19831206,0.0
19831207,0.0
19831208,2059.1454071998596
19831209,3396.8207460188396
19831210,1750.614736936139
19831211,823.8670637102688
19831212,5845.125661166042
19831213,89972.74123729885
19831214,56807.629339064544
19831215,60245.65761377907
19831216,3701.5476438999176
19831217,4628.105016132897
19831218,12488.80449957754
19831219,6542.182580090034
19831220,7218.866523842951
19831221,23354.87878531638
19831222,8445.38675763186
19831223,0.0
19831224,6.107817471027374
19831225,37642.53814195701
19831226,23072.72605146192
19831227,173.80518102645874
19831228,9462.599071487728
19831229,8136.808878493542
19831230,95.060224721011
19831231,11097.666222213793
19840101,556.7035214424134
19840102,214.9154590326197
19840103,1998.248916268933
19840104,229.15188835742433
19840105,21723.552376607706
19840106,8099.7654047951955
19840107,88.84749388016904
19840108,51.95187190934723
19840109,1466.6218059623943
19840110,24671.2996223148
19840111,24516.88382423474
19840112,92616.69485047039
19840113,733.6234494417322
19840114,1352.2886327948054
19840115,99236.80485753986
19840116,35116.64453494936
19840117,13547.155913906648
19840118,64872.96416125942
19840119,117.00597534109563
19840120,1903.9603086334819
19840121,83110.73327535101
19840122,5300.976106401721
19840123,0.0
19840124,42.916667222976685
19840125,8159.524150364102
19840126,5804.738107855646
19840127,11414.977327378941
19840128,0.0
19840129,0.0
19840130,521.3965756970293
19840131,64998.705490357075
19840201,3904.101739139738
19840202,24464.378740461663
19840203,11032.330992433195
19840204,3542.120273369259
19840205,5469.152340213574
19840206,119305.65348309511
19840207,44547.22468883851
19840208,4939.070138578087
19840209,36557.887393016084
19840210,4082.336951454509
19840211,22051.04894084789
19840212,752.4001027049972
19840213,0.0
19840214,237848.04382098198
19840215,142521.66579219268
19840216,78856.41974311175
19840217,30864.001707082927
19840218,109970.39531669985
19840219,313585.61489163496
19840220,7977.745537611959
19840221,326.2977834950475
19840222,3398.7331933222563
19840223,144.07842277463746
19840224,3676.6156871814346
19840225,6082.220716779753
19840226,1749.8365600893308
19840227,7659.786419202536
19840228,238.3175126115481
19840229,17770.112213378095
19840301,52.208006543213244
19840302,1638.1639224886894
19840303,0.0
19840304,30.486729677050725
19840305,568.5438825474652
19840306,891.8491777120852
19840307,1430.6838719274483
19840308,18779.730213274437
19840309,127701.86134563979
19840310,399750.9686512131
19840311,93274.7447692045
19840312,30098.340897119575
19840313,41495.029972147386
19840314,111721.95662486312
19840315,128682.22543773265
