longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
67.0,25.0,295.3,87.0,2004-04-01 00:00:00,22.15,71.87,72.8,22.67
67.0,25.0,303.3,46.0,2004-04-01 06:00:00,30.15,86.27,87.2,30.67
67.0,25.0,302.3,50.0,2004-04-01 12:00:00,29.15,84.47,85.7,29.83
67.0,25.0,297.6,77.0,2004-04-01 18:00:00,24.45,76.01,76.9,24.94
67.0,25.0,296.3,82.0,2004-04-02 00:00:00,23.15,73.67,74.6,23.67
67.0,25.0,303.9,49.0,2004-04-02 06:00:00,30.75,87.35,89.6,32.0
67.0,25.0,302.9,52.0,2004-04-02 12:00:00,29.75,85.55,87.8,31.0
67.0,25.0,298.0,77.0,2004-04-02 18:00:00,24.85,76.73,77.7,25.39
67.0,25.0,296.1,84.0,2004-04-03 00:00:00,22.95,73.31,74.3,23.5
67.0,25.0,304.6,44.0,2004-04-03 06:00:00,31.45,88.61,89.9,32.17
67.0,25.0,303.6,46.0,2004-04-03 12:00:00,30.45,86.81,87.9,31.06
67.0,25.0,298.5,60.0,2004-04-03 18:00:00,25.35,77.63,77.9,25.5
67.0,25.0,296.8,59.0,2004-04-04 00:00:00,23.65,74.57,74.5,23.61
67.0,25.0,306.1,28.0,2004-04-04 06:00:00,32.95,91.31,89.0,31.67
67.0,25.0,304.4,36.0,2004-04-04 12:00:00,31.25,88.25,87.2,30.67
67.0,25.0,298.4,63.0,2004-04-04 18:00:00,25.25,77.45,77.9,25.5
67.0,25.0,296.2,69.0,2004-04-05 00:00:00,23.05,73.49,73.8,23.22
67.0,25.0,305.2,33.0,2004-04-05 06:00:00,32.05,89.69,88.2,31.22
67.0,25.0,303.4,43.0,2004-04-05 12:00:00,30.25,86.45,86.7,30.39
67.0,25.0,297.8,68.0,2004-04-05 18:00:00,24.65,76.37,76.9,24.94
67.0,25.0,296.4,74.0,2004-04-06 00:00:00,23.25,73.85,74.4,23.56
67.0,25.0,303.9,48.0,2004-04-06 06:00:00,30.75,87.35,89.3,31.83
67.0,25.0,302.9,53.0,2004-04-06 12:00:00,29.75,85.55,88.1,31.17
67.0,25.0,299.0,69.0,2004-04-06 18:00:00,25.85,78.53,79.3,26.28
