longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
67.0,25.0,291.18,72.9,2009-01-01 00:00:00,18.03,64.45,64.0,17.78
67.0,25.0,298.02,38.4,2009-01-01 06:00:00,24.87,76.77,76.0,24.44
67.0,25.0,298.68,43.8,2009-01-01 12:00:00,25.53,77.95,77.5,25.28
67.0,25.0,294.0,85.2,2009-01-01 18:00:00,20.85,69.53,70.2,21.22
67.0,25.0,292.1,94.2,2009-01-02 00:00:00,18.95,66.11,66.8,19.33
67.0,25.0,298.37,56.8,2009-01-02 06:00:00,25.22,77.4,77.5,25.28
67.0,25.0,298.56,54.6,2009-01-02 12:00:00,25.41,77.74,77.8,25.44
67.0,25.0,294.31,79.4,2009-01-02 18:00:00,21.16,70.09,70.5,21.39
67.0,25.0,291.76,93.1,2009-01-03 00:00:00,18.61,65.5,66.1,18.94
67.0,25.0,298.06,59.6,2009-01-03 06:00:00,24.91,76.84,77.0,25.0
67.0,25.0,298.01,57.7,2009-01-03 12:00:00,24.86,76.75,76.8,24.89
67.0,25.0,294.95,73.1,2009-01-03 18:00:00,21.8,71.24,71.5,21.94
67.0,25.0,293.94,84.1,2009-01-04 00:00:00,20.79,69.42,70.0,21.11
67.0,25.0,298.23,52.3,2009-01-04 06:00:00,25.08,77.14,77.0,25.0
67.0,25.0,299.67,43.3,2009-01-04 12:00:00,26.52,79.74,79.4,26.33
67.0,25.0,294.38,72.3,2009-01-04 18:00:00,21.23,70.21,70.3,21.28
67.0,25.0,292.5,43.8,2009-01-05 00:00:00,19.35,66.83,65.3,18.5
67.0,25.0,295.3,26.3,2009-01-05 06:00:00,22.15,71.87,70.0,21.11
67.0,25.0,296.62,35.0,2009-01-05 12:00:00,23.47,74.25,73.0,22.78
67.0,25.0,291.8,44.8,2009-01-05 18:00:00,18.65,65.57,63.9,17.72
67.0,25.0,289.53,45.5,2009-01-06 00:00:00,16.38,61.48,59.5,15.28
67.0,25.0,295.19,28.4,2009-01-06 06:00:00,22.04,71.67,69.9,21.06
67.0,25.0,296.91,23.6,2009-01-06 12:00:00,23.76,74.77,73.1,22.83
67.0,25.0,291.18,32.7,2009-01-06 18:00:00,18.03,64.45,62.1,16.72
67.0,25.0,289.05,35.7,2009-01-07 00:00:00,15.9,60.62,58.1,14.5
67.0,25.0,295.8,26.8,2009-01-07 06:00:00,22.65,72.77,71.0,21.67
67.0,25.0,296.97,22.9,2009-01-07 12:00:00,23.82,74.88,73.1,22.83
67.0,25.0,290.8,29.1,2009-01-07 18:00:00,17.65,63.77,61.2,16.22
67.0,25.0,288.22,34.6,2009-01-08 00:00:00,15.07,59.13,56.4,13.56
67.0,25.0,294.15,21.3,2009-01-08 06:00:00,21.0,69.8,67.5,19.72
67.0,25.0,296.03,16.3,2009-01-08 12:00:00,22.88,73.18,71.0,21.67
67.0,25.0,290.18,30.2,2009-01-08 18:00:00,17.03,62.65,60.0,15.56
67.0,25.0,288.23,39.0,2009-01-09 00:00:00,15.08,59.14,56.6,13.67
67.0,25.0,295.6,23.8,2009-01-09 06:00:00,22.45,72.41,70.5,21.39
67.0,25.0,297.49,17.8,2009-01-09 12:00:00,24.34,75.81,73.9,23.28
67.0,25.0,290.9,31.9,2009-01-09 18:00:00,17.75,63.95,61.5,16.39
67.0,25.0,288.96,36.9,2009-01-10 00:00:00,15.81,60.46,57.9,14.39
67.0,25.0,296.2,21.3,2009-01-10 06:00:00,23.05,73.49,71.5,21.94
67.0,25.0,297.71,18.7,2009-01-10 12:00:00,24.56,76.21,74.4,23.56
67.0,25.0,290.84,27.2,2009-01-10 18:00:00,17.69,63.84,61.2,16.22
67.0,25.0,289.0,34.5,2009-01-11 00:00:00,15.85,60.53,57.9,14.39
67.0,25.0,295.3,23.0,2009-01-11 06:00:00,22.15,71.87,69.8,21.0
67.0,25.0,297.07,21.3,2009-01-11 12:00:00,23.92,75.06,73.3,22.94
67.0,25.0,291.08,28.0,2009-01-11 18:00:00,17.93,64.27,61.7,16.5
67.0,25.0,289.24,31.1,2009-01-12 00:00:00,16.09,60.96,58.2,14.56
67.0,25.0,296.3,21.3,2009-01-12 06:00:00,23.15,73.67,71.7,22.06
67.0,25.0,298.18,22.4,2009-01-12 12:00:00,25.03,77.05,75.5,24.17
67.0,25.0,292.0,35.4,2009-01-12 18:00:00,18.85,65.93,63.9,17.72
67.0,25.0,290.47,32.5,2009-01-13 00:00:00,17.32,63.18,60.7,15.94
67.0,25.0,298.09,18.4,2009-01-13 06:00:00,24.94,76.89,75.1,23.94
67.0,25.0,299.58,19.2,2009-01-13 12:00:00,26.43,79.57,78.1,25.61
67.0,25.0,293.78,21.6,2009-01-13 18:00:00,20.63,69.13,66.8,19.33
67.0,25.0,291.44,23.8,2009-01-14 00:00:00,18.29,64.92,62.2,16.78
67.0,25.0,298.01,15.7,2009-01-14 06:00:00,24.86,76.75,74.9,23.83
67.0,25.0,300.18,16.9,2009-01-14 12:00:00,27.03,80.65,79.2,26.22
67.0,25.0,293.74,25.0,2009-01-14 18:00:00,20.59,69.06,66.8,19.33
67.0,25.0,293.68,27.7,2009-01-15 00:00:00,20.53,68.95,66.8,19.33
67.0,25.0,291.8,41.6,2009-01-15 06:00:00,18.65,65.57,63.8,17.67
67.0,25.0,292.52,43.9,2009-01-15 12:00:00,19.37,66.87,65.3,18.5
67.0,25.0,289.79,53.1,2009-01-15 18:00:00,16.64,61.95,60.3,15.72
