longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
67.0,25.0,292.9,27.0,2005-01-01 06:00:00,19.75,67.55,65.3,18.5
67.0,25.0,296.2,21.0,2005-01-01 12:00:00,23.05,73.49,71.5,21.94
67.0,25.0,289.9,37.0,2005-01-01 18:00:00,16.75,62.15,59.8,15.44
67.0,25.0,286.8,51.0,2005-01-02 00:00:00,13.65,56.57,54.3,12.39
67.0,25.0,291.1,39.0,2005-01-02 06:00:00,17.95,64.31,62.3,16.83
67.0,25.0,295.2,23.0,2005-01-02 12:00:00,22.05,71.69,69.6,20.89
67.0,25.0,287.4,61.0,2005-01-02 18:00:00,14.25,57.65,56.0,13.33
67.0,25.0,286.2,70.0,2005-01-03 00:00:00,13.05,55.49,54.0,12.22
67.0,25.0,291.9,46.0,2005-01-03 06:00:00,18.75,65.75,64.2,17.89
67.0,25.0,295.6,29.0,2005-01-03 12:00:00,22.45,72.41,70.7,21.5
67.0,25.0,290.4,47.0,2005-01-03 18:00:00,17.25,63.05,61.3,16.28
67.0,25.0,287.5,57.0,2005-01-04 00:00:00,14.35,57.83,56.0,13.33
67.0,25.0,292.7,36.0,2005-01-04 06:00:00,19.55,67.19,65.3,18.5
67.0,25.0,296.8,28.0,2005-01-04 12:00:00,23.65,74.57,73.0,22.78
67.0,25.0,290.5,48.0,2005-01-04 18:00:00,17.35,63.23,61.5,16.39
67.0,25.0,287.1,63.0,2005-01-05 00:00:00,13.95,57.11,55.5,13.06
67.0,25.0,292.9,41.0,2005-01-05 06:00:00,19.75,67.55,65.9,18.83
67.0,25.0,296.6,40.0,2005-01-05 12:00:00,23.45,74.21,73.2,22.89
67.0,25.0,292.8,73.0,2005-01-05 18:00:00,19.65,67.37,67.2,19.56
67.0,25.0,290.1,83.0,2005-01-06 00:00:00,16.95,62.51,62.4,16.89
67.0,25.0,295.7,45.0,2005-01-06 06:00:00,22.55,72.59,71.7,22.06
67.0,25.0,297.7,40.0,2005-01-06 12:00:00,24.55,76.19,75.4,24.11
67.0,25.0,291.9,58.0,2005-01-06 18:00:00,18.75,65.75,64.8,18.22
67.0,25.0,289.1,52.0,2005-01-07 00:00:00,15.95,60.71,58.9,14.94
67.0,25.0,294.7,39.0,2005-01-07 06:00:00,21.55,70.79,69.4,20.78
67.0,25.0,297.8,33.0,2005-01-07 12:00:00,24.65,76.37,75.3,24.06
67.0,25.0,292.6,63.0,2005-01-07 18:00:00,19.45,67.01,66.4,19.11
67.0,25.0,290.1,86.0,2005-01-08 00:00:00,16.95,62.51,62.5,16.94
67.0,25.0,295.7,54.0,2005-01-08 06:00:00,22.55,72.59,72.1,22.28
67.0,25.0,298.1,44.0,2005-01-08 12:00:00,24.95,76.91,76.4,24.67
67.0,25.0,293.9,67.0,2005-01-08 18:00:00,20.75,69.35,69.1,20.61
67.0,25.0,291.4,63.0,2005-01-09 00:00:00,18.25,64.85,64.0,17.78
67.0,25.0,295.5,37.0,2005-01-09 06:00:00,22.35,72.23,70.9,21.61
67.0,25.0,298.3,31.0,2005-01-09 12:00:00,25.15,77.27,76.2,24.56
67.0,25.0,293.6,51.0,2005-01-09 18:00:00,20.45,68.81,67.8,19.89
67.0,25.0,290.3,42.0,2005-01-10 00:00:00,17.15,62.87,60.8,16.0
67.0,25.0,294.6,22.0,2005-01-10 06:00:00,21.45,70.61,68.4,20.22
67.0,25.0,298.4,18.0,2005-01-10 12:00:00,25.25,77.45,75.7,24.28
67.0,25.0,290.7,39.0,2005-01-10 18:00:00,17.55,63.59,61.5,16.39
