latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2022-01-18 00:00:00,291.76614,45.1,18.62,65.51,63.9,17.72
25.0,67.0,2022-01-18 06:00:00,295.90997,25.9,22.76,72.97,71.2,21.78
25.0,67.0,2022-01-18 12:00:00,298.47986,23.4,25.33,77.59,76.1,24.5
25.0,67.0,2022-01-18 18:00:00,293.6203,41.0,20.47,68.85,67.4,19.67
25.0,67.0,2022-01-19 00:00:00,291.8574,58.5,18.71,65.67,64.7,18.17
25.0,67.0,2022-01-19 06:00:00,296.6139,43.2,23.46,74.24,73.4,23.0
25.0,67.0,2022-01-19 12:00:00,296.2873,55.2,23.14,73.65,73.3,22.94
25.0,67.0,2022-01-19 18:00:00,294.49677,79.4,21.35,70.42,70.9,21.61
25.0,67.0,2022-01-20 00:00:00,294.30722,89.2,21.16,70.08,71.0,21.67
25.0,67.0,2022-01-20 06:00:00,298.318,61.4,25.17,77.3,77.6,25.33
25.0,67.0,2022-01-20 12:00:00,297.5145,65.1,24.36,75.86,76.2,24.56
25.0,67.0,2022-01-20 18:00:00,295.32175,84.7,22.17,71.91,72.8,22.67
25.0,67.0,2022-01-21 00:00:00,294.9616,88.8,21.81,71.26,72.3,22.39
25.0,67.0,2022-01-21 06:00:00,298.79028,52.9,25.64,78.15,78.2,25.67
25.0,67.0,2022-01-21 12:00:00,296.5912,66.6,23.44,74.19,74.4,23.56
25.0,67.0,2022-01-21 18:00:00,294.2031,64.4,21.05,69.9,69.6,20.89
25.0,67.0,2022-01-22 00:00:00,291.7527,32.9,18.6,65.48,63.3,17.39
25.0,67.0,2022-01-22 06:00:00,291.58353,22.2,18.43,65.18,62.4,16.89
25.0,67.0,2022-01-22 12:00:00,291.43347,20.6,18.28,64.91,62.1,16.72
25.0,67.0,2022-01-22 18:00:00,289.4556,25.7,16.31,61.35,58.4,14.67
25.0,67.0,2022-01-23 00:00:00,286.43857,30.7,13.29,55.92,52.7,11.5
25.0,67.0,2022-01-23 06:00:00,290.1107,22.0,16.96,62.53,59.5,15.28
25.0,67.0,2022-01-23 12:00:00,292.40085,17.0,19.25,66.65,63.8,17.67
25.0,67.0,2022-01-23 18:00:00,288.31238,40.4,15.16,59.29,56.8,13.78
25.0,67.0,2022-01-24 00:00:00,286.80075,42.6,13.65,56.57,53.9,12.17
25.0,67.0,2022-01-24 06:00:00,291.9575,16.4,18.81,65.85,62.9,17.17
25.0,67.0,2022-01-24 12:00:00,294.8543,13.6,21.7,71.07,68.5,20.28
25.0,67.0,2022-01-24 18:00:00,290.02206,21.5,16.87,62.37,59.3,15.17
25.0,67.0,2022-01-25 00:00:00,287.47244,27.2,14.32,57.78,54.5,12.5
25.0,67.0,2022-01-25 06:00:00,292.7854,18.7,19.64,67.34,64.7,18.17
25.0,67.0,2022-01-25 12:00:00,294.726,21.5,21.58,70.84,68.6,20.33
25.0,67.0,2022-01-25 18:00:00,290.485,45.4,17.33,63.2,61.4,16.33
25.0,67.0,2022-01-26 00:00:00,289.11194,56.2,15.96,60.73,59.1,15.06
25.0,67.0,2022-01-26 06:00:00,293.5331,24.9,20.38,68.69,66.4,19.11
25.0,67.0,2022-01-26 12:00:00,296.1687,16.4,23.02,73.43,71.2,21.78
25.0,67.0,2022-01-26 18:00:00,290.8508,30.6,17.7,63.86,61.4,16.33
25.0,67.0,2022-01-27 00:00:00,288.93997,32.7,15.79,60.42,57.7,14.28
25.0,67.0,2022-01-27 06:00:00,293.18457,23.4,20.03,68.06,65.7,18.72
25.0,67.0,2022-01-27 12:00:00,295.668,22.2,22.52,72.53,70.5,21.39
25.0,67.0,2022-01-27 18:00:00,290.7499,37.0,17.6,63.68,61.5,16.39
25.0,67.0,2022-01-28 00:00:00,288.6069,38.2,15.46,59.82,57.3,14.06
25.0,67.0,2022-01-28 06:00:00,293.8225,24.9,20.67,69.21,67.0,19.44
25.0,67.0,2022-01-28 12:00:00,295.2867,31.3,22.14,71.85,70.2,21.22
25.0,67.0,2022-01-28 18:00:00,291.73584,53.8,18.59,65.45,64.2,17.89
25.0,67.0,2022-01-29 00:00:00,290.92813,67.7,17.78,64.0,63.3,17.39
25.0,67.0,2022-01-29 06:00:00,295.94864,46.2,22.8,73.04,72.2,22.33
25.0,67.0,2022-01-29 12:00:00,296.22736,52.3,23.08,73.54,73.1,22.83
25.0,67.0,2022-01-29 18:00:00,293.06778,72.2,19.92,67.85,67.7,19.83
25.0,67.0,2022-01-30 00:00:00,291.86066,83.7,18.71,65.68,65.9,18.83
25.0,67.0,2022-01-30 06:00:00,296.87894,60.6,23.73,74.71,74.7,23.72
25.0,67.0,2022-01-30 12:00:00,296.8283,62.2,23.68,74.62,74.7,23.72
25.0,67.0,2022-01-30 18:00:00,294.20868,83.2,21.06,69.91,70.5,21.39
25.0,67.0,2022-01-31 00:00:00,293.12866,91.0,19.98,67.96,68.7,20.39
25.0,67.0,2022-01-31 06:00:00,298.10266,53.1,24.95,76.91,76.8,24.89
25.0,67.0,2022-01-31 12:00:00,297.9,48.8,24.75,76.55,76.2,24.56
25.0,67.0,2022-01-31 18:00:00,294.14285,80.7,20.99,69.79,70.3,21.28
25.0,67.0,2022-02-01 00:00:00,292.57346,72.1,19.42,66.96,66.7,19.28
25.0,67.0,2022-02-01 06:00:00,298.88834,32.4,25.74,78.33,77.4,25.22
25.0,67.0,2022-02-01 12:00:00,301.01385,30.5,27.86,82.15,80.6,27.0
25.0,67.0,2022-02-01 18:00:00,294.84827,60.7,21.7,71.06,70.7,21.5
25.0,67.0,2022-02-02 00:00:00,293.2989,67.1,20.15,68.27,68.0,20.0
25.0,67.0,2022-02-02 06:00:00,298.60934,50.1,25.46,77.83,77.7,25.39
25.0,67.0,2022-02-02 12:00:00,298.58136,49.3,25.43,77.78,77.6,25.33
25.0,67.0,2022-02-02 18:00:00,296.1151,21.3,22.97,73.34,71.4,21.89
25.0,67.0,2022-02-03 00:00:00,292.30768,25.0,19.16,66.48,64.0,17.78
25.0,67.0,2022-02-03 06:00:00,295.7921,16.3,22.64,72.76,70.5,21.39
25.0,67.0,2022-02-03 12:00:00,296.59442,17.3,23.44,74.2,72.1,22.28
25.0,67.0,2022-02-03 18:00:00,292.07706,46.6,18.93,66.07,64.6,18.11
25.0,67.0,2022-02-04 00:00:00,290.2446,49.6,17.09,62.77,61.1,16.17
25.0,67.0,2022-02-04 06:00:00,296.21927,10.2,23.07,73.52,71.1,21.72
25.0,67.0,2022-02-04 12:00:00,296.7725,24.6,23.62,74.52,72.8,22.67
25.0,67.0,2022-02-04 18:00:00,291.7259,37.8,18.58,65.44,63.5,17.5
25.0,67.0,2022-02-05 00:00:00,289.86102,46.3,16.71,62.08,60.2,15.67
25.0,67.0,2022-02-05 06:00:00,296.4485,43.5,23.3,73.94,73.1,22.83
25.0,67.0,2022-02-05 12:00:00,297.41135,43.4,24.26,75.67,75.0,23.89
25.0,67.0,2022-02-05 18:00:00,293.46222,71.0,20.31,68.56,68.5,20.28
25.0,67.0,2022-02-06 00:00:00,291.75366,73.2,18.6,65.49,65.2,18.44
