longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
67.0,25.0,292.68,25.5,2016-01-01 00:00:00,19.53,67.15,64.8,18.22
67.0,25.0,300.07,18.8,2016-01-01 06:00:00,26.92,80.46,79.1,26.17
67.0,25.0,301.42,21.3,2016-01-01 12:00:00,28.27,82.89,80.5,26.94
67.0,25.0,293.95,33.4,2016-01-01 18:00:00,20.8,69.44,67.7,19.83
67.0,25.0,291.99,31.9,2016-01-02 00:00:00,18.84,65.91,63.7,17.61
67.0,25.0,299.88,23.7,2016-01-02 06:00:00,26.73,80.11,78.9,26.06
67.0,25.0,300.36,25.5,2016-01-02 12:00:00,27.21,80.98,80.0,26.67
67.0,25.0,293.43,50.8,2016-01-02 18:00:00,20.28,68.5,67.4,19.67
67.0,25.0,292.48,29.1,2016-01-03 00:00:00,19.33,66.79,64.5,18.06
67.0,25.0,299.41,12.3,2016-01-03 06:00:00,26.26,79.27,77.5,25.28
67.0,25.0,294.02,71.2,2016-01-03 18:00:00,20.87,69.57,69.6,20.89
67.0,25.0,300.24,35.7,2016-01-05 12:00:00,27.09,80.76,80.1,26.72
67.0,25.0,293.79,65.9,2016-01-05 18:00:00,20.64,69.15,68.9,20.5
67.0,25.0,293.01,55.4,2016-01-06 00:00:00,19.86,67.75,66.8,19.33
67.0,25.0,296.16,41.7,2016-01-06 06:00:00,23.01,73.42,72.4,22.44
67.0,25.0,297.94,54.6,2016-01-06 12:00:00,24.79,76.62,76.5,24.72
67.0,25.0,293.3,80.6,2016-01-06 18:00:00,20.15,68.27,68.6,20.33
67.0,25.0,292.34,85.2,2016-01-07 00:00:00,19.19,66.54,66.9,19.39
67.0,25.0,297.53,46.2,2016-01-07 06:00:00,24.38,75.88,75.3,24.06
67.0,25.0,298.66,43.7,2016-01-07 12:00:00,25.51,77.92,77.5,25.28
67.0,25.0,294.88,60.0,2016-01-07 18:00:00,21.73,71.11,70.7,21.5
67.0,25.0,291.98,41.9,2016-01-08 00:00:00,18.83,65.89,64.1,17.83
67.0,25.0,297.33,41.3,2016-01-08 06:00:00,24.18,75.52,74.7,23.72
67.0,25.0,297.68,52.9,2016-01-08 12:00:00,24.53,76.15,76.0,24.44
67.0,25.0,293.92,66.8,2016-01-08 18:00:00,20.77,69.39,69.2,20.67
67.0,25.0,291.97,73.8,2016-01-09 00:00:00,18.82,65.88,65.6,18.67
67.0,25.0,297.17,51.4,2016-01-09 06:00:00,24.02,75.24,74.9,23.83
67.0,25.0,297.19,51.7,2016-01-09 12:00:00,24.04,75.27,74.9,23.83
67.0,25.0,293.89,67.6,2016-01-09 18:00:00,20.74,69.33,69.1,20.61
67.0,25.0,293.28,72.9,2016-01-10 00:00:00,20.13,68.23,68.2,20.11
67.0,25.0,297.9,52.7,2016-01-10 06:00:00,24.75,76.55,76.4,24.67
