latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2021-02-02 12:00:00,298.1292,43.4,24.98,76.96,76.4,24.67
25.0,67.0,2021-02-02 18:00:00,292.13928,85.8,18.99,66.18,66.5,19.17
25.0,67.0,2021-02-03 00:00:00,290.66644,86.5,17.52,63.53,63.6,17.56
25.0,67.0,2021-02-03 06:00:00,298.07977,38.8,24.93,76.87,76.1,24.5
25.0,67.0,2021-02-03 12:00:00,298.60355,42.5,25.45,77.82,77.3,25.17
25.0,67.0,2021-02-03 18:00:00,291.83588,79.3,18.69,65.63,65.6,18.67
25.0,67.0,2021-02-04 00:00:00,290.23532,77.8,17.09,62.75,62.4,16.89
25.0,67.0,2021-02-04 06:00:00,298.9761,11.8,25.83,78.49,76.6,24.78
25.0,67.0,2021-02-04 12:00:00,300.0343,11.9,26.88,80.39,78.7,25.94
25.0,67.0,2021-02-04 18:00:00,291.4925,23.2,18.34,65.02,62.3,16.83
25.0,67.0,2021-02-05 00:00:00,290.50967,29.8,17.36,63.25,60.7,15.94
25.0,67.0,2021-02-05 06:00:00,297.88782,16.1,24.74,76.53,74.6,23.67
25.0,67.0,2021-02-05 12:00:00,297.68356,20.7,24.53,76.16,74.4,23.56
25.0,67.0,2021-02-05 18:00:00,290.6413,49.8,17.49,63.48,61.9,16.61
25.0,67.0,2021-02-06 00:00:00,288.10593,55.5,14.96,58.92,57.1,13.94
25.0,67.0,2021-02-06 06:00:00,298.4176,13.3,25.27,77.48,75.6,24.22
25.0,67.0,2021-02-06 12:00:00,297.8543,20.5,24.7,76.47,74.8,23.78
25.0,67.0,2021-02-06 18:00:00,288.48618,42.0,15.34,59.61,57.2,14.0
25.0,67.0,2021-02-07 00:00:00,288.7229,39.3,15.57,60.03,57.6,14.22
25.0,67.0,2021-02-07 06:00:00,298.9572,13.0,25.81,78.45,76.6,24.78
25.0,67.0,2021-02-07 12:00:00,300.0499,15.7,26.9,80.42,78.9,26.06
25.0,67.0,2021-02-07 18:00:00,290.42484,42.6,17.27,63.09,61.1,16.17
25.0,67.0,2021-02-08 00:00:00,288.18008,57.4,15.03,59.05,57.4,14.11
25.0,67.0,2021-02-08 06:00:00,300.1554,11.0,27.01,80.61,78.9,26.06
25.0,67.0,2021-02-08 12:00:00,299.77295,15.7,26.62,79.92,78.3,25.72
25.0,67.0,2021-02-08 18:00:00,291.75,61.2,18.6,65.48,64.6,18.11
25.0,67.0,2021-02-09 00:00:00,290.3877,73.8,17.24,63.03,62.5,16.94
25.0,67.0,2021-02-09 06:00:00,299.73328,20.3,26.58,79.85,78.5,25.83
25.0,67.0,2021-02-09 12:00:00,298.36053,38.7,25.21,77.38,76.6,24.78
25.0,67.0,2021-02-09 18:00:00,292.05838,78.7,18.91,66.04,66.0,18.89
25.0,67.0,2021-02-10 00:00:00,287.97,80.6,14.82,58.68,58.0,14.44
25.0,67.0,2021-02-10 06:00:00,303.14233,7.1,29.99,85.99,81.7,27.61
25.0,67.0,2021-02-10 12:00:00,303.7346,9.5,30.58,87.05,82.9,28.28
25.0,67.0,2021-02-10 18:00:00,291.78445,31.0,18.63,65.54,63.3,17.39
25.0,67.0,2021-02-11 00:00:00,291.69006,22.9,18.54,65.37,62.7,17.06
25.0,67.0,2021-02-11 06:00:00,302.16837,10.6,29.02,84.23,80.9,27.17
25.0,67.0,2021-02-11 12:00:00,302.38806,11.7,29.24,84.63,81.4,27.44
25.0,67.0,2021-02-11 18:00:00,292.42477,30.6,19.27,66.69,64.5,18.06
25.0,67.0,2021-02-12 00:00:00,290.7027,41.0,17.55,63.59,61.6,16.44
25.0,67.0,2021-02-12 06:00:00,302.1246,10.5,28.97,84.15,80.8,27.11
25.0,67.0,2021-02-12 12:00:00,301.60626,17.0,28.46,83.22,80.6,27.0
25.0,67.0,2021-02-12 18:00:00,290.8912,53.8,17.74,63.93,62.6,17.0
25.0,67.0,2021-02-13 00:00:00,290.389,48.5,17.24,63.03,61.3,16.28
25.0,67.0,2021-02-13 06:00:00,301.5117,12.9,28.36,83.05,80.4,26.89
25.0,67.0,2021-02-13 12:00:00,300.01462,21.3,26.86,80.36,79.1,26.17
25.0,67.0,2021-02-13 18:00:00,292.0488,72.5,18.9,66.02,65.7,18.72
25.0,67.0,2021-02-14 00:00:00,290.5477,78.9,17.4,63.32,63.1,17.28
25.0,67.0,2021-02-14 06:00:00,300.8612,23.2,27.71,81.88,79.9,26.61
25.0,67.0,2021-02-14 12:00:00,298.92078,40.9,25.77,78.39,77.9,25.5
25.0,67.0,2021-02-14 18:00:00,292.0748,87.3,18.92,66.06,66.5,19.17
25.0,67.0,2021-02-15 00:00:00,289.99,89.7,16.84,62.31,62.5,16.94
25.0,67.0,2021-02-15 06:00:00,300.20493,31.3,27.05,80.7,79.9,26.61
25.0,67.0,2021-02-15 12:00:00,298.60443,54.0,25.45,77.82,77.8,25.44
25.0,67.0,2021-02-15 18:00:00,292.74966,91.1,19.6,67.28,68.0,20.0
25.0,67.0,2021-02-16 00:00:00,291.1616,90.3,18.01,64.42,64.8,18.22
25.0,67.0,2021-02-16 06:00:00,300.53528,30.5,27.39,81.29,80.0,26.67
25.0,67.0,2021-02-16 12:00:00,300.6161,34.5,27.47,81.44,80.5,26.94
25.0,67.0,2021-02-16 18:00:00,291.44778,85.1,18.3,64.94,65.1,18.39
25.0,67.0,2021-02-17 00:00:00,289.49353,78.4,16.34,61.42,60.9,16.06
25.0,67.0,2021-02-17 06:00:00,301.38153,19.6,28.23,82.82,80.4,26.89
25.0,67.0,2021-02-17 12:00:00,300.78336,27.7,27.63,81.74,80.1,26.72
25.0,67.0,2021-02-17 18:00:00,291.5253,63.9,18.38,65.08,64.3,17.94
25.0,67.0,2021-02-18 00:00:00,288.99954,84.8,15.85,60.53,60.3,15.72
25.0,67.0,2021-02-18 06:00:00,301.73447,22.3,28.58,83.45,81.0,27.22
25.0,67.0,2021-02-18 12:00:00,302.40176,16.5,29.25,84.65,81.6,27.56
25.0,67.0,2021-02-18 18:00:00,292.58118,63.2,19.43,66.98,66.3,19.06
25.0,67.0,2021-02-19 00:00:00,293.58273,24.9,20.43,68.78,66.5,19.17
25.0,67.0,2021-02-19 06:00:00,304.21008,8.7,31.06,87.91,83.4,28.56
25.0,67.0,2021-02-19 12:00:00,305.13458,7.9,31.98,89.57,84.6,29.22
25.0,67.0,2021-02-19 18:00:00,294.77707,26.3,21.63,70.93,69.0,20.56
25.0,67.0,2021-02-20 00:00:00,292.65063,21.8,19.5,67.1,64.5,18.06
25.0,67.0,2021-02-20 06:00:00,304.33554,8.6,31.19,88.13,83.6,28.67
25.0,67.0,2021-02-20 12:00:00,303.26358,13.1,30.11,86.2,82.8,28.22
25.0,67.0,2021-02-20 18:00:00,291.81735,42.1,18.67,65.6,63.8,17.67
25.0,67.0,2021-02-21 00:00:00,292.4679,36.1,19.32,66.77,64.8,18.22
25.0,67.0,2021-02-21 06:00:00,304.09015,10.4,30.94,87.69,83.5,28.61
25.0,67.0,2021-02-21 12:00:00,303.24945,15.2,30.1,86.18,82.8,28.22
25.0,67.0,2021-02-21 18:00:00,293.8046,41.8,20.65,69.18,67.8,19.89
25.0,67.0,2021-02-22 00:00:00,292.8141,49.2,19.66,67.4,66.2,19.0
25.0,67.0,2021-02-22 06:00:00,303.40283,15.3,30.25,86.46,83.0,28.33
25.0,67.0,2021-02-22 12:00:00,301.83466,18.5,28.68,83.63,80.9,27.17
25.0,67.0,2021-02-22 18:00:00,292.7763,68.9,19.63,67.33,67.0,19.44
25.0,67.0,2021-02-23 00:00:00,292.7926,82.7,19.64,67.36,67.7,19.83
25.0,67.0,2021-02-23 06:00:00,301.15863,40.3,28.01,82.42,81.9,27.72
25.0,67.0,2021-02-23 12:00:00,299.23248,51.8,26.08,78.95,79.0,26.11
25.0,67.0,2021-02-23 18:00:00,293.5383,89.4,20.39,68.7,69.5,20.83
25.0,67.0,2021-02-24 00:00:00,293.31253,89.2,20.16,68.29,69.0,20.56
25.0,67.0,2021-02-24 06:00:00,300.84656,48.3,27.7,81.85,82.4,28.0
25.0,67.0,2021-02-24 12:00:00,299.25995,58.5,26.11,79.0,79.3,26.28
25.0,67.0,2021-02-24 18:00:00,294.20187,89.7,21.05,69.89,70.8,21.56
25.0,67.0,2021-02-25 00:00:00,293.2836,91.9,20.13,68.24,69.1,20.61
25.0,67.0,2021-02-25 06:00:00,302.19162,40.7,29.04,84.27,83.7,28.72
25.0,67.0,2021-02-25 12:00:00,300.68622,47.1,27.54,81.57,81.9,27.72
25.0,67.0,2021-02-25 18:00:00,295.09808,80.8,21.95,71.51,72.2,22.33
25.0,67.0,2021-02-26 00:00:00,294.61832,85.4,21.47,70.64,71.4,21.89
25.0,67.0,2021-02-26 06:00:00,302.70837,40.9,29.56,85.21,84.7,29.28
25.0,67.0,2021-02-26 12:00:00,303.0914,33.7,29.94,85.89,84.2,29.0
25.0,67.0,2021-02-26 18:00:00,295.83722,69.7,22.69,72.84,73.1,22.83
25.0,67.0,2021-02-27 00:00:00,294.3971,92.1,21.25,70.24,71.3,21.83
25.0,67.0,2021-02-27 06:00:00,301.8092,39.5,28.66,83.59,82.8,28.22
25.0,67.0,2021-02-27 12:00:00,301.5266,31.2,28.38,83.08,81.4,27.44
25.0,67.0,2021-02-27 18:00:00,294.7302,65.6,21.58,70.84,70.7,21.5
25.0,67.0,2021-02-28 00:00:00,291.6789,85.6,18.53,65.35,65.6,18.67
25.0,67.0,2021-02-28 06:00:00,301.98712,24.0,28.84,83.91,81.4,27.44
25.0,67.0,2021-02-28 12:00:00,301.34708,14.9,28.2,82.75,80.2,26.78
25.0,67.0,2021-02-28 18:00:00,293.72217,61.2,20.57,69.03,68.5,20.28
25.0,67.0,2021-03-01 00:00:00,291.46228,78.1,18.31,64.96,64.8,18.22
25.0,67.0,2021-03-01 06:00:00,302.14468,13.9,28.99,84.19,81.3,27.39
25.0,67.0,2021-03-01 12:00:00,302.887,12.6,29.74,85.53,82.2,27.89
25.0,67.0,2021-03-01 18:00:00,293.2929,22.7,20.14,68.26,65.9,18.83
25.0,67.0,2021-03-02 00:00:00,291.27383,50.2,18.12,64.62,63.1,17.28
25.0,67.0,2021-03-02 06:00:00,303.11172,10.0,29.96,85.93,82.1,27.83
25.0,67.0,2021-03-02 12:00:00,302.50696,13.7,29.36,84.84,81.7,27.61
25.0,67.0,2021-03-02 18:00:00,293.1235,59.1,19.97,67.95,67.2,19.56
25.0,67.0,2021-03-03 00:00:00,292.60434,78.3,19.45,67.02,67.1,19.5
25.0,67.0,2021-03-03 06:00:00,304.11618,18.1,30.97,87.74,84.2,29.0
25.0,67.0,2021-03-03 12:00:00,303.14932,28.0,30.0,86.0,83.5,28.61
25.0,67.0,2021-03-03 18:00:00,294.78403,84.3,21.63,70.94,71.7,22.06
25.0,67.0,2021-03-04 00:00:00,294.0493,85.5,20.9,69.62,70.3,21.28
25.0,67.0,2021-03-04 06:00:00,305.25336,26.4,32.1,89.79,87.0,30.56
25.0,67.0,2021-03-04 12:00:00,303.90512,33.0,30.76,87.36,85.6,29.78
25.0,67.0,2021-03-04 18:00:00,295.0131,79.3,21.86,71.35,71.9,22.17
25.0,67.0,2021-03-05 00:00:00,293.38184,74.2,20.23,68.42,68.4,20.22
25.0,67.0,2021-03-05 06:00:00,306.47275,22.4,33.32,91.98,88.6,31.44
25.0,67.0,2021-03-05 12:00:00,303.66696,35.4,30.52,86.93,85.6,29.78
25.0,67.0,2021-03-05 18:00:00,294.40552,84.7,21.26,70.26,71.0,21.67
25.0,67.0,2021-03-06 00:00:00,294.12372,84.1,20.97,69.75,70.4,21.33
25.0,67.0,2021-03-06 06:00:00,303.95328,36.9,30.8,87.45,86.5,30.28
25.0,67.0,2021-03-06 12:00:00,301.69437,48.6,28.54,83.38,84.1,28.94
25.0,67.0,2021-03-06 18:00:00,294.55344,87.9,21.4,70.53,71.4,21.89
25.0,67.0,2021-03-07 00:00:00,294.48645,89.4,21.34,70.41,71.4,21.89
25.0,67.0,2021-03-07 06:00:00,302.96527,42.2,29.82,85.67,85.5,29.72
25.0,67.0,2021-03-07 12:00:00,300.93994,55.3,27.79,82.02,83.6,28.67
25.0,67.0,2021-03-07 18:00:00,295.0539,81.7,21.9,71.43,72.1,22.28
25.0,67.0,2021-03-08 00:00:00,294.31012,84.4,21.16,70.09,70.8,21.56
25.0,67.0,2021-03-08 06:00:00,302.85977,35.1,29.71,85.48,84.0,28.89
25.0,67.0,2021-03-08 12:00:00,302.27567,32.7,29.13,84.43,82.7,28.17
25.0,67.0,2021-03-08 18:00:00,293.388,90.6,20.24,68.43,69.2,20.67
25.0,67.0,2021-03-09 00:00:00,291.6822,92.4,18.53,65.36,65.9,18.83
25.0,67.0,2021-03-09 06:00:00,302.90805,32.8,29.76,85.56,83.7,28.72
25.0,67.0,2021-03-09 12:00:00,302.37546,29.1,29.23,84.61,82.4,28.0
25.0,67.0,2021-03-09 18:00:00,293.7259,77.3,20.58,69.04,69.3,20.72
25.0,67.0,2021-03-10 00:00:00,292.44934,83.8,19.3,66.74,67.1,19.5
25.0,67.0,2021-03-10 06:00:00,302.83685,20.5,29.69,85.44,82.4,28.0
25.0,67.0,2021-03-10 12:00:00,301.18723,34.2,28.04,82.47,81.2,27.33
25.0,67.0,2021-03-10 18:00:00,293.72684,88.5,20.58,69.04,69.8,21.0
25.0,67.0,2021-03-11 00:00:00,293.08582,88.2,19.94,67.88,68.5,20.28
25.0,67.0,2021-03-11 06:00:00,301.4169,46.7,28.27,82.88,83.2,28.44
25.0,67.0,2021-03-11 12:00:00,300.40002,51.4,27.25,81.05,82.0,27.78
25.0,67.0,2021-03-11 18:00:00,294.58374,91.5,21.43,70.58,71.6,22.0
25.0,67.0,2021-03-12 00:00:00,293.82904,92.7,20.68,69.22,70.2,21.22
25.0,67.0,2021-03-12 06:00:00,302.72598,36.6,29.58,85.24,84.0,28.89
25.0,67.0,2021-03-12 12:00:00,303.82193,30.3,30.67,87.21,85.0,29.44
25.0,67.0,2021-03-12 18:00:00,295.21777,72.2,22.07,71.72,72.0,22.22
25.0,67.0,2021-03-13 00:00:00,294.56778,77.1,21.42,70.55,70.9,21.61
25.0,67.0,2021-03-13 06:00:00,305.94305,18.7,32.79,91.03,87.2,30.67
25.0,67.0,2021-03-13 12:00:00,307.9,12.7,34.75,94.55,89.9,32.17
25.0,67.0,2021-03-13 18:00:00,295.7834,61.0,22.63,72.74,72.6,22.56
25.0,67.0,2021-03-14 00:00:00,292.2166,81.6,19.07,66.32,66.5,19.17
25.0,67.0,2021-03-14 06:00:00,304.77097,23.1,31.62,88.92,85.6,29.78
25.0,67.0,2021-03-14 12:00:00,303.67554,20.3,30.53,86.95,83.6,28.67
25.0,67.0,2021-03-14 18:00:00,294.66968,68.5,21.52,70.74,70.7,21.5
25.0,67.0,2021-03-15 00:00:00,293.75262,79.6,20.6,69.08,69.4,20.78
25.0,67.0,2021-03-15 06:00:00,304.55383,27.0,31.4,88.53,85.8,29.89
25.0,67.0,2021-03-15 12:00:00,301.7,45.7,28.55,83.39,83.6,28.67
25.0,67.0,2021-03-15 18:00:00,294.2342,90.4,21.08,69.95,70.9,21.61
25.0,67.0,2021-03-16 00:00:00,294.0128,87.5,20.86,69.55,70.3,21.28
25.0,67.0,2021-03-16 06:00:00,306.61972,25.9,33.47,92.25,89.6,32.0
25.0,67.0,2021-03-16 12:00:00,303.9575,35.4,30.81,87.45,86.1,30.06
25.0,67.0,2021-03-16 18:00:00,295.94553,70.3,22.8,73.03,73.3,22.94
25.0,67.0,2021-03-17 00:00:00,294.7299,83.8,21.58,70.84,71.6,22.0
25.0,67.0,2021-03-17 06:00:00,306.32187,25.8,33.17,91.71,89.0,31.67
