District_id,Year,Simulated_event,Observed_event,Observed_vhi,Ens_mean_vhi,Ens_sd_vhi
701,1983,0.0,0.0,36.425,35.7666923076923,2.1235048092671973
701,1984,0.0,0.0,38.016,39.6026923076923,2.123504809267196
701,1985,1.0,1.0,23.744,23.681692307692302,2.123504809267197
701,1986,1.0,1.0,23.087,23.87469230769231,2.1235048092671978
701,1987,1.0,1.0,28.270999999999997,25.246692307692307,2.1235048092671964
701,1988,0.0,0.0,36.45400000000001,35.5396923076923,2.1235048092671964
701,1989,0.0,1.0,32.411,35.521692307692305,2.123504809267197
701,1990,1.0,1.0,24.896000000000004,23.81269230769231,2.1235048092671964
701,1991,1.0,0.0,34.00599999999999,32.00569230769231,2.1235048092671973
701,1992,0.0,0.0,52.991,52.140692307692305,2.123504809267198
701,1993,0.0,0.0,45.993,45.021692307692305,2.1235048092671964
701,1994,0.0,0.0,41.583000000000006,39.20269230769231,2.1235048092671973
701,1995,1.0,0.0,41.152,33.80738461538462,4.247009618434395
701,1996,0.0,1.0,32.559000000000005,35.220692307692296,2.1235048092671964
701,1997,1.0,1.0,33.398,31.529692307692304,2.123504809267197
701,1998,0.0,0.0,59.47600000000001,58.964692307692296,2.123504809267197
701,1999,0.0,0.0,45.29,42.41069230769231,2.1235048092671973
701,2000,1.0,1.0,22.895,22.16569230769231,2.123504809267197
701,2001,1.0,1.0,26.949,26.760692307692306,2.1235048092671964
701,2002,1.0,1.0,28.110000000000003,30.394692307692303,2.123504809267196
701,2003,0.0,0.0,36.882,35.7876923076923,2.123504809267196
701,2004,0.0,0.0,45.272,50.5106923076923,2.123504809267198
701,2005,0.0,0.0,58.186,58.64369230769231,2.123504809267198
701,2006,0.0,0.0,40.684,42.47369230769231,2.1235048092671964
701,2007,0.0,0.0,46.682,47.846692307692315,2.123504809267196
701,2008,0.0,0.0,55.275999999999996,61.034692307692296,2.123504809267196
701,2009,0.0,0.0,52.347,53.5256923076923,2.123504809267197
701,2010,0.0,0.0,40.545,42.81869230769231,2.123504809267196
701,2011,0.0,0.0,46.265,44.70469230769232,2.1235048092671964
701,2012,0.0,0.0,58.278999999999996,57.59769230769232,2.1235048092671973
701,2013,0.0,0.0,41.962,41.66869230769231,2.1235048092671964
701,2014,0.0,0.0,40.678999999999995,40.10869230769232,2.1235048092671964
701,2015,0.0,0.0,39.477,37.33969230769232,2.1235048092671964
701,2016,1.0,1.0,33.822,31.1166923076923,2.1235048092671973
701,2017,1.0,1.0,32.16,32.86569230769229,2.1235048092671964
701,2018,1.0,1.0,32.939,33.46369230769231,2.1235048092671978
701,2019,0.0,0.0,40.514,38.11769230769231,2.123504809267197
701,2020,0.0,0.0,49.044000000000004,50.899692307692305,2.123504809267197
701,2021,0.0,0.0,40.62,42.47269230769229,2.123504809267196
702,1983,1.0,0.0,45.094,42.73792307692309,3.402850007604007
702,1984,0.0,0.0,63.754000000000005,70.07892307692308,3.402850007604005
702,1985,1.0,1.0,30.002999999999997,29.751923076923074,3.402850007604007
702,1986,1.0,1.0,29.180999999999994,29.529923076923076,3.4028500076040067
702,1987,1.0,1.0,41.223000000000006,38.736923076923084,3.4028500076040076
702,1988,1.0,1.0,37.283,33.72192307692307,3.4028500076040076
702,1989,0.0,0.0,46.452999999999996,49.42792307692307,3.4028500076040085
702,1990,1.0,1.0,45.028999999999996,41.18392307692307,3.402850007604007
702,1991,0.0,0.0,48.33,46.88592307692307,3.402850007604006
702,1992,0.0,0.0,46.869,44.55592307692309,3.4028500076040062
702,1993,0.0,0.0,49.799,44.20692307692308,3.402850007604007
702,1994,0.0,0.0,52.75599999999999,50.45492307692307,3.402850007604007
702,1995,0.0,0.0,57.306000000000004,54.52984615384616,6.805700015108015
702,1996,1.0,1.0,39.766000000000005,40.978923076923074,3.4028500076040067
702,1997,1.0,1.0,39.449000000000005,38.39592307692307,3.402850007604007
702,1998,0.0,0.0,70.167,69.47292307692307,3.4028500076040067
702,1999,0.0,0.0,48.779999999999994,48.885923076923056,3.402850007604007
702,2000,0.0,1.0,42.138,45.517923076923076,3.402850007604007
702,2001,1.0,1.0,24.029999999999998,24.42892307692308,3.4028500076040076
702,2002,1.0,1.0,34.765,37.27392307692307,3.4028500076040067
702,2003,1.0,1.0,40.854,38.84892307692307,3.402850007604007
702,2004,0.0,0.0,45.996,52.22892307692308,3.4028500076040067
702,2005,0.0,0.0,57.102,56.88492307692308,3.4028500076040076
702,2006,1.0,1.0,34.272999999999996,37.90492307692307,3.402850007604006
702,2007,0.0,0.0,59.028999999999996,56.36692307692307,3.402850007604005
702,2008,0.0,0.0,49.620000000000005,59.99992307692308,3.402850007604008
702,2009,0.0,0.0,62.580999999999996,59.41392307692309,3.402850007604007
702,2010,0.0,0.0,46.615,46.35592307692308,3.4028500076040067
702,2011,0.0,0.0,74.25399999999999,74.04592307692307,3.402850007604007
702,2012,0.0,0.0,68.175,73.23492307692307,3.402850007604007
702,2013,0.0,0.0,60.508,56.41892307692307,3.402850007604007
702,2014,0.0,0.0,49.553999999999995,49.59292307692308,3.4028500076040067
702,2015,1.0,0.0,47.616,43.23892307692308,3.4028500076040062
702,2016,0.0,0.0,52.386,48.32092307692308,3.402850007604007
702,2017,0.0,0.0,46.62,51.28192307692307,3.402850007604007
702,2018,0.0,1.0,45.001999999999995,45.32892307692307,3.402850007604008
702,2019,0.0,0.0,54.367,51.78692307692308,3.402850007604007
702,2020,0.0,0.0,75.43900000000001,75.80592307692305,3.402850007604006
702,2021,0.0,0.0,56.709999999999994,59.66992307692306,3.402850007604006
703,1983,1.0,1.0,36.219,34.67812820512821,2.5998319491018234
703,1984,0.0,0.0,43.13,42.029128205128195,2.5998319491018242
703,1985,1.0,1.0,30.556,30.435128205128205,2.599831949101825
703,1986,1.0,1.0,22.832,22.639128205128205,2.5998319491018242
703,1987,1.0,1.0,31.179999999999996,28.10512820512821,2.5998319491018242
703,1988,0.0,0.0,55.864,59.3941282051282,2.599831949101824
703,1989,0.0,1.0,35.791000000000004,38.863128205128206,2.5998319491018242
703,1990,1.0,1.0,25.205000000000002,24.292128205128208,2.5998319491018242
703,1991,1.0,0.0,39.166,35.2311282051282,2.599831949101825
703,1992,0.0,0.0,59.875,61.98212820512821,2.5998319491018247
703,1993,0.0,0.0,67.56,73.21412820512819,2.5998319491018242
703,1994,0.0,0.0,55.403999999999996,49.25812820512821,2.5998319491018242
703,1995,1.0,1.0,34.926,31.690256410256417,5.199663898103649
703,1996,1.0,1.0,35.096999999999994,35.1941282051282,2.5998319491018247
703,1997,1.0,1.0,34.653,33.90512820512821,2.599831949101825
703,1998,0.0,0.0,50.123,46.20512820512822,2.599831949101825
703,1999,0.0,0.0,48.44,47.8611282051282,2.5998319491018256
703,2000,1.0,1.0,28.610999999999997,30.330128205128204,2.5998319491018247
703,2001,1.0,1.0,38.120999999999995,37.43912820512821,2.5998319491018247
703,2002,1.0,1.0,36.521,37.24612820512821,2.5998319491018265
703,2003,0.0,0.0,50.00599999999999,48.57812820512821,2.599831949101825
703,2004,1.0,1.0,38.658,37.994128205128206,2.5998319491018247
703,2005,0.0,0.0,62.80999999999999,65.2251282051282,2.5998319491018247
703,2006,0.0,0.0,49.946,54.455128205128204,2.5998319491018247
703,2007,0.0,0.0,47.918,48.91112820512821,2.5998319491018247
703,2008,0.0,0.0,51.749,57.88312820512821,2.5998319491018247
703,2009,0.0,0.0,52.885000000000005,54.34012820512822,2.5998319491018256
703,2010,0.0,0.0,49.167,51.149128205128214,2.5998319491018242
703,2011,0.0,0.0,54.30899999999999,54.65312820512819,2.5998319491018242
703,2012,0.0,0.0,57.336,55.665128205128205,2.5998319491018234
703,2013,0.0,0.0,55.373000000000005,55.260128205128204,2.5998319491018242
703,2014,0.0,0.0,52.233999999999995,53.3081282051282,2.5998319491018256
703,2015,0.0,0.0,49.146,45.8921282051282,2.599831949101824
703,2016,0.0,0.0,45.102,41.39012820512821,2.5998319491018234
703,2017,0.0,0.0,46.826,47.466128205128214,2.5998319491018242
703,2018,0.0,0.0,41.995000000000005,42.15812820512821,2.5998319491018242
703,2019,0.0,0.0,48.944,45.6821282051282,2.599831949101824
703,2020,0.0,0.0,56.001999999999995,56.6051282051282,2.5998319491018242
703,2021,0.0,0.0,46.862,48.315128205128204,2.5998319491018247
704,1983,1.0,1.0,36.553999999999995,34.48910256410257,2.796416422951472
704,1984,0.0,0.0,53.689,55.58010256410257,2.796416422951473
704,1985,1.0,1.0,23.443,22.425102564102566,2.7964164229514727
704,1986,1.0,1.0,31.481,30.27210256410256,2.7964164229514723
704,1987,0.0,0.0,42.012,40.892102564102565,2.7964164229514723
704,1988,0.0,0.0,41.485,40.922102564102566,2.7964164229514723
704,1989,0.0,0.0,50.629999999999995,52.14310256410257,2.7964164229514736
704,1990,0.0,0.0,48.367000000000004,44.75110256410256,2.7964164229514736
704,1991,0.0,0.0,46.177,44.39710256410256,2.7964164229514736
704,1992,0.0,0.0,46.04200000000001,42.144102564102575,2.7964164229514736
704,1993,0.0,0.0,50.63700000000001,43.462102564102565,2.7964164229514727
704,1994,0.0,0.0,41.32000000000001,41.575102564102565,2.796416422951473
704,1995,0.0,0.0,52.928,45.81220512820513,5.592832845802945
704,1996,1.0,1.0,33.665,32.94610256410256,2.796416422951472
704,1997,1.0,1.0,38.587,37.75510256410256,2.7964164229514723
704,1998,0.0,0.0,70.44800000000001,71.66010256410256,2.796416422951472
704,1999,0.0,0.0,48.190999999999995,47.96010256410256,2.7964164229514723
704,2000,0.0,0.0,42.299,44.95110256410258,2.796416422951472
704,2001,1.0,1.0,25.588,26.71010256410257,2.796416422951472
704,2002,1.0,1.0,30.141,31.150102564102564,2.796416422951473
704,2003,1.0,1.0,30.721000000000004,27.712102564102562,2.7964164229514727
704,2004,0.0,0.0,46.253,51.05610256410257,2.796416422951472
704,2005,0.0,0.0,55.75699999999999,56.35310256410256,2.796416422951473
704,2006,1.0,1.0,33.129,37.12510256410257,2.796416422951472
704,2007,0.0,0.0,53.412,52.01410256410256,2.7964164229514727
704,2008,0.0,0.0,41.982000000000006,50.04810256410257,2.796416422951474
704,2009,0.0,0.0,57.522000000000006,56.19910256410256,2.796416422951473
704,2010,1.0,1.0,30.088000000000005,30.956102564102565,2.796416422951472
704,2011,0.0,0.0,68.94999999999999,70.38610256410256,2.796416422951472
704,2012,0.0,0.0,64.10999999999999,65.78810256410254,2.796416422951474
704,2013,0.0,0.0,65.893,65.32410256410256,2.7964164229514727
704,2014,0.0,0.0,45.33,44.12410256410257,2.796416422951472
704,2015,1.0,0.0,41.522,38.85710256410256,2.7964164229514727
704,2016,1.0,1.0,38.285999999999994,35.11010256410256,2.7964164229514723
704,2017,0.0,1.0,34.928000000000004,40.304102564102564,2.7964164229514727
704,2018,1.0,1.0,32.749,32.819102564102565,2.7964164229514727
704,2019,0.0,0.0,46.911,46.87510256410257,2.796416422951474
704,2020,0.0,0.0,65.643,67.02810256410257,2.796416422951472
704,2021,0.0,0.0,51.411,54.645102564102565,2.7964164229514736
705,1983,0.0,0.0,36.855,37.11428205128204,2.82885162855839
705,1984,0.0,0.0,33.94199999999999,34.42528205128206,2.8288516285583905
705,1985,1.0,1.0,20.307,18.849282051282056,2.8288516285583913
705,1986,1.0,1.0,21.665,20.335282051282054,2.8288516285583905
705,1987,1.0,1.0,27.5,20.49128205128205,2.828851628558391
705,1988,0.0,0.0,42.577999999999996,38.37728205128206,2.8288516285583905
705,1989,0.0,0.0,32.282,32.73428205128206,2.828851628558392
705,1990,1.0,1.0,26.456,24.502282051282055,2.8288516285583905
705,1991,1.0,1.0,29.931,27.633282051282055,2.828851628558392
705,1992,0.0,0.0,56.42100000000001,57.81028205128205,2.828851628558391
705,1993,0.0,0.0,53.166999999999994,55.791282051282046,2.8288516285583905
705,1994,0.0,0.0,41.102999999999994,35.63728205128206,2.8288516285583896
705,1995,1.0,0.0,32.484,25.676564102564104,5.657703257016782
705,1996,0.0,0.0,32.123000000000005,34.077282051282054,2.8288516285583905
705,1997,0.0,0.0,35.781,28.07128205128205,2.82885162855839
705,1998,0.0,0.0,56.895,58.73328205128205,2.828851628558391
705,1999,0.0,0.0,45.592999999999996,41.39528205128205,2.8288516285583905
705,2000,1.0,1.0,19.366,18.815282051282054,2.828851628558391
705,2001,1.0,1.0,26.144,27.494282051282052,2.8288516285583896
705,2002,0.0,0.0,31.671,31.742282051282054,2.8288516285583905
705,2003,0.0,0.0,36.693,37.42628205128206,2.82885162855839
705,2004,0.0,0.0,46.559,53.80728205128206,2.828851628558391
705,2005,0.0,0.0,47.716,48.10628205128206,2.828851628558391
705,2006,0.0,0.0,38.634,40.728282051282044,2.828851628558392
705,2007,0.0,0.0,37.586,39.32028205128206,2.828851628558391
