District_id,Year,Simulated_event,Observed_event,Observed_precip,Ens_mean_precip,Ens_sd_precip
701,1983,0.0,0.0,69.19,69.19000000000001,1.000142108547152e-10
701,1984,1.0,1.0,41.38999999999999,41.39000000000002,1.0002131628207281e-10
701,1985,1.0,1.0,44.76,44.76,1e-10
701,1986,0.0,0.0,51.37,51.369999999999976,1.0002131628207281e-10
701,1987,1.0,1.0,44.45,44.45000000000001,1.000071054273576e-10
701,1988,1.0,1.0,38.21,38.21000000000001,1.000071054273576e-10
701,1989,1.0,1.0,41.89,41.89000000000002,1.0002131628207281e-10
701,1990,0.0,0.0,74.78,74.78000000000004,1.0004263256414561e-10
701,1991,0.0,0.0,60.55,60.55000000000002,1.0002131628207281e-10
701,1992,0.0,0.0,61.17,61.170000000000016,1.000142108547152e-10
701,1993,0.0,0.0,49.18,49.180000000000014,1.000142108547152e-10
701,1994,1.0,1.0,41.949999999999996,41.95,1.000071054273576e-10
701,1995,0.0,0.0,46.04,46.03999999999999,1.000071054273576e-10
701,1996,0.0,0.0,54.809999999999995,54.809999999999995,1e-10
701,1997,0.0,0.0,70.80000000000001,70.80000000000004,1.0002842170943041e-10
701,1998,0.0,0.0,57.690000000000005,57.690000000000005,1e-10
701,1999,0.0,0.0,80.16000000000001,80.15999999999997,1.0002842170943041e-10
701,2000,1.0,1.0,39.69,39.690000000000005,1.000071054273576e-10
701,2001,1.0,1.0,40.2,40.20000000000001,1.000071054273576e-10
701,2002,1.0,1.0,32.94,32.940000000000005,1.000071054273576e-10
701,2003,0.0,0.0,50.92,50.920000000000016,1.000142108547152e-10
701,2004,1.0,1.0,41.77,41.769999999999996,1.000071054273576e-10
701,2005,0.0,0.0,81.78999999999999,81.78999999999999,1e-10
701,2006,0.0,0.0,51.34,51.33999999999998,1.000142108547152e-10
701,2007,0.0,0.0,75.67,75.67000000000002,1.000142108547152e-10
701,2008,0.0,0.0,68.10000000000001,68.1,1.000142108547152e-10
701,2009,0.0,0.0,87.03999999999999,87.03999999999999,1.000142108547152e-10
701,2010,0.0,0.0,54.739999999999995,54.739999999999995,1.000071054273576e-10
701,2011,0.0,0.0,45.01,45.01,1e-10
701,2012,1.0,1.0,43.87,43.869999999999976,1.0002131628207281e-10
701,2013,0.0,0.0,63.66,63.65999999999997,1.0002842170943041e-10
701,2014,0.0,0.0,53.51,53.51,1e-10
701,2015,0.0,0.0,64.95,64.94999999999997,1.0002842170943041e-10
701,2016,0.0,0.0,47.709999999999994,47.71000000000001,1.000071054273576e-10
701,2017,0.0,0.0,69.68999999999998,69.69000000000001,1.000142108547152e-10
701,2018,1.0,1.0,42.02,42.01999999999999,1e-10
701,2019,0.0,0.0,109.35,109.35,1e-10
701,2020,0.0,0.0,67.44,67.44000000000001,1.000142108547152e-10
701,2021,1.0,1.0,31.990000000000002,31.990000000000002,1e-10
702,1983,0.0,0.0,68.78,68.78000000000004,1.0004263256414561e-10
702,1984,0.0,0.0,53.86,53.859999999999985,1.000142108547152e-10
702,1985,1.0,1.0,46.99000000000001,46.99000000000001,1e-10
702,1986,1.0,1.0,44.910000000000004,44.91000000000002,1.000142108547152e-10
702,1987,0.0,0.0,64.17,64.17000000000002,1.000142108547152e-10
702,1988,1.0,1.0,50.83,50.82999999999999,1.000142108547152e-10
702,1989,0.0,0.0,53.63,53.63000000000002,1.000142108547152e-10
702,1990,0.0,0.0,69.83,69.82999999999998,1.000142108547152e-10
702,1991,0.0,0.0,56.91,56.91,1e-10
702,1992,0.0,0.0,67.71000000000001,67.71000000000001,1e-10
702,1993,1.0,1.0,45.82,45.819999999999986,1.000142108547152e-10
702,1994,1.0,1.0,43.47,43.470000000000006,1.000071054273576e-10
702,1995,1.0,1.0,46.120000000000005,46.119999999999976,1.0002131628207281e-10
702,1996,1.0,1.0,46.55,46.55,1.000071054273576e-10
702,1997,0.0,0.0,51.57,51.569999999999986,1.000142108547152e-10
702,1998,0.0,0.0,57.61999999999999,57.61999999999997,1.0002131628207281e-10
702,1999,0.0,0.0,74.21,74.21000000000001,1e-10
702,2000,1.0,1.0,39.67,39.670000000000016,1.000142108547152e-10
702,2001,1.0,1.0,41.25,41.25,1e-10
702,2002,1.0,1.0,43.81,43.80999999999999,1.000071054273576e-10
702,2003,0.0,0.0,64.47999999999999,64.47999999999999,1e-10
702,2004,1.0,1.0,44.4,44.40000000000001,1.000142108547152e-10
702,2005,0.0,0.0,130.32999999999998,130.32999999999998,1.0002842170943041e-10
702,2006,0.0,0.0,72.2,72.19999999999997,1.0002842170943041e-10
702,2007,0.0,0.0,145.07999999999998,145.07999999999998,1e-10
702,2008,1.0,1.0,49.36000000000001,49.359999999999985,1.0002131628207281e-10
702,2009,0.0,0.0,93.9,93.90000000000002,1.000142108547152e-10
702,2010,0.0,0.0,54.71,54.71,1e-10
702,2011,0.0,0.0,75.46000000000001,75.46000000000001,1e-10
702,2012,1.0,1.0,34.660000000000004,34.66000000000001,1.000142108547152e-10
702,2013,0.0,0.0,98.74,98.73999999999995,1.0004263256414561e-10
702,2014,0.0,0.0,67.6,67.59999999999998,1.000142108547152e-10
702,2015,0.0,0.0,71.76,71.76000000000005,1.0004263256414561e-10
702,2016,0.0,0.0,230.91,230.91,1e-10
702,2017,0.0,0.0,77.91,77.90999999999997,1.0002842170943041e-10
702,2018,0.0,0.0,63.04,63.039999999999985,1.000071054273576e-10
702,2019,0.0,0.0,138.70999999999998,138.70999999999998,1e-10
702,2020,0.0,0.0,167.86,167.85999999999996,1.0005684341886081e-10
702,2021,0.0,0.0,68.15,68.15000000000002,1.000142108547152e-10
703,1983,0.0,0.0,73.33,73.32999999999998,1.000142108547152e-10
703,1984,1.0,1.0,51.08,51.079999999999984,1.000142108547152e-10
703,1985,1.0,1.0,47.52,47.519999999999996,1.000071054273576e-10
703,1986,0.0,0.0,58.349999999999994,58.34999999999998,1.000142108547152e-10
703,1987,0.0,0.0,60.17,60.170000000000016,1.000142108547152e-10
703,1988,0.0,0.0,55.45,55.449999999999996,1.000071054273576e-10
703,1989,0.0,0.0,55.580000000000005,55.58,1.000071054273576e-10
703,1990,0.0,0.0,77.81,77.80999999999997,1.000142108547152e-10
703,1991,0.0,0.0,79.94000000000001,79.94000000000003,1.000142108547152e-10
703,1992,0.0,0.0,66.27,66.27000000000001,1e-10
703,1993,0.0,0.0,69.82999999999998,69.82999999999998,1.000142108547152e-10
703,1994,1.0,1.0,45.46,45.46000000000001,1.000071054273576e-10
703,1995,1.0,1.0,54.23,54.23,1e-10
703,1996,0.0,0.0,73.78999999999999,73.78999999999999,1e-10
703,1997,0.0,0.0,63.35,63.34999999999999,1.000142108547152e-10
703,1998,0.0,0.0,70.49999999999999,70.5,1e-10
703,1999,0.0,0.0,74.38,74.38000000000001,1.000142108547152e-10
703,2000,1.0,1.0,39.730000000000004,39.730000000000004,1e-10
703,2001,1.0,1.0,47.089999999999996,47.089999999999975,1.000142108547152e-10
703,2002,1.0,1.0,31.34,31.33999999999999,1.000106581410364e-10
703,2003,1.0,1.0,53.86000000000001,53.859999999999985,1.0002131628207281e-10
703,2004,1.0,1.0,40.6,40.59999999999999,1.000142108547152e-10
703,2005,0.0,0.0,109.99,109.98999999999997,1.0002842170943041e-10
703,2006,0.0,0.0,64.21000000000001,64.21000000000001,1e-10
703,2007,0.0,0.0,79.66,79.65999999999997,1.0002842170943041e-10
703,2008,0.0,0.0,94.31,94.30999999999999,1.000142108547152e-10
703,2009,0.0,0.0,88.77000000000001,88.77000000000001,1e-10
703,2010,0.0,0.0,67.27,67.27,1e-10
703,2011,0.0,0.0,79.48,79.48,1e-10
703,2012,1.0,1.0,41.97,41.97000000000001,1.000071054273576e-10
703,2013,0.0,0.0,69.73,69.73,1e-10
703,2014,0.0,0.0,64.77,64.77,1e-10
703,2015,1.0,1.0,54.85000000000001,54.84999999999999,1.0002131628207281e-10
703,2016,0.0,0.0,66.37,66.36999999999999,1.000142108547152e-10
703,2017,0.0,0.0,87.16000000000003,87.15999999999998,1.0002842170943041e-10
703,2018,1.0,1.0,45.37,45.369999999999976,1.0002131628207281e-10
703,2019,0.0,0.0,124.99000000000001,124.98999999999997,1.0004263256414561e-10
703,2020,0.0,0.0,103.76,103.76000000000005,1.0004263256414561e-10
703,2021,1.0,1.0,36.05,36.04999999999999,1.000071054273576e-10
704,1983,0.0,0.0,48.81,48.809999999999995,1.000071054273576e-10
704,1984,0.0,0.0,53.53,53.52999999999999,1.000071054273576e-10
704,1985,0.0,0.0,48.61,48.60999999999998,1.0002131628207281e-10
704,1986,0.0,0.0,40.39,40.39000000000002,1.0002131628207281e-10
