Year,District_id,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2009.0,621.0,71.59,41.28,168.62,71.72,64.47,59.87,4.52,1.37,1.85,1.24,4.97,10.33,10.32,22.13,20.64,8.35,6.65,48.77,36.52,3.29,25.8,4.74,14.4,9.68
2010.0,621.0,32.21,36.52,58.44,114.54,38.64,22.13,4.32,1.22,1.53,1.44,4.07,2.98,7.11,16.19,29.18,13.6,26.49,5.26,3.14,13.75,14.97,5.71,21.4,14.3
2011.0,621.0,87.92,201.46,173.73,82.59,37.88,27.71,1.92,1.06,1.21,1.15,1.91,2.35,4.52,7.94,31.24,24.7,10.69,9.08,32.5,6.41,6.69,15.03,9.21,14.61
2012.0,621.0,71.4,92.8,76.41,146.02,73.59,27.69,4.81,2.67,2.11,1.62,1.57,1.74,9.36,6.47,13.09,8.74,8.54,13.15,25.34,31.32,13.43,6.91,5.46,5.7
2013.0,621.0,95.72,31.78,55.57,120.23,84.75,29.69,4.37,3.42,1.1,2.49,11.16,5.08,6.54,5.96,43.79,37.81,21.72,57.11,21.34,24.82,6.1,2.36,17.93,26.41
2014.0,621.0,50.02,46.7,90.23,41.67,28.83,28.37,8.57,1.57,6.42,2.58,1.86,2.03,10.71,6.45,24.62,4.96,68.96,47.82,38.24,40.92,15.87,13.12,5.81,11.52
2015.0,621.0,28.3,54.2,46.01,25.78,29.32,18.65,6.25,2.03,4.16,1.78,1.9,3.49,10.72,11.74,13.99,37.71,65.1,54.47,15.56,15.7,21.71,5.55,7.5,13.19
2016.0,621.0,40.92,78.13,194.84,80.29,22.54,30.33,3.87,6.76,3.22,1.31,6.33,4.53,9.96,7.63,3.79,3.63,48.53,40.97,19.9,6.98,25.6,16.29,8.67,26.09
2017.0,621.0,133.81,84.65,96.6,47.57,30.26,19.81,2.86,1.16,1.58,2.8,3.1,3.71,17.13,29.59,27.28,16.62,15.28,16.5,6.87,25.81,23.96,22.65,11.3,25.48
2018.0,621.0,75.25,71.07,57.54,71.15,47.23,11.33,1.65,0.75,5.85,2.41,6.69,12.06,3.69,4.44,20.41,19.51,29.36,20.15,43.62,11.75,31.95,2.89,23.49,19.72
2019.0,621.0,29.2,117.84,33.14,31.33,24.12,23.89,12.86,1.64,2.18,2.88,5.53,2.78,8.75,35.57,35.35,17.92,42.4,37.41,33.5,26.89,13.02,23.18,9.2,9.99
2020.0,621.0,85.36,46.64,105.39,87.74,26.8,28.08,11.86,2.9,7.46,7.24,6.02,2.1,37.2,10.3,11.15,28.71,32.38,99.54,36.82,33.04,37.14,4.17,8.86,21.63
2021.0,621.0,43.82,24.6,34.11,118.63,60.8,18.77,1.66,0.77,6.24,2.28,5.53,3.72,6.75,5.39,3.3,3.58,35.97,48.79,12.15,24.86,14.24,6.47,13.27,15.84
2022.0,621.0,57.4,103.5,48.08,35.14,59.63,32.0,3.51,1.77,1.05,1.13,4.49,5.1,49.57,12.35,,,,,,,,,,
1983.0,635.0,8.79,20.71,51.69,16.36,3.47,5.98,2.43,1.49,1.35,1.32,3.79,2.52,4.94,8.0,12.38,4.27,6.29,4.26,4.9,5.66,9.0,7.36,8.91,4.14
1984.0,635.0,30.45,17.46,59.26,49.78,41.11,7.67,2.14,1.47,0.9,0.9,1.29,1.42,2.82,4.52,5.68,6.12,9.62,8.77,3.46,8.54,1.37,1.76,5.99,17.19
1985.0,635.0,22.53,20.19,28.77,32.42,9.14,10.65,1.48,0.97,0.88,0.93,2.01,2.22,2.61,3.41,3.37,2.59,2.54,8.19,5.61,4.85,1.84,1.78,10.59,5.45
1986.0,635.0,4.97,37.23,38.72,10.53,5.64,7.79,2.63,1.62,0.91,0.9,2.34,6.53,2.52,2.82,6.66,4.32,8.94,3.66,3.13,5.16,2.45,5.14,8.58,30.71
1987.0,635.0,28.41,21.8,31.32,7.19,5.83,8.8,1.81,1.18,0.99,1.27,1.55,3.04,4.37,4.19,7.3,8.63,12.08,11.33,2.32,2.06,4.0,16.35,9.46,5.19
1988.0,635.0,16.42,14.89,7.12,5.03,3.65,5.67,2.28,2.4,0.92,0.87,1.34,3.77,7.77,3.27,2.91,6.11,13.73,3.68,5.25,1.38,1.42,1.46,8.41,6.44
1989.0,635.0,35.9,46.39,34.64,6.72,10.52,14.84,1.74,0.94,1.17,0.95,2.37,4.94,4.95,8.07,3.48,2.83,7.18,11.4,1.92,3.18,1.81,1.76,7.05,5.78
1990.0,635.0,19.29,56.76,6.74,21.78,4.06,8.93,1.43,0.94,1.24,1.26,2.11,2.53,3.95,4.62,18.63,6.41,4.05,10.5,2.42,2.89,2.37,2.51,5.03,5.83
1991.0,635.0,16.62,8.52,47.81,14.11,12.38,18.01,1.52,0.99,1.01,1.04,2.73,2.85,2.39,2.54,6.29,7.23,4.22,5.17,7.48,4.24,2.51,5.59,6.6,5.3
