District_id,Year,Simulated_event,Observed_event,Observed_precip,Ens_mean_precip,Ens_sd_precip
701,1983,0.0,0.0,69.19,49.85410256410256,14.884138816208
701,1984,0.0,1.0,41.38999999999999,49.85410256410256,14.884138816208
701,1985,0.0,1.0,44.76,49.85410256410256,14.884138816208
701,1986,0.0,0.0,51.37,49.85410256410256,14.884138816208
701,1987,0.0,1.0,44.45,49.85410256410256,14.884138816208
701,1988,0.0,1.0,38.21,49.85410256410256,14.884138816208
701,1989,0.0,1.0,41.89,49.85410256410256,14.884138816208
701,1990,0.0,0.0,74.78,49.85410256410256,14.884138816208
701,1991,0.0,0.0,60.55,49.85410256410256,14.884138816208
701,1992,0.0,0.0,61.17,49.85410256410256,14.884138816208
701,1993,0.0,0.0,49.18,49.85410256410256,14.884138816208
701,1994,0.0,1.0,41.949999999999996,49.85410256410256,14.884138816208
701,1995,0.0,0.0,46.04,49.85410256410256,14.884138816208
701,1996,0.0,0.0,54.809999999999995,49.85410256410256,14.884138816208
701,1997,0.0,0.0,70.80000000000001,49.85410256410256,14.884138816208
701,1998,0.0,0.0,57.690000000000005,49.85410256410256,14.884138816208
701,1999,0.0,0.0,80.16000000000001,49.85410256410256,14.884138816208
701,2000,0.0,1.0,39.69,49.85410256410256,14.884138816208
701,2001,0.0,1.0,40.2,49.85410256410256,14.884138816208
701,2002,0.0,1.0,32.94,49.85410256410256,14.884138816208
701,2003,0.0,0.0,50.92,49.85410256410256,14.884138816208
701,2004,0.0,1.0,41.77,49.85410256410256,14.884138816208
701,2005,0.0,0.0,81.78999999999999,49.85410256410256,14.884138816208
701,2006,0.0,0.0,51.34,49.85410256410256,14.884138816208
701,2007,0.0,0.0,75.67,49.85410256410256,14.884138816208
701,2008,0.0,0.0,68.10000000000001,49.85410256410256,14.884138816208
701,2009,0.0,0.0,87.03999999999999,49.85410256410256,14.884138816208
701,2010,0.0,0.0,54.739999999999995,49.85410256410256,14.884138816208
701,2011,0.0,0.0,45.01,49.85410256410256,14.884138816208
701,2012,0.0,1.0,43.87,49.85410256410256,14.884138816208
701,2013,0.0,0.0,63.66,49.85410256410256,14.884138816208
701,2014,0.0,0.0,53.51,49.85410256410256,14.884138816208
701,2015,0.0,0.0,64.95,49.85410256410256,14.884138816208
701,2016,0.0,0.0,47.709999999999994,49.85410256410256,14.884138816208
701,2017,0.0,0.0,69.68999999999998,49.85410256410256,14.884138816208
701,2018,0.0,1.0,42.02,49.85410256410256,14.884138816208
701,2019,0.0,0.0,109.35,49.85410256410256,14.884138816208
701,2020,0.0,0.0,67.44,49.85410256410256,14.884138816208
701,2021,0.0,1.0,31.990000000000002,49.85410256410256,14.884138816208
702,1983,0.0,0.0,68.78,55.66410256410258,24.111135178254184
