District_id,Year,Simulated_event,Observed_event,Observed_precip,Ens_mean_precip,Ens_sd_precip
701,1983,0.0,0.0,69.19,71.99333333333335,4.278065302902511
701,1984,1.0,1.0,41.38999999999999,42.183333333333344,4.278065302902509
701,1985,1.0,1.0,44.76,46.553333333333335,4.27806530290251
701,1986,0.0,0.0,51.37,47.57333333333332,4.27806530290251
701,1987,1.0,1.0,44.45,44.20333333333333,4.27806530290251
701,1988,1.0,1.0,38.21,41.483333333333334,4.27806530290251
701,1989,1.0,1.0,41.89,43.70333333333333,4.27806530290251
701,1990,0.0,0.0,74.78,76.76333333333335,4.27806530290251
701,1991,0.0,0.0,60.55,61.873333333333335,4.278065302902511
701,1992,0.0,0.0,61.17,63.18333333333332,4.278065302902511
701,1993,0.0,0.0,49.18,52.813333333333325,4.278065302902511
701,1994,1.0,1.0,41.949999999999996,45.20333333333333,4.27806530290251
701,1995,0.0,0.0,46.04,48.65333333333334,4.278065302902509
701,1996,0.0,0.0,54.809999999999995,57.973333333333336,4.27806530290251
701,1997,0.0,0.0,70.80000000000001,64.96333333333335,4.278065302902511
701,1998,0.0,0.0,57.690000000000005,57.43333333333332,4.27806530290251
701,1999,0.0,0.0,80.16000000000001,82.31333333333335,4.278065302902511
701,2000,1.0,1.0,39.69,43.50333333333333,4.27806530290251
701,2001,1.0,1.0,40.2,42.70333333333333,4.27806530290251
701,2002,1.0,1.0,32.94,36.703333333333326,4.27806530290251
701,2003,0.0,0.0,50.92,53.633333333333326,4.278065302902509
701,2004,1.0,1.0,41.77,45.433333333333344,4.278065302902509
701,2005,0.0,0.0,81.78999999999999,84.19333333333334,4.278065302902511
701,2006,0.0,0.0,51.34,55.00333333333332,4.278065302902511
701,2007,0.0,0.0,75.67,66.92333333333335,4.278065302902512
701,2008,0.0,0.0,68.10000000000001,71.90333333333335,4.278065302902511
701,2009,0.0,0.0,87.03999999999999,86.40333333333334,4.278065302902511
701,2010,0.0,0.0,54.739999999999995,58.57333333333334,4.27806530290251
701,2011,1.0,0.0,45.01,46.70333333333333,4.27806530290251
701,2012,0.0,1.0,43.87,47.60333333333334,4.278065302902511
701,2013,0.0,0.0,63.66,60.973333333333336,4.27806530290251
701,2014,0.0,0.0,53.51,51.17333333333333,4.27806530290251
701,2015,0.0,0.0,64.95,63.833333333333336,4.278065302902511
701,2016,0.0,0.0,47.709999999999994,48.22333333333333,4.27806530290251
701,2017,0.0,0.0,69.68999999999998,71.65333333333335,4.278065302902511
701,2018,1.0,1.0,42.02,45.883333333333326,4.27806530290251
701,2019,0.0,0.0,109.35,101.61333333333333,4.278065302902511
701,2020,0.0,0.0,67.44,59.263333333333335,4.27806530290251
701,2021,1.0,1.0,31.990000000000002,35.64333333333334,4.27806530290251
702,1983,0.0,0.0,68.78,77.36076923076922,18.77223937645454
702,1984,0.0,0.0,53.86,60.11076923076922,18.77223937645454
702,1985,1.0,1.0,46.99000000000001,50.35076923076923,18.77223937645454
702,1986,1.0,1.0,44.910000000000004,53.27076923076924,18.77223937645454
702,1987,0.0,0.0,64.17,60.580769230769235,18.77223937645454
702,1988,0.0,1.0,50.83,56.790769230769236,18.772239376454543
702,1989,1.0,0.0,53.63,55.40076923076922,18.77223937645454
702,1990,0.0,0.0,69.83,75.84076923076921,18.77223937645454
702,1991,0.0,0.0,56.91,61.93076923076922,18.77223937645454
702,1992,0.0,0.0,67.71000000000001,76.05076923076923,18.77223937645454
702,1993,1.0,1.0,45.82,54.20076923076923,18.77223937645454
702,1994,1.0,1.0,43.47,49.63076923076923,18.77223937645454
702,1995,1.0,1.0,46.120000000000005,53.47076923076922,18.772239376454536
702,1996,1.0,1.0,46.55,54.32076923076924,18.77223937645454
702,1997,0.0,0.0,51.57,56.880769230769225,18.772239376454536
702,1998,0.0,0.0,57.61999999999999,56.59076923076923,18.77223937645454
702,1999,0.0,0.0,74.21,77.32076923076923,18.772239376454536
702,2000,1.0,1.0,39.67,46.50076923076922,18.772239376454536
702,2001,1.0,1.0,41.25,46.56076923076923,18.77223937645454
702,2002,1.0,1.0,43.81,52.86076923076922,18.77223937645454
702,2003,0.0,0.0,64.47999999999999,67.41076923076923,18.77223937645454
702,2004,1.0,1.0,44.4,55.01076923076922,18.772239376454536
702,2005,0.0,0.0,130.32999999999998,120.22076923076925,18.77223937645454
702,2006,0.0,0.0,72.2,71.08076923076922,18.77223937645454
702,2007,0.0,0.0,145.07999999999998,124.86076923076922,18.77223937645454
702,2008,0.0,1.0,49.36000000000001,58.03076923076924,18.772239376454536
702,2009,0.0,0.0,93.9,73.55076923076923,18.77223937645454
702,2010,0.0,0.0,54.71,65.37076923076923,18.772239376454536
702,2011,0.0,0.0,75.46000000000001,76.70076923076923,18.772239376454536
702,2012,1.0,1.0,34.660000000000004,39.96076923076922,18.77223937645454
702,2013,0.0,0.0,98.74,87.39076923076922,18.772239376454536
702,2014,0.0,0.0,67.6,66.21076923076923,18.77223937645454
702,2015,0.0,0.0,71.76,69.97076923076924,18.772239376454536
702,2016,0.0,0.0,230.91,152.67076923076922,18.77223937645454
702,2017,0.0,0.0,77.91,82.58076923076922,18.772239376454536
702,2018,0.0,0.0,63.04,69.81076923076921,18.77223937645454
702,2019,0.0,0.0,138.70999999999998,124.85076923076925,18.77223937645454
702,2020,0.0,0.0,167.86,93.84076923076923,18.77223937645454
702,2021,1.0,0.0,68.15,48.01076923076922,18.772239376454536
703,1983,0.0,0.0,73.33,74.81384615384614,6.2856599578559464
703,1984,1.0,1.0,51.08,50.54384615384614,6.285659957855947
703,1985,1.0,1.0,47.52,50.44384615384616,6.285659957855948
703,1986,0.0,0.0,58.349999999999994,58.92384615384615,6.2856599578559464
703,1987,1.0,0.0,60.17,52.95384615384615,6.2856599578559464
703,1988,0.0,0.0,55.45,56.933846153846154,6.2856599578559464
703,1989,0.0,0.0,55.580000000000005,56.74384615384617,6.285659957855946
703,1990,0.0,0.0,77.81,80.34384615384614,6.2856599578559464
703,1991,0.0,0.0,79.94000000000001,74.80384615384617,6.2856599578559464
703,1992,0.0,0.0,66.27,68.04384615384616,6.2856599578559464
703,1993,0.0,0.0,69.82999999999998,73.71384615384616,6.2856599578559464
703,1994,1.0,1.0,45.46,48.623846153846166,6.285659957855946
703,1995,1.0,1.0,54.23,55.27384615384615,6.2856599578559464
703,1996,0.0,0.0,73.78999999999999,77.81384615384614,6.2856599578559464
703,1997,0.0,0.0,63.35,62.06384615384616,6.2856599578559464
