District_id,Year,Simulated_event,Observed_event,Observed_vhi,Ens_mean_vhi,Ens_sd_vhi
701,1983,0.0,0.0,36.425,35.21633333333333,5.063283972108343
701,1984,0.0,0.0,38.016,39.46231623931624,5.012889654697085
701,1985,1.0,1.0,23.744,24.50236752136752,5.047863065387795
701,1986,1.0,1.0,23.087,24.020418803418803,5.030614804935705
701,1987,0.0,1.0,28.270999999999997,33.924726495726496,5.040308514417095
701,1988,0.0,0.0,36.45400000000001,36.27320512820512,5.040001562876962
701,1989,1.0,1.0,32.411,32.744521367521365,5.054030912754536
701,1990,1.0,1.0,24.896000000000004,24.116521367521372,5.021715185794882
701,1991,1.0,0.0,34.00599999999999,31.722025641025645,5.015992339925558
701,1992,0.0,0.0,52.991,57.01944444444444,5.049506739336185
701,1993,0.0,0.0,45.993,44.017649572649574,5.016301828528572
701,1994,1.0,0.0,41.583000000000006,26.869393162393155,5.026266204687999
701,1995,0.0,0.0,41.152,,
701,1996,0.0,1.0,32.559000000000005,39.44648717948718,5.025338620515111
701,1997,1.0,1.0,33.398,31.440418803418808,5.012812917895778
701,1998,0.0,0.0,59.47600000000001,65.5012564102564,5.016268164106797
701,1999,0.0,0.0,45.29,44.51669230769231,5.012847699678713
701,2000,1.0,1.0,22.895,24.32477777777778,5.014209698764809
701,2001,1.0,1.0,26.949,19.787478632478635,5.0129222201246
701,2002,1.0,1.0,28.110000000000003,24.663478632478633,5.014715915675966
701,2003,1.0,0.0,36.882,33.07192307692307,5.044166142388129
701,2004,0.0,0.0,45.272,52.44253846153847,5.053235560920028
701,2005,0.0,0.0,58.186,46.48310256410256,5.035183778452912
701,2006,0.0,0.0,40.684,43.43556410256411,5.044412993800958
701,2007,0.0,0.0,46.682,55.12835042735045,5.05655963587363
701,2008,0.0,0.0,55.275999999999996,55.58465811965813,5.017024043642965
701,2009,0.0,0.0,52.347,54.79195726495727,5.06448574370483
701,2010,0.0,0.0,40.545,44.81164957264957,5.0148764299380675
701,2011,0.0,0.0,46.265,52.65424786324785,5.055836420241059
701,2012,0.0,0.0,58.278999999999996,57.31142735042735,5.0285976839850886
701,2013,0.0,0.0,41.962,50.21448717948717,5.061430905875381
701,2014,0.0,0.0,40.678999999999995,36.97850427350428,5.039810585827428
701,2015,0.0,0.0,39.477,34.78183760683761,5.026976613723079
701,2016,0.0,1.0,33.822,34.152538461538455,5.030552846540279
701,2017,1.0,1.0,32.16,26.793529914529916,5.041083366635846
701,2018,0.0,1.0,32.939,34.488094017094014,5.069762220201527
701,2019,1.0,0.0,40.514,32.98149572649572,5.037937541558226
701,2020,0.0,0.0,49.044000000000004,47.826333333333324,5.037425061365257
701,2021,0.0,0.0,40.62,42.365307692307695,5.088361038702862
702,1983,0.0,0.0,45.094,49.83855555555555,7.531636026400565
702,1984,0.0,0.0,63.754000000000005,68.17453846153846,7.482704333825649
702,1985,0.0,1.0,30.002999999999997,44.031940170940175,7.368743552275705
702,1986,1.0,1.0,29.180999999999994,38.13306837606837,7.528401021455376
702,1987,0.0,1.0,41.223000000000006,50.335512820512825,7.530400050329889
702,1988,1.0,1.0,37.283,41.34722222222222,7.5346672302904345
702,1989,0.0,0.0,46.452999999999996,43.101341880341884,7.5081904507499955
702,1990,1.0,1.0,45.028999999999996,42.89382051282051,7.4993342949037896
702,1991,0.0,0.0,48.33,48.80052136752136,7.4762483717053
702,1992,1.0,0.0,46.869,40.17734188034188,7.442191664274521
702,1993,1.0,0.0,49.799,42.140555555555544,7.407690141612979
702,1994,1.0,0.0,52.75599999999999,34.1258717948718,7.5210463068093265
702,1995,0.0,0.0,57.306000000000004,,
702,1996,0.0,1.0,39.766000000000005,50.59681196581196,7.458584402805278
702,1997,1.0,1.0,39.449000000000005,39.20486324786325,7.419558273141183
702,1998,0.0,0.0,70.167,78.23060683760683,7.437567786330122
702,1999,1.0,0.0,48.779999999999994,42.474726495726486,7.396955545342976
702,2000,1.0,1.0,42.138,33.94522222222222,7.414152416086833
702,2001,1.0,1.0,24.029999999999998,21.99923931623931,7.378733672194175
702,2002,1.0,1.0,34.765,26.924179487179483,7.454357052881176
702,2003,1.0,1.0,40.854,40.23838461538461,7.4629663506543755
702,2004,0.0,0.0,45.996,44.263991452991455,7.451685541270224
702,2005,0.0,0.0,57.102,44.56749572649573,7.53171342167922
702,2006,0.0,1.0,34.272999999999996,45.00460683760683,7.463746192484942
702,2007,0.0,0.0,59.028999999999996,59.038589743589746,7.619358576367492
702,2008,0.0,0.0,49.620000000000005,44.418692307692304,7.530168797042976
702,2009,0.0,0.0,62.580999999999996,52.90491452991453,7.5311720173101255
702,2010,0.0,0.0,46.615,48.30542735042736,7.426091308410578
702,2011,0.0,0.0,74.25399999999999,72.93488034188033,7.404201095446195
702,2012,0.0,0.0,68.175,64.13245299145298,7.473149358711087
702,2013,0.0,0.0,60.508,66.3924188034188,7.395408402229683
702,2014,0.0,0.0,49.553999999999995,50.93570085470086,7.399942271683125
702,2015,0.0,0.0,47.616,45.544059829059826,7.388137567661816
702,2016,0.0,0.0,52.386,55.906692307692325,7.390362161705101
702,2017,1.0,0.0,46.62,37.69982051282051,7.408858079771079
702,2018,0.0,1.0,45.001999999999995,54.35913675213676,7.440599760610821
702,2019,0.0,0.0,54.367,45.835,7.418705364383668
702,2020,0.0,0.0,75.43900000000001,75.98792307692307,7.430547104865174
702,2021,0.0,0.0,56.709999999999994,69.75216239316241,7.5001026850083745
703,1983,0.0,1.0,36.219,46.11132478632478,5.814671224199553
703,1984,1.0,0.0,43.13,35.06932478632479,5.807615605236153
703,1985,1.0,1.0,30.556,35.063,5.797765139822771
703,1986,1.0,1.0,22.832,22.834042735042733,5.837302472549827
703,1987,0.0,1.0,31.179999999999996,44.5486923076923,5.902389025996018
703,1988,0.0,0.0,55.864,51.61570085470085,5.952003374575802
703,1989,1.0,1.0,35.791000000000004,36.76342735042736,5.892238835672967
703,1990,1.0,1.0,25.205000000000002,22.768931623931625,5.8160046209983065
703,1991,1.0,0.0,39.166,34.64469230769231,5.816140001914782
703,1992,0.0,0.0,59.875,68.8375811965812,5.942364436282787
703,1993,0.0,0.0,67.56,73.65741025641024,5.956714542478371
703,1994,0.0,0.0,55.403999999999996,42.88537606837607,5.798473934898077
703,1995,0.0,1.0,34.926,,
703,1996,1.0,1.0,35.096999999999994,37.46674358974359,5.933975364605778
703,1997,1.0,1.0,34.653,35.547222222222224,5.799138656710522
703,1998,0.0,0.0,50.123,46.82118803418804,5.838742454269785
703,1999,0.0,0.0,48.44,44.16605982905982,5.810119614264015
703,2000,1.0,1.0,28.610999999999997,29.806760683760675,5.813889007470298
703,2001,1.0,1.0,38.120999999999995,31.985256410256415,5.880315641017406
703,2002,1.0,1.0,36.521,33.81857264957264,5.802870680759696
703,2003,0.0,0.0,50.00599999999999,49.206162393162394,5.868055251886227
703,2004,0.0,1.0,38.658,44.59756410256411,5.849127955242925
703,2005,0.0,0.0,62.80999999999999,58.05597435897436,5.948786609783327
703,2006,0.0,0.0,49.946,50.752760683760684,5.874536736614092
703,2007,0.0,0.0,47.918,59.213324786324776,5.804565772261235
703,2008,0.0,0.0,51.749,51.049461538461536,5.807098635065055
703,2009,0.0,0.0,52.885000000000005,49.58590598290599,5.849697265478258
703,2010,0.0,0.0,49.167,50.49768376068376,5.8144744166271325
703,2011,0.0,0.0,54.30899999999999,57.2741282051282,5.86320555188972
703,2012,0.0,0.0,57.336,55.660743589743596,5.883017012231021
703,2013,0.0,0.0,55.373000000000005,66.12058974358975,5.909761029230812
703,2014,0.0,0.0,52.233999999999995,46.22200854700855,5.863320580197781
703,2015,0.0,0.0,49.146,44.37776923076923,5.833732545245004
703,2016,0.0,0.0,45.102,45.29913675213675,5.853010965425132
703,2017,1.0,0.0,46.826,38.01000854700855,5.850478042022323
703,2018,0.0,0.0,41.995000000000005,44.1112905982906,5.878157804617662
703,2019,1.0,0.0,48.944,42.077341880341876,5.807152656952057
703,2020,0.0,0.0,56.001999999999995,51.42282905982907,5.856908625718308
703,2021,0.0,0.0,46.862,48.8695982905983,5.853491727012588
704,1983,1.0,1.0,36.553999999999995,34.73406837606837,5.644034471808323
704,1984,0.0,0.0,53.689,52.08586324786324,5.578869025227984
704,1985,1.0,1.0,23.443,28.195470085470088,5.5481942936175574
704,1986,1.0,1.0,31.481,34.36423931623931,5.599043403311554
704,1987,0.0,0.0,42.012,49.07446153846154,5.666443762742262
704,1988,0.0,0.0,41.485,54.11541880341881,5.702970098838975
704,1989,0.0,0.0,50.629999999999995,48.40933333333333,5.654275896669772
704,1990,0.0,0.0,48.367000000000004,48.741948717948716,5.5801611270297915
704,1991,0.0,0.0,46.177,47.38723076923077,5.596540242994291
704,1992,0.0,0.0,46.04200000000001,42.4602735042735,5.59733476618287
704,1993,0.0,0.0,50.63700000000001,43.700393162393155,5.546016833064015
704,1994,1.0,0.0,41.32000000000001,28.57425641025641,5.582019856553713
704,1995,0.0,0.0,52.928,,
704,1996,0.0,1.0,33.665,40.04362393162392,5.589068511688809
704,1997,1.0,1.0,38.587,37.265179487179495,5.562174606528652
704,1998,0.0,0.0,70.44800000000001,74.42540170940171,5.605884052809149
704,1999,0.0,0.0,48.190999999999995,44.69649572649572,5.555770984917205
704,2000,1.0,0.0,42.299,37.11798290598291,5.57878908791444
704,2001,1.0,1.0,25.588,26.006923076923076,5.578829044523512
704,2002,1.0,1.0,30.141,25.323675213675212,5.55331935166261
704,2003,1.0,1.0,30.721000000000004,29.44104273504274,5.6194726615225745
704,2004,0.0,0.0,46.253,49.768649572649565,5.590590051956148
704,2005,0.0,0.0,55.75699999999999,45.83126495726495,5.613416940307849
704,2006,1.0,1.0,33.129,37.534940170940175,5.605401029475525
704,2007,0.0,0.0,53.412,54.95618803418803,5.687866922759611
704,2008,0.0,0.0,41.982000000000006,39.7568547008547,5.623692258235735
704,2009,0.0,0.0,57.522000000000006,48.13205128205128,5.6992104984990934
704,2010,1.0,1.0,30.088000000000005,38.18052991452992,5.550780182792296
704,2011,0.0,0.0,68.94999999999999,68.026905982906,5.595164531260984
704,2012,0.0,0.0,64.10999999999999,57.76550427350427,5.613189131706892
704,2013,0.0,0.0,65.893,71.10305982905983,5.562230915066246
704,2014,0.0,0.0,45.33,44.09290598290598,5.547644355269649
704,2015,1.0,0.0,41.522,38.99008547008546,5.554501224354499
704,2016,0.0,1.0,38.285999999999994,41.52442735042735,5.557316217319364
704,2017,1.0,1.0,34.928000000000004,31.737555555555552,5.555749102369595
704,2018,0.0,1.0,32.749,41.149418803418804,5.562062281206324
704,2019,0.0,0.0,46.911,40.6028547008547,5.572526619319338
704,2020,0.0,0.0,65.643,64.53777777777779,5.592849742004172
704,2021,0.0,0.0,51.411,61.400461538461535,5.633574981320499
705,1983,0.0,0.0,36.855,52.829538461538455,6.738077808808728
705,1984,0.0,0.0,33.94199999999999,37.25449572649573,6.562497845492366
705,1985,1.0,1.0,20.307,23.379008547008546,6.520613666310608
705,1986,1.0,1.0,21.665,19.43917948717949,6.579530187021014
705,1987,0.0,1.0,27.5,28.651846153846147,6.575734131050455
705,1988,0.0,0.0,42.577999999999996,34.83085470085471,6.562247073199566
705,1989,0.0,0.0,32.282,30.455641025641032,6.585923097937129
705,1990,0.0,1.0,26.456,30.295435897435897,6.603659757735064
705,1991,0.0,1.0,29.931,30.062632478632484,6.534640495008009
705,1992,0.0,0.0,56.42100000000001,58.10049572649572,6.59689833278674
705,1993,0.0,0.0,53.166999999999994,59.34172649572649,6.662913867286687
705,1994,0.0,0.0,41.102999999999994,30.790239316239315,6.554047097568339
705,1995,0.0,0.0,32.484,,
705,1996,0.0,0.0,32.123000000000005,42.62719658119659,6.649922305289703
705,1997,0.0,0.0,35.781,31.435162393162393,6.533225652828436
705,1998,0.0,0.0,56.895,65.36639316239315,6.520595993813274
705,1999,0.0,0.0,45.592999999999996,39.80411965811965,6.538812383223813
705,2000,1.0,1.0,19.366,24.1345811965812,6.559013972412544
705,2001,1.0,1.0,26.144,22.032222222222224,6.580324139075153
705,2002,1.0,0.0,31.671,26.190974358974362,6.5239451274737394
