District_id,Year,Simulated_event,Observed_event,Observed_precip,Ens_mean_precip,Ens_sd_precip
701,1983,0.0,0.0,69.19,64.5676923076923,14.874539848451521
701,1984,0.0,1.0,41.38999999999999,51.96769230769231,14.874539848451521
701,1985,0.0,1.0,44.76,52.32769230769231,14.874539848451521
701,1986,0.0,0.0,51.37,52.17769230769231,14.874539848451517
701,1987,1.0,1.0,44.45,51.5376923076923,14.874539848451521
701,1988,1.0,1.0,38.21,51.55769230769231,14.874539848451521
701,1989,1.0,1.0,41.89,51.46769230769231,14.874539848451521
701,1990,0.0,0.0,74.78,55.54769230769231,14.874539848451517
701,1991,0.0,0.0,60.55,52.30769230769231,14.874539848451521
701,1992,0.0,0.0,61.17,52.00769230769231,14.874539848451517
701,1993,0.0,0.0,49.18,51.86769230769231,14.874539848451517
701,1994,0.0,1.0,41.949999999999996,51.65769230769231,14.874539848451521
701,1995,0.0,0.0,46.04,51.90769230769231,14.874539848451521
701,1996,0.0,0.0,54.809999999999995,56.707692307692305,14.874539848451521
701,1997,1.0,0.0,70.80000000000001,51.50769230769231,14.874539848451517
701,1998,0.0,0.0,57.690000000000005,54.417692307692306,14.874539848451521
701,1999,1.0,0.0,80.16000000000001,51.60769230769231,14.874539848451521
701,2000,0.0,1.0,39.69,51.79769230769231,14.874539848451521
701,2001,0.0,1.0,40.2,52.09769230769231,14.874539848451517
701,2002,0.0,1.0,32.94,51.98769230769231,14.874539848451517
701,2003,0.0,0.0,50.92,53.01769230769231,14.874539848451521
701,2004,1.0,1.0,41.77,51.51769230769231,14.874539848451521
701,2005,0.0,0.0,81.78999999999999,51.86769230769231,14.874539848451517
701,2006,0.0,0.0,51.34,52.32769230769231,14.874539848451521
701,2007,0.0,0.0,75.67,59.677692307692304,14.874539848451521
701,2008,0.0,0.0,68.10000000000001,53.46769230769231,14.874539848451521
701,2009,0.0,0.0,87.03999999999999,57.22769230769231,14.874539848451521
701,2010,0.0,0.0,54.739999999999995,58.6176923076923,14.874539848451521
701,2011,1.0,0.0,45.01,51.35769230769231,14.874539848451521
701,2012,0.0,1.0,43.87,55.49769230769232,14.874539848451517
701,2013,0.0,0.0,63.66,55.8676923076923,14.874539848451521
701,2014,1.0,0.0,53.51,51.09769230769231,14.874539848451521
701,2015,1.0,0.0,64.95,50.7876923076923,14.874539848451521
701,2016,1.0,0.0,47.709999999999994,51.4776923076923,14.874539848451521
701,2017,1.0,0.0,69.68999999999998,50.80769230769231,14.874539848451521
701,2018,1.0,1.0,42.02,50.98769230769231,14.874539848451517
701,2019,1.0,0.0,109.35,51.42769230769231,14.874539848451517
701,2020,0.0,0.0,67.44,53.58769230769231,14.874539848451517
701,2021,0.0,1.0,31.990000000000002,51.98769230769231,14.874539848451516
702,1983,0.0,0.0,68.78,71.15897435897435,23.60595696177104
702,1984,0.0,0.0,53.86,57.11897435897437,23.605956961771042
702,1985,0.0,1.0,46.99000000000001,57.15897435897437,23.60595696177104
702,1986,0.0,1.0,44.910000000000004,57.35897435897436,23.60595696177104
702,1987,0.0,0.0,64.17,57.18897435897434,23.60595696177104
702,1988,1.0,1.0,50.83,56.65897435897437,23.60595696177104
702,1989,0.0,0.0,53.63,57.598974358974374,23.60595696177104
702,1990,0.0,0.0,69.83,58.048974358974355,23.60595696177104
702,1991,0.0,0.0,56.91,57.13897435897437,23.605956961771042
702,1992,0.0,0.0,67.71000000000001,60.31897435897436,23.605956961771042
702,1993,0.0,1.0,45.82,57.14897435897436,23.605956961771046
702,1994,1.0,1.0,43.47,57.03897435897436,23.605956961771042
702,1995,1.0,1.0,46.120000000000005,56.95897435897435,23.605956961771042
702,1996,0.0,1.0,46.55,57.098974358974374,23.60595696177104
702,1997,1.0,0.0,51.57,56.49897435897436,23.60595696177104
702,1998,0.0,0.0,57.61999999999999,57.22897435897434,23.60595696177104
702,1999,1.0,0.0,74.21,56.49897435897436,23.60595696177104
702,2000,0.0,1.0,39.67,57.13897435897437,23.605956961771042
702,2001,0.0,1.0,41.25,57.70897435897435,23.60595696177104
702,2002,0.0,1.0,43.81,59.14897435897434,23.605956961771042
702,2003,0.0,0.0,64.47999999999999,60.19897435897436,23.60595696177104
702,2004,1.0,1.0,44.4,56.13897435897437,23.605956961771042
702,2005,0.0,0.0,130.32999999999998,58.66897435897434,23.60595696177104
702,2006,1.0,0.0,72.2,55.72897435897434,23.60595696177104
702,2007,0.0,0.0,145.07999999999998,67.47897435897434,23.60595696177104
702,2008,0.0,1.0,49.36000000000001,59.60897435897436,23.60595696177104
702,2009,0.0,0.0,93.9,60.60897435897436,23.60595696177104
702,2010,0.0,0.0,54.71,58.32897435897438,23.605956961771046
702,2011,1.0,0.0,75.46000000000001,55.60897435897436,23.60595696177104
702,2012,1.0,1.0,34.660000000000004,56.518974358974354,23.605956961771042
702,2013,0.0,0.0,98.74,57.62897435897436,23.605956961771042
702,2014,1.0,0.0,67.6,57.03897435897436,23.605956961771042
702,2015,1.0,0.0,71.76,55.62897435897436,23.605956961771042
702,2016,0.0,0.0,230.91,58.41897435897434,23.60595696177104
702,2017,1.0,0.0,77.91,56.02897435897435,23.605956961771042
702,2018,0.0,0.0,63.04,67.85897435897436,23.60595696177104
702,2019,1.0,0.0,138.70999999999998,57.008974358974356,23.605956961771042
702,2020,0.0,0.0,167.86,71.28897435897434,23.60595696177104
702,2021,0.0,0.0,68.15,59.338974358974355,23.605956961771042
703,1983,0.0,0.0,73.33,69.95974358974358,17.29040900405353
703,1984,0.0,1.0,51.08,61.959743589743596,17.29040900405353
703,1985,0.0,1.0,47.52,61.07974358974358,17.29040900405353
703,1986,0.0,0.0,58.349999999999994,60.33974358974359,17.29040900405353
703,1987,0.0,0.0,60.17,60.43974358974361,17.29040900405353
703,1988,1.0,0.0,55.45,59.459743589743596,17.29040900405353
703,1989,1.0,0.0,55.580000000000005,59.91974358974361,17.29040900405353
703,1990,0.0,0.0,77.81,62.41974358974361,17.29040900405353
703,1991,0.0,0.0,79.94000000000001,64.00974358974358,17.29040900405353
703,1992,0.0,0.0,66.27,64.1697435897436,17.29040900405353
703,1993,0.0,0.0,69.82999999999998,64.1297435897436,17.29040900405353
703,1994,1.0,1.0,45.46,60.029743589743575,17.29040900405353
703,1995,0.0,1.0,54.23,61.66974358974361,17.29040900405353
703,1996,0.0,0.0,73.78999999999999,70.49974358974359,17.290409004053533
703,1997,1.0,0.0,63.35,59.739743589743576,17.29040900405353
703,1998,0.0,0.0,70.49999999999999,60.7297435897436,17.29040900405353
703,1999,1.0,0.0,74.38,59.91974358974361,17.29040900405353
703,2000,1.0,1.0,39.730000000000004,59.9797435897436,17.29040900405353
703,2001,0.0,1.0,47.089999999999996,61.639743589743595,17.290409004053533
703,2002,1.0,1.0,31.34,60.04974358974359,17.29040900405353
703,2003,0.0,1.0,53.86000000000001,62.139743589743595,17.29040900405353
703,2004,1.0,1.0,40.6,59.40974358974359,17.29040900405353
703,2005,0.0,0.0,109.99,62.71974358974358,17.29040900405353
703,2006,0.0,0.0,64.21000000000001,60.64974358974361,17.29040900405353
703,2007,0.0,0.0,79.66,71.23974358974358,17.29040900405353
703,2008,0.0,0.0,94.31,61.11974358974358,17.29040900405353
703,2009,0.0,0.0,88.77000000000001,61.239743589743576,17.29040900405353
703,2010,0.0,0.0,67.27,72.93974358974359,17.29040900405353
703,2011,1.0,0.0,79.48,59.43974358974361,17.29040900405353
703,2012,1.0,1.0,41.97,59.8797435897436,17.29040900405353
703,2013,0.0,0.0,69.73,61.099743589743596,17.29040900405353
