District_id,Year,Simulated_event,Observed_event,Observed_vhi,Ens_mean_vhi,Ens_sd_vhi
701,1983,1.0,0.0,36.425,31.029717948717945,6.181523357898721
701,1984,0.0,0.0,38.016,45.85971794871796,6.181523357898721
701,1985,0.0,1.0,23.744,40.199717948717954,6.181523357898721
701,1986,1.0,1.0,23.087,23.87971794871795,6.18152335789872
701,1987,1.0,1.0,28.270999999999997,29.979717948717944,6.181523357898721
701,1988,0.0,0.0,36.45400000000001,32.88971794871795,6.181523357898721
701,1989,1.0,1.0,32.411,28.149717948717946,6.181523357898721
701,1990,1.0,1.0,24.896000000000004,26.24971794871795,6.181523357898721
701,1991,0.0,0.0,34.00599999999999,35.199717948717954,6.181523357898721
701,1992,0.0,0.0,52.991,51.78971794871795,6.181523357898721
701,1993,0.0,0.0,45.993,46.09971794871795,6.181523357898721
701,1994,1.0,0.0,41.583000000000006,28.169717948717953,6.181523357898721
701,1995,0.0,0.0,41.152,,
701,1996,0.0,1.0,32.559000000000005,39.029717948717945,6.181523357898722
701,1997,0.0,1.0,33.398,35.749717948717944,6.181523357898721
701,1998,0.0,0.0,59.47600000000001,73.53971794871795,6.181523357898722
701,1999,0.0,0.0,45.29,49.47971794871795,6.181523357898721
701,2000,1.0,1.0,22.895,29.199717948717954,6.181523357898722
701,2001,1.0,1.0,26.949,24.55971794871795,6.181523357898722
701,2002,1.0,1.0,28.110000000000003,32.62971794871795,6.181523357898721
701,2003,1.0,0.0,36.882,30.54971794871795,6.181523357898721
701,2004,0.0,0.0,45.272,48.089717948717954,6.181523357898721
701,2005,0.0,0.0,58.186,44.869717948717955,6.181523357898721
701,2006,0.0,0.0,40.684,40.50971794871795,6.181523357898721
701,2007,0.0,0.0,46.682,48.38971794871795,6.181523357898721
701,2008,0.0,0.0,55.275999999999996,59.299717948717934,6.181523357898721
701,2009,0.0,0.0,52.347,49.14971794871795,6.1815233578987225
701,2010,0.0,0.0,40.545,47.82971794871795,6.181523357898721
701,2011,0.0,0.0,46.265,47.70971794871795,6.1815233578987225
701,2012,0.0,0.0,58.278999999999996,57.28971794871796,6.181523357898722
701,2013,0.0,0.0,41.962,45.74971794871795,6.181523357898721
701,2014,0.0,0.0,40.678999999999995,34.949717948717954,6.181523357898721
701,2015,0.0,0.0,39.477,35.47971794871795,6.181523357898721
701,2016,0.0,1.0,33.822,34.09971794871795,6.181523357898721
701,2017,1.0,1.0,32.16,25.07971794871795,6.181523357898721
701,2018,1.0,1.0,32.939,28.299717948717944,6.181523357898721
701,2019,1.0,0.0,40.514,31.789717948717946,6.181523357898721
701,2020,0.0,0.0,49.044000000000004,45.949717948717954,6.181523357898721
701,2021,0.0,0.0,40.62,35.06971794871795,6.181523357898721
702,1983,0.0,0.0,45.094,43.08282051282052,9.72597939412056
702,1984,0.0,0.0,63.754000000000005,67.0428205128205,9.725979394120559
702,1985,0.0,1.0,30.002999999999997,62.14282051282051,9.725979394120563
702,1986,1.0,1.0,29.180999999999994,32.04282051282051,9.72597939412056
702,1987,0.0,1.0,41.223000000000006,45.32282051282052,9.72597939412056
702,1988,1.0,1.0,37.283,31.702820512820516,9.725979394120559
702,1989,1.0,0.0,46.452999999999996,38.59282051282052,9.72597939412056
702,1990,1.0,1.0,45.028999999999996,38.47282051282051,9.725979394120563
702,1991,0.0,0.0,48.33,46.57282051282052,9.72597939412056
702,1992,1.0,0.0,46.869,41.34282051282052,9.72597939412056
702,1993,0.0,0.0,49.799,46.302820512820524,9.72597939412056
702,1994,1.0,0.0,52.75599999999999,30.562820512820515,9.72597939412056
702,1995,0.0,0.0,57.306000000000004,,
702,1996,0.0,1.0,39.766000000000005,49.392820512820514,9.72597939412056
