District_id,Year,Simulated_event,Observed_event,Observed_vhi,Ens_mean_vhi,Ens_sd_vhi
701,1983,0.0,0.0,36.425,36.33517948717949,0.41400209793903486
701,1984,0.0,0.0,38.016,37.95317948717949,0.4140020979390342
701,1985,1.0,1.0,23.744,23.30617948717949,0.414002097939035
701,1986,1.0,1.0,23.087,23.13817948717949,0.41400209793903486
701,1987,1.0,1.0,28.270999999999997,27.631179487179487,0.41400209793903464
701,1988,0.0,0.0,36.45400000000001,37.1331794871795,0.41400209793903486
701,1989,1.0,1.0,32.411,32.50917948717948,0.4140020979390344
701,1990,1.0,1.0,24.896000000000004,24.733179487179484,0.41400209793903503
701,1991,1.0,0.0,34.00599999999999,33.81117948717948,0.4140020979390353
701,1992,0.0,0.0,52.991,52.19217948717949,0.41400209793903564
701,1993,0.0,0.0,45.993,44.95817948717949,0.4140020979390344
701,1994,0.0,0.0,41.583000000000006,41.21517948717949,0.41400209793903353
701,1995,0.0,0.0,41.152,41.21235897435898,0.8280041957780685
701,1996,1.0,1.0,32.559000000000005,32.68517948717948,0.4140020979390344
701,1997,1.0,1.0,33.398,33.32517948717949,0.4140020979390352
701,1998,0.0,0.0,59.47600000000001,59.48617948717949,0.41400209793903503
701,1999,0.0,0.0,45.29,44.95817948717949,0.4140020979390342
701,2000,1.0,1.0,22.895,22.90317948717949,0.41400209793903475
701,2001,1.0,1.0,26.949,27.059179487179488,0.4140020979390346
701,2002,1.0,1.0,28.110000000000003,27.993179487179486,0.41400209793903475
701,2003,0.0,0.0,36.882,37.501179487179485,0.4140020979390356
701,2004,0.0,0.0,45.272,46.54217948717949,0.41400209793903436
701,2005,0.0,0.0,58.186,58.32517948717948,0.41400209793903536
701,2006,0.0,0.0,40.684,40.67017948717948,0.4140020979390346
701,2007,0.0,0.0,46.682,46.61917948717949,0.4140020979390346
701,2008,0.0,0.0,55.275999999999996,55.52117948717949,0.41400209793903464
701,2009,0.0,0.0,52.347,52.02917948717949,0.4140020979390349
701,2010,0.0,0.0,40.545,40.59517948717949,0.4140020979390344
701,2011,0.0,0.0,46.265,45.925179487179484,0.4140020979390344
701,2012,0.0,0.0,58.278999999999996,57.76517948717949,0.41400209793903514
701,2013,0.0,0.0,41.962,41.75217948717949,0.4140020979390345
701,2014,0.0,0.0,40.678999999999995,40.734179487179496,0.41400209793903386
701,2015,0.0,0.0,39.477,39.977179487179484,0.41400209793903486
701,2016,0.0,1.0,33.822,34.197179487179476,0.4140020979390348
701,2017,1.0,1.0,32.16,32.59017948717948,0.4140020979390349
701,2018,1.0,1.0,32.939,33.12417948717949,0.4140020979390344
701,2019,0.0,0.0,40.514,40.990179487179496,0.4140020979390346
701,2020,0.0,0.0,49.044000000000004,49.0651794871795,0.4140020979390352
