longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,279.33,20.9,2008-01-01 00:00:00,6.18,43.12,38.1,3.39
74.0,32.0,289.01,13.1,2008-01-01 06:00:00,15.86,60.55,56.9,13.83
74.0,32.0,282.65,64.8,2008-01-01 12:00:00,9.5,49.1,46.8,8.22
74.0,32.0,278.3,44.1,2008-01-01 18:00:00,5.15,41.27,37.2,2.89
74.0,32.0,277.16,24.1,2008-01-02 00:00:00,4.01,39.22,34.0,1.11
74.0,32.0,289.1,14.3,2008-01-02 06:00:00,15.95,60.71,57.2,14.0
74.0,32.0,283.0,65.0,2008-01-02 12:00:00,9.85,49.73,47.5,8.61
74.0,32.0,280.95,19.9,2008-01-02 18:00:00,7.8,46.04,41.3,5.17
74.0,32.0,277.41,24.0,2008-01-03 00:00:00,4.26,39.67,34.5,1.39
74.0,32.0,289.11,14.5,2008-01-03 06:00:00,15.96,60.73,57.2,14.0
74.0,32.0,283.27,65.6,2008-01-03 12:00:00,10.12,50.22,48.0,8.89
74.0,32.0,284.35,18.1,2008-01-03 18:00:00,11.2,52.16,47.9,8.83
74.0,32.0,282.12,16.9,2008-01-04 00:00:00,8.97,48.15,43.5,6.39
74.0,32.0,291.4,13.0,2008-01-04 06:00:00,18.25,64.85,61.6,16.44
74.0,32.0,286.84,21.9,2008-01-04 12:00:00,13.69,56.64,53.0,11.67
74.0,32.0,282.21,35.3,2008-01-04 18:00:00,9.06,48.31,44.5,6.94
74.0,32.0,283.75,33.8,2008-01-05 00:00:00,10.6,51.08,47.5,8.61
74.0,32.0,287.8,34.2,2008-01-05 06:00:00,14.65,58.37,55.5,13.06
74.0,32.0,287.52,35.1,2008-01-05 12:00:00,14.37,57.87,55.0,12.78
74.0,32.0,284.8,42.8,2008-01-05 18:00:00,11.65,52.97,50.0,10.0
74.0,32.0,282.37,54.5,2008-01-06 00:00:00,9.22,48.6,45.7,7.61
74.0,32.0,287.2,46.1,2008-01-06 06:00:00,14.05,57.29,54.9,12.72
74.0,32.0,284.65,76.6,2008-01-06 12:00:00,11.5,52.7,51.3,10.72
74.0,32.0,283.15,59.5,2008-01-06 18:00:00,10.0,50.0,47.5,8.61
74.0,32.0,280.01,83.3,2008-01-07 00:00:00,6.86,44.35,42.4,5.78
74.0,32.0,291.42,38.1,2008-01-07 06:00:00,18.27,64.89,62.9,17.17
74.0,32.0,288.03,46.8,2008-01-07 12:00:00,14.88,58.78,56.6,13.67
74.0,32.0,287.26,40.1,2008-01-07 18:00:00,14.11,57.4,54.7,12.61
74.0,32.0,287.13,44.2,2008-01-08 00:00:00,13.98,57.16,54.7,12.61
74.0,32.0,286.8,69.3,2008-01-08 06:00:00,13.65,56.57,55.2,12.89
74.0,32.0,285.31,91.3,2008-01-08 12:00:00,12.16,53.89,53.3,11.83
74.0,32.0,285.95,94.6,2008-01-08 18:00:00,12.8,55.04,54.7,12.61
74.0,32.0,286.09,95.6,2008-01-09 00:00:00,12.94,55.29,55.0,12.78
74.0,32.0,289.3,77.5,2008-01-09 06:00:00,16.15,61.07,60.5,15.83
74.0,32.0,287.79,90.7,2008-01-09 12:00:00,14.64,58.35,58.1,14.5
74.0,32.0,285.12,97.5,2008-01-09 18:00:00,11.97,53.55,53.2,11.78
74.0,32.0,283.62,97.9,2008-01-10 00:00:00,10.47,50.85,50.2,10.11
74.0,32.0,288.5,80.3,2008-01-10 06:00:00,15.35,59.63,59.1,15.06
74.0,32.0,286.49,76.9,2008-01-10 12:00:00,13.34,56.01,54.9,12.72
74.0,32.0,282.44,95.0,2008-01-10 18:00:00,9.29,48.72,47.8,8.78
74.0,32.0,279.34,95.1,2008-01-11 00:00:00,6.19,43.14,41.6,5.33
74.0,32.0,286.67,62.6,2008-01-11 06:00:00,13.52,56.34,54.6,12.56
74.0,32.0,284.9,51.3,2008-01-11 12:00:00,11.75,53.15,50.6,10.33
74.0,32.0,281.87,56.0,2008-01-11 18:00:00,8.72,47.7,44.8,7.11
74.0,32.0,281.37,51.1,2008-01-12 00:00:00,8.22,46.8,43.6,6.44
74.0,32.0,285.96,43.6,2008-01-12 06:00:00,12.81,55.06,52.3,11.28
74.0,32.0,285.15,46.3,2008-01-12 12:00:00,12.0,53.6,50.8,10.44
74.0,32.0,282.27,51.1,2008-01-12 18:00:00,9.12,48.42,45.4,7.44
74.0,32.0,279.74,56.9,2008-01-13 00:00:00,6.59,43.86,40.6,4.78
74.0,32.0,288.2,39.2,2008-01-13 06:00:00,15.05,59.09,56.5,13.61
74.0,32.0,286.79,45.6,2008-01-13 12:00:00,13.64,56.55,54.0,12.22
74.0,32.0,281.28,58.0,2008-01-13 18:00:00,8.13,46.63,43.7,6.5
74.0,32.0,280.03,60.6,2008-01-14 00:00:00,6.88,44.38,41.4,5.22
74.0,32.0,288.7,39.8,2008-01-14 06:00:00,15.55,59.99,57.6,14.22
74.0,32.0,286.86,45.8,2008-01-14 12:00:00,13.71,56.68,54.2,12.33
74.0,32.0,284.92,45.0,2008-01-14 18:00:00,11.77,53.19,50.3,10.17
74.0,32.0,282.11,44.3,2008-01-15 00:00:00,8.96,48.13,44.7,7.06
74.0,32.0,289.15,34.0,2008-01-15 06:00:00,16.0,60.8,58.2,14.56
74.0,32.0,288.1,43.1,2008-01-15 12:00:00,14.95,58.91,56.5,13.61
74.0,32.0,286.4,41.6,2008-01-15 18:00:00,13.25,55.85,53.1,11.72
74.0,32.0,285.57,43.0,2008-01-16 00:00:00,12.42,54.36,51.5,10.83
74.0,32.0,288.4,53.0,2008-01-16 06:00:00,15.25,59.45,57.6,14.22
74.0,32.0,287.52,58.0,2008-01-16 12:00:00,14.37,57.87,56.1,13.39
74.0,32.0,285.29,79.8,2008-01-16 18:00:00,12.14,53.85,52.7,11.5
74.0,32.0,284.87,88.7,2008-01-17 00:00:00,11.72,53.1,52.3,11.28
74.0,32.0,286.1,88.6,2008-01-17 06:00:00,12.95,55.31,54.7,12.61
74.0,32.0,286.22,96.6,2008-01-17 12:00:00,13.07,55.53,55.3,12.94
74.0,32.0,285.88,96.3,2008-01-17 18:00:00,12.73,54.91,54.6,12.56
74.0,32.0,285.21,94.1,2008-01-18 00:00:00,12.06,53.71,53.2,11.78
74.0,32.0,289.5,71.8,2008-01-18 06:00:00,16.35,61.43,60.6,15.89
74.0,32.0,285.69,81.6,2008-01-18 12:00:00,12.54,54.57,53.6,12.0
74.0,32.0,281.64,64.8,2008-01-18 18:00:00,8.49,47.28,44.8,7.11
74.0,32.0,278.68,67.8,2008-01-19 00:00:00,5.53,41.95,39.0,3.89
74.0,32.0,288.1,47.7,2008-01-19 06:00:00,14.95,58.91,56.7,13.72
74.0,32.0,284.94,53.7,2008-01-19 12:00:00,11.79,53.22,50.8,10.44
74.0,32.0,279.26,82.8,2008-01-19 18:00:00,6.11,43.0,40.9,4.94
74.0,32.0,278.23,83.4,2008-01-20 00:00:00,5.08,41.14,38.9,3.83
74.0,32.0,286.4,37.3,2008-01-20 06:00:00,13.25,55.85,52.9,11.61
74.0,32.0,281.62,55.1,2008-01-20 12:00:00,8.47,47.25,44.3,6.83
74.0,32.0,277.84,43.3,2008-01-20 18:00:00,4.69,40.44,36.2,2.33
74.0,32.0,276.35,39.3,2008-01-21 00:00:00,3.2,37.76,33.1,0.61
74.0,32.0,285.35,37.2,2008-01-21 06:00:00,12.2,53.96,50.8,10.44
74.0,32.0,281.2,57.2,2008-01-21 12:00:00,8.05,46.49,43.5,6.39
74.0,32.0,278.06,46.4,2008-01-21 18:00:00,4.91,40.84,36.8,2.67
74.0,32.0,277.02,46.0,2008-01-22 00:00:00,3.87,38.97,34.7,1.5
74.0,32.0,285.24,29.3,2008-01-22 06:00:00,12.09,53.76,50.2,10.11
74.0,32.0,280.93,54.2,2008-01-22 12:00:00,7.78,46.0,42.8,6.0
74.0,32.0,278.05,39.3,2008-01-22 18:00:00,4.9,40.82,36.4,2.44
74.0,32.0,276.0,41.3,2008-01-23 00:00:00,2.85,37.13,32.5,0.28
74.0,32.0,285.81,30.1,2008-01-23 06:00:00,12.66,54.79,51.4,10.78
74.0,32.0,282.48,37.8,2008-01-23 12:00:00,9.33,48.79,45.1,7.28
74.0,32.0,276.22,59.9,2008-01-23 18:00:00,3.07,37.53,33.8,1.0
74.0,32.0,274.14,73.2,2008-01-24 00:00:00,0.99,33.78,30.3,-0.94
74.0,32.0,285.31,31.5,2008-01-24 06:00:00,12.16,53.89,50.5,10.28
74.0,32.0,281.84,38.5,2008-01-24 12:00:00,8.69,47.64,43.9,6.61
74.0,32.0,276.25,43.9,2008-01-24 18:00:00,3.1,37.58,33.1,0.61
74.0,32.0,275.75,41.9,2008-01-25 00:00:00,2.6,36.68,32.0,0.0
74.0,32.0,285.46,28.9,2008-01-25 06:00:00,12.31,54.16,50.6,10.33
74.0,32.0,281.47,37.3,2008-01-25 12:00:00,8.32,46.98,43.1,6.17
74.0,32.0,276.59,42.6,2008-01-25 18:00:00,3.44,38.19,33.7,0.94
74.0,32.0,276.11,39.2,2008-01-26 00:00:00,2.96,37.33,32.6,0.33
74.0,32.0,286.1,26.9,2008-01-26 06:00:00,12.95,55.31,51.8,11.0
74.0,32.0,283.03,34.0,2008-01-26 12:00:00,9.88,49.78,46.1,7.83
74.0,32.0,276.46,42.3,2008-01-26 18:00:00,3.31,37.96,33.4,0.78
74.0,32.0,275.25,44.0,2008-01-27 00:00:00,2.1,35.78,31.1,-0.5
74.0,32.0,286.1,32.5,2008-01-27 06:00:00,12.95,55.31,52.1,11.17
74.0,32.0,282.14,45.6,2008-01-27 12:00:00,8.99,48.18,44.8,7.11
74.0,32.0,281.81,40.1,2008-01-27 18:00:00,8.66,47.59,43.9,6.61
74.0,32.0,280.41,43.0,2008-01-28 00:00:00,7.26,45.07,41.3,5.17
74.0,32.0,287.8,30.4,2008-01-28 06:00:00,14.65,58.37,55.3,12.94
74.0,32.0,283.93,47.4,2008-01-28 12:00:00,10.78,51.4,48.5,9.17
74.0,32.0,279.03,49.8,2008-01-28 18:00:00,5.88,42.58,38.9,3.83
74.0,32.0,275.83,75.7,2008-01-29 00:00:00,2.68,36.82,33.8,1.0
74.0,32.0,288.8,31.5,2008-01-29 06:00:00,15.65,60.17,57.4,14.11
74.0,32.0,284.1,54.4,2008-01-29 12:00:00,10.95,51.71,49.1,9.5
74.0,32.0,277.99,75.5,2008-01-29 18:00:00,4.84,40.71,38.0,3.33
74.0,32.0,276.57,76.0,2008-01-30 00:00:00,3.42,38.16,35.2,1.78
74.0,32.0,289.0,38.6,2008-01-30 06:00:00,15.85,60.53,58.1,14.5
74.0,32.0,285.87,42.6,2008-01-30 12:00:00,12.72,54.9,52.1,11.17
74.0,32.0,278.44,75.5,2008-01-30 18:00:00,5.29,41.52,38.9,3.83
74.0,32.0,276.69,77.2,2008-01-31 00:00:00,3.54,38.37,35.5,1.94
74.0,32.0,288.8,33.5,2008-01-31 06:00:00,15.65,60.17,57.5,14.17
74.0,32.0,285.71,36.2,2008-01-31 12:00:00,12.56,54.61,51.5,10.83
74.0,32.0,279.2,71.5,2008-01-31 18:00:00,6.05,42.89,40.2,4.56
74.0,32.0,275.87,73.0,2008-02-01 00:00:00,2.72,36.9,33.7,0.94
74.0,32.0,288.56,29.5,2008-02-01 06:00:00,15.41,59.74,56.8,13.78
74.0,32.0,284.91,50.8,2008-02-01 12:00:00,11.76,53.17,50.6,10.33
74.0,32.0,277.36,72.2,2008-02-01 18:00:00,4.21,39.58,36.6,2.56
74.0,32.0,278.43,51.4,2008-02-02 00:00:00,5.28,41.5,37.8,3.22
74.0,32.0,288.48,31.1,2008-02-02 06:00:00,15.33,59.59,56.7,13.72
74.0,32.0,283.54,55.4,2008-02-02 12:00:00,10.39,50.7,48.1,8.94
74.0,32.0,281.26,57.0,2008-02-02 18:00:00,8.11,46.6,43.6,6.44
74.0,32.0,279.39,81.8,2008-02-03 00:00:00,6.24,43.23,41.1,5.06
74.0,32.0,283.32,76.9,2008-02-03 06:00:00,10.17,50.31,48.7,9.28
74.0,32.0,284.4,71.8,2008-02-03 12:00:00,11.25,52.25,50.5,10.28
74.0,32.0,276.91,96.0,2008-02-03 18:00:00,3.76,38.77,36.9,2.72
74.0,32.0,276.82,93.2,2008-02-04 00:00:00,3.67,38.61,36.6,2.56
74.0,32.0,287.47,61.3,2008-02-04 06:00:00,14.32,57.78,56.1,13.39
74.0,32.0,287.57,55.9,2008-02-04 12:00:00,14.42,57.96,56.1,13.39
74.0,32.0,280.75,91.5,2008-02-04 18:00:00,7.6,45.68,44.2,6.78
74.0,32.0,279.55,93.7,2008-02-05 00:00:00,6.4,43.52,42.0,5.56
74.0,32.0,287.47,64.0,2008-02-05 06:00:00,14.32,57.78,56.3,13.5
74.0,32.0,286.81,57.8,2008-02-05 12:00:00,13.66,56.59,54.7,12.61
74.0,32.0,277.86,91.3,2008-02-05 18:00:00,4.71,40.48,38.5,3.61
74.0,32.0,278.45,91.1,2008-02-06 00:00:00,5.3,41.54,39.7,4.28
74.0,32.0,288.49,56.9,2008-02-06 06:00:00,15.34,59.61,57.9,14.39
74.0,32.0,286.52,69.6,2008-02-06 12:00:00,13.37,56.07,54.6,12.56
74.0,32.0,280.81,96.1,2008-02-06 18:00:00,7.66,45.79,44.6,7.0
74.0,32.0,281.54,97.4,2008-02-07 00:00:00,8.39,47.1,46.1,7.83
74.0,32.0,284.7,85.8,2008-02-07 06:00:00,11.55,52.79,51.8,11.0
74.0,32.0,284.5,85.2,2008-02-07 12:00:00,11.35,52.43,51.4,10.78
74.0,32.0,280.35,94.4,2008-02-07 18:00:00,7.2,44.96,43.6,6.44
74.0,32.0,276.26,97.9,2008-02-08 00:00:00,3.11,37.6,35.7,2.06
74.0,32.0,286.21,72.6,2008-02-08 06:00:00,13.06,55.51,54.2,12.33
74.0,32.0,284.0,84.3,2008-02-08 12:00:00,10.85,51.53,50.3,10.17
74.0,32.0,279.4,78.7,2008-02-08 18:00:00,6.25,43.25,41.0,5.0
74.0,32.0,276.82,89.3,2008-02-09 00:00:00,3.67,38.61,36.4,2.44
74.0,32.0,287.51,50.3,2008-02-09 06:00:00,14.36,57.85,55.7,13.17
74.0,32.0,287.03,49.1,2008-02-09 12:00:00,13.88,56.98,54.7,12.61
74.0,32.0,279.01,70.7,2008-02-09 18:00:00,5.86,42.55,39.8,4.33
74.0,32.0,276.81,59.3,2008-02-10 00:00:00,3.66,38.59,34.9,1.61
74.0,32.0,288.41,36.2,2008-02-10 06:00:00,15.26,59.47,56.8,13.78
74.0,32.0,286.98,39.5,2008-02-10 12:00:00,13.83,56.89,54.1,12.28
74.0,32.0,276.59,73.5,2008-02-10 18:00:00,3.44,38.19,35.2,1.78
74.0,32.0,275.02,70.3,2008-02-11 00:00:00,1.87,35.37,31.9,-0.06
74.0,32.0,288.46,31.8,2008-02-11 06:00:00,15.31,59.56,56.7,13.72
74.0,32.0,286.46,38.6,2008-02-11 12:00:00,13.31,55.96,53.1,11.72
74.0,32.0,277.2,72.7,2008-02-11 18:00:00,4.05,39.29,36.3,2.39
74.0,32.0,276.57,45.3,2008-02-12 00:00:00,3.42,38.16,33.8,1.0
74.0,32.0,288.83,28.6,2008-02-12 06:00:00,15.68,60.22,57.3,14.06
74.0,32.0,286.7,38.1,2008-02-12 12:00:00,13.55,56.39,53.5,11.94
74.0,32.0,280.3,38.8,2008-02-12 18:00:00,7.15,44.87,40.9,4.94
74.0,32.0,276.9,47.0,2008-02-13 00:00:00,3.75,38.75,34.5,1.39
74.0,32.0,289.32,30.9,2008-02-13 06:00:00,16.17,61.11,58.4,14.67
74.0,32.0,288.5,40.1,2008-02-13 12:00:00,15.35,59.63,57.2,14.0
74.0,32.0,279.2,72.5,2008-02-13 18:00:00,6.05,42.89,40.3,4.61
74.0,32.0,276.68,73.3,2008-02-14 00:00:00,3.53,38.35,35.3,1.83
74.0,32.0,291.91,32.8,2008-02-14 06:00:00,18.76,65.77,63.6,17.56
74.0,32.0,288.31,41.7,2008-02-14 12:00:00,15.16,59.29,56.9,13.83
74.0,32.0,280.2,73.6,2008-02-14 18:00:00,7.05,44.69,42.3,5.72
74.0,32.0,279.8,64.2,2008-02-15 00:00:00,6.65,43.97,41.1,5.06
74.0,32.0,292.73,29.3,2008-02-15 06:00:00,19.58,67.24,65.0,18.33
74.0,32.0,290.74,37.6,2008-02-15 12:00:00,17.59,63.66,61.5,16.39
74.0,32.0,283.0,51.1,2008-02-15 18:00:00,9.85,49.73,46.8,8.22
74.0,32.0,279.95,76.7,2008-02-16 00:00:00,6.8,44.24,42.0,5.56
74.0,32.0,293.28,37.3,2008-02-16 06:00:00,20.13,68.23,66.5,19.17
74.0,32.0,290.9,53.0,2008-02-16 12:00:00,17.75,63.95,62.5,16.94
74.0,32.0,285.3,77.2,2008-02-16 18:00:00,12.15,53.87,52.6,11.44
74.0,32.0,283.02,78.4,2008-02-17 00:00:00,9.87,49.77,48.1,8.94
74.0,32.0,294.69,36.9,2008-02-17 06:00:00,21.54,70.77,69.3,20.72
74.0,32.0,293.56,44.7,2008-02-17 12:00:00,20.41,68.74,67.4,19.67
74.0,32.0,285.81,69.1,2008-02-17 18:00:00,12.66,54.79,53.2,11.78
74.0,32.0,280.49,80.1,2008-02-18 00:00:00,7.34,45.21,43.2,6.22
74.0,32.0,294.21,34.8,2008-02-18 06:00:00,21.06,69.91,68.2,20.11
74.0,32.0,293.3,38.0,2008-02-18 12:00:00,20.15,68.27,66.6,19.22
74.0,32.0,284.7,35.7,2008-02-18 18:00:00,11.55,52.79,49.4,9.67
74.0,32.0,279.04,74.2,2008-02-19 00:00:00,5.89,42.6,40.0,4.44
74.0,32.0,293.83,31.7,2008-02-19 06:00:00,20.68,69.22,67.3,19.61
74.0,32.0,291.45,45.6,2008-02-19 12:00:00,18.3,64.94,63.3,17.39
74.0,32.0,282.86,72.2,2008-02-19 18:00:00,9.71,49.48,47.5,8.61
74.0,32.0,282.03,61.4,2008-02-20 00:00:00,8.88,47.98,45.4,7.44
74.0,32.0,295.52,32.6,2008-02-20 06:00:00,22.37,72.27,70.7,21.5
74.0,32.0,293.95,37.1,2008-02-20 12:00:00,20.8,69.44,67.8,19.89
