longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,284.3,64.9000015258789,2017-01-01 00:00:00,11.15,52.07,50.0,10.0
74.0,32.0,294.73,35.900001525878906,2017-01-01 06:00:00,21.58,70.84,69.3,20.72
74.0,32.0,290.85,39.20000076293945,2017-01-01 12:00:00,17.7,63.86,61.8,16.56
74.0,32.0,286.18,66.0999984741211,2017-01-01 18:00:00,13.03,55.45,53.8,12.11
74.0,32.0,284.06,49.29999923706055,2017-01-02 00:00:00,10.91,51.64,48.8,9.33
74.0,32.0,295.13,25.5,2017-01-02 06:00:00,21.98,71.56,69.6,20.89
74.0,32.0,289.39,43.400001525878906,2017-01-02 12:00:00,16.24,61.23,59.1,15.06
74.0,32.0,288.45,40.0,2017-01-02 18:00:00,15.3,59.54,57.1,13.94
74.0,32.0,285.92,22.100000381469727,2017-01-03 00:00:00,12.77,54.99,51.2,10.67
74.0,32.0,295.0,14.899999618530273,2017-01-03 06:00:00,21.85,71.33,68.9,20.5
74.0,32.0,289.42,33.5,2017-01-03 12:00:00,16.27,61.29,58.7,14.83
74.0,32.0,286.5,39.400001525878906,2017-01-03 18:00:00,13.35,56.03,53.2,11.78
74.0,32.0,283.7,48.0,2017-01-04 00:00:00,10.55,50.99,48.0,8.89
74.0,32.0,294.35,29.899999618530273,2017-01-04 06:00:00,21.2,70.16,68.3,20.17
74.0,32.0,290.56,35.599998474121094,2017-01-04 12:00:00,17.41,63.34,61.0,16.11
74.0,32.0,286.13,41.0,2017-01-04 18:00:00,12.98,55.36,52.5,11.39
74.0,32.0,285.39,48.0,2017-01-05 00:00:00,12.24,54.03,51.4,10.78
74.0,32.0,294.09,25.600000381469727,2017-01-05 06:00:00,20.94,69.69,67.6,19.78
74.0,32.0,289.45,45.70000076293945,2017-01-05 12:00:00,16.3,61.34,59.3,15.17
74.0,32.0,286.61,59.29999923706055,2017-01-05 18:00:00,13.46,56.23,54.3,12.39
74.0,32.0,284.57,77.9000015258789,2017-01-06 00:00:00,11.42,52.56,51.2,10.67
74.0,32.0,291.27,47.0,2017-01-06 06:00:00,18.12,64.62,63.0,17.22
74.0,32.0,289.08,70.19999694824219,2017-01-06 12:00:00,15.93,60.67,59.7,15.39
74.0,32.0,283.28,95.5999984741211,2017-01-06 18:00:00,10.13,50.23,49.4,9.67
74.0,32.0,283.18,98.69999694824219,2017-01-07 00:00:00,10.03,50.05,49.4,9.67
74.0,32.0,288.47,73.0,2017-01-07 06:00:00,15.32,59.58,58.7,14.83
74.0,32.0,285.36,89.30000305175781,2017-01-07 12:00:00,12.21,53.98,53.3,11.83
74.0,32.0,282.55,96.9000015258789,2017-01-07 18:00:00,9.4,48.92,48.1,8.94
74.0,32.0,280.88,95.9000015258789,2017-01-08 00:00:00,7.73,45.91,44.7,7.06
74.0,32.0,287.96,67.0,2017-01-08 06:00:00,14.81,58.66,57.4,14.11
74.0,32.0,285.61,65.80000305175781,2017-01-08 12:00:00,12.46,54.43,52.7,11.5
74.0,32.0,282.84,64.69999694824219,2017-01-08 18:00:00,9.69,49.44,47.1,8.39
74.0,32.0,280.9,49.900001525878906,2017-01-09 00:00:00,7.75,45.95,42.6,5.89
74.0,32.0,288.64,23.799999237060547,2017-01-09 06:00:00,15.49,59.88,56.7,13.72
74.0,32.0,284.76,38.5,2017-01-09 12:00:00,11.61,52.9,49.7,9.83
74.0,32.0,280.55,35.29999923706055,2017-01-09 18:00:00,7.4,45.32,41.2,5.11
74.0,32.0,278.66,34.29999923706055,2017-01-10 00:00:00,5.51,41.92,37.4,3.0
74.0,32.0,287.97,17.899999618530273,2017-01-10 06:00:00,14.82,58.68,55.1,12.83
74.0,32.0,284.68,27.0,2017-01-10 12:00:00,11.53,52.75,49.0,9.44
74.0,32.0,280.78,27.399999618530273,2017-01-10 18:00:00,7.63,45.73,41.3,5.17
74.0,32.0,278.44,25.200000762939453,2017-01-11 00:00:00,5.29,41.52,36.6,2.56
74.0,32.0,288.28,17.5,2017-01-11 06:00:00,15.13,59.23,55.7,13.17
74.0,32.0,282.73,27.299999237060547,2017-01-11 12:00:00,9.58,49.24,45.1,7.28
74.0,32.0,279.24,25.399999618530273,2017-01-11 18:00:00,6.09,42.96,38.1,3.39
74.0,32.0,277.62,21.0,2017-01-12 00:00:00,4.47,40.05,34.7,1.5
74.0,32.0,289.0,11.5,2017-01-12 06:00:00,15.85,60.53,56.8,13.78
74.0,32.0,282.57,21.399999618530273,2017-01-12 12:00:00,9.42,48.96,44.6,7.0
74.0,32.0,278.58,21.899999618530273,2017-01-12 18:00:00,5.43,41.77,36.7,2.61
74.0,32.0,277.7,23.100000381469727,2017-01-13 00:00:00,4.55,40.19,35.0,1.67
74.0,32.0,289.38,16.5,2017-01-13 06:00:00,16.23,61.21,57.8,14.33
74.0,32.0,284.22,27.200000762939453,2017-01-13 12:00:00,11.07,51.93,48.1,8.94
74.0,32.0,280.51,29.600000381469727,2017-01-13 18:00:00,7.36,45.25,40.9,4.94
74.0,32.0,281.73,24.899999618530273,2017-01-14 00:00:00,8.58,47.44,43.1,6.17
74.0,32.0,287.8,23.299999237060547,2017-01-14 06:00:00,14.65,58.37,55.0,12.78
74.0,32.0,285.97,35.400001525878906,2017-01-14 12:00:00,12.82,55.08,52.0,11.11
74.0,32.0,283.59,33.29999923706055,2017-01-14 18:00:00,10.44,50.79,47.1,8.39
74.0,32.0,281.28,45.20000076293945,2017-01-15 00:00:00,8.13,46.63,43.1,6.17
74.0,32.0,291.18,27.5,2017-01-15 06:00:00,18.03,64.45,61.9,16.61
74.0,32.0,286.89,44.900001525878906,2017-01-15 12:00:00,13.74,56.73,54.2,12.33
74.0,32.0,282.95,79.5,2017-01-15 18:00:00,9.8,49.64,48.0,8.89
74.0,32.0,287.38,59.599998474121094,2017-01-16 06:00:00,14.23,57.61,55.9,13.28
74.0,32.0,284.69,65.4000015258789,2017-01-16 12:00:00,11.54,52.77,50.8,10.44
74.0,32.0,282.53,76.30000305175781,2017-01-16 18:00:00,9.38,48.88,47.1,8.39
74.0,32.0,282.01,83.0999984741211,2017-01-17 00:00:00,8.86,47.95,46.4,8.0
74.0,32.0,289.17,43.400001525878906,2017-01-17 06:00:00,16.02,60.84,58.7,14.83
74.0,32.0,286.2,61.5,2017-01-17 12:00:00,13.05,55.49,53.6,12.0
74.0,32.0,282.01,79.9000015258789,2017-01-17 18:00:00,8.86,47.95,46.2,7.89
74.0,32.0,280.2,90.80000305175781,2017-01-18 00:00:00,7.05,44.69,43.1,6.17
74.0,32.0,288.3,56.599998474121094,2017-01-18 06:00:00,15.15,59.27,57.6,14.22
74.0,32.0,285.58,56.0,2017-01-18 12:00:00,12.43,54.37,52.1,11.17
74.0,32.0,281.25,74.9000015258789,2017-01-18 18:00:00,8.1,46.58,44.5,6.94
74.0,32.0,279.99,75.4000015258789,2017-01-19 00:00:00,6.84,44.31,42.0,5.56
74.0,32.0,289.28,34.599998474121094,2017-01-19 06:00:00,16.13,61.03,58.5,14.72
74.0,32.0,286.99,38.29999923706055,2017-01-19 12:00:00,13.84,56.91,54.1,12.28
74.0,32.0,282.15,51.70000076293945,2017-01-19 18:00:00,9.0,48.2,45.1,7.28
74.0,32.0,279.97,55.70000076293945,2017-01-20 00:00:00,6.82,44.28,41.0,5.0
74.0,32.0,291.59,24.600000381469727,2017-01-20 06:00:00,18.44,65.19,62.6,17.0
74.0,32.0,287.25,33.099998474121094,2017-01-20 12:00:00,14.1,57.38,54.4,12.44
74.0,32.0,281.99,33.79999923706055,2017-01-20 18:00:00,8.84,47.91,44.0,6.67
