latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
32.0,74.0,2022-01-07 18:00:00,286.6445,93.6,13.49,56.29,56.0,13.33
32.0,74.0,2022-01-08 00:00:00,285.1831,93.6,12.03,53.66,53.1,11.72
32.0,74.0,2022-01-08 06:00:00,287.14368,84.7,13.99,57.19,56.6,13.67
32.0,74.0,2022-01-08 12:00:00,286.84555,75.5,13.7,56.65,55.6,13.11
32.0,74.0,2022-01-08 18:00:00,283.61072,96.3,10.46,50.83,50.1,10.06
32.0,74.0,2022-01-09 00:00:00,284.1523,93.4,11.0,51.8,51.1,10.61
32.0,74.0,2022-01-09 06:00:00,288.3504,71.5,15.2,59.36,58.4,14.67
32.0,74.0,2022-01-09 12:00:00,287.31818,75.4,14.17,57.5,56.5,13.61
32.0,74.0,2022-01-09 18:00:00,283.08652,90.4,9.94,49.89,48.8,9.33
32.0,74.0,2022-01-10 00:00:00,281.93936,89.6,8.79,47.82,46.5,8.06
32.0,74.0,2022-01-10 06:00:00,287.08643,71.7,13.94,57.09,55.9,13.28
32.0,74.0,2022-01-10 12:00:00,287.45203,62.3,14.3,57.74,56.1,13.39
32.0,74.0,2022-01-10 18:00:00,283.67114,76.2,10.52,50.94,49.3,9.61
32.0,74.0,2022-01-11 00:00:00,281.76013,76.4,8.61,47.5,45.5,7.5
32.0,74.0,2022-01-11 06:00:00,288.09033,53.8,14.94,58.89,57.0,13.89
32.0,74.0,2022-01-11 12:00:00,287.389,62.3,14.24,57.63,56.0,13.33
32.0,74.0,2022-01-11 18:00:00,283.61542,66.7,10.47,50.84,48.8,9.33
32.0,74.0,2022-01-12 00:00:00,282.1458,62.1,9.0,48.19,45.6,7.56
32.0,74.0,2022-01-12 06:00:00,288.8044,47.5,15.65,60.18,58.1,14.5
32.0,74.0,2022-01-12 12:00:00,288.07513,57.8,14.93,58.87,57.2,14.0
32.0,74.0,2022-01-12 18:00:00,285.51126,57.9,12.36,54.25,52.1,11.17
32.0,74.0,2022-01-13 00:00:00,282.86017,65.2,9.71,49.48,47.2,8.44
32.0,74.0,2022-01-13 06:00:00,289.67413,42.0,16.52,61.74,59.6,15.33
32.0,74.0,2022-01-13 12:00:00,288.32336,47.8,15.17,59.31,57.2,14.0
32.0,74.0,2022-01-13 18:00:00,284.29367,55.7,11.14,52.06,49.6,9.78
32.0,74.0,2022-01-14 00:00:00,282.30508,60.3,9.16,48.48,45.9,7.72
32.0,74.0,2022-01-14 06:00:00,289.71344,36.0,16.56,61.81,59.4,15.22
32.0,74.0,2022-01-14 12:00:00,288.49353,36.5,15.34,59.62,57.0,13.89
32.0,74.0,2022-01-14 18:00:00,283.71185,41.3,10.56,51.01,47.8,8.78
32.0,74.0,2022-01-15 00:00:00,281.5266,50.9,8.38,47.08,43.9,6.61
32.0,74.0,2022-01-15 06:00:00,288.95898,39.3,15.81,60.46,58.1,14.5
32.0,74.0,2022-01-15 12:00:00,287.84198,49.7,14.69,58.45,56.3,13.5
32.0,74.0,2022-01-15 18:00:00,284.62903,51.5,11.48,52.66,50.0,10.0
32.0,74.0,2022-01-16 00:00:00,282.72903,53.8,9.58,49.24,46.4,8.0
32.0,74.0,2022-01-16 06:00:00,288.80255,38.6,15.65,60.17,57.7,14.28
32.0,74.0,2022-01-16 12:00:00,287.90585,43.6,14.76,58.56,56.2,13.44
32.0,74.0,2022-01-16 18:00:00,285.34357,45.1,12.19,53.95,51.2,10.67
32.0,74.0,2022-01-17 00:00:00,284.00665,47.5,10.86,51.54,48.6,9.22
32.0,74.0,2022-01-17 06:00:00,289.27695,36.4,16.13,61.03,58.5,14.72
32.0,74.0,2022-01-17 12:00:00,288.08044,46.4,14.93,58.87,56.6,13.67
32.0,74.0,2022-01-17 18:00:00,284.29202,51.8,11.14,52.06,49.4,9.67
32.0,74.0,2022-01-18 00:00:00,282.34613,61.0,9.2,48.55,46.0,7.78
32.0,74.0,2022-01-18 06:00:00,290.71997,43.1,17.57,63.63,61.7,16.5
32.0,74.0,2022-01-18 12:00:00,290.08987,49.6,16.94,62.49,60.8,16.0
32.0,74.0,2022-01-18 18:00:00,285.99033,58.2,12.84,55.11,53.1,11.72
32.0,74.0,2022-01-19 00:00:00,285.12738,61.5,11.98,53.56,51.5,10.83
32.0,74.0,2022-01-19 06:00:00,290.13388,51.5,16.98,62.57,60.9,16.06
32.0,74.0,2022-01-19 12:00:00,286.5873,76.6,13.44,56.19,55.1,12.83
32.0,74.0,2022-01-19 18:00:00,285.10678,82.4,11.96,53.52,52.4,11.33
32.0,74.0,2022-01-20 00:00:00,284.84723,86.4,11.7,53.06,52.1,11.17
32.0,74.0,2022-01-20 06:00:00,288.55798,67.4,15.41,59.73,58.6,14.78
32.0,74.0,2022-01-20 12:00:00,288.7045,71.3,15.55,60.0,59.1,15.06
32.0,74.0,2022-01-20 18:00:00,284.52176,89.2,11.37,52.47,51.6,10.89
32.0,74.0,2022-01-21 00:00:00,282.6816,89.6,9.53,49.16,48.0,8.89
32.0,74.0,2022-01-21 06:00:00,289.74026,65.1,16.59,61.86,60.8,16.0
32.0,74.0,2022-01-21 12:00:00,288.93118,69.7,15.78,60.41,59.4,15.22
32.0,74.0,2022-01-21 18:00:00,284.82312,89.9,11.67,53.01,52.2,11.22
32.0,74.0,2022-01-22 00:00:00,284.26266,94.1,11.11,52.0,51.3,10.72
32.0,74.0,2022-01-22 06:00:00,287.4435,77.1,14.29,57.73,56.8,13.78
32.0,74.0,2022-01-22 12:00:00,284.5735,89.2,11.42,52.56,51.7,10.94
32.0,74.0,2022-01-22 18:00:00,284.09558,95.4,10.95,51.7,51.1,10.61
32.0,74.0,2022-01-23 00:00:00,284.55856,95.9,11.41,52.54,52.0,11.11
32.0,74.0,2022-01-23 06:00:00,286.6407,82.4,13.49,56.28,55.5,13.06
32.0,74.0,2022-01-23 12:00:00,286.52087,79.9,13.37,56.07,55.1,12.83
32.0,74.0,2022-01-23 18:00:00,282.96237,97.6,9.81,49.66,48.9,9.39
32.0,74.0,2022-01-24 00:00:00,282.29077,96.0,9.14,48.45,47.5,8.61
32.0,74.0,2022-01-24 06:00:00,286.0275,80.5,12.88,55.18,54.2,12.33
32.0,74.0,2022-01-24 12:00:00,287.15433,69.8,14.0,57.21,55.9,13.28
32.0,74.0,2022-01-24 18:00:00,283.23206,82.6,10.08,50.15,48.7,9.28
32.0,74.0,2022-01-25 00:00:00,281.60245,90.2,8.45,47.21,45.9,7.72
32.0,74.0,2022-01-25 06:00:00,288.4454,61.8,15.3,59.53,58.1,14.5
32.0,74.0,2022-01-25 12:00:00,287.08603,69.2,13.94,57.08,55.7,13.17
32.0,74.0,2022-01-25 18:00:00,283.115,76.2,9.96,49.94,48.2,9.0
32.0,74.0,2022-01-26 00:00:00,280.79193,71.7,7.64,45.76,43.4,6.33
32.0,74.0,2022-01-26 06:00:00,288.0431,47.1,14.89,58.81,56.6,13.67
32.0,74.0,2022-01-26 12:00:00,287.49872,54.8,14.35,57.83,55.9,13.28
32.0,74.0,2022-01-26 18:00:00,282.2808,59.5,9.13,48.44,45.8,7.67
32.0,74.0,2022-01-27 00:00:00,279.86,38.8,6.71,44.08,40.0,4.44
32.0,74.0,2022-01-27 06:00:00,287.61456,38.2,14.46,58.04,55.3,12.94
32.0,74.0,2022-01-27 12:00:00,287.01797,49.5,13.87,56.96,54.7,12.61
32.0,74.0,2022-01-27 18:00:00,281.4899,52.4,8.34,47.01,43.9,6.61
32.0,74.0,2022-01-28 00:00:00,279.7069,45.9,6.56,43.8,40.0,4.44
32.0,74.0,2022-01-28 06:00:00,287.42252,38.4,14.27,57.69,55.0,12.78
32.0,74.0,2022-01-28 12:00:00,287.1467,50.4,14.0,57.19,55.0,12.78
32.0,74.0,2022-01-28 18:00:00,282.91583,54.0,9.77,49.58,46.8,8.22
32.0,74.0,2022-01-29 00:00:00,280.69812,58.7,7.55,45.59,42.6,5.89
32.0,74.0,2022-01-29 06:00:00,289.26865,36.3,16.12,61.01,58.5,14.72
32.0,74.0,2022-01-29 12:00:00,288.49734,44.6,15.35,59.63,57.4,14.11
32.0,74.0,2022-01-29 18:00:00,283.74777,46.7,10.6,51.08,48.1,8.94
32.0,74.0,2022-01-30 00:00:00,281.36066,49.7,8.21,46.78,43.5,6.39
32.0,74.0,2022-01-30 06:00:00,290.52893,31.2,17.38,63.28,60.8,16.0
32.0,74.0,2022-01-30 12:00:00,290.2283,39.9,17.08,62.74,60.6,15.89
32.0,74.0,2022-01-30 18:00:00,284.5087,46.8,11.36,52.45,49.6,9.78
32.0,74.0,2022-01-31 00:00:00,282.32867,56.4,9.18,48.52,45.7,7.61
32.0,74.0,2022-01-31 06:00:00,290.60266,41.9,17.45,63.41,61.4,16.33
32.0,74.0,2022-01-31 12:00:00,290.1,47.3,16.95,62.51,60.7,15.94
32.0,74.0,2022-01-31 18:00:00,284.18286,59.8,11.03,51.86,49.6,9.78
32.0,74.0,2022-02-01 00:00:00,282.13345,72.3,8.98,48.17,46.1,7.83
32.0,74.0,2022-02-01 06:00:00,290.75833,52.9,17.61,63.69,62.2,16.78
32.0,74.0,2022-02-01 12:00:00,289.51385,55.0,16.36,61.45,59.9,15.5
32.0,74.0,2022-02-01 18:00:00,283.54828,57.2,10.4,50.72,48.2,9.0
32.0,74.0,2022-02-02 00:00:00,281.6089,53.7,8.46,47.23,44.2,6.78
32.0,74.0,2022-02-02 06:00:00,289.07935,38.8,15.93,60.67,58.3,14.61
32.0,74.0,2022-02-02 12:00:00,290.05136,46.7,16.9,62.42,60.6,15.89
32.0,74.0,2022-02-02 18:00:00,286.43512,68.7,13.29,55.91,54.4,12.44
32.0,74.0,2022-02-03 00:00:00,284.48767,80.4,11.34,52.41,51.1,10.61
32.0,74.0,2022-02-03 06:00:00,284.48212,87.2,11.33,52.4,51.4,10.78
32.0,74.0,2022-02-03 12:00:00,284.48444,84.2,11.33,52.4,51.3,10.72
32.0,74.0,2022-02-03 18:00:00,281.08704,92.8,7.94,46.29,45.0,7.22
32.0,74.0,2022-02-04 00:00:00,279.4646,93.8,6.31,43.37,41.8,5.44
32.0,74.0,2022-02-04 06:00:00,287.50925,66.6,14.36,57.85,56.5,13.61
32.0,74.0,2022-02-04 12:00:00,287.9325,58.5,14.78,58.61,56.9,13.83
32.0,74.0,2022-02-04 18:00:00,281.6459,89.6,8.5,47.29,45.9,7.72
32.0,74.0,2022-02-05 00:00:00,280.14102,88.4,6.99,44.58,42.9,6.06
32.0,74.0,2022-02-05 06:00:00,288.55847,59.3,15.41,59.74,58.2,14.56
32.0,74.0,2022-02-05 12:00:00,288.81134,58.8,15.66,60.19,58.7,14.83
32.0,74.0,2022-02-05 18:00:00,285.44223,65.9,12.29,54.13,52.3,11.28
32.0,74.0,2022-02-06 00:00:00,282.14368,81.5,8.99,48.19,46.5,8.06
32.0,74.0,2022-02-06 06:00:00,290.5241,45.2,17.37,63.27,61.4,16.33
32.0,74.0,2022-02-06 12:00:00,289.8782,47.3,16.73,62.11,60.2,15.67
32.0,74.0,2022-02-06 18:00:00,284.8662,54.6,11.72,53.09,50.7,10.39
32.0,74.0,2022-02-07 00:00:00,283.69217,62.0,10.54,50.98,48.7,9.28
32.0,74.0,2022-02-07 06:00:00,292.00732,43.7,18.86,65.94,64.3,17.94
32.0,74.0,2022-02-07 12:00:00,291.63257,47.4,18.48,65.27,63.7,17.61
32.0,74.0,2022-02-07 18:00:00,284.67798,61.5,11.53,52.75,50.6,10.33
32.0,74.0,2022-02-08 00:00:00,282.46457,59.6,9.31,48.77,46.1,7.83
32.0,74.0,2022-02-08 06:00:00,291.32837,40.2,18.18,64.72,62.8,17.11
32.0,74.0,2022-02-08 12:00:00,291.08945,43.9,17.94,64.29,62.5,16.94
32.0,74.0,2022-02-08 18:00:00,284.67383,58.4,11.52,52.74,50.5,10.28
32.0,74.0,2022-02-09 00:00:00,284.1662,79.8,11.02,51.83,50.5,10.28
32.0,74.0,2022-02-09 06:00:00,290.52063,59.1,17.37,63.27,62.1,16.72
32.0,74.0,2022-02-09 12:00:00,290.1615,58.1,17.01,62.62,61.3,16.28
32.0,74.0,2022-02-09 18:00:00,284.95093,64.0,11.8,53.24,51.3,10.72
32.0,74.0,2022-02-10 00:00:00,282.32104,63.5,9.17,48.51,46.0,7.78
32.0,74.0,2022-02-10 06:00:00,291.76,32.1,18.61,65.5,63.3,17.39
32.0,74.0,2022-02-10 12:00:00,290.4637,40.2,17.31,63.16,61.1,16.17
32.0,74.0,2022-02-10 18:00:00,283.31094,45.4,10.16,50.29,47.2,8.44
32.0,74.0,2022-02-11 00:00:00,281.08078,42.0,7.93,46.28,42.6,5.89
32.0,74.0,2022-02-11 06:00:00,291.2115,28.7,18.06,64.51,62.0,16.67
32.0,74.0,2022-02-11 12:00:00,291.48288,34.0,18.33,65.0,62.8,17.11
32.0,74.0,2022-02-11 18:00:00,283.45544,38.1,10.31,50.55,47.1,8.39
32.0,74.0,2022-02-12 00:00:00,280.93225,36.3,7.78,46.01,42.0,5.56
32.0,74.0,2022-02-12 06:00:00,290.82376,32.4,17.67,63.81,61.4,16.33
32.0,74.0,2022-02-12 12:00:00,290.97687,39.2,17.83,64.09,62.0,16.67
32.0,74.0,2022-02-12 18:00:00,283.69714,49.3,10.55,50.98,48.1,8.94
32.0,74.0,2022-02-13 00:00:00,281.2826,58.9,8.13,46.64,43.8,6.56
32.0,74.0,2022-02-13 06:00:00,290.99905,44.4,17.85,64.13,62.3,16.83
32.0,74.0,2022-02-13 12:00:00,291.40732,50.3,18.26,64.86,63.4,17.44
32.0,74.0,2022-02-13 18:00:00,285.06744,64.3,11.92,53.45,51.5,10.83
32.0,74.0,2022-02-14 00:00:00,282.95776,82.3,9.81,49.65,48.2,9.0
32.0,74.0,2022-02-14 06:00:00,293.05197,46.3,19.9,67.82,66.5,19.17
32.0,74.0,2022-02-14 12:00:00,292.47833,45.6,19.33,66.79,65.3,18.5
32.0,74.0,2022-02-14 18:00:00,285.8096,69.2,12.66,54.79,53.2,11.78
32.0,74.0,2022-02-15 00:00:00,282.7644,79.0,9.61,49.31,47.7,8.72
32.0,74.0,2022-02-15 06:00:00,293.72025,41.6,20.57,69.03,67.6,19.78
32.0,74.0,2022-02-15 12:00:00,293.7904,41.5,20.64,69.15,67.7,19.83
32.0,74.0,2022-02-15 18:00:00,286.40067,54.5,13.25,55.85,53.7,12.06
32.0,74.0,2022-02-16 00:00:00,283.65878,66.7,10.51,50.92,48.8,9.33
32.0,74.0,2022-02-16 06:00:00,293.7836,44.4,20.63,69.14,67.8,19.89
32.0,74.0,2022-02-16 12:00:00,293.51804,47.5,20.37,68.66,67.5,19.72
32.0,74.0,2022-02-16 18:00:00,287.02246,53.9,13.87,56.97,54.9,12.72
32.0,74.0,2022-02-17 00:00:00,283.637,61.6,10.49,50.88,48.6,9.22
32.0,74.0,2022-02-17 06:00:00,293.81482,40.3,20.66,69.2,67.7,19.83
32.0,74.0,2022-02-17 12:00:00,293.11234,47.2,19.96,67.93,66.6,19.22
32.0,74.0,2022-02-17 18:00:00,287.08044,53.8,13.93,57.07,55.0,12.78
32.0,74.0,2022-02-18 00:00:00,283.51093,62.2,10.36,50.65,48.3,9.06
32.0,74.0,2022-02-18 06:00:00,295.05563,33.2,21.91,71.43,69.8,21.0
32.0,74.0,2022-02-18 12:00:00,294.20975,40.4,21.06,69.91,68.5,20.28
32.0,74.0,2022-02-18 18:00:00,286.32898,51.6,13.18,55.72,53.4,11.89
32.0,74.0,2022-02-19 00:00:00,283.24265,55.2,10.09,50.17,47.5,8.61
32.0,74.0,2022-02-19 06:00:00,295.33157,26.6,22.18,71.93,70.1,21.17
32.0,74.0,2022-02-19 12:00:00,295.03848,27.4,21.89,71.4,69.5,20.83
32.0,74.0,2022-02-19 18:00:00,285.1884,43.6,12.04,53.67,50.8,10.44
32.0,74.0,2022-02-20 00:00:00,282.87756,45.9,9.73,49.51,46.3,7.94
32.0,74.0,2022-02-20 06:00:00,293.7093,28.5,20.56,69.01,67.0,19.44
32.0,74.0,2022-02-20 12:00:00,292.88782,37.0,19.74,67.53,65.7,18.72
32.0,74.0,2022-02-20 18:00:00,284.25302,36.4,11.1,51.99,48.6,9.22
32.0,74.0,2022-02-21 00:00:00,281.2409,43.4,8.09,46.56,43.0,6.11
32.0,74.0,2022-02-21 06:00:00,292.1507,35.6,19.0,66.2,64.2,17.89
32.0,74.0,2022-02-21 12:00:00,293.45288,48.7,20.3,68.55,67.4,19.67
32.0,74.0,2022-02-21 18:00:00,287.82187,52.5,14.67,58.41,56.4,13.56
32.0,74.0,2022-02-22 00:00:00,286.60684,47.3,13.46,56.22,53.8,12.11
32.0,74.0,2022-02-22 06:00:00,295.6116,35.6,22.46,72.43,71.0,21.67
32.0,74.0,2022-02-22 12:00:00,295.2631,41.9,22.11,71.8,70.6,21.44
32.0,74.0,2022-02-22 18:00:00,287.65945,85.2,14.51,58.12,57.6,14.22
32.0,74.0,2022-02-23 00:00:00,283.9581,97.8,10.81,51.45,50.9,10.5
32.0,74.0,2022-02-23 06:00:00,292.02277,59.8,18.87,65.97,65.1,18.39
32.0,74.0,2022-02-23 12:00:00,294.66486,42.2,21.51,70.73,69.5,20.83
32.0,74.0,2022-02-23 18:00:00,285.74652,83.0,12.6,54.67,53.7,12.06
32.0,74.0,2022-02-24 00:00:00,285.9823,74.6,12.83,55.1,53.8,12.11
32.0,74.0,2022-02-24 06:00:00,294.23944,48.9,21.09,69.96,69.0,20.56
32.0,74.0,2022-02-24 12:00:00,293.87082,51.7,20.72,69.3,68.4,20.22
32.0,74.0,2022-02-24 18:00:00,286.41025,76.7,13.26,55.87,54.8,12.67
32.0,74.0,2022-02-25 00:00:00,284.00476,82.6,10.85,51.54,50.3,10.17
32.0,74.0,2022-02-25 06:00:00,291.8126,60.0,18.66,65.59,64.7,18.17
32.0,74.0,2022-02-25 12:00:00,289.66,74.1,16.51,61.72,61.1,16.17
32.0,74.0,2022-02-25 18:00:00,284.98486,92.0,11.83,53.3,52.7,11.5
32.0,74.0,2022-02-26 00:00:00,285.1817,88.9,12.03,53.66,52.9,11.61
32.0,74.0,2022-02-26 06:00:00,290.8129,65.1,17.66,63.79,62.9,17.17
32.0,74.0,2022-02-26 12:00:00,292.87497,56.1,19.72,67.5,66.6,19.22
32.0,74.0,2022-02-26 18:00:00,284.28397,92.6,11.13,52.04,51.3,10.72
32.0,74.0,2022-02-27 00:00:00,282.5419,96.5,9.39,48.91,48.0,8.89
32.0,74.0,2022-02-27 06:00:00,292.1526,50.2,19.0,66.2,64.9,18.28
32.0,74.0,2022-02-27 12:00:00,292.56708,44.5,19.42,66.95,65.4,18.56
32.0,74.0,2022-02-27 18:00:00,284.51718,56.5,11.37,52.46,50.1,10.06
32.0,74.0,2022-02-28 00:00:00,282.20337,63.6,9.05,48.3,45.8,7.67
32.0,74.0,2022-02-28 06:00:00,292.15036,42.0,19.0,66.2,64.5,18.06
32.0,74.0,2022-02-28 12:00:00,292.61038,51.0,19.46,67.03,65.8,18.78
32.0,74.0,2022-02-28 18:00:00,287.89252,56.4,14.74,58.54,56.7,13.72
32.0,74.0,2022-03-01 00:00:00,287.40472,49.9,14.25,57.66,55.5,13.06
32.0,74.0,2022-03-01 06:00:00,293.83524,44.7,20.69,69.23,68.0,20.0
32.0,74.0,2022-03-01 12:00:00,293.94296,52.1,20.79,69.43,68.5,20.28
32.0,74.0,2022-03-01 18:00:00,287.61676,61.8,14.47,58.04,56.4,13.56
32.0,74.0,2022-03-02 00:00:00,284.7918,70.2,11.64,52.96,51.3,10.72
32.0,74.0,2022-03-02 06:00:00,295.5475,38.4,22.4,72.32,71.1,21.72
32.0,74.0,2022-03-02 12:00:00,295.7794,38.9,22.63,72.73,71.5,21.94
32.0,74.0,2022-03-02 18:00:00,289.2348,64.5,16.08,60.95,59.8,15.44
32.0,74.0,2022-03-03 00:00:00,288.30612,61.4,15.16,59.28,57.8,14.33
32.0,74.0,2022-03-03 06:00:00,290.18738,59.5,17.04,62.67,61.4,16.33
32.0,74.0,2022-03-03 12:00:00,291.55035,57.3,18.4,65.12,64.0,17.78
32.0,74.0,2022-03-03 18:00:00,287.83624,73.1,14.69,58.44,57.4,14.11
32.0,74.0,2022-03-04 00:00:00,284.32846,90.8,11.18,52.12,51.3,10.72
32.0,74.0,2022-03-04 06:00:00,295.23962,47.2,22.09,71.76,70.9,21.61
32.0,74.0,2022-03-04 12:00:00,295.5099,45.5,22.36,72.25,71.3,21.83
32.0,74.0,2022-03-04 18:00:00,287.05948,59.9,13.91,57.04,55.3,12.94
32.0,74.0,2022-03-05 00:00:00,284.56302,68.3,11.41,52.54,50.7,10.39
32.0,74.0,2022-03-05 06:00:00,295.52356,42.5,22.37,72.27,71.2,21.78
32.0,74.0,2022-03-05 12:00:00,295.18604,50.3,22.04,71.66,70.9,21.61
32.0,74.0,2022-03-05 18:00:00,288.77084,62.4,15.62,60.12,58.8,14.89
32.0,74.0,2022-03-06 00:00:00,288.99634,48.7,15.85,60.52,58.6,14.78
32.0,74.0,2022-03-06 06:00:00,297.52036,33.4,24.37,75.87,74.7,23.72
32.0,74.0,2022-03-06 12:00:00,297.15445,38.0,24.0,75.21,74.2,23.44
32.0,74.0,2022-03-06 18:00:00,289.20145,70.5,16.05,60.89,60.0,15.56
32.0,74.0,2022-03-07 00:00:00,286.55554,95.5,13.41,56.13,55.9,13.28
32.0,74.0,2022-03-07 06:00:00,295.28845,55.1,22.14,71.85,71.3,21.83
32.0,74.0,2022-03-07 12:00:00,297.9647,42.5,24.81,76.67,76.0,24.44
32.0,74.0,2022-03-07 18:00:00,289.70697,61.2,16.56,61.8,60.6,15.89
32.0,74.0,2022-03-08 00:00:00,287.07758,74.8,13.93,57.07,56.0,13.33
32.0,74.0,2022-03-08 06:00:00,298.4291,36.5,25.28,77.5,76.7,24.83
32.0,74.0,2022-03-08 12:00:00,298.14484,42.8,24.99,76.99,76.4,24.67
32.0,74.0,2022-03-08 18:00:00,289.7519,56.9,16.6,61.88,60.4,15.78
32.0,74.0,2022-03-09 00:00:00,287.92282,60.7,14.77,58.59,57.0,13.89
32.0,74.0,2022-03-09 06:00:00,298.93427,33.1,25.78,78.41,77.5,25.28
32.0,74.0,2022-03-09 12:00:00,298.47552,39.4,25.33,77.59,76.9,24.94
32.0,74.0,2022-03-09 18:00:00,289.8,58.0,16.65,61.97,60.6,15.89
32.0,74.0,2022-03-10 00:00:00,287.1614,61.8,14.01,57.22,55.5,13.06
32.0,74.0,2022-03-10 06:00:00,300.14075,28.8,26.99,80.58,79.7,26.5
32.0,74.0,2022-03-10 12:00:00,300.66058,29.8,27.51,81.52,80.1,26.72
32.0,74.0,2022-03-10 18:00:00,290.68622,44.2,17.54,63.57,61.7,16.5
32.0,74.0,2022-03-11 00:00:00,287.8421,50.7,14.69,58.45,56.4,13.56
32.0,74.0,2022-03-11 06:00:00,301.1127,25.4,27.96,82.33,80.4,26.89
32.0,74.0,2022-03-11 12:00:00,301.91425,23.5,28.76,83.78,81.3,27.39
32.0,74.0,2022-03-11 18:00:00,290.92657,46.1,17.78,64.0,62.3,16.83
32.0,74.0,2022-03-12 00:00:00,288.31458,52.4,15.16,59.3,57.4,14.11
32.0,74.0,2022-03-12 06:00:00,301.48035,26.1,28.33,82.99,80.9,27.17
32.0,74.0,2022-03-12 12:00:00,302.29132,28.1,29.14,84.45,82.2,27.89
32.0,74.0,2022-03-12 18:00:00,292.2,50.9,19.05,66.29,65.0,18.33
32.0,74.0,2022-03-13 00:00:00,289.92358,49.7,16.77,62.19,60.4,15.78
32.0,74.0,2022-03-13 06:00:00,302.77808,22.3,29.63,85.33,82.4,28.0
32.0,74.0,2022-03-13 12:00:00,303.30002,28.5,30.15,86.27,83.8,28.78
32.0,74.0,2022-03-13 18:00:00,293.1342,48.7,19.98,67.97,66.8,19.33
32.0,74.0,2022-03-14 00:00:00,290.33844,64.8,17.19,62.94,62.0,16.67
32.0,74.0,2022-03-14 06:00:00,305.94614,21.3,32.8,91.03,87.5,30.83
32.0,74.0,2022-03-14 12:00:00,307.36154,20.8,34.21,93.58,90.1,32.28
32.0,74.0,2022-03-14 18:00:00,294.63385,50.2,21.48,70.67,69.8,21.0
32.0,74.0,2022-03-15 00:00:00,291.4244,65.8,18.27,64.89,64.2,17.89
32.0,74.0,2022-03-15 06:00:00,305.91675,26.4,32.77,90.98,88.3,31.28
32.0,74.0,2022-03-15 12:00:00,308.56,17.2,35.41,95.74,91.7,33.17
32.0,74.0,2022-03-15 18:00:00,295.15997,43.4,22.01,71.62,70.5,21.39
32.0,74.0,2022-03-16 00:00:00,293.05914,44.6,19.91,67.84,66.4,19.11
32.0,74.0,2022-03-16 06:00:00,308.63327,19.6,35.48,95.87,92.4,33.56
32.0,74.0,2022-03-16 12:00:00,308.69562,18.2,35.55,95.98,92.2,33.44
32.0,74.0,2022-03-16 18:00:00,295.34912,44.2,22.2,71.96,70.9,21.61
32.0,74.0,2022-03-17 00:00:00,293.79382,43.1,20.64,69.16,67.8,19.89
32.0,74.0,2022-03-17 06:00:00,307.86105,20.7,34.71,94.48,91.0,32.78
