longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,279.9754,65.2,2020-01-01 00:00:00,6.83,44.29,41.5,5.28
74.0,32.0,287.1271,41.8,2020-01-01 06:00:00,13.98,57.16,54.5,12.5
74.0,32.0,285.92908,42.5,2020-01-01 12:00:00,12.78,55.0,52.2,11.22
74.0,32.0,283.66418,46.6,2020-01-01 18:00:00,10.51,50.93,47.9,8.83
74.0,32.0,282.87122,47.7,2020-01-02 00:00:00,9.72,49.5,46.4,8.0
74.0,32.0,289.85544,29.8,2020-01-02 06:00:00,16.71,62.07,59.4,15.22
74.0,32.0,288.03125,34.7,2020-01-02 12:00:00,14.88,58.79,56.0,13.33
74.0,32.0,284.6529,43.4,2020-01-02 18:00:00,11.5,52.71,49.7,9.83
74.0,32.0,282.1229,49.8,2020-01-03 00:00:00,8.97,48.15,45.0,7.22
74.0,32.0,290.42255,34.3,2020-01-03 06:00:00,17.27,63.09,60.7,15.94
74.0,32.0,288.80087,36.6,2020-01-03 12:00:00,15.65,60.17,57.6,14.22
74.0,32.0,284.91046,54.0,2020-01-03 18:00:00,11.76,53.17,50.7,10.39
74.0,32.0,282.00058,58.0,2020-01-04 00:00:00,8.85,47.93,45.1,7.28
74.0,32.0,290.20398,35.6,2020-01-04 06:00:00,17.05,62.7,60.3,15.72
74.0,32.0,287.90732,38.9,2020-01-04 12:00:00,14.76,58.56,55.9,13.28
74.0,32.0,284.76633,49.5,2020-01-04 18:00:00,11.62,52.91,50.2,10.11
74.0,32.0,282.63068,65.9,2020-01-05 00:00:00,9.48,49.07,46.8,8.22
74.0,32.0,288.4134,46.4,2020-01-05 06:00:00,15.26,59.47,57.3,14.06
74.0,32.0,287.5225,46.7,2020-01-05 12:00:00,14.37,57.87,55.6,13.11
74.0,32.0,286.9042,44.8,2020-01-05 18:00:00,13.75,56.76,54.2,12.33
74.0,32.0,285.85632,38.9,2020-01-06 00:00:00,12.71,54.87,51.9,11.06
74.0,32.0,282.83163,89.0,2020-01-06 06:00:00,9.68,49.43,48.3,9.06
74.0,32.0,283.47095,92.5,2020-01-06 12:00:00,10.32,50.58,49.7,9.83
74.0,32.0,283.04648,92.4,2020-01-06 18:00:00,9.9,49.81,48.8,9.33
74.0,32.0,283.1649,94.1,2020-01-07 00:00:00,10.01,50.03,49.2,9.56
74.0,32.0,284.22455,91.4,2020-01-07 06:00:00,11.07,51.93,51.1,10.61
74.0,32.0,283.81317,93.6,2020-01-07 12:00:00,10.66,51.19,50.4,10.22
74.0,32.0,281.5391,92.2,2020-01-07 18:00:00,8.39,47.1,45.8,7.67
74.0,32.0,279.92978,91.7,2020-01-08 00:00:00,6.78,44.2,42.6,5.89
