longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,279.3,79.3,2014-01-01 00:00:00,6.15,43.07,40.8,4.89
74.0,32.0,287.5,32.4,2014-01-01 06:00:00,14.35,57.83,54.8,12.67
74.0,32.0,283.53,19.3,2014-01-01 12:00:00,10.38,50.68,46.4,8.0
74.0,32.0,279.56,22.1,2014-01-01 18:00:00,6.41,43.54,38.6,3.67
74.0,32.0,278.54,28.7,2014-01-02 00:00:00,5.39,41.7,36.9,2.72
74.0,32.0,288.5,23.6,2014-01-02 06:00:00,15.35,59.63,56.4,13.56
74.0,32.0,285.91,26.5,2014-01-02 12:00:00,12.76,54.97,51.4,10.78
74.0,32.0,280.51,26.8,2014-01-02 18:00:00,7.36,45.25,40.7,4.83
74.0,32.0,278.86,24.6,2014-01-03 00:00:00,5.71,42.28,37.4,3.0
74.0,32.0,289.28,14.8,2014-01-03 06:00:00,16.13,61.03,57.5,14.17
74.0,32.0,282.87,62.1,2014-01-03 12:00:00,9.72,49.5,47.1,8.39
74.0,32.0,279.01,61.8,2014-01-03 18:00:00,5.86,42.55,39.4,4.11
74.0,32.0,277.15,62.1,2014-01-04 00:00:00,4.0,39.2,35.7,2.06
74.0,32.0,290.71,17.8,2014-01-04 06:00:00,17.56,63.61,60.5,15.83
74.0,32.0,283.06,66.9,2014-01-04 12:00:00,9.91,49.84,47.7,8.72
74.0,32.0,279.55,67.2,2014-01-04 18:00:00,6.4,43.52,40.7,4.83
74.0,32.0,279.96,37.3,2014-01-05 00:00:00,6.81,44.26,40.1,4.5
74.0,32.0,289.93,24.4,2014-01-05 06:00:00,16.78,62.2,59.3,15.17
74.0,32.0,283.95,38.7,2014-01-05 12:00:00,10.8,51.44,48.1,8.94
74.0,32.0,279.82,58.4,2014-01-05 18:00:00,6.67,44.01,40.9,4.94
74.0,32.0,280.19,42.9,2014-01-06 00:00:00,7.04,44.67,40.9,4.94
74.0,32.0,289.67,27.8,2014-01-06 06:00:00,16.52,61.74,58.9,14.94
74.0,32.0,283.93,33.2,2014-01-06 12:00:00,10.78,51.4,47.8,8.78
74.0,32.0,282.14,64.7,2014-01-06 18:00:00,8.99,48.18,45.7,7.61
74.0,32.0,281.03,38.7,2014-01-07 00:00:00,7.88,46.18,42.3,5.72
74.0,32.0,288.9,26.1,2014-01-07 06:00:00,15.75,60.35,57.3,14.06
74.0,32.0,285.1,30.8,2014-01-07 12:00:00,11.95,53.51,50.0,10.0
74.0,32.0,280.7,34.5,2014-01-07 18:00:00,7.55,45.59,41.5,5.28
74.0,32.0,284.05,21.2,2014-01-08 00:00:00,10.9,51.62,47.5,8.61
74.0,32.0,290.7,22.9,2014-01-08 06:00:00,17.55,63.59,60.7,15.94
74.0,32.0,287.5,34.2,2014-01-08 12:00:00,14.35,57.83,54.9,12.72
74.0,32.0,284.02,38.7,2014-01-08 18:00:00,10.87,51.57,48.2,9.0
74.0,32.0,280.66,55.1,2014-01-09 00:00:00,7.51,45.52,42.4,5.78
74.0,32.0,288.0,34.4,2014-01-09 06:00:00,14.85,58.73,55.9,13.28
74.0,32.0,285.8,37.3,2014-01-09 12:00:00,12.65,54.77,51.7,10.94
74.0,32.0,281.43,49.0,2014-01-09 18:00:00,8.28,46.9,43.6,6.44
74.0,32.0,277.48,77.8,2014-01-10 00:00:00,4.33,39.79,37.1,2.83
74.0,32.0,288.4,35.0,2014-01-10 06:00:00,15.25,59.45,56.7,13.72
74.0,32.0,285.98,38.2,2014-01-10 12:00:00,12.83,55.09,52.1,11.17
74.0,32.0,281.1,44.8,2014-01-10 18:00:00,7.95,46.31,42.7,5.94
74.0,32.0,279.17,49.6,2014-01-11 00:00:00,6.02,42.84,39.2,4.0
74.0,32.0,288.8,26.1,2014-01-11 06:00:00,15.65,60.17,57.1,13.94
74.0,32.0,286.49,26.9,2014-01-11 12:00:00,13.34,56.01,52.6,11.44
74.0,32.0,281.75,30.4,2014-01-11 18:00:00,8.6,47.48,43.4,6.33
74.0,32.0,277.78,35.7,2014-01-12 00:00:00,4.63,40.33,35.7,2.06
74.0,32.0,290.2,20.6,2014-01-12 06:00:00,17.05,62.69,59.6,15.33
