longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,281.88,22.8,2016-01-01 00:00:00,8.73,47.71,43.3,6.28
74.0,32.0,293.33,13.0,2016-01-01 06:00:00,20.18,68.32,65.5,18.61
74.0,32.0,287.06,22.2,2016-01-01 12:00:00,13.91,57.04,53.5,11.94
74.0,32.0,283.94,23.5,2016-01-01 18:00:00,10.79,51.42,47.4,8.56
74.0,32.0,281.75,26.1,2016-01-02 00:00:00,8.6,47.48,43.2,6.22
74.0,32.0,293.42,15.4,2016-01-02 06:00:00,20.27,68.49,65.8,18.78
74.0,32.0,288.14,23.6,2016-01-02 12:00:00,14.99,58.98,55.7,13.17
74.0,32.0,285.52,20.9,2016-01-02 18:00:00,12.37,54.27,50.4,10.22
74.0,32.0,284.43,23.2,2016-01-03 00:00:00,11.28,52.3,48.3,9.06
74.0,32.0,294.66,14.0,2016-01-03 06:00:00,21.51,70.72,68.2,20.11
74.0,32.0,287.42,21.7,2016-01-03 18:00:00,14.27,57.69,54.2,12.33
74.0,32.0,290.92,34.9,2016-01-05 12:00:00,17.77,63.99,61.7,16.5
74.0,32.0,287.46,53.8,2016-01-05 18:00:00,14.31,57.76,55.8,13.22
74.0,32.0,286.13,63.3,2016-01-06 00:00:00,12.98,55.36,53.6,12.0
74.0,32.0,294.16,32.0,2016-01-06 06:00:00,21.01,69.82,68.0,20.0
74.0,32.0,291.79,39.0,2016-01-06 12:00:00,18.64,65.55,63.6,17.56
74.0,32.0,289.95,40.2,2016-01-06 18:00:00,16.8,62.24,60.1,15.61
74.0,32.0,289.18,30.4,2016-01-07 00:00:00,16.03,60.85,58.1,14.5
74.0,32.0,295.16,22.3,2016-01-07 06:00:00,22.01,71.62,69.5,20.83
74.0,32.0,291.11,32.6,2016-01-07 12:00:00,17.96,64.33,62.0,16.67
74.0,32.0,288.21,22.3,2016-01-07 18:00:00,15.06,59.11,55.8,13.22
74.0,32.0,284.69,56.6,2016-01-08 00:00:00,11.54,52.77,50.4,10.22
74.0,32.0,292.8,34.9,2016-01-08 06:00:00,19.65,67.37,65.4,18.56
74.0,32.0,289.14,39.1,2016-01-08 12:00:00,15.99,60.78,58.4,14.67
74.0,32.0,285.02,40.6,2016-01-08 18:00:00,11.87,53.37,50.3,10.17
74.0,32.0,283.91,46.3,2016-01-09 00:00:00,10.76,51.37,48.4,9.11
74.0,32.0,293.0,27.6,2016-01-09 06:00:00,19.85,67.73,65.5,18.61
74.0,32.0,287.6,33.9,2016-01-09 12:00:00,14.45,58.01,55.1,12.83
74.0,32.0,284.52,38.8,2016-01-09 18:00:00,11.37,52.47,49.2,9.56
74.0,32.0,283.01,38.7,2016-01-10 00:00:00,9.86,49.75,46.2,7.89
74.0,32.0,294.25,21.3,2016-01-10 06:00:00,21.1,69.98,67.7,19.83
74.0,32.0,287.89,36.1,2016-01-10 12:00:00,14.74,58.53,55.8,13.22
74.0,32.0,285.44,39.7,2016-01-10 18:00:00,12.29,54.12,51.1,10.61
74.0,32.0,282.17,71.2,2016-01-11 00:00:00,9.02,48.24,46.1,7.83
74.0,32.0,294.47,25.8,2016-01-11 06:00:00,21.32,70.38,68.3,20.17
74.0,32.0,288.24,44.4,2016-01-11 12:00:00,15.09,59.16,56.9,13.83
