longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
74.0,32.0,283.97134,40.2,2018-01-01 00:00:00,10.82,51.48,48.2,9.0
74.0,32.0,292.4325,23.3,2018-01-01 06:00:00,19.28,66.71,64.2,17.89
74.0,32.0,289.83075,24.4,2018-01-01 12:00:00,16.68,62.03,59.1,15.06
74.0,32.0,285.5508,33.6,2018-01-01 18:00:00,12.4,54.32,51.0,10.56
74.0,32.0,283.33932,46.3,2018-01-02 00:00:00,10.19,50.34,47.3,8.5
74.0,32.0,291.56995,32.6,2018-01-02 06:00:00,18.42,65.16,62.9,17.17
74.0,32.0,289.2455,31.8,2018-01-02 12:00:00,16.1,60.97,58.3,14.61
74.0,32.0,285.8158,40.9,2018-01-02 18:00:00,12.67,54.8,51.9,11.06
74.0,32.0,283.1141,48.0,2018-01-03 00:00:00,9.96,49.94,46.9,8.28
74.0,32.0,292.12607,31.0,2018-01-03 06:00:00,18.98,66.16,63.9,17.72
74.0,32.0,289.33994,29.7,2018-01-03 12:00:00,16.19,61.14,58.3,14.61
74.0,32.0,285.19376,35.0,2018-01-03 18:00:00,12.04,53.68,50.4,10.22
74.0,32.0,282.75534,40.8,2018-01-04 00:00:00,9.61,49.29,45.8,7.67
74.0,32.0,290.96948,25.7,2018-01-04 06:00:00,17.82,64.08,61.4,16.33
74.0,32.0,290.26068,22.1,2018-01-04 12:00:00,17.11,62.8,59.8,15.44
74.0,32.0,285.49866,31.3,2018-01-04 18:00:00,12.35,54.23,50.8,10.44
74.0,32.0,282.78894,32.2,2018-01-05 00:00:00,9.64,49.35,45.5,7.5
74.0,32.0,291.22635,27.5,2018-01-05 06:00:00,18.08,64.54,62.0,16.67
74.0,32.0,288.77283,30.7,2018-01-05 12:00:00,15.62,60.12,57.3,14.06
74.0,32.0,284.6837,39.6,2018-01-05 18:00:00,11.53,52.76,49.6,9.78
74.0,32.0,282.01935,46.3,2018-01-06 00:00:00,8.87,47.96,44.6,7.0
74.0,32.0,290.39066,26.8,2018-01-06 06:00:00,17.24,63.03,60.3,15.72
74.0,32.0,288.53683,29.1,2018-01-06 12:00:00,15.39,59.7,56.7,13.72
74.0,32.0,283.66733,34.7,2018-01-06 18:00:00,10.52,50.93,47.4,8.56
74.0,32.0,281.7704,36.7,2018-01-07 00:00:00,8.62,47.52,43.7,6.5
74.0,32.0,291.25067,23.0,2018-01-07 06:00:00,18.1,64.58,61.8,16.56
74.0,32.0,289.1905,23.9,2018-01-07 12:00:00,16.04,60.87,57.8,14.33
74.0,32.0,284.06012,28.9,2018-01-07 18:00:00,10.91,51.64,47.9,8.83
74.0,32.0,281.53546,34.3,2018-01-08 00:00:00,8.39,47.09,43.1,6.17
74.0,32.0,291.23447,21.2,2018-01-08 06:00:00,18.08,64.55,61.7,16.5
74.0,32.0,289.21628,22.3,2018-01-08 12:00:00,16.07,60.92,57.8,14.33
74.0,32.0,284.5386,22.4,2018-01-08 18:00:00,11.39,52.5,48.5,9.17
74.0,32.0,281.9962,26.5,2018-01-09 00:00:00,8.85,47.92,43.7,6.5
74.0,32.0,292.144,17.6,2018-01-09 06:00:00,18.99,66.19,63.3,17.39
74.0,32.0,290.4166,18.6,2018-01-09 12:00:00,17.27,63.08,60.0,15.56
74.0,32.0,284.54254,22.8,2018-01-09 18:00:00,11.39,52.51,48.5,9.17
74.0,32.0,282.48468,27.0,2018-01-10 00:00:00,9.33,48.8,44.6,7.0
74.0,32.0,293.55637,17.6,2018-01-10 06:00:00,20.41,68.73,66.1,18.94
74.0,32.0,291.64523,19.4,2018-01-10 12:00:00,18.5,65.29,62.4,16.89
74.0,32.0,285.666,24.9,2018-01-10 18:00:00,12.52,54.53,50.9,10.5
74.0,32.0,283.71338,26.0,2018-01-11 00:00:00,10.56,51.01,47.0,8.33
74.0,32.0,294.0439,18.5,2018-01-11 06:00:00,20.89,69.61,67.1,19.5
74.0,32.0,291.9782,22.3,2018-01-11 12:00:00,18.83,65.89,63.2,17.33
74.0,32.0,287.85144,23.0,2018-01-11 18:00:00,14.7,58.46,55.1,12.83
74.0,32.0,285.67694,26.5,2018-01-12 00:00:00,12.53,54.55,51.0,10.56
74.0,32.0,293.99185,19.8,2018-01-12 06:00:00,20.84,69.52,67.1,19.5
74.0,32.0,292.05264,18.3,2018-01-12 12:00:00,18.9,66.02,63.2,17.33
74.0,32.0,285.2187,22.0,2018-01-12 18:00:00,12.07,53.72,49.8,9.89
74.0,32.0,283.24,25.0,2018-01-13 00:00:00,10.09,50.16,46.1,7.83
74.0,32.0,293.10727,18.8,2018-01-13 06:00:00,19.96,67.92,65.3,18.5
74.0,32.0,290.99786,16.8,2018-01-13 12:00:00,17.85,64.13,61.0,16.11
74.0,32.0,285.8453,19.4,2018-01-13 18:00:00,12.7,54.85,50.9,10.5
74.0,32.0,282.89987,26.3,2018-01-14 00:00:00,9.75,49.55,45.4,7.44
74.0,32.0,293.12943,19.0,2018-01-14 06:00:00,19.98,67.96,65.3,18.5
74.0,32.0,291.88324,22.7,2018-01-14 12:00:00,18.73,65.72,63.1,17.28
74.0,32.0,285.1833,27.8,2018-01-14 18:00:00,12.03,53.66,50.0,10.0
74.0,32.0,282.36536,27.4,2018-01-15 00:00:00,9.22,48.59,44.4,6.89
74.0,32.0,293.44046,17.3,2018-01-15 06:00:00,20.29,68.52,65.9,18.83
74.0,32.0,291.49887,17.4,2018-01-15 12:00:00,18.35,65.03,62.1,16.72
74.0,32.0,284.83536,22.3,2018-01-15 18:00:00,11.69,53.03,49.1,9.5
74.0,32.0,282.70398,22.1,2018-01-16 00:00:00,9.55,49.2,44.9,7.17
74.0,32.0,293.28738,14.7,2018-01-16 06:00:00,20.14,68.25,65.5,18.61
74.0,32.0,290.33096,19.2,2018-01-16 12:00:00,17.18,62.93,59.8,15.44
74.0,32.0,286.46243,22.9,2018-01-16 18:00:00,13.31,55.96,52.3,11.28
74.0,32.0,282.6892,41.5,2018-01-17 00:00:00,9.54,49.17,45.7,7.61
74.0,32.0,292.93213,31.7,2018-01-17 06:00:00,19.78,67.61,65.6,18.67
74.0,32.0,291.99725,38.1,2018-01-17 12:00:00,18.85,65.93,64.0,17.78
74.0,32.0,286.673,62.0,2018-01-17 18:00:00,13.52,56.34,54.6,12.56
74.0,32.0,285.09012,34.8,2018-01-18 00:00:00,11.94,53.49,50.2,10.11
74.0,32.0,294.55563,17.6,2018-01-18 06:00:00,21.41,70.53,68.1,20.06
74.0,32.0,292.76224,26.3,2018-01-18 12:00:00,19.61,67.3,65.0,18.33
74.0,32.0,286.03973,29.9,2018-01-18 18:00:00,12.89,55.2,51.8,11.0
74.0,32.0,283.22507,34.0,2018-01-19 00:00:00,10.08,50.14,46.5,8.06
74.0,32.0,292.6763,19.6,2018-01-19 06:00:00,19.53,67.15,64.5,18.06
74.0,32.0,291.71027,20.2,2018-01-19 12:00:00,18.56,65.41,62.6,17.0
74.0,32.0,285.13733,26.9,2018-01-19 18:00:00,11.99,53.58,49.9,9.94
74.0,32.0,282.6642,25.7,2018-01-20 00:00:00,9.51,49.13,45.0,7.22
74.0,32.0,294.0245,15.1,2018-01-20 06:00:00,20.87,69.57,66.9,19.39
74.0,32.0,292.80185,17.9,2018-01-20 12:00:00,19.65,67.37,64.6,18.11
74.0,32.0,285.46613,23.2,2018-01-20 18:00:00,12.32,54.17,50.4,10.22
