latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
32.0,74.0,2021-02-19 00:00:00,284.76273,49.7,11.61,52.9,50.2,10.11
32.0,74.0,2021-02-19 06:00:00,297.80008,26.8,24.65,76.37,75.0,23.89
32.0,74.0,2021-02-19 12:00:00,296.7346,26.5,23.58,74.45,72.8,22.67
32.0,74.0,2021-02-19 18:00:00,288.95706,40.9,15.81,60.45,58.1,14.5
32.0,74.0,2021-02-20 00:00:00,285.5006,49.2,12.35,54.23,51.7,10.94
32.0,74.0,2021-02-20 06:00:00,298.22552,20.1,25.08,77.14,75.5,24.17
32.0,74.0,2021-02-20 12:00:00,297.29358,20.6,24.14,75.46,73.7,23.17
32.0,74.0,2021-02-20 18:00:00,289.29736,29.5,16.15,61.07,58.3,14.61
32.0,74.0,2021-02-21 00:00:00,285.79788,36.2,12.65,54.77,51.6,10.89
32.0,74.0,2021-02-21 06:00:00,299.25015,17.1,26.1,78.98,77.4,25.22
32.0,74.0,2021-02-21 12:00:00,298.63947,18.7,25.49,77.88,76.2,24.56
32.0,74.0,2021-02-21 18:00:00,290.6846,26.0,17.53,63.56,60.8,16.0
32.0,74.0,2021-02-22 00:00:00,287.5041,33.1,14.35,57.84,54.9,12.72
32.0,74.0,2021-02-22 06:00:00,300.42282,16.2,27.27,81.09,79.7,26.5
32.0,74.0,2021-02-22 12:00:00,300.07465,17.9,26.92,80.46,79.0,26.11
32.0,74.0,2021-02-22 18:00:00,291.4363,27.6,18.29,64.92,62.4,16.89
32.0,74.0,2021-02-23 00:00:00,287.4026,38.5,14.25,57.65,54.9,12.72
32.0,74.0,2021-02-23 06:00:00,301.39862,18.7,28.25,82.85,80.4,26.89
32.0,74.0,2021-02-23 12:00:00,300.53247,18.1,27.38,81.29,80.0,26.67
32.0,74.0,2021-02-23 18:00:00,290.2683,37.6,17.12,62.81,60.6,15.89
32.0,74.0,2021-02-24 00:00:00,287.22253,49.8,14.07,57.33,55.1,12.83
32.0,74.0,2021-02-24 06:00:00,300.73657,21.5,27.59,81.66,79.7,26.5
32.0,74.0,2021-02-24 12:00:00,299.98996,20.4,26.84,80.31,79.0,26.11
32.0,74.0,2021-02-24 18:00:00,291.99188,26.5,18.84,65.92,63.5,17.5
32.0,74.0,2021-02-25 00:00:00,289.4336,32.5,16.28,61.31,58.7,14.83
32.0,74.0,2021-02-25 06:00:00,303.20163,19.2,30.05,86.09,82.9,28.28
32.0,74.0,2021-02-25 12:00:00,300.9462,20.4,27.8,82.03,79.9,26.61
32.0,74.0,2021-02-25 18:00:00,292.2981,30.3,19.15,66.47,64.2,17.89
32.0,74.0,2021-02-26 00:00:00,289.27832,39.1,16.13,61.03,58.7,14.83
32.0,74.0,2021-02-26 06:00:00,304.13837,15.1,30.99,87.78,84.1,28.94
32.0,74.0,2021-02-26 12:00:00,303.29138,18.1,30.14,86.25,82.9,28.28
32.0,74.0,2021-02-26 18:00:00,292.1272,37.0,18.98,66.16,64.2,17.89
32.0,74.0,2021-02-27 00:00:00,286.8371,36.2,13.69,56.64,53.7,12.06
32.0,74.0,2021-02-27 06:00:00,298.6192,18.7,25.47,77.84,76.2,24.56
32.0,74.0,2021-02-27 12:00:00,298.25662,16.9,25.11,77.19,75.4,24.11
32.0,74.0,2021-02-27 18:00:00,288.4502,28.2,15.3,59.54,56.5,13.61
32.0,74.0,2021-02-28 00:00:00,283.53888,36.9,10.39,50.7,47.2,8.44
32.0,74.0,2021-02-28 06:00:00,298.2771,21.4,25.13,77.23,75.7,24.28
32.0,74.0,2021-02-28 12:00:00,297.94708,19.1,24.8,76.63,74.9,23.83
32.0,74.0,2021-02-28 18:00:00,286.36218,30.1,13.21,55.78,52.5,11.39
32.0,74.0,2021-03-01 00:00:00,284.45227,33.5,11.3,52.34,48.8,9.33
32.0,74.0,2021-03-01 06:00:00,297.6247,17.0,24.47,76.05,74.2,23.44
32.0,74.0,2021-03-01 12:00:00,298.067,15.6,24.92,76.85,75.0,23.89
32.0,74.0,2021-03-01 18:00:00,287.6029,23.8,14.45,58.02,54.6,12.56
32.0,74.0,2021-03-02 00:00:00,284.94385,29.2,11.79,53.23,49.6,9.78
32.0,74.0,2021-03-02 06:00:00,301.2217,11.0,28.07,82.53,79.7,26.5
32.0,74.0,2021-03-02 12:00:00,300.69696,12.8,27.55,81.58,79.3,26.28
32.0,74.0,2021-03-02 18:00:00,289.61353,24.4,16.46,61.63,58.6,14.78
32.0,74.0,2021-03-03 00:00:00,286.00433,28.9,12.85,55.14,51.7,10.94
32.0,74.0,2021-03-03 06:00:00,302.62616,13.0,29.48,85.06,81.9,27.72
32.0,74.0,2021-03-03 12:00:00,302.1293,12.0,28.98,84.16,81.1,27.28
32.0,74.0,2021-03-03 18:00:00,289.75403,24.1,16.6,61.89,58.9,14.94
32.0,74.0,2021-03-04 00:00:00,286.52927,26.5,13.38,56.08,52.6,11.44
32.0,74.0,2021-03-04 06:00:00,301.79337,12.9,28.64,83.56,80.8,27.11
32.0,74.0,2021-03-04 12:00:00,301.6051,13.4,28.46,83.22,80.5,26.94
32.0,74.0,2021-03-04 18:00:00,290.60312,25.6,17.45,63.42,60.7,15.94
32.0,74.0,2021-03-05 00:00:00,287.20184,34.7,14.05,57.29,54.3,12.39
32.0,74.0,2021-03-05 06:00:00,302.68274,14.8,29.53,85.16,82.0,27.78
32.0,74.0,2021-03-05 12:00:00,302.58698,12.3,29.44,84.99,81.7,27.61
