FLRealisation,pearson-r,p
192.0,-0.1781928760653247,0.46547177772501797
193.0,-0.21757512627648792,0.37089911842802875
194.0,-0.05857791861290059,0.8117223206960738
195.0,0.020920685218893065,0.9322542028199466
196.0,0.17991789288248047,0.46109217366247307
197.0,0.0209206852188931,0.9322542028199466
198.0,0.33891510054606777,0.1557757316983872
199.0,-0.13807652244469423,0.5729491401207559
200.0,0.17991789288248047,0.46109217366247307
201.0,-0.37657233394007533,0.11202592021713519
202.0,-0.004678007428531988,0.984835829661647
203.0,-0.44908871313907184,0.053752139032837515
204.0,-0.2501235483149298,0.30170672770279416
205.0,-0.2501235483149298,0.30170672770279416
206.0,-0.46133898911420385,0.046790730226660866
207.0,-0.03890810751565576,0.8743450143724595
208.0,-0.46133898911420385,0.046790730226660866
209.0,0.06669961288398127,0.7861596680120997
210.0,-0.3602065719969639,0.12979841849054713
211.0,0.06669961288398127,0.7861596680120997
212.0,-0.1445158279152928,0.5550048911914374
213.0,0.3361227822436775,0.15942998445264034
214.0,0.48126671093981077,0.03696346713933793
215.0,0.2779150536832553,0.24930583633362438
216.0,0.17308627485568392,0.4785588998566338
217.0,0.17308627485568395,0.47855889985663247
218.0,0.35085055713989993,0.14080719280290413
219.0,0.4397326982820079,0.059576815059114656
220.0,0.4397326982820079,0.059576815059114656
221.0,0.17308627485568392,0.4785588998566338
222.0,-0.0046780074285320125,0.984835829661647
223.0,-0.004678007428531995,0.984835829661647
224.0,-0.27132443085485586,0.26117189598525686
225.0,-0.05857791861290062,0.8117223206960738
226.0,-0.2517942813966544,0.29838163604410395
227.0,-0.1045914707339949,0.6700168377960514
228.0,-0.10459147073399493,0.6700168377960514
229.0,0.17991789288248045,0.46109217366247307
230.0,0.2594164967142741,0.28349542695427665
