longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,279.5,44.3,2010-01-01 00:00:00,6.35,43.43,39.6,4.22
68.0,30.0,287.1,27.6,2010-01-01 06:00:00,13.95,57.11,53.8,12.11
68.0,30.0,287.47,26.1,2010-01-01 12:00:00,14.32,57.78,54.5,12.5
68.0,30.0,280.64,41.2,2010-01-01 18:00:00,7.49,45.48,41.7,5.39
68.0,30.0,278.56,46.2,2010-01-02 00:00:00,5.41,41.74,37.8,3.22
68.0,30.0,286.46,25.7,2010-01-02 06:00:00,13.31,55.96,52.5,11.39
68.0,30.0,286.9,28.2,2010-01-02 12:00:00,13.75,56.75,53.5,11.94
68.0,30.0,283.57,44.7,2010-01-02 18:00:00,10.42,50.76,47.6,8.67
68.0,30.0,281.03,54.2,2010-01-03 00:00:00,7.88,46.18,43.0,6.11
68.0,30.0,287.54,38.7,2010-01-03 06:00:00,14.39,57.9,55.2,12.89
68.0,30.0,289.12,32.5,2010-01-03 12:00:00,15.97,60.75,58.1,14.5
68.0,30.0,283.03,50.5,2010-01-03 18:00:00,9.88,49.78,46.8,8.22
68.0,30.0,280.97,54.6,2010-01-04 00:00:00,7.82,46.08,43.0,6.11
68.0,30.0,287.01,30.1,2010-01-04 06:00:00,13.86,56.95,53.8,12.11
68.0,30.0,288.76,26.0,2010-01-04 12:00:00,15.61,60.1,57.0,13.89
68.0,30.0,282.75,36.6,2010-01-04 18:00:00,9.6,49.28,45.6,7.56
68.0,30.0,281.69,24.0,2010-01-05 00:00:00,8.54,47.37,42.9,6.06
68.0,30.0,290.51,10.6,2010-01-05 06:00:00,17.36,63.25,59.8,15.44
68.0,30.0,290.73,14.4,2010-01-05 12:00:00,17.58,63.64,60.4,15.78
68.0,30.0,283.27,24.1,2010-01-05 18:00:00,10.12,50.22,46.1,7.83
68.0,30.0,280.48,36.2,2010-01-06 00:00:00,7.33,45.19,41.1,5.06
68.0,30.0,288.9,13.1,2010-01-06 06:00:00,15.75,60.35,56.7,13.72
68.0,30.0,289.0,16.0,2010-01-06 12:00:00,15.85,60.53,57.0,13.89
68.0,30.0,281.79,29.9,2010-01-06 18:00:00,8.64,47.55,43.4,6.33
68.0,30.0,279.06,32.7,2010-01-07 00:00:00,5.91,42.64,38.1,3.39
68.0,30.0,287.4,22.4,2010-01-07 06:00:00,14.25,57.65,54.2,12.33
68.0,30.0,288.53,21.4,2010-01-07 12:00:00,15.38,59.68,56.4,13.56
68.0,30.0,281.42,34.5,2010-01-07 18:00:00,8.27,46.89,42.9,6.06
68.0,30.0,279.89,37.7,2010-01-08 00:00:00,6.74,44.13,40.0,4.44
68.0,30.0,287.16,19.7,2010-01-08 06:00:00,14.01,57.22,53.6,12.0
68.0,30.0,288.51,15.0,2010-01-08 12:00:00,15.36,59.65,56.0,13.33
68.0,30.0,281.42,31.2,2010-01-08 18:00:00,8.27,46.89,42.7,5.94
68.0,30.0,279.7,37.6,2010-01-09 00:00:00,6.55,43.79,39.6,4.22
68.0,30.0,287.0,16.8,2010-01-09 06:00:00,13.85,56.93,53.1,11.72
68.0,30.0,288.31,12.7,2010-01-09 12:00:00,15.16,59.29,55.5,13.06
68.0,30.0,281.12,30.1,2010-01-09 18:00:00,7.97,46.35,42.1,5.61
68.0,30.0,279.67,35.7,2010-01-10 00:00:00,6.52,43.74,39.5,4.17
