longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,277.22,21.0,2012-01-01 00:00:00,4.07,39.33,33.9,1.06
68.0,30.0,287.2,10.1,2012-01-01 06:00:00,14.05,57.29,53.2,11.78
68.0,30.0,286.58,9.5,2012-01-01 12:00:00,13.43,56.17,51.9,11.06
68.0,30.0,279.81,13.2,2012-01-01 18:00:00,6.66,43.99,38.7,3.72
68.0,30.0,277.97,11.6,2012-01-02 00:00:00,4.82,40.68,35.0,1.67
68.0,30.0,287.94,5.9,2012-01-02 06:00:00,14.79,58.62,54.5,12.5
68.0,30.0,286.99,2.6,2012-01-02 12:00:00,13.84,56.91,52.4,11.33
68.0,30.0,280.09,1.5,2012-01-02 18:00:00,6.94,44.49,38.7,3.72
68.0,30.0,277.46,5.0,2012-01-03 00:00:00,4.31,39.76,33.7,0.94
68.0,30.0,286.74,7.7,2012-01-03 06:00:00,13.59,56.46,52.2,11.22
68.0,30.0,285.95,11.1,2012-01-03 12:00:00,12.8,55.04,50.8,10.44
68.0,30.0,279.78,15.3,2012-01-03 18:00:00,6.63,43.93,38.7,3.72
68.0,30.0,278.53,19.6,2012-01-04 00:00:00,5.38,41.68,36.5,2.5
68.0,30.0,286.19,21.9,2012-01-04 06:00:00,13.04,55.47,51.7,10.94
68.0,30.0,287.31,31.4,2012-01-04 12:00:00,14.16,57.49,54.4,12.44
68.0,30.0,281.73,53.2,2012-01-04 18:00:00,8.58,47.44,44.4,6.89
68.0,30.0,280.03,72.7,2012-01-05 00:00:00,6.88,44.38,41.9,5.5
68.0,30.0,286.65,37.4,2012-01-05 06:00:00,13.5,56.3,53.4,11.89
68.0,30.0,286.65,18.7,2012-01-05 12:00:00,13.5,56.3,52.5,11.39
68.0,30.0,278.24,20.3,2012-01-06 00:00:00,5.09,41.16,35.9,2.17
68.0,30.0,283.95,9.9,2012-01-06 06:00:00,10.8,51.44,46.7,8.17
68.0,30.0,282.18,14.4,2012-01-06 12:00:00,9.03,48.25,43.5,6.39
68.0,30.0,276.65,27.2,2012-01-06 18:00:00,3.5,38.3,33.1,0.61
68.0,30.0,275.14,21.9,2012-01-08 00:00:00,1.99,35.58,29.9,-1.17
68.0,30.0,282.91,15.8,2012-01-08 06:00:00,9.76,49.57,45.0,7.22
68.0,30.0,284.09,21.6,2012-01-08 12:00:00,10.94,51.69,47.6,8.67
68.0,30.0,277.76,37.5,2012-01-08 18:00:00,4.61,40.3,35.8,2.11
68.0,30.0,276.46,40.6,2012-01-10 00:00:00,3.31,37.96,33.4,0.78
68.0,30.0,283.55,24.300001,2012-01-10 06:00:00,10.4,50.72,46.6,8.11
68.0,30.0,284.55,28.4,2012-01-10 12:00:00,11.4,52.52,48.8,9.33
68.0,30.0,279.12,45.8,2012-01-10 18:00:00,5.97,42.75,38.9,3.83
68.0,30.0,276.75,61.6,2012-01-11 00:00:00,3.6,38.48,34.9,1.61
68.0,30.0,285.74,33.600002,2012-01-11 06:00:00,12.59,54.66,51.4,10.78
68.0,30.0,287.61,28.1,2012-01-11 12:00:00,14.46,58.03,54.9,12.72
68.0,30.0,279.55,46.8,2012-01-11 18:00:00,6.4,43.52,39.8,4.33
68.0,30.0,278.9,29.9,2012-01-12 00:00:00,5.75,42.35,37.7,3.17
68.0,30.0,287.9,10.7,2012-01-12 06:00:00,14.75,58.55,54.6,12.56
68.0,30.0,287.61,12.8,2012-01-12 12:00:00,14.46,58.03,54.1,12.28
68.0,30.0,279.3,27.3,2012-01-12 18:00:00,6.15,43.07,38.4,3.56
68.0,30.0,277.55,26.3,2012-01-13 00:00:00,4.4,39.92,34.8,1.56
68.0,30.0,287.29,14.9,2012-01-13 06:00:00,14.14,57.45,53.6,12.0
68.0,30.0,287.46,23.5,2012-01-13 12:00:00,14.31,57.76,54.3,12.39
68.0,30.0,281.25,37.9,2012-01-13 18:00:00,8.1,46.58,42.7,5.94
68.0,30.0,279.43,43.1,2012-01-14 00:00:00,6.28,43.3,39.4,4.11
68.0,30.0,285.41,42.9,2012-01-14 06:00:00,12.26,54.07,51.2,10.67
68.0,30.0,286.4,55.7,2012-01-14 12:00:00,13.25,55.85,53.8,12.11
68.0,30.0,282.88,74.6,2012-01-14 18:00:00,9.73,49.51,47.7,8.72
68.0,30.0,280.97,76.4,2012-01-15 00:00:00,7.82,46.08,44.0,6.67
68.0,30.0,285.75,52.3,2012-01-15 06:00:00,12.6,54.68,52.3,11.28
68.0,30.0,288.64,22.8,2012-01-15 12:00:00,15.49,59.88,56.6,13.67
68.0,30.0,281.14,23.4,2012-01-15 18:00:00,7.99,46.38,41.8,5.44
68.0,30.0,276.9,35.8,2012-01-16 00:00:00,3.75,38.75,34.0,1.11
68.0,30.0,285.16,15.9,2012-01-16 06:00:00,12.01,53.62,49.4,9.67
68.0,30.0,286.94,10.2,2012-01-16 12:00:00,13.79,56.82,52.7,11.5
68.0,30.0,280.56,18.8,2012-01-16 18:00:00,7.41,45.34,40.5,4.72
68.0,30.0,276.63,35.9,2012-01-17 00:00:00,3.48,38.26,33.5,0.83
68.0,30.0,285.23,11.2,2012-01-17 06:00:00,12.08,53.74,49.3,9.61
68.0,30.0,286.19,10.8,2012-01-17 12:00:00,13.04,55.47,51.2,10.67
68.0,30.0,279.13,19.6,2012-01-17 18:00:00,5.98,42.76,37.7,3.17
68.0,30.0,277.22,15.8,2012-01-18 00:00:00,4.07,39.33,33.7,0.94
68.0,30.0,285.12,7.8,2012-01-18 06:00:00,11.97,53.55,49.0,9.44
68.0,30.0,286.31,8.2,2012-01-18 12:00:00,13.16,55.69,51.3,10.72
68.0,30.0,279.94,19.2,2012-01-18 18:00:00,6.79,44.22,39.2,4.0
68.0,30.0,277.09,21.8,2012-01-19 00:00:00,3.94,39.09,33.7,0.94
68.0,30.0,283.71,8.9,2012-01-19 06:00:00,10.56,51.01,46.2,7.89
68.0,30.0,285.02,7.5,2012-01-19 12:00:00,11.87,53.37,48.8,9.33
68.0,30.0,276.61,14.4,2012-01-19 18:00:00,3.46,38.23,32.4,0.22
