longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,281.82,25.1,2009-01-01 00:00:00,8.67,47.61,43.3,6.28
68.0,30.0,288.75,13.1,2009-01-01 06:00:00,15.6,60.08,56.4,13.56
68.0,30.0,289.01,16.1,2009-01-01 12:00:00,15.86,60.55,57.1,13.94
68.0,30.0,284.12,25.2,2009-01-01 18:00:00,10.97,51.75,47.8,8.78
68.0,30.0,281.28,32.2,2009-01-02 00:00:00,8.13,46.63,42.5,5.83
68.0,30.0,287.61,21.6,2009-01-02 06:00:00,14.46,58.03,54.5,12.5
68.0,30.0,288.05,27.5,2009-01-02 12:00:00,14.9,58.82,55.7,13.17
68.0,30.0,283.08,41.3,2009-01-02 18:00:00,9.93,49.87,46.5,8.06
68.0,30.0,281.13,50.6,2009-01-03 00:00:00,7.98,46.36,43.1,6.17
68.0,30.0,285.37,46.5,2009-01-03 06:00:00,12.22,54.0,51.3,10.72
68.0,30.0,285.05,56.0,2009-01-03 12:00:00,11.9,53.42,51.1,10.61
68.0,30.0,283.32,74.1,2009-01-03 18:00:00,10.17,50.31,48.5,9.17
68.0,30.0,282.13,71.1,2009-01-04 00:00:00,8.98,48.16,46.0,7.78
68.0,30.0,287.0,39.1,2009-01-04 06:00:00,13.85,56.93,54.2,12.33
68.0,30.0,288.03,20.5,2009-01-04 12:00:00,14.88,58.78,55.3,12.94
68.0,30.0,281.28,25.5,2009-01-04 18:00:00,8.13,46.63,42.2,5.67
68.0,30.0,278.73,20.5,2009-01-05 00:00:00,5.58,42.04,36.9,2.72
68.0,30.0,284.85,9.9,2009-01-05 06:00:00,11.7,53.06,48.5,9.17
68.0,30.0,285.08,17.8,2009-01-05 12:00:00,11.93,53.47,49.4,9.67
68.0,30.0,279.65,26.3,2009-01-05 18:00:00,6.5,43.7,39.0,3.89
68.0,30.0,276.47,26.1,2009-01-06 00:00:00,3.32,37.98,32.7,0.39
68.0,30.0,284.31,15.6,2009-01-06 06:00:00,11.16,52.09,47.7,8.72
68.0,30.0,285.99,13.6,2009-01-06 12:00:00,12.84,55.11,51.0,10.56
68.0,30.0,279.46,26.4,2009-01-06 18:00:00,6.31,43.36,38.6,3.67
68.0,30.0,277.63,38.2,2009-01-07 00:00:00,4.48,40.06,35.6,2.0
68.0,30.0,284.6,27.4,2009-01-07 06:00:00,11.45,52.61,48.9,9.39
68.0,30.0,285.64,30.4,2009-01-07 12:00:00,12.49,54.48,51.1,10.61
68.0,30.0,279.95,46.8,2009-01-07 18:00:00,6.8,44.24,40.6,4.78
68.0,30.0,278.54,53.3,2009-01-08 00:00:00,5.39,41.7,38.1,3.39
68.0,30.0,284.46,37.0,2009-01-08 06:00:00,11.31,52.36,49.0,9.44
68.0,30.0,285.71,33.3,2009-01-08 12:00:00,12.56,54.61,51.3,10.72
68.0,30.0,280.24,50.3,2009-01-08 18:00:00,7.09,44.76,41.3,5.17
68.0,30.0,280.49,53.7,2009-01-09 00:00:00,7.34,45.21,42.0,5.56
68.0,30.0,285.0,43.0,2009-01-09 06:00:00,11.85,53.33,50.4,10.22
68.0,30.0,286.41,41.9,2009-01-09 12:00:00,13.26,55.87,53.1,11.72
68.0,30.0,281.39,63.3,2009-01-09 18:00:00,8.24,46.83,44.2,6.78
68.0,30.0,278.88,73.9,2009-01-10 00:00:00,5.73,42.31,39.7,4.28
68.0,30.0,285.1,47.1,2009-01-10 06:00:00,11.95,53.51,50.8,10.44
68.0,30.0,285.91,42.5,2009-01-10 12:00:00,12.76,54.97,52.2,11.22
68.0,30.0,280.58,61.9,2009-01-10 18:00:00,7.43,45.37,42.5,5.83
68.0,30.0,278.28,68.3,2009-01-11 00:00:00,5.13,41.23,38.3,3.5
68.0,30.0,284.0,45.5,2009-01-11 06:00:00,10.85,51.53,48.5,9.17
68.0,30.0,284.91,48.3,2009-01-11 12:00:00,11.76,53.17,50.5,10.28
68.0,30.0,280.6,64.9,2009-01-11 18:00:00,7.45,45.41,42.7,5.94
68.0,30.0,279.8,67.6,2009-01-12 00:00:00,6.65,43.97,41.2,5.11
68.0,30.0,285.7,46.7,2009-01-12 06:00:00,12.55,54.59,51.9,11.06
68.0,30.0,287.38,39.9,2009-01-12 12:00:00,14.23,57.61,54.9,12.72
68.0,30.0,281.71,62.9,2009-01-12 18:00:00,8.56,47.41,44.8,7.11
68.0,30.0,280.13,69.9,2009-01-13 00:00:00,6.98,44.56,42.0,5.56
68.0,30.0,284.24,60.4,2009-01-13 06:00:00,11.09,51.96,49.7,9.83
68.0,30.0,286.62,54.3,2009-01-13 12:00:00,13.47,56.25,54.1,12.28
68.0,30.0,282.75,73.8,2009-01-13 18:00:00,9.6,49.28,47.4,8.56
68.0,30.0,280.96,75.5,2009-01-14 00:00:00,7.81,46.06,43.9,6.61
