longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,277.23,33.7,2015-01-01 00:00:00,4.08,39.34,34.6,1.44
68.0,30.0,288.27,8.9,2015-01-01 06:00:00,15.12,59.22,55.3,12.94
68.0,30.0,286.59,18.1,2015-01-01 12:00:00,13.44,56.19,52.4,11.33
68.0,30.0,278.82,47.5,2015-01-01 18:00:00,5.67,42.21,38.4,3.56
68.0,30.0,277.1,56.2,2015-01-02 00:00:00,3.95,39.11,35.4,1.89
68.0,30.0,288.02,18.3,2015-01-02 06:00:00,14.87,58.77,55.2,12.89
68.0,30.0,287.39,17.4,2015-01-02 12:00:00,14.24,57.63,53.9,12.17
68.0,30.0,279.27,43.6,2015-01-02 18:00:00,6.12,43.02,39.1,3.94
68.0,30.0,277.69,39.2,2015-01-03 00:00:00,4.54,40.17,35.7,2.06
68.0,30.0,289.45,11.1,2015-01-03 06:00:00,16.3,61.34,57.7,14.28
68.0,30.0,288.57,11.7,2015-01-03 12:00:00,15.42,59.76,56.0,13.33
68.0,30.0,279.46,42.9,2015-01-03 18:00:00,6.31,43.36,39.4,4.11
68.0,30.0,277.79,47.2,2015-01-04 00:00:00,4.64,40.35,36.3,2.39
68.0,30.0,288.13,17.7,2015-01-04 06:00:00,14.98,58.96,55.4,13.0
68.0,30.0,285.99,22.3,2015-01-04 12:00:00,12.84,55.11,51.4,10.78
68.0,30.0,279.0,51.1,2015-01-04 18:00:00,5.85,42.53,38.9,3.83
68.0,30.0,276.99,57.5,2015-01-05 00:00:00,3.84,38.91,35.2,1.78
68.0,30.0,287.48,32.8,2015-01-05 06:00:00,14.33,57.79,54.8,12.67
68.0,30.0,286.89,43.1,2015-01-05 12:00:00,13.74,56.73,54.1,12.28
68.0,30.0,279.74,69.5,2015-01-05 18:00:00,6.59,43.86,41.2,5.11
68.0,30.0,279.63,57.4,2015-01-06 00:00:00,6.48,43.66,40.4,4.67
68.0,30.0,291.21,21.4,2015-01-06 06:00:00,18.06,64.51,61.7,16.5
68.0,30.0,291.26,20.7,2015-01-06 12:00:00,18.11,64.6,61.7,16.5
68.0,30.0,283.9,32.5,2015-01-06 18:00:00,10.75,51.35,47.7,8.72
68.0,30.0,282.68,29.0,2015-01-07 00:00:00,9.53,49.15,45.1,7.28
68.0,30.0,291.64,12.9,2015-01-07 06:00:00,18.49,65.28,62.1,16.72
68.0,30.0,291.11,12.8,2015-01-07 12:00:00,17.96,64.33,61.1,16.17
68.0,30.0,280.96,45.4,2015-01-07 18:00:00,7.81,46.06,42.5,5.83
68.0,30.0,279.14,52.7,2015-01-08 00:00:00,5.99,42.78,39.2,4.0
68.0,30.0,290.13,20.4,2015-01-08 06:00:00,16.98,62.56,59.5,15.28
68.0,30.0,288.98,27.9,2015-01-08 12:00:00,15.83,60.49,57.6,14.22
68.0,30.0,280.4,58.4,2015-01-08 18:00:00,7.25,45.05,42.0,5.56
68.0,30.0,278.79,64.8,2015-01-09 00:00:00,5.64,42.15,39.1,3.94
68.0,30.0,288.93,30.4,2015-01-09 06:00:00,15.78,60.4,57.6,14.22
68.0,30.0,287.77,38.8,2015-01-09 12:00:00,14.62,58.32,55.7,13.17
68.0,30.0,280.28,68.1,2015-01-09 18:00:00,7.13,44.83,42.2,5.67
68.0,30.0,278.27,72.4,2015-01-10 00:00:00,5.12,41.22,38.4,3.56
68.0,30.0,289.56,28.7,2015-01-10 06:00:00,16.41,61.54,58.7,14.83
68.0,30.0,289.63,36.3,2015-01-10 12:00:00,16.48,61.66,59.2,15.11
68.0,30.0,281.67,66.2,2015-01-10 18:00:00,8.52,47.34,44.9,7.17
68.0,30.0,279.87,67.0,2015-01-11 00:00:00,6.72,44.1,41.4,5.22
68.0,30.0,291.73,26.2,2015-01-11 06:00:00,18.58,65.44,62.9,17.17
68.0,30.0,291.34,28.6,2015-01-11 12:00:00,18.19,64.74,62.3,16.83
68.0,30.0,282.12,58.6,2015-01-11 18:00:00,8.97,48.15,45.4,7.44
68.0,30.0,280.34,58.1,2015-01-12 00:00:00,7.19,44.94,41.9,5.5
68.0,30.0,290.87,20.6,2015-01-12 06:00:00,17.72,63.9,61.0,16.11
68.0,30.0,290.41,21.0,2015-01-12 12:00:00,17.26,63.07,60.1,15.61
68.0,30.0,282.33,38.2,2015-01-12 18:00:00,9.18,48.52,44.9,7.17
68.0,30.0,282.54,61.5,2015-01-13 00:00:00,9.39,48.9,46.4,8.0
68.0,30.0,290.4,29.0,2015-01-13 06:00:00,17.25,63.05,60.4,15.78
68.0,30.0,288.78,19.8,2015-01-13 12:00:00,15.63,60.13,56.8,13.78
68.0,30.0,281.88,26.5,2015-01-13 18:00:00,8.73,47.71,43.4,6.33
68.0,30.0,280.41,37.4,2015-01-14 00:00:00,7.26,45.07,41.0,5.0
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
68.0,30.0,288.35,21.5,2015-01-14 06:00:00,15.2,59.36,56.0,13.33
