latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
30.0,68.0,2022-02-16 06:00:00,291.33362,20.5,18.18,64.73,61.9,16.61
30.0,68.0,2022-02-16 12:00:00,292.87805,12.5,19.73,67.51,64.5,18.06
30.0,68.0,2022-02-16 18:00:00,288.31247,25.0,15.16,59.29,56.1,13.39
30.0,68.0,2022-02-17 00:00:00,286.067,30.4,12.92,55.25,51.9,11.06
30.0,68.0,2022-02-17 06:00:00,291.23483,16.8,18.08,64.55,61.5,16.39
30.0,68.0,2022-02-17 12:00:00,292.81232,11.5,19.66,67.39,64.4,18.0
30.0,68.0,2022-02-17 18:00:00,287.85043,17.9,14.7,58.46,54.8,12.67
30.0,68.0,2022-02-18 00:00:00,285.78094,20.2,12.63,54.74,50.9,10.5
30.0,68.0,2022-02-18 06:00:00,292.11563,12.1,18.97,66.14,63.0,17.22
30.0,68.0,2022-02-18 12:00:00,293.76974,13.1,20.62,69.12,66.3,19.06
30.0,68.0,2022-02-18 18:00:00,287.88898,20.8,14.74,58.53,55.1,12.83
30.0,68.0,2022-02-19 00:00:00,285.67264,28.0,12.52,54.54,51.0,10.56
30.0,68.0,2022-02-19 06:00:00,292.35156,19.1,19.2,66.56,63.8,17.67
30.0,68.0,2022-02-19 12:00:00,294.05847,17.9,20.91,69.64,67.1,19.5
30.0,68.0,2022-02-19 18:00:00,289.13837,28.3,15.99,60.78,57.9,14.39
30.0,68.0,2022-02-20 00:00:00,287.55756,30.0,14.41,57.93,54.8,12.67
30.0,68.0,2022-02-20 06:00:00,293.50928,17.8,20.36,68.65,66.1,18.94
30.0,68.0,2022-02-20 12:00:00,297.39783,13.9,24.25,75.65,73.6,23.11
30.0,68.0,2022-02-20 18:00:00,291.75302,26.2,18.6,65.49,63.0,17.22
30.0,68.0,2022-02-21 00:00:00,289.4309,30.7,16.28,61.31,58.6,14.78
30.0,68.0,2022-02-21 06:00:00,295.6807,18.5,22.53,72.56,70.4,21.33
30.0,68.0,2022-02-21 12:00:00,298.3729,16.9,25.22,77.4,75.6,24.22
30.0,68.0,2022-02-21 18:00:00,293.1819,24.2,20.03,68.06,65.7,18.72
30.0,68.0,2022-02-22 00:00:00,290.99686,26.2,17.85,64.12,61.5,16.39
30.0,68.0,2022-02-22 06:00:00,294.78162,20.7,21.63,70.94,68.7,20.39
30.0,68.0,2022-02-22 12:00:00,295.3231,16.7,22.17,71.91,69.6,20.89
30.0,68.0,2022-02-22 18:00:00,288.51944,33.0,15.37,59.66,56.9,13.83
30.0,68.0,2022-02-23 00:00:00,285.3981,39.9,12.25,54.05,51.0,10.56
30.0,68.0,2022-02-23 06:00:00,289.85278,33.4,16.7,62.07,59.5,15.28
30.0,68.0,2022-02-23 12:00:00,293.11484,23.6,19.96,67.94,65.5,18.61
30.0,68.0,2022-02-23 18:00:00,289.2065,35.5,16.06,60.9,58.4,14.67
30.0,68.0,2022-02-24 00:00:00,287.2323,34.3,14.08,57.35,54.4,12.44
30.0,68.0,2022-02-24 06:00:00,292.59943,22.9,19.45,67.01,64.5,18.06
30.0,68.0,2022-02-24 12:00:00,294.6708,20.2,21.52,70.74,68.5,20.28
30.0,68.0,2022-02-24 18:00:00,290.41025,31.7,17.26,63.07,60.6,15.89
30.0,68.0,2022-02-25 00:00:00,288.19476,33.0,15.04,59.08,56.2,13.44
30.0,68.0,2022-02-25 06:00:00,293.9826,19.2,20.83,69.5,67.1,19.5
30.0,68.0,2022-02-25 12:00:00,295.86,15.3,22.71,72.88,70.6,21.44
30.0,68.0,2022-02-25 18:00:00,289.81485,22.1,16.66,62.0,58.9,14.94
30.0,68.0,2022-02-26 00:00:00,286.9617,21.4,13.81,56.86,53.3,11.83
30.0,68.0,2022-02-26 06:00:00,292.9429,15.1,19.79,67.63,64.8,18.22
30.0,68.0,2022-02-26 12:00:00,293.84497,15.0,20.69,69.25,66.6,19.22
30.0,68.0,2022-02-26 18:00:00,287.94397,32.8,14.79,58.63,55.7,13.17
30.0,68.0,2022-02-27 00:00:00,284.7619,48.1,11.61,52.9,50.2,10.11
30.0,68.0,2022-02-27 06:00:00,290.47256,37.6,17.32,63.18,61.0,16.11
30.0,68.0,2022-02-27 12:00:00,292.07706,35.5,18.93,66.07,64.0,17.78
30.0,68.0,2022-02-27 18:00:00,288.85718,50.3,15.71,60.27,58.4,14.67
30.0,68.0,2022-02-28 00:00:00,287.08337,57.2,13.93,57.08,55.2,12.89
30.0,68.0,2022-02-28 06:00:00,290.72037,45.0,17.57,63.63,61.8,16.56
30.0,68.0,2022-02-28 12:00:00,291.55038,45.7,18.4,65.12,63.5,17.5
30.0,68.0,2022-02-28 18:00:00,289.29254,57.1,16.14,61.06,59.5,15.28
30.0,68.0,2022-03-01 00:00:00,287.72473,57.4,14.57,58.23,56.5,13.61
30.0,68.0,2022-03-01 06:00:00,292.87524,41.0,19.73,67.51,65.9,18.83
30.0,68.0,2022-03-01 12:00:00,295.16296,32.4,22.01,71.62,70.0,21.11
30.0,68.0,2022-03-01 18:00:00,290.91675,45.2,17.77,63.98,62.2,16.78
30.0,68.0,2022-03-02 00:00:00,286.0318,81.5,12.88,55.19,54.2,12.33
30.0,68.0,2022-03-02 06:00:00,286.96747,72.8,13.82,56.87,55.7,13.17
30.0,68.0,2022-03-02 12:00:00,291.0594,49.0,17.91,64.24,62.7,17.06
30.0,68.0,2022-03-02 18:00:00,286.93478,69.5,13.78,56.81,55.5,13.06
30.0,68.0,2022-03-03 00:00:00,285.38614,67.4,12.24,54.03,52.3,11.28
30.0,68.0,2022-03-03 06:00:00,290.95737,44.3,17.81,64.05,62.2,16.78
30.0,68.0,2022-03-03 12:00:00,293.28036,37.1,20.13,68.23,66.5,19.17
30.0,68.0,2022-03-03 18:00:00,289.80624,53.3,16.66,61.98,60.4,15.78
30.0,68.0,2022-03-04 00:00:00,287.80847,50.3,14.66,58.39,56.3,13.5
30.0,68.0,2022-03-04 06:00:00,292.84964,37.6,19.7,67.46,65.7,18.72
30.0,68.0,2022-03-04 12:00:00,294.6999,30.6,21.55,70.79,69.0,20.56
30.0,68.0,2022-03-04 18:00:00,291.08948,43.3,17.94,64.29,62.5,16.94
30.0,68.0,2022-03-05 00:00:00,289.22302,45.8,16.07,60.93,58.9,14.94
30.0,68.0,2022-03-05 06:00:00,292.87357,35.2,19.72,67.5,65.6,18.67
30.0,68.0,2022-03-05 12:00:00,294.45602,31.7,21.31,70.35,68.6,20.33
30.0,68.0,2022-03-05 18:00:00,292.37085,39.3,19.22,66.6,64.8,18.22
30.0,68.0,2022-03-06 00:00:00,291.45636,40.8,18.31,64.95,63.1,17.28
30.0,68.0,2022-03-06 06:00:00,293.63034,37.1,20.48,68.86,67.2,19.56
30.0,68.0,2022-03-06 12:00:00,295.85443,31.5,22.7,72.87,71.3,21.83
30.0,68.0,2022-03-06 18:00:00,292.12146,47.9,18.97,66.15,64.7,18.17
30.0,68.0,2022-03-07 00:00:00,289.7455,51.3,16.6,61.87,60.2,15.67
30.0,68.0,2022-03-07 06:00:00,295.08844,34.3,21.94,71.49,70.0,21.11
30.0,68.0,2022-03-07 12:00:00,296.3647,30.1,23.21,73.79,72.3,22.39
30.0,68.0,2022-03-07 18:00:00,292.70697,44.3,19.56,67.2,65.7,18.72
30.0,68.0,2022-03-08 00:00:00,290.17755,54.3,17.03,62.65,61.2,16.22
30.0,68.0,2022-03-08 06:00:00,293.40912,44.4,20.26,68.47,67.1,19.5
30.0,68.0,2022-03-08 12:00:00,294.54483,41.8,21.39,70.51,69.2,20.67
30.0,68.0,2022-03-08 18:00:00,291.9519,55.5,18.8,65.84,64.7,18.17
30.0,68.0,2022-03-09 00:00:00,290.4428,56.9,17.29,63.13,61.8,16.56
30.0,68.0,2022-03-09 06:00:00,294.74426,40.9,21.59,70.87,69.6,20.89
30.0,68.0,2022-03-09 12:00:00,296.77554,35.4,23.63,74.53,73.3,22.94
30.0,68.0,2022-03-09 18:00:00,293.19998,49.5,20.05,68.09,66.9,19.39
30.0,68.0,2022-03-10 00:00:00,291.4114,52.5,18.26,64.87,63.5,17.5
30.0,68.0,2022-03-10 06:00:00,296.83075,34.1,23.68,74.63,73.4,23.0
30.0,68.0,2022-03-10 12:00:00,298.16058,32.1,25.01,77.02,75.9,24.39
30.0,68.0,2022-03-10 18:00:00,294.3862,45.0,21.24,70.23,69.1,20.61
30.0,68.0,2022-03-11 00:00:00,292.25208,44.7,19.1,66.38,64.8,18.22
30.0,68.0,2022-03-11 06:00:00,298.59268,29.3,25.44,77.8,76.7,24.83
30.0,68.0,2022-03-11 12:00:00,300.81427,24.8,27.66,81.8,80.0,26.67
30.0,68.0,2022-03-11 18:00:00,296.1266,38.6,22.98,73.36,72.2,22.33
30.0,68.0,2022-03-12 00:00:00,293.9646,41.3,20.81,69.47,68.1,20.06
30.0,68.0,2022-03-12 06:00:00,299.55032,28.7,26.4,79.52,78.5,25.83
30.0,68.0,2022-03-12 12:00:00,302.29132,22.8,29.14,84.45,81.8,27.67
30.0,68.0,2022-03-12 18:00:00,297.7,37.1,24.55,76.19,75.3,24.06
30.0,68.0,2022-03-13 00:00:00,295.71356,37.2,22.56,72.61,71.3,21.83
30.0,68.0,2022-03-13 06:00:00,302.17807,23.9,29.03,84.25,81.7,27.61
30.0,68.0,2022-03-13 12:00:00,303.90002,22.2,30.75,87.35,84.1,28.94
30.0,68.0,2022-03-13 18:00:00,299.1342,32.5,25.98,78.77,77.9,25.5
30.0,68.0,2022-03-14 00:00:00,296.83844,35.2,23.69,74.64,73.5,23.06
30.0,68.0,2022-03-14 06:00:00,303.54614,22.1,30.4,86.71,83.6,28.67
30.0,68.0,2022-03-14 12:00:00,306.46155,16.5,33.31,91.96,87.9,31.06
30.0,68.0,2022-03-14 18:00:00,300.13385,26.8,26.98,80.57,79.6,26.44
30.0,68.0,2022-03-15 00:00:00,297.62442,23.0,24.47,76.05,74.4,23.56
30.0,68.0,2022-03-15 06:00:00,304.71674,14.3,31.57,88.82,84.9,29.39
30.0,68.0,2022-03-15 12:00:00,306.86002,11.7,33.71,92.68,87.9,31.06
30.0,68.0,2022-03-15 18:00:00,300.46,23.4,27.31,81.16,79.5,26.39
30.0,68.0,2022-03-16 00:00:00,297.85916,24.0,24.71,76.48,75.0,23.89
30.0,68.0,2022-03-16 06:00:00,304.60327,15.6,31.45,88.62,84.8,29.33
30.0,68.0,2022-03-16 12:00:00,307.21564,10.2,34.07,93.32,88.1,31.17
30.0,68.0,2022-03-16 18:00:00,301.4291,18.5,28.28,82.9,80.4,26.89
30.0,68.0,2022-03-17 00:00:00,298.4638,20.8,25.31,77.56,76.0,24.44
30.0,68.0,2022-03-17 06:00:00,305.87106,11.8,32.72,90.9,86.4,30.22
