longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,278.98135,18.8,2018-01-01 00:00:00,5.83,42.5,37.3,2.94
68.0,30.0,290.1925,5.6,2018-01-01 06:00:00,17.04,62.68,58.9,14.94
68.0,30.0,287.49075,7.5,2018-01-01 12:00:00,14.34,57.81,53.6,12.0
68.0,30.0,281.0208,11.0,2018-01-01 18:00:00,7.87,46.17,41.0,5.0
68.0,30.0,278.88934,13.3,2018-01-02 00:00:00,5.74,42.33,36.9,2.72
68.0,30.0,289.84995,7.2,2018-01-02 06:00:00,16.7,62.06,58.3,14.61
68.0,30.0,286.92554,12.2,2018-01-02 12:00:00,13.78,56.8,52.8,11.56
68.0,30.0,281.0858,17.6,2018-01-02 18:00:00,7.94,46.28,41.4,5.22
68.0,30.0,279.3841,22.4,2018-01-03 00:00:00,6.23,43.22,38.3,3.5
68.0,30.0,288.96606,14.1,2018-01-03 06:00:00,15.82,60.47,56.9,13.83
68.0,30.0,287.36993,15.8,2018-01-03 12:00:00,14.22,57.6,53.8,12.11
68.0,30.0,283.10376,20.6,2018-01-03 18:00:00,9.95,49.92,45.6,7.56
68.0,30.0,280.86533,26.7,2018-01-04 00:00:00,7.72,45.89,41.4,5.22
68.0,30.0,288.01947,24.4,2018-01-04 06:00:00,14.87,58.77,55.5,13.06
68.0,30.0,288.2707,25.7,2018-01-04 12:00:00,15.12,59.22,56.0,13.33
68.0,30.0,280.98865,33.1,2018-01-04 18:00:00,7.84,46.11,42.0,5.56
68.0,30.0,278.7289,24.3,2018-01-05 00:00:00,5.58,42.04,37.1,2.83
68.0,30.0,288.05634,12.5,2018-01-05 06:00:00,14.91,58.83,55.0,12.78
68.0,30.0,285.9428,18.8,2018-01-05 12:00:00,12.79,55.03,51.1,10.61
68.0,30.0,279.7937,27.4,2018-01-05 18:00:00,6.64,43.96,39.3,4.06
68.0,30.0,277.91934,29.1,2018-01-06 00:00:00,4.77,40.58,35.7,2.06
