longitude,latitude,t2m,rh,valid_time,t2m_cel,t2m_fah,hi_fah,hi_cel
68.0,30.0,282.57,15.1,2013-01-01 00:00:00,9.42,48.96,44.3,6.83
68.0,30.0,288.11,7.6,2013-01-01 06:00:00,14.96,58.93,54.9,12.72
68.0,30.0,287.13,14.1,2013-01-01 12:00:00,13.98,57.16,53.2,11.78
68.0,30.0,281.34,24.1,2013-01-01 18:00:00,8.19,46.74,42.2,5.67
68.0,30.0,280.04,22.8,2013-01-02 00:00:00,6.89,44.4,39.6,4.22
68.0,30.0,286.3,10.9,2013-01-02 06:00:00,13.15,55.67,51.4,10.78
68.0,30.0,287.43,10.9,2013-01-02 12:00:00,14.28,57.7,53.7,12.06
68.0,30.0,281.42,16.5,2013-01-02 18:00:00,8.27,46.89,42.1,5.61
68.0,30.0,278.96,16.2,2013-01-03 00:00:00,5.81,42.46,37.2,2.89
68.0,30.0,287.2,7.3,2013-01-03 06:00:00,14.05,57.29,53.1,11.72
68.0,30.0,287.94,8.4,2013-01-03 12:00:00,14.79,58.62,54.6,12.56
68.0,30.0,282.12,17.7,2013-01-03 18:00:00,8.97,48.15,43.5,6.39
68.0,30.0,280.03,19.1,2013-01-04 00:00:00,6.88,44.38,39.4,4.11
68.0,30.0,285.57,11.2,2013-01-04 06:00:00,12.42,54.36,50.0,10.0
68.0,30.0,286.51,10.0,2013-01-04 12:00:00,13.36,56.05,51.8,11.0
68.0,30.0,281.29,17.9,2013-01-04 18:00:00,8.14,46.65,41.9,5.5
68.0,30.0,278.5,20.1,2013-01-05 00:00:00,5.35,41.63,36.4,2.44
68.0,30.0,284.74,14.3,2013-01-05 06:00:00,11.59,52.86,48.5,9.17
68.0,30.0,285.97,14.0,2013-01-05 12:00:00,12.82,55.08,50.9,10.5
68.0,30.0,280.21,21.9,2013-01-05 18:00:00,7.06,44.71,39.9,4.39
68.0,30.0,276.84,26.5,2013-01-06 00:00:00,3.69,38.64,33.4,0.78
68.0,30.0,283.74,19.0,2013-01-06 06:00:00,10.59,51.06,46.8,8.22
68.0,30.0,285.28,22.0,2013-01-06 12:00:00,12.13,53.83,49.9,9.94
68.0,30.0,280.06,33.8,2013-01-06 18:00:00,6.91,44.44,40.2,4.56
68.0,30.0,277.71,38.1,2013-01-07 00:00:00,4.56,40.21,35.7,2.06
68.0,30.0,284.97,28.5,2013-01-07 06:00:00,11.82,53.28,49.6,9.78
68.0,30.0,286.56,26.3,2013-01-07 12:00:00,13.41,56.14,52.7,11.5
68.0,30.0,280.82,43.7,2013-01-07 18:00:00,7.67,45.81,42.1,5.61
68.0,30.0,278.6,42.3,2013-01-08 00:00:00,5.45,41.81,37.7,3.17
68.0,30.0,284.4,26.6,2013-01-08 06:00:00,11.25,52.25,48.4,9.11
68.0,30.0,285.42,34.3,2013-01-08 12:00:00,12.27,54.09,50.8,10.44
68.0,30.0,281.79,54.6,2013-01-08 18:00:00,8.64,47.55,44.6,7.0
68.0,30.0,280.03,69.4,2013-01-09 00:00:00,6.88,44.38,41.8,5.44
68.0,30.0,287.18,47.4,2013-01-09 06:00:00,14.03,57.25,54.9,12.72
68.0,30.0,288.13,47.9,2013-01-09 12:00:00,14.98,58.96,56.8,13.78
68.0,30.0,283.03,65.4,2013-01-09 18:00:00,9.88,49.78,47.5,8.61
