time,t2m_cel,trigger
2005-07-26,36.325,0
2005-07-27,35.425,0
2005-07-28,34.474999999999994,0
2005-07-29,33.599999999999994,0
2005-07-30,34.1,0
2005-07-31,36.05,0
2006-04-01,26.700000000000003,0
2006-04-02,26.125,0
2006-04-03,25.25,0
2006-04-04,26.675,0
2006-04-05,27.6,0
2006-04-06,27.85,0
2006-04-07,28.1,0
2006-04-08,28.125,0
2006-04-09,25.8,0
2006-04-10,23.375,0
2006-04-11,21.15,0
2006-04-12,21.6,0
2006-04-13,23.15,0
2006-04-14,23.825000000000003,0
2006-04-15,25.55,0
2006-04-16,26.225,0
2006-04-17,25.475,0
2006-04-18,28.025,0
2006-04-19,27.625,0
2006-04-20,28.175,0
2006-04-21,28.85,0
2006-04-22,30.475,0
2006-04-23,29.375000000000004,0
2006-04-24,30.325000000000003,0
2006-04-25,32.85,0
2006-04-26,32.675,0
2006-04-27,33.75,0
2006-04-28,33.95,0
2006-04-29,33.65,0
2006-04-30,30.75,0
2006-05-01,31.575,0
2006-05-02,29.75,0
2006-05-03,31.75,0
2006-05-04,33.85,0
2006-05-05,35.25,0
2006-05-06,35.825,0
2006-05-07,37.4,0
2006-05-08,36.875,0
2006-05-09,35.8,0
2006-05-10,35.5,0
2006-05-11,35.9,0
2006-05-12,35.825,0
2006-05-13,36.125,0
2006-05-14,37.3,0
2006-05-15,37.45,0
2006-05-16,37.075,0
2006-05-17,35.0,0
2006-05-18,35.7,0
2006-05-19,35.125,0
2006-05-20,35.5,0
2006-05-21,34.475,0
2006-05-22,35.55,0
2006-05-23,35.825,0
2006-05-24,36.75,0
2006-05-25,37.35,0
2006-05-26,37.3,0
2006-05-27,38.45,0
2006-05-28,37.925,0
2006-05-29,37.65,0
2006-05-30,37.375,0
2006-05-31,37.425,0
2006-06-01,37.1,0
2006-06-02,37.15,0
2006-06-03,31.625,0
2006-06-04,33.675,0
2006-06-05,34.275,0
2006-06-06,35.0,0
2006-06-07,36.425,0
2006-06-08,36.05,0
2006-06-09,35.975,0
2006-06-10,37.4,0
2006-06-11,37.45,0
2006-06-12,36.6,0
2006-06-13,35.275,0
2006-06-14,35.225,0
2006-06-15,36.525,0
2006-06-16,33.075,0
2006-06-17,33.3,0
2006-06-18,34.45,0
2006-06-19,31.8,0
2006-06-20,33.85,0
2006-06-21,36.65,0
2006-06-22,38.3,0
2006-06-23,38.775000000000006,0
2006-06-24,39.25,0
2006-06-25,37.4,0
2006-06-26,38.275,0
2006-06-27,36.925,0
2006-06-28,35.974999999999994,0
2006-06-29,36.95,0
2006-06-30,36.375,0
2006-07-01,37.9,0
2006-07-02,39.35,0
2006-07-03,38.025,0
2006-07-04,38.55,0
2006-07-05,38.325,0
2006-07-06,39.0,0
2006-07-07,39.85,0
2006-07-08,40.625,0
2006-07-09,39.025,0
2006-07-10,35.125,0
2006-07-11,33.45,0
2006-07-12,32.175,0
2006-07-13,30.325,0
2006-07-14,31.6,0
2006-07-15,35.175,0
2006-07-16,36.325,0
2006-07-17,36.95,0
2006-07-18,37.4,0
2006-07-19,35.5,0
2006-07-20,35.775000000000006,0
2006-07-21,35.675000000000004,0
2006-07-22,35.35,0
2006-07-23,36.225,0
2006-07-24,33.95,0
2006-07-25,33.775,0
2006-07-26,31.45,0
2006-07-27,31.9,0
2006-07-28,32.975,0
2006-07-29,33.175,0
2006-07-30,35.425,0
2006-07-31,36.5,0
2007-04-01,24.05,0
2007-04-02,22.8,0
2007-04-03,22.575000000000003,0
2007-04-04,23.325,0
2007-04-05,24.675,0
2007-04-06,25.275,0
2007-04-07,25.425,0
2007-04-08,24.65,0
2007-04-09,25.975,0
2007-04-10,26.75,0
2007-04-11,27.075,0
2007-04-12,28.625,0
2007-04-13,29.175,0
2007-04-14,29.95,0
2007-04-15,31.15,0
2007-04-16,31.15,0
2007-04-17,32.725,0
2007-04-18,30.85,0
2007-04-19,30.075,0
2007-04-20,30.1,0
2007-04-21,30.675,0
2007-04-22,31.3,0
2007-04-23,29.875,0
2007-04-24,31.125000000000004,0
2007-04-25,30.225,0
2007-04-26,30.875,0
2007-04-27,31.075,0
2007-04-28,31.75,0
2007-04-29,33.1,0
